question,A,B,C,D,E,answer,explanation
"<p>What is the logic function of this circuit? <p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq02_01800.gif""/></p></p>",Positive logic AND gate,Positive logic OR gate,Negative logic AND gate,Negative logic OR gate,,A,
"<p>In a regulated supply, what term describes how much change occurs in the output voltage over a certain range of load current values, from minimum to maximum current?</p>",line regulation,voltage regulator,current regulator,load regulation,,D,
"<p>Determine the average value of the current through the load resistor. <p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq02_02100.gif""/></p></p>",2.5 mA,0 mA,1.37 mA,1.479 mA,,D,
"<p>What best describes the circuit? <p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq02_02200.gif""/></p></p>",Full-wave rectifier,Half-wave rectifier,Clipper,Clamper,,A,
<p>What is the PIV for each diode in a full-wave center-tapped rectifier? <u>Note</u>: V<sub>p(out)</sub> = peak output voltage.</p>,V<sub>p(out) </sub>– 0.7 V,V<sub>p(out) </sub>+ 0.7 V,2V<sub>p(out)</sub> – 0.7 V,2V<sub>p(out)</sub> + 0.7 V,,D,
"<p>Determine I<sub>D2</sub>. <p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq02_01200.gif""/></p></p>",29.40 mA,30.30 mA,14.70 mA,None of the above,,C,
"<p>Determine the current level if E = 15 V and R = 3 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>. <p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq02_00400.gif""/></p></p>",0 A,4.76 mA,5 mA,5 A,,B,
"<p>Determine V<sub>2</sub>. <p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq02_00800.gif""/></p></p>",3.201 V,0 V,4.3 V,1.371 V,,D,
"<p>If the ac supply is 50 Hz, what will be the ripple frequency out of the full-wave rectifier?</p>",50 Hz,60 Hz,100 Hz,120 Hz,,C,
<p>How many terminals do the 7800 series fixed positive voltage regulators have?</p>,2,3,4,5,none of the above,B,
"<p>An open circuit can have any voltage across its terminals, but the current is always ________.</p>",5 A,0 A,1 A,"<img src=""/_files/images/electronic-devices-and-circuit-theory/infinity.gif""/>",,B,
"<p>Determine I<sub>D1</sub>. <p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq02_01300.gif""/></p></p>",0 mA,29.40 mA,14.70 mA,14.09 mA,,A,
"<p><p>Refer to the figure given below. Which diode arrangement will supply a negative output voltage?</p>
<p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq2_1017_1.jpeg""/></p></p>",a,b,c,d,,C,
<p>A silicon diode in a half-wave rectifier has a barrier potential of 0.7 V. This has the effect of</p>,reducing the peak output voltage by 0.7 V.,increasing the peak output voltage by 0.7 V.,reducing the peak input voltage by 0.7 V.,no effect.,,A,
"<p>What best describes the circuit? <p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq02_02600.gif""/></p></p>",Full-wave rectifier,Half-wave rectifier,Clipper,Clamper,,C,
"<p>Determine the value of the load resistor. <p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq02_00600.gif""/></p></p>","R<sub>L</sub> = 5 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","R<sub>L</sub> = 5.5 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","R<sub>L</sub> = 6 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>",None of the above,,B,
"<p>Use the information provided here to determine the value of I<sub>DQ</sub>. <p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq02_00100.gif""/></p></p>",0 mA,4.3 mA,5 mA,10 mA,,B,
"<p>If the ac supply is 60 Hz, what will be the ripple frequency out of the half-wave rectifier?</p>",30 Hz,50 Hz,60 Hz,120 Hz,,C,
"<p>Calculate I<sub>L</sub> and I<sub>Z</sub>. <p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq02_02800.gif""/></p></p>","2 mA, 0 mA","4 mA, 2 mA","2 mA, 2 mA","2 mA, 4 mA",,D,
"<p>In the operation of a half-wave rectifier with a capacitor-input filter, the ripple factor can be lowered by ________ the value of the filter capacitor or ________ the load resistors.</p>","decreasing, decreasing","decreasing, increasing","increasing, decreasing","increasing, increasing",,D,
"<p><p>Refer to the figure given below. The probable trouble, if any, indicated by these voltages is</p>
<p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq2_1007_1.jpg""/></p></p>",one of the diodes is open.,a diode is shorted.,an open transformer secondary.,the filter capacitor is shorted.,no trouble exists.,D,
"<p>In a particular problem, which mode has the highest level of I<sub>DQ</sub>?</p>",Ideal,Approximate equivalent,Exact mode using characteristic curve,None of the above,,A,
<p>Which diode(s) has (have) a zero level current and voltage drop in the ideal model?</p>,Si,Ge,Both Si and Ge,Neither Si nor Ge,,C,
"<p>Determine V<sub>o</sub> if E<sub>1</sub> = E<sub>2</sub> = 10 V. <p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq02_01600.gif""/></p></p>",9.3 V,10 V,–10 V,0 V,,B,
<p>The output frequency of a half-wave rectifier is ________ the input frequency.</p>,one-half,twice,equal to,none of the above,,C,
"<p>A diode is in the ""________"" state if the current established by the applied sources is such that its direction matches that of the arrow in the diode symbol, and V<sub>D</sub> ≥ 0.7 V for Si and V<sub>D</sub> ≥ 0.3 V for Ge.</p>",off,on,neutral,quiescent,,B,
"<p>Determine I<sub>D</sub>. <p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq02_00700.gif""/></p></p>",0 mA,1.893 mA,2.036 mA,2.143 mA,,B,
"<p>What best describes the circuit? <p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq02_01900.gif""/></p></p>",Full-wave rectifier,Half-wave rectifier,Clipper,Clamper,,B,
"<p>In a voltage-multiplier circuit, the number of diodes is directly proportional to the multiplicative voltage factor.</p>",True,False,,,,A,
<p>Rectifiers are commonly used in battery chargers.</p>,True,False,,,,A,
<p>List the categories of clippers.</p>,Series,Parallel,Series and parallel,None of the above,,C,
<p>A silicon diode has a voltage to ground of –117 V from the anode. The voltage to ground from the cathode is –117.7 V. The diode is</p>,open.,shorted.,forward-biased.,reverse-biased.,,C,
"<p>Which diode arrangement will supply a positive output voltage?

<p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq2_1017_1.jpeg""/></p></p>",a,b,c,d,,A,
"<p>What is the logic function of this circuit? <p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq02_01700.gif""/></p></p>",Positive logic AND gate,Positive logic OR gate,Negative logic AND gate,Negative logic OR gate,,B,
"<p>Determine the current through each diode if E<sub>1</sub> = E<sub>2</sub> = 0 V. <p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq02_01500.gif""/></p></p>",4.65 mA,9.3 mA,18.6 mA,0.7 mA,,A,
"<p><p>Refer to the figure given below. If the voltmeter across the transformer reads 0 V, the probable trouble, if any, would be</p>
<p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq2_1007_1.jpg""/></p></p>",one of the diodes is open.,a diode is shorted.,an open transformer secondary.,the filter capacitor is shorted.,no trouble exists.,C,
"<p>Determine the voltage across the resistor. <p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq02_00500.gif""/></p></p>",0 V,0.09 V,0.2 V,0.44 V,,A,
"<p>With this Zener diode in its ""on state,"" what is the level of I<sub>Z</sub> for the maximum load resistance? <p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq02_02900.gif""/></p></p>",0 mA,Undefined,Equal to I<sub>RL</sub>,I<sub>ZM</sub>,,D,
"<p>In a voltage regulator network with fixed R<sub>L</sub> and R, what element dictates the minimum level of source voltage?</p>",V<sub>Z</sub>,I<sub>Z</sub>,I<sub>ZM</sub>,None of the above,,A,
