question,choices,answer
"A horizontal antenna is","[""Perpendicularly polarized"",""Centrally polarized"",""Horizontally polarized"",""Vertically polarized""]",2
"The frequency of operation of a dipole antenna cut to length of 3.4 m.","[""42.9 MHz"",""53.3 MHZ"",""38.5 MHz"",""61.3 MHz""]",0
"Two or more antennas separated by 9 wavelengths are used.","[""Frequency diversity"",""Space diversity"",""Hybrid diversity"",""Polarized diversity""]",1
"A convenient method of determining antenna impedance.","[""Trial and error"",""Stub matching"",""Smith chart"",""Reactance circle""]",2
"Width measured in degrees of a major lobe between end of the lobe at which the relative power is one half (-3 dB) its value from the peak of the lobe.","[""Radiation"",""Wavelength"",""Bandwidth"",""Beamwidth""]",3
"An increase in the effective power radiated by an antenna in a certain desired direction at the expense of power radiated in other directions.","[""Antenna gain"",""Antenna efficiency"",""Antenna total ratio"",""Antenna back lobe ratio""]",0
"Where does the maximum current and minimum voltage value on a resonant Hertz dipole exist?","[""Center of the antenna"",""Ends of the antenna"",""Near the center of the antenna"",""Near the end of the antenna""]",0
"How can the antenna efficiency of a HF grounded vertical antenna be made comparable to that of a half-wave antenna?","[""By isolating the coax shield from ground"",""By installing a good ground radial system"",""By shortening the vertical"",""By isolating the coax shield from ground""]",1
"Known as the technique for adding a series inductor at or near the center of an antenna element in order to cancel the capacitive reactance of an antenna.","[""Reflector"",""Center loading"",""Dipole"",""Loading coil""]",3
"What is meant by the term antenna bandwidth?","[""The angle between the half-power radiation points"",""The angle formed between two imaginary lines drawn through the ends of the elements"",""The frequency range over which an antenna can be expected to perform well"",""Antenna length divided by the number of elements""]",2
"Where does the voltage node of a half-wave antenna exist?","[""At feed point"",""Near the feed point"",""Near the center"",""At center""]",0
"This is a flexible vertical rod antenna commonly used on mobiles.","[""Hertz"",""Ground plane"",""Whip"",""Marconi""]",2
"What is a dummy antenna?","[""A non-directional transmitting antenna"",""An antenna used for hand-held ratio"",""One which is used as a reference for gain measurements"",""A non-radiating load for a transmitter used for testing""]",3
"Best description of a collinear and broadside antenna radiation pattern.","[""Bidirectional"",""Omnidirectional"",""Unidirectional"",""Perfect circle""]",0
"What is a driven element of an antenna?","[""Always the forward most element"",""Always the rearmost element"",""The element fed by the transmission line"",""The element connected to the rotator""]",2
"Antenna which is not properly terminated","[""Whip"",""Non-resonant"",""Isotropic"",""Resonant""]",3
"At the ends of a half-wave antenna, what values of current and voltage exist compared to the remainder of the antenna?","[""Minimum voltage and maximum current"",""Maximum voltage and minimum current"",""Minimum voltage and minimum current"",""Equal voltage and current""]",1
"Refers to a type of beam antenna which uses two or more straight elements arranged in line with each other.","[""Whip antenna"",""Yagi antenna"",""Rhombic antenna"",""Dipole antenna""]",1
"What is meant by the term radiation resistance for an antenna?","[""Losses in the antenna elements and feed line"",""An equivalent resistance that would dissipate the same amount of power as that radiated from an antenna"",""The resistance in the trap coils to received signal"",""The specific impedance of the antenna""]",1
"Which of the following parts of the radio receiver represents the component that extracts the desired RF signal from the electromagnetic wave?","[""Detector"",""Antenna"",""Crystal"",""AF amplifier""]",1
"Determine the dB of a receiving antenna which delivers a microvolt signal to a transmission line over that of an antenna that delivers a 20 microvolt signal under identical circumstances.","[""-26 dB"",""26 dB"",""3 dB"",""10 dB""]",0
"What is the term for the ratio of the radiation resistance of an antenna to the total resistance of the system?","[""Antenna efficiency"",""Radiation conversion loss"",""Beamwidth"",""Effective radiated power""]",0
"One of the following prevents a transmitter from emitting a signal that interferes with other station on frequency during the test.","[""Use of shielded antenna radiator"",""Use of low height antenna"",""Use of dummy antenna"",""Use of grounded antenna""]",3
"In high frequency radio transmission, the lower the radio frequency the _______________ of the antenna.","[""Longer the length"",""Bigger the diameter"",""Shorter length"",""Smaller the diameter""]",0
"Which of the following antenna where its beamwidth is determined by the dimensions of its lens or reflector?","[""Whip antenna"",""Aperiodic antenna"",""Aperture antenna"",""Long wire antenna""]",2
"What measure will you adopt on the antenna system of a VHF or UHF mobile transceivers that has very low height antenna?","[""Increase transmitter to antenna cable"",""Use directional antenna"",""Check grounding system"",""Provide loading coil""]",3
"In order to have an effective radio antenna, the design of its radiator must have a minimum length equivalent to ________________.","[""\u03bb\/10"",""\u03bb\/4"",""\u03bb\/14"",""\u03bb\/6""]",1
"What is a parasitic element of an antenna?","[""An element dependent on the antenna structure for support."",""A transmission line that radiates radio-frequency energy."",""An element that receives its excitation from mutual coupling rather than from a transmission line."",""An element-polarized 90 degrees opposite the driven element.""]",2
"At what position does a maritime ship main antenna have when it is open circuited and that any auxiliary is/are connected to the main receiver?","[""AA"",""Emergency transmitter"",""Direction finder"",""Ground""]",2
"Due to the presence of parallel LC networks in the trap antenna, one of the following is a disadvantage of using this kind of antenna.","[""Radiate harmonics"",""Reduce power"",""Reduce beamwidth"",""Allow entry of interference""]",1
"How do you compare the length of the reflector element of a parasitic beam antenna with that of its driven element?","[""Same length"",""Reflector element is 5% longer"",""Reflector element is half shorter"",""Reflector element is 5% shorter""]",0
"Which of the following statements refers to a reason why intelligence signal cannot be transmitted directly on their frequency?","[""Their frequencies are high and are susceptible to noise"",""Their frequencies are high and need very large antennas"",""Their frequencies are low and need very large antennas"",""Their frequencies are low and need very small antennas""]",2
"What is the purpose of a certain antenna component composed of a parallel LC networks inserted in the antenna called traps?","[""Cancel the capacitive reactance of an antenna"",""Enhance directivity"",""Produce resonant system at specific frequency"",""Provide a multiband operation""]",3
"Refers to the numerical ratio relating to the radiated signal strength of an antenna to that of another antenna.","[""Antenna loss"",""Antenna gain"",""Antenna bandwidth"",""Antenna efficiency""]",1
"How much longer or shorter does the length of the director element of parasitic beam antenna compared with that of the driven element?","[""About 5% shorter"",""Around 10% longer"",""One half longer"",""Around 5% longer""]",0
"Refers to the ratio of radiated to reflected energy.","[""Front-to-back ratio"",""Antenna efficiency"",""Radiation efficiency"",""Signal-to-noise ratio""]",2
"A half-wave dipole antenna","[""Hertz"",""Marconi"",""Parabolic"",""Vertical monopole""]",0
"When conductors are spread out in a straight line to a total length of one-quarter wavelength, the antenna is called what?","[""Marconi"",""Vertical monopole"",""Quarter-wave dipole"",""All of these""]",3
"What do you call of a polar diagram or graph representing field strengths or power densities at various angular positions relative to an antenna?","[""Venn diagram"",""Figure-8 pattern"",""Lissajous figure"",""Radiation pattern""]",3
"________________ is the ratio of the front lobe power to the back lobe power.","[""Front-to-side ratio"",""Front-to-back ratio"",""Back-to-front ratio"",""Minor-to-major ratio""]",1
"It is defined as the area within a distance D2/λ from the antenna, where λ is the wavelength and D is the antenna diameter in the same units.","[""Far field"",""Near field"",""Green field"",""Radiation field""]",1
"What is the ratio of the power radiated by the antenna to the total input power?","[""Power gain"",""Directive gain"",""Antenna efficiency"",""Radiation efficiency""]",2
"_________________ of an antenna refers to the orientation of the electric field radiated from it.","[""Radiation"",""Bandwidth"",""Beamwidth"",""Polarization""]",3
"Pertains to a wire structure placed below the antenna and erected above the ground. It is a form of capacitive ground system.","[""Image"",""Counterpoise"",""Antenna orientation"",""Antenna polarization""]",1
"If an antenna is too short for the wavelength being used, the effective length can be increased by adding:","[""capacitance in series"",""inductance in series"",""resistance in parallel"",""resistance in series""]",1
"Which of the following antennas is used for testing and adjusting a transmitter for proper modulation, amplifier operation and frequency accuracy?","[""Elementary"",""Real"",""Isotropic"",""Dummy""]",3
"The power fed to a two-bay turnstile antenna is 100 watts. If the antenna has a 2 dB power gain, what is the effective radiated power?","[""317 watts"",""158 watts"",""200 watts"",""400 watts""]",1
"What is the gain, in dB of a helical antenna with diameter of λ/3, 10 turns at pitch of λ/4, used at 100 MHz?","[""16"",""41.1"",""31.4"",""1.25""]",0
"How is it possible to lower the resonant frequency of Hertz dipole antenna?","[""By reducing the frequency at the transmitter"",""By connecting a capacitor in series with the antenna"",""By the connecting a resistor in series with the antenna"",""By connecting an inductor in series with the antenna""]",3
"Which of the following antennas receive signals in the horizontal plane equality well from all directions?","[""Horizontal Hertz antenna"",""Vertical loop antenna"",""Vertical Yagi antenna"",""A vertical antenna which is a quarter-wavelength long""]",3
"If the length of a Hertz dipole is decreased","[""its resonant frequency will be lowered its distributed inductance will be increased"",""its distributed inductance will be decreased"",""its resonant frequency will be increased"",""its distributed capacitance between the antenna and ground will be increased.""]",2
"A final amplifier of a radio transmitter draws 250 mA of plate current when the plate supply voltage is 1400 volts. If the plate circuit efficiency is 80% and the transmitter is connected to an antenna having a feed impedance of 70 ohms, what is the antenna current at the feed-point?","[""4.0 A"",""2.2 A"",""1.25 A"",""2.0 A""]",3
"A one-quarter wavelength shunt-fed vertical Marconi antenna","[""has maximum radiation in a vertical direction"",""must have a horizontal receiving antenna for the best reception"",""must use a receiving antenna for the best reception"",""must have a vertical receiving antenna for the best reception""]",3
"A shunt-fed quarter-wavelength Marconi antenna","[""has maximum RF impedance to ground at its feedpoint"",""has a current null at its feedpoint"",""has a zero DC resistance to ground"",""has zero RF resistance to ground""]",2
"The parasitic element of an antenna system will","[""decrease its directivity"",""increase its directivity"",""give the antenna unidirectional properties"",""both B and C""]",3
"If the length of an antenna is changed from 2.5 meters to 2.8 meters, its resonant frequency will","[""increase"",""depend on the velocity factor so the resonant frequency can either be increased or decreased"",""will be unchanged"",""decrease""]",3
"What is the effect of adding a capacitor in series with an antenna?","[""The antenna\u2019s resonant frequency will increase"",""The antenna\u2019s resonant frequency will decrease"",""The antenna will be physically 5% longer than its electrical length"",""A capacitor is never added in series with an antenna""]",0
"How does the electric field strength of a standard broadcast station vary with the distance from the antenna?","[""The field strength of a standard broadcast station vary with the distance from the antenna"",""The field strength is directly proportional to the distance from the antenna"",""The field strength remains constant regardless of the distance from the antenna"",""The field strength varies inversely as the distance from the antenna""]",3
"Stacking elements in a transmitting antenna system","[""increases the field strength at the receiving antenna"",""increases the directivity of the transmitter antenna"",""decrease the size of the lobe in the radiation pattern"",""both A and B""]",3
"A vertical loop antenna has a","[""unidirectional radiation pattern in the horizontal plane"",""unidirectional radiation pattern in the vertical plane"",""omnidirectional radiation pattern in the horizontal plane"",""a bidirectional radiation pattern in the horizontal plane""]",3
"In order to get maximum radiation to all surrounding points in the horizontal plane, the antenna used is a","[""vertical loop"",""vertical quarter-wavelength rod"",""array which includes parasitic elements"",""a horizontal Hertz dipole""]",1
"What is the electrical wavelength of a 500 MHz signal?","[""60 centimeters"",""6 meters"",""0.06 meter"",""60 meters""]",0
"If the antenna current is doubled, the field strength at a particular position is","[""doubled"",""halved"",""multiplied by a factor of four"",""divided by a factor of four""]",0
"The rhombic antenna is primarily used for","[""ground wave propagation"",""space wave propagation"",""ionosphere scatter propagation"",""sky wave propagation""]",3
"What antenna radiates equally in all directions?","[""Vertical antenna"",""isotropic antenna"",""Horizontal antenna"",""Dipole antenna""]",1
"Actual height of antenna should be at least","[""one wavelength"",""half wavelength"",""quarter wavelength"",""three-fourth wavelength""]",2
"Which antenna is not properly terminated?","[""Resonant"",""Non-resonant"",""Isotropic"",""Whip""]",0
"______ is an antenna array which is highly directional at right angles to the plane of the array?","[""Broadside array"",""End-fire array"",""Turnstile array"",""Log-periodic array""]",0
"The directivity pattern of an isotropic radiator is","[""a figure-8"",""a sphere"",""a unidirectional cardioid"",""a parabola""]",1
"An isotropic radiator is","[""in the northern hemisphere"",""an antenna high enough in the air"",""an antenna whose directive pattern is substantially incredible"",""a hypothetical, omnidirectional antenna""]",3
"The purpose of stacking elements on an antenna.","[""Sharper directional pattern"",""increased gain"",""Improved bandpass"",""All of these""]",3
"The advantage of using top loading in a shortened HF vertical antenna is","[""lower quality factor"",""greater structural strength"",""higher losses"",""improved radiation efficiency""]",3
"Where are the voltage nodes in a half-wave antenna?","[""At the ends"",""Three-quarters of the way from the feed point toward the end"",""One-half of the way from the feed point toward the end"",""At the feed point""]",3
"A theoretical reference antenna that provides a comparison for antenna measurements.","[""Marconi antenna"",""Isotropic radiator"",""Yagi-Uda array"",""Whip antenna""]",1
"A Hertz antenna is operating on a frequency of 2182 kHz and consists of a horizontal wire that is hanged between two towers. What is the frequency of its third harmonic?","[""727 kHz"",""6546 kHz"",""436 kHz"",""6.546 kHz""]",1
"In horizontal-dipole antenna, the polarization is","[""in the vertical direction"",""in the horizontal direction"",""circular"",""measured at the center of the antenna""]",1
"Increasing the electrical length of an antenna means","[""add an inductor in parallel"",""add a capacitor in series"",""add an inductor series"",""add a resistor is series""]",2
"Stacking antennas at various angles results in","[""a more omnidirectional reception"",""a more unidirectional reception"",""a less omnidirectional reception"",""an overall reception signal increase""]",0
"What is driven element?","[""Always the rearmost element"",""Always the forward most element"",""The element fed by the transmission line"",""The element connected to the rotator""]",2
"What is antenna bandwidth?","[""Antenna length divided by the number of elements"",""The angle between the half-power radiation points"",""The angle formed between two imaginary lines drawn through"",""The frequency range over which an antenna can be expected to operate satisfactorily""]",3
"To lengthen an antenna electrically, add a","[""resistor"",""battery"",""condult"",""coil""]",3
"What is the gain of an antenna over a half-wavelength dipole when it has 6 dB gain over an isotropic radiator?","[""6.0 dB"",""8.1 dB"",""3.9 dB"",""10.0 dB""]",2
"What is the usual electrical length of a driven element in an HF beam antenna?","[""\u00bc wavelength"",""\u00be wavelength"",""\u00bd wavelength"",""1 wavelength""]",2
"What happens to the bandwidth of an antenna as it is shortened through the use of loading coils?","[""It is increased"",""It is decreased"",""No change occurs"",""It becomes flat""]",0
"To electrically decrease the length of an antenna.","[""add an inductor in series"",""add an inductor in parallel"",""add a resistor in series"",""add a capacitor in series""]",3
"Strong interference from one particular station can be eliminated by the use of","[""noise limiters"",""squelch circuits"",""negative feedback"",""wave traps in the antenna circuitry""]",3
"It is useful to refer to an isotropic radiator.","[""when comparing the gains of directional antennas"",""when testing a transmission line for standing wave ratio"",""when (in the northern hemisphere) directing the transmission"",""when using a dummy load to tune a transmitter""]",0
"A disadvantage of using a trap antenna.","[""It will radiate harmonics"",""It can only be used for single-bad operation"",""It is too sharply directional at lower frequencies"",""It must be neutralized""]",0
"The input terminal impedance at the center of a folded dipole antenna is","[""72 \u03a9"",""300 \u03a9"",""50 \u03a9"",""73 \u03a9""]",1
"When a capacitor is connected in series with a Marconi antenna?","[""Antenna open circuit stops transmission"",""An inductor of equal value must be added"",""No change occurs to antenna"",""Antenna resonant frequency increases""]",3
"Where are the current nodes in a half-wave antenna?","[""At the ends"",""At the center"",""Three-quarters of the way from the feed point toward the end"",""One-half of the way from the feed point toward the end""]",0
"For a shortened vertical antenna, where should a loading coil be placed to minimize losses and produce the most effective performance?","[""As low as possible on the vertical radiator"",""Near the center of the vertical radiator"",""As close to the transmitter as possible"",""At a voltage node""]",1
"The effect of adding parasitic elements of a Hertz dipole is to","[""make the antenna more omnidirectional"",""reduce its resonant frequency"",""increase the antenna\u2019s power gain"",""All of these""]",2
"In the case if Marconi antenna, the actual length if the radiating element is","[""one-half wavelength"",""one-quarter wavelength"",""one wavelength"",""one-eight wavelength""]",1
"The antenna efficiency of an HF grounded vertical antenna can be made comparable to that of a half-wave antenna","[""By installing a good ground radial system"",""By isolating the coax shield from ground"",""By shortening the vertical"",""By lengthening the vertical""]",0
"An antenna “efficiency” is computed by using one of the following equations.","[""Efficiency = (radiation resistance \/ transmission resistance)"",""Efficiency = (total resistance \/ radiation resistance) x 100%"",""Efficiency = (effective radiated power \/ transmitter output) x 100%"",""Efficiency = (radiation resistance \/ total resistance) x 100%""]",3
"Increasing the resonant frequency of an end-fed Marconi antenna can be done by","[""adding a capacitor in series and reducing the physical length"",""adding an inductor in series"",""adding an inductor in series"",""All of these""]",0
"Factors that determine the radiation resistance of an antenna","[""Transmission line length and height of antenna"",""The location of the antenna with respect to nearby objects"",""It is a constant for all antennas since it is physical"",""Sunspot activity and the time of day""]",1
"_____ is the angle between the half-power radiation points","[""Critical angle"",""Beamwidth"",""Angle of elevation"",""Azimuth""]",1
"What is the ratio of the maximum radiation intensity to the average radiation intensity?","[""Aperture gain"",""Directivity gain"",""Transmission gain"",""Power gain""]",1
"Good grounding is important for","[""horizontal antennas"",""broadside array antennas"",""vertical antennas"",""Yagi-Uda antennas""]",2
"An ungrounded antenna near the ground","[""acts as a single antenna of twice the height"",""is unlikely to need an earth mat"",""acts as antenna array"",""must be horizontally polarized""]",2
"One of the following is very useful as a multiband HF receiving antenna.","[""Parabolic antenna"",""Elementary doublet"",""Log-periodic"",""Square loop""]",2
"Which of the following antennas is best excited from a waveguide?","[""Biconical"",""Horn"",""Helical"",""Discone""]",1
"Indicate which of the following reasons for using metal counterpoise with antennas is false.","[""Impossibly of a good ground connection"",""Protection of personnel working underneath"",""Provision of an earth for the antenna"",""Rockiness of the ground itself""]",1
"Not a reason for the use of an antenna coupler.","[""To make the antenna look resistive"",""To provide the output amplifier with the correct load impedance"",""To discriminate against harmonics"",""To prevent re-radiation of the local oscillator""]",3
"Which antenna is not a wideband?","[""Discone"",""Folded dipole"",""Helical"",""Marconi""]",3
"One of the following is not a reason for the use of an earth mat","[""impossibility of a good ground connection"",""provision of an earth for the antenna"",""protection of personnel working underneath"",""improvement of the radiation pattern of the antenna""]",2
"One of the following makes an antenna physically long but electrically short","[""Adding L in series"",""Adding C in series"",""Top loading"",""Both A and C""]",1
"When antennas are closed to the ground, _______ polarization is ideal","[""horizontally polarized"",""vertically polarized"",""circularly polarized"",""both A and B""]",1
"_____ is an antenna made up of a number of full wavelengths","[""Elementary doublet"",""Log-periodic"",""Long wire"",""Whip""]",2
"Any energy which radiates in the form of radio waves, infrared waves, light waves, x-rays, etc.","[""Radiant energy"",""Electromagnetic"",""Heat"",""Ultraviolet""]",1
"Which one is an antenna coupling unit?","[""Coupler"",""Diplexer"",""Lecher wire"",""Duplexer""]",1
"_____ polarization is employed in AM broadcasting","[""Horizontal"",""Vertical"",""Circular"",""Omnidirectional""]",1
"______ polarization is employed in FM broadcasting","[""Horizontal"",""Vertical"",""Circular"",""Bidirectional""]",0
"Which antenna is not grounded at one end?","[""Hertz"",""Marconi"",""Dipole"",""Whip""]",2
"Which antenna does not use the ground?","[""Marconi"",""Yagi"",""Hertz"",""Rhombic""]",1
"Class of citizens band station operating at 462.55 to 466.45 MHz.","[""Class A"",""Class B"",""Class C"",""Class D""]",0
"Ground system recommended by the FCC for broadcast stations consists of a minimum of _______.","[""120 radials"",""150 radials"",""130 radials"",""140 radials""]",0
"To achieve maximum possible energy transfer between transmitting and receiving stations at practical distances, _______ are used.","[""High gain"",""Parabolic reflector"",""Director"",""secret""]",1
"________ is the transmission of data metered at a distance from the observer.","[""Data communications"",""Altimetery"",""Telemetry"",""cemetery""]",2
"Impedance transformation between a balanced and unbalanced impedances.","[""Gamma match"",""Eslun transformer"",""Decca match"",""Match box""]",1
"Calculate the physical length required of a 146 MHz 4:1 balun mode of polyethylene foam coaxial cable. Use velocity factor of 0.80.","[""12.6 ft"",""2.5 m"",""32.4 inches"",""6.2 inches""]",2
"_______ is an instrument that measures the radiated field from an antenna.","[""Field strength meter"",""Field meter"",""Strength meter"",""Intensity meter""]",0
"Calculate the number of turns required to make a 5 uH inductor on a t-50-6 core. Use core factor AL of 40.","[""25"",""35"",""45"",""50""]",1
"This resistance is a hypothetical concept that accounts for the fact that rF power is radiated by the antenna.","[""Ohmic resistance"",""Resistance"",""Radiation resistance"",""None of these""]",2
"If 1000 watts of RF power is applied to the feedpoint, and a current of 3.7 amperes was measured, what is the radiation resistance?","[""50 ohms"",""300 ohms"",""600 ohms"",""73 ohms""]",3
"Antenna theory recognizes a point of reference called the _________.","[""Half-wave dipole"",""Full wave dipole"",""Isotropic radiator"",""Image antenna""]",2
"Quarter wavelength vertical antenna is basically a dipole placed vertically, with the other half of the dipole being the ____________.","[""Gain"",""Radials"",""Ground"",""Reflector""]",2
"Most common form of multi-band wire antenna is the __________.","[""Log periodic antenna"",""Yagi Uda"",""Long wire antenna"",""Trap dipole""]",3
"The change in velocity resulting from a stray capacitance is called _________.","[""End effect"",""Skin effect"",""Proximity effect"",""No effect""]",0
"In order to increase the gain of Yagi-Uda arrays, what element are added?","[""Using many director"",""Using many dipole"",""Using many reflector"",""All of these""]",0
"It is a measure of how much the antenna concentrates its transmitted microwave power in a given direction","[""Beamwidth"",""Polarization"",""Bandwidth"",""Gain""]",3
"The angle where the transmitted power has dropped by from the maximum power in the direction at which the antenna is pointing.","[""Bandwidth"",""Polarization"",""Beamwidth"",""None of these""]",2
"Orientation of the electric field signal propagated from the antenna.","[""Directivity"",""Polarization"",""Sidelobes"",""Gain""]",1
"Is not included in the group.","[""Slot"",""Horn"",""Helix"",""Marconi""]",3
"Radiation from an antenna at other angles than the desired direction.","[""Antenna direction"",""Field strength"",""Sidelobe"",""Directivity""]",2
"If the antenna is not in the exact dimension/measurement, the impedance of the antenna turns to be:","[""Capacitive"",""Resistive"",""Inductive"",""a or c""]",3
