question,choices,answer
"In telephony, the –48 V dc voltage was used rather than ac voltages because","[""to prevent power supply hum"",""to allow service to continue in the event of power outage"",""because people are afraid of ac"",""all of these""]",3
"Category of signaling message that indicates a request of service, such as going off-hook or ringing in the destination telephone","[""dial tone"",""signaling"",""supervising"",""alerting""]",3
"Occurs in coherent SSBSC systems, such as those using frequency division multiplexing when the received carrier is not reinserted with the exact phase relationship to the received signal as the transmit carrier possessed.","[""phase delay distortion"",""phase jitter distortion"",""phase intercept distortion"",""all of these""]",2
"It is simply the dedicated cable facility used to connect an instrument at a subscriber’s station to the closest telephone office.","[""subscriber lines"",""local loops"",""subscriber loops"",""any of these""]",1
"A telephone call completed within a single local exchange is called","[""intraoffice call"",""intraexchange call"",""intraswitch call"",""any of these""]",3
"Type of Class 4 toll center usually had only outward operator service or perhaps no operator service at all.","[""Class 2"",""Class 4P"",""Class 1"",""Class 3""]",1
"In a 4-wire telephone set connection, (used to connect telephone set to office central switching) the yellow coded wire is used _______________.","[""as ground wire"",""to transmit the signal"",""to receive the signal from the far end"",""as a spare or for special purpose applications""]",3
"When the image at the receiving end of a facsimile transmission us elongated horizontally,","[""the transmitter IOC is less than the receiver IOC"",""the transmitter IOC is greater than the receiver IOC"",""the transmitter IOC is equal to the receiver IOC"",""the IOC is not a factor""]",1
"It is a special balanced transformer used to convert a two-wire circuit into a four-wire circuit and vice-versa.","[""equalizer circuit"",""balanced transformer"",""balanced modulator"",""hybrid network""]",3
"It is a method originally used to transfer digits in the telephone set to the local switch.","[""tone dialing"",""dial pulsing"",""battery and ground pulsing"",""reverse battery pulsing""]",1
"It is the time required to propagate a change in an AM envelope through a transmission medium","[""envelope delay distortion"",""phase delay"",""envelope delay"",""propagation time""]",2
"It is the primary source of transmission errors in data circuits","[""impulse noise"",""crosstalk"",""gain hits"",""interference""]",0
"It eliminates the echo by electrically subtracting it from the original signal rather than disabling the amplifier in the return circuit.","[""echo suppressors"",""echo limiters"",""echo cancellers"",""any of these""]",3
"In telephony, functions that involve the actual transmission of a subscriber’s messages and any necessary control signals.","[""transmission functions"",""signaling functions"",""maintenance functions"",""calling functions""]",0
"The first computer-controlled central office switching system used in PSTN","[""No.7 ESS"",""No.2 ESS"",""No.5 ESS"",""No. 1 ESS""]",3
"It is an exchange without a local loops connected to it","[""double office"",""tandem office"",""exchange office"",""local office""]",1
"The 5-class switching hierarchy is a __________ scheme that establishes an end-to-end route mainly through trial and error.","[""interleaved switching"",""progressive switching"",""point-to-point switching"",""step-by-step switching""]",1
"The frequency range of maximum voice energy is between","[""150 and 300 Hz"",""300 and 3400 Hz"",""250 and 500 Hz"",""100 and 300 Hz""]",2
"The oldest of the automatic switching system","[""manual switching"",""step-by-step"",""common control"",""Electronic""]",1
"Group 3 fax used which modulation?","[""QAM"",""FSK"",""Vestigial sideband AM"",""FM""]",0
"Signals that provides information in the form of announcements, such as number changed to another number, a number no longer in service, and so on","[""addressing"",""ringing"",""controlling"",""supervising""]",2
"The switch closure in an off-hook condition causes a range of dc current to flow on the loop, what is that range of current?","[""23 mA to 50 mA"",""15 mA to 30 mA"",""10 mA to 20 mA"",""20 mA to 80 mA""]",3
"These are unused sections of cables that are connected in shunt working cable pair, such as a local loop. They are used for party lines to connect to the same local loop.","[""cross-connect loop"",""drop wire tap"",""bridge tap"",""wire tap""]",2
"The time delay encountered by a signal as it propagates from a source to a destination is called ____________.","[""propagation time"",""phase delay"",""holding time"",""system delay time""]",0
"It is the decrease in gain of more than 12 dB lasting longer than 4 ms and is a characteristics of temporary open circuit conditions and are generally caused by deep fades in radio facilities or by switching delays.","[""echo"",""jitter"",""gain hits"",""dropouts""]",3
"It is similar to the local loop except that it is used to interconnect two telephone offices.","[""trunk lines"",""subscriber loop"",""local lines"",""subscriber lines""]",0
"Calls that are placed between two stations that are connected to different local exchanges.","[""interoffice calls"",""interswitch calls"",""interexchange calls"",""any of these""]",3
"_________ is defined as a momentary on-hook condition that causes loop making and breaking from the telephone set dialer toward the central office.","[""dial tone"",""dial pulsing"",""on-hook"",""off-hook""]",1
"In facsimile technology, it is a number derived from the width-height ratio.","[""numerical aperture"",""scanning spot"",""index of cooperation"",""cut-off frequency""]",2
"In RJ-11, the RJ stands for","[""Recommended Jack"",""Released Jack"",""Registered Jack"",""Radio Jack""]",2
"A cross-connect point used to distribute the larger feeder cable into smaller distribution cables","[""SLIC"",""serving area interface"",""LATA"",""cross-connect cabinet""]",1
"The process used to improve a basic telephone channel is called","[""line turnaround"",""line conditioning"",""line sensing"",""line improvement""]",1
"In telephony, functions that identify and connect subscribers to a suitable transmission path","[""transmission functions"",""signaling functions"",""switching functions"",""calling functions""]",2
"The telephone switching plan that allows a certain degree of route selection when establishing a phone call.","[""NPA"",""switching hierarchy"",""toll hierarchy"",""interoffice hierarchy""]",1
"It provides access to the SS7 network access to databases used by switches inside and outside of the network, and transfer of SS7 messages to other signaling points within the network.","[""point codes"",""signaling points"",""service points"",""switching points""]",1
"The connection between the subscriber and his own particular central office.","[""trunk"",""line"",""signaling"",""pulsing""]",1
"It is a measure of how well we can distinguish closely spaced objects or identify small items on a print.","[""resolution"",""legibility"",""contrast"",""hue""]",0
"It is the exchange of signaling messages over local loops between stations and telephone company switching machines","[""loop signaling"",""station signaling"",""interoffice signaling"",""pulse signaling""]",1
"Modern paging system uses what modulation technique?","[""FSK and QPSK"",""PSK and QAM"",""ASK and FSK"",""FSK and PSK""]",3
"The talker hears a returned portion of the signal as an echo, what is the round-trip time of delay for an echo to quite annoying?","[""15 msec"",""25 msec"",""35 msec"",""45 msec""]",3
"When subscriber initiates a long distance calls, the local exchange connects the caller to the toll office through a facility called ________.","[""interoffice toll trunk"",""intraoffice toll trunk"",""interoffice exchange trunk"",""intraoffice exchange trunk""]",0
"Range of speech power","[""100 \u2013 1000 \u00b5W"",""10 \u2013 100 \u00b5W"",""10 \u2013 1000 \u00b5W"",""1000 \u2013 10000 \u00b5W""]",2
"Which resolution produces the best quality fax?","[""96 lpi"",""150 lpi"",""200 lpi"",""400 lpi""]",3
"Facsimile standards are set by the","[""FCC"",""DOD"",""CCITT"",""IEEE""]",2
"Telephone set component placed directly across the tip and ring to alert the designation party of an incoming call","[""transmitter"",""receiver"",""ringer"",""dialer""]",2
"The reference frequency of a typical voice-band circuit is typically around _________.","[""1500 Hz"",""1300 Hz"",""1700 Hz"",""1800 Hz""]",3
"The most versatile and popular crossbar switch was __________.","[""#4YB"",""5#YB"",""#5XB"",""#5ZB""]",2
"A device that combines the transmitter and the receiver to operate over the same wire pair.","[""balancing network"",""diaphragm"",""hybrid"",""relay""]",2
"Group 2 fax that uses fax standard is","[""SSB"",""FSK"",""Vestigial sideband AM"",""PSK""]",2
"A signal sent from the central office to a subscriber whenever there is an incoming call","[""busy signal"",""ringing signal"",""ringback signal"",""dial tone""]",1
"It is defined as the optimum level of a test tone on a channel at some point in a communications system.","[""transmission level point"",""data level point"",""voice level point"",""baseband transmission point""]",0
"A type of crosstalk which is caused by inadequate control of the frequency response of the transmission system, poor filter design, or poor filter performance.","[""single-channel crosstalk"",""transmittance crosstalk"",""linear crosstalk"",""coupling crosstalk""]",1
"Class of switching office that could provide service to geographical regions varying in size from part of the state to all of several states, depending on population density.","[""sectional center"",""end office"",""regional center"",""toll center""]",0
"By definition, speech power is equal to v.u. reading minus 1.4 dB plus log of N, where N is","[""The number of lines used"",""The number of transmitters used"",""The number of persons speaking"",""The number of listeners listening""]",2
"The most commonly used light sensor in a modern fax machine is a","[""Phototube"",""Phototransistor"",""Liquid-crystal display"",""Charged coupled device""]",3
"Systems that are simplex wireless communications systems designed to alert subscribers of awaiting messages","[""paging"",""searching"",""texting"",""calling""]",0
"It can be defined as any disturbance created in a communications channel by signals in other communications channel.","[""crosstalk"",""interference"",""hits"",""jitter""]",0
"Type of Class 4 toll center which provides human operators for both outward and inward calling service.","[""Class 4P"",""Class 5"",""Class 4C"",""Class 1""]",2
"A type of signaling was developed as an alternative to loop signaling.","[""ear and mouth"",""duplex"",""loop pulsing"",""interoffice calling""]",0
"Signals that provide the routing information, such as calling and called numbers.","[""routing"",""calling"",""controlling"",""addressing""]",3
"Phase jitters occur at what frequency?","[""less than 300 Hz"",""more than 300 Hz"",""more than 400 Hz"",""more than 300 Hz but less than 400 Hz""]",0
"10 or more subscribers connected in a central office exchange using same local loop","[""wire tapping"",""party lines"",""eaves dropping lines"",""monitor lines""]",1
"He designed and built the first transmitter and receiver for a telephone set.","[""Alexander Graham Bell"",""Alexander Bain"",""Antonio Meucci"",""Philipp Reis""]",2
"If a switching machine is set to accept pulses at a rate of 10 pulses per second with a 60% break, find the make interval of the switch.","[""60 ms"",""100 ms"",""40 ms"",""25 ms""]",2
"How many point-to-point links are required to connect 50 telephones together?","[""2255"",""1225"",""2250"",""1552""]",1
"The first commercial switchboard was installed in","[""Connecticut"",""Boston"",""Pennsylvania"",""Washington""]",0
"Where is a fax scanner found?","[""at the end of fax signals"",""at origin of fax signals"",""at receive end of fax system"",""at the input of a fax transmitter""]",1
"What is the standard scanning LPI rates?","[""120"",""25"",""400"",""195""]",0
"What tone is used to start fax?","[""400 Hz"",""100 Hz"",""300 Hz"",""500 Hz""]",2
"What tone is used to stop fax?","[""450 Hz"",""500 Hz"",""150 Hz"",""250 Hz""]",0
"What tones carry map information using facsimile?","[""1300 Hz and 2400 Hz"",""2400 Hz and 2500 Hz"",""1200 Hz and 2400 Hz"",""1500 Hz and 2300 Hz""]",3
"The following frequencies are developed using 1.8 kHz used for scanner in facsimile, except:","[""300 Hz"",""100 Hz"",""450 Hz"",""60 Hz""]",1
"To what is the output of a scanner fed in fax?","[""transmitter"",""receiver"",""mixer"",""oscillator""]",0
"Basically, in facsimile, what is a scanner helix?","[""clear sided drum with one turn scratch"",""clear sided drum with two turn scratch"",""opaque sided drum with one turn scratch"",""opaque sided drum with two turn scratch""]",2
"A recorder helix in facsimile?","[""insulated drum with one turn wire"",""opaque drum with one turn scratch"",""clear sided with one turn wire"",""insulated drum with one turn scratch""]",0
"In fax, the following are scanner signals where the switcher switch in except:","[""300 Hz"",""phasing signal"",""90 Hz"",""map signals""]",2
"With what type transmitter is fax transmitted on HF?","[""AM"",""FM"",""PM"",""SSB""]",3
"With what type transmitter is fax transmitted on VHF?","[""FM"",""PM"",""SSB"",""AM""]",0
"The helix wire forms one end of the circuit of facsimile; what forms the other?","[""insulated wire"",""drum"",""blade"",""transmit circuit""]",2
"What emf is required across the circuit in facsimile to form a dark spot?","[""40 V"",""60 V"",""25 V"",""70 V""]",1
"In a facsimile recorder what is used to make 1,500-Hz ac stronger than 2300 Hz?","[""non-linear slope filter"",""linear slope filter"",""active slope filter"",""passive slope filter""]",1
"In a recorder of facsimile, what is used to generate 60-Hz ac?","[""3.0 kHz oscillator and logic gates"",""2.4 kHz mixer and logic gates"",""3.0 kHz oscillator and logic divider"",""2.4 kHz oscillator and logic divider""]",3
"If the tuning meter reads full scale, what would this indicate in facsimile?","[""1300 signal"",""2400 signal"",""1400 signal"",""1500 signal""]",3
"If the tuning meter reads midscale, what would this indicate in facsimile?","[""average"",""mistuned"",""peak"",""minimum""]",0
"If the tuning meter reads low-scale, what would this indicate in facsimile?","[""1500 signal"",""1700 signal"",""2300 signal"",""2400 signal""]",2
"Why is the blade an endless loop in facsimile?","[""wears faster"",""wears slower"",""wears average speed"",""never wears""]",1
"What should bring the left margin of the map to the left side of the paper in the recorder of facsimile?","[""map signals"",""phasing signals"",""automatic switch"",""90 Hz""]",1
"The signal heard on the telephone line that indicates readiness of the central office in receiving address or telephone number.","[""Dial tone"",""Ringing tone"",""Busy tone"",""Congestion tone""]",0
"The signal heard on the telephone line which indicates that the called subscriber set is in use.","[""Dial tone"",""Ringing tone"",""Busy tone"",""Congestion tone""]",2
"BORSCHT stands for","[""Battery, over-voltage protection, ringing, supervision, coding, hybrid and testing"",""Battery, over-hook regulator, ringing, surge protect, circuit, hybrid and test"",""Name of the leading manufacturer of telephone system"",""Acronym for the developers of computer""]",0
"Request for service from the telephone is detected at the Central Office as","[""Dial pulses"",""Ringing signal"",""Flow of loop current"",""Battery reversal""]",2
"The location where all subscriber lines are terminated and switching equipment facility is installed.","[""Central office"",""Toll office"",""Gate way"",""Tandem""]",0
"A private line communications channel of the type provided by communication common carrier for linking two or more points together.","[""Party line"",""Tie line"",""DID line"",""Trunk line""]",1
"The attenuation loss limit of the subscriber loop is set at 6 dB. What is the maximum length if a 26H88 loading coil with an attenuation of 0.80 dB per kilometer is added?","[""1.5 km"",""3.5 km"",""5.5 km"",""7.5 km""]",3
"The first number of the loaded cable designation 19H44 indicates","[""Spacing"",""Coil inductance"",""Wire gauge"",""Attenuation""]",2
"The letter of the loaded cable designation 24B88 indicates","[""Spacing"",""Coil inductance"",""Wire gauge"",""Attenuation""]",0
"The last two digits of the loaded cable designation 22E66 indicates","[""Spacing"",""Coil inductance"",""Wire gauge"",""Attenuation""]",1
"A condition of a telephone handset, in which it can be called, is _______ condition.","[""On-hook"",""Off-hook"",""Busy"",""None of these""]",0
"When digits 3 is dialed using touch tone system, the amount of time needed to send the tone is","[""0.1 sec"",""50 msec"",""0.25 sec"",""0.25 sec""]",1
"A telephone number perform the following operations except","[""To route the call"",""To activate the necessary apparatus for proper call charging"",""To order clearing of connection"",""None of the above""]",2
"The number to be dialed or called to reach a subscriber in the same local network or numbering area is","[""Local code"",""Area code"",""Toll access code"",""Subscriber No.""]",3
"That part of the telephone network between the telephone instrument at the subscriber premises and the central office equipment is called the _______________.","[""Inter-office trunk"",""Tie line"",""Subscriber loop"",""Service drop wire""]",2
"A line linking telephone central offices is called _____________ line.","[""Tie"",""Inter-office trunk"",""Routing"",""Connector""]",1
"A signalling technique wherein a number of voice paths is carried over one common channel instead of having individual voice channels.","[""In band signalling"",""Out of band signalling"",""Common channel signalling"",""Alternate channel signalling""]",2
"___________ is a unit of telephone traffic defined as one user making a call of one second duration.","[""CCS"",""Call-second"",""Erlangs"",""Call-hour""]",1
"During a busy hour in a telephone system an average of one call is lost, then the grade of service is considered to be:","[""1.01"",""10%"",""0.10%"",""0.01""]",3
"If a busy counts are made during the span of 15 minutes, and the average number of occupied circuit is found to be 8, then the traffic, in Erlang, is:","[""2"",""8"",""6"",""4""]",0
"In a standard CCITT group, 12 channels FDM, the carrier frequency of the channel No. 1 is _______________.","[""100 kHz"",""102 kHz"",""108 kHz"",""60 kHz""]",2
"In the FDM hierarchy, a mastergroup is composed of ten supergroups and is equivalent to","[""600 channels"",""60 channels"",""180 channels"",""120 channels""]",0
"The approximation process in PCM creates noise called:","[""Thermal"",""White noise"",""Quantizing noise"",""Agitation noise""]",2
"The criteria to be considered in designing a telephone system","[""Attenuation limit"",""Resistance limit"",""A or B"",""A and B""]",3
"This refers to loop AC reference frequency measured in decibels","[""Signalling limits"",""Resistance limits"",""Attenuation limits"",""All of these""]",2
"An inuction coil which is multiple winding transformer intended to interface a 2-wire circuit to be a 4-wire circuit to permit two-way transmission of signals.","[""Hybrid function"",""Speech transformer"",""Transmission regulation circuit"",""A or B""]",3
"A subscriber loop signalling method in which signalling information is indicated by the presence and absence of a battery and ground condition on the line at the called end of the trunk.","[""Wet-Dry"",""Reverse Battery"",""High-Low"",""Supervisory""]",0
"An arrangement where the only possible connection between a number of exchanges is through a single tandem or transit exchange where they are all connected.","[""Mesh"",""Star"",""Composite"",""Ring""]",1
"CCITT recommendation E-161 recommends that not more than ________ digits make up an international number, excluding the international prefix.","[""10"",""12"",""16"",""20""]",1
"The following are the transmission media used for telephone systems except:","[""Parallel wire"",""Coaxial wire"",""Fiber optics"",""None of these""]",3
"The subscriber loop provides the following except:","[""Talk battery"",""Ringing voltage"",""Telephone dial"",""Current during on hook""]",3
"A method of multiplexing in which the total frequency spectrum available is used by each channel, but not part of the time.","[""FDM"",""TDM"",""SDM"",""GSM""]",1
"The primary cause of echo and singing is","[""Intermodulation noise"",""Crosstalk"",""Impedance mismatch"",""Thermal noise""]",2
"For crosstalk to be considered intelligible, at least ________ words are intelligible to the listener in a seven second period.","[""5"",""6"",""4"",""3""]",2
"Noise that is non-continuous, consisting of irregular pulse or noise spikes of short duration and of relatively high amplitude.","[""Solar"",""Intermodulation"",""Impulse"",""Crosstalk""]",2
"The signal to noise ratio for voice based on customer satisfaction is","[""30 db"",""35 db"",""15 db"",""20 db""]",0
"dBa is a noise unit which uses a tone of 1000 Hz and a power level of","[""-85 dBm"",""-90 dBm"",""85 dBm"",""-80 dBm""]",0
"The average intensity in one or more traffic paths occupied in the busy hour by one 2-minute call for an aggregate duration of two minutes.","[""CCS"",""Cm"",""Erlang"",""EBHC""]",3
"A method of handling lost calls wherein a call failing to immediately find a server, waits enters a queue until one becomes available.","[""Lost Calls Cleared"",""Lost Calls Held"",""Lost Calls Delayed"",""None of these""]",2
"The main terminal used as cross connection point for cables 300 pairs and above.","[""MTTC"",""MDF"",""DP"",""TTC""]",1
"For PCM, the sampling theorem states that the sampling frequency must be _________ the highest frequency contained in the analog signal.","[""twice"",""more than twice"",""less than twice"",""equal to""]",1
"a group of sixty voice channels with bandwidth of 240 kHz is called a","[""group"",""supergroup"",""mastergroup"",""jumbogroup""]",1
"On the subscriber’s telephone set employing the touch tone technique, how many signals are transmitted to the telephone exchange for every button that is pressed?","[""2 VHF signals"",""1 VHF and 1 AF"",""2 AF tones"",""16 AF tones""]",2
"An electronic circuit which is inserted into the 4-wire trunk path effectively to block the passage of reflected signal energy","[""Echo suppressor"",""Loading coil"",""Loop extender"",""Telephone amplifier""]",0
"The following are signalling functions except:","[""Ringing signals"",""Address signals"",""Supervisory signals"",""None of these""]",3
"The standard spacing for 19-D-88 cable loading code is","[""700 ft."",""6000 ft."",""4500 ft."",""3000 ft.""]",2
"A telephone exchange has a subscriber loop limit of 1800 ohms, excluding the telephone instrument. What is the farthest distance, in miles, that a subscriber can be located away from the telephone exchange, if AWG 26 cable, which has a resistance of 431 ohms/loop mile, is used?","[""5.95"",""8.18"",""3.9"",""4.18""]",3
"The Strowger or step-by-step system falls under what type of switching control system?","[""Manual"",""Progressive"",""Common"",""Automatic""]",1
"For building telephone facilities, the size of entrance conduit shall not be less than _______ in diameter.","[""30 mm"",""50 mm"",""60 mm"",""75 mm""]",1
"In telephony, tone dialing takes ________ time than pulse dialing.","[""Less"",""More"",""About the same"",""Can\u2019t be determined""]",0
"A telephone service wherein calls are rerouted into a preassigned station is called _________.","[""Camp-On"",""Call Forwarding"",""Call Barring"",""Abbreviated Dialing""]",1
"What type of control system crossbar switches are operating?","[""Manual"",""Progressive"",""Common"",""Automatic""]",2
"PABX stands for","[""Private All-purpose Broadcasting Exchange"",""Private Automatic Branch Exchange"",""Public Access Bidirectional Exchange"",""Public Address Broadcasting Exchange""]",1
"A trunk is","[""The base of a communication tower"",""A telephone line connecting two C.O.\u2019s"",""A line connecting one telephone set to the PABX"",""The structure where antenna are attached""]",1
"The voice frequency channel pass band is:","[""0 to 4000 Hz"",""300 to 3000 Hz"",""To carry only speech"",""All of the preceding""]",0
"What is used to transmit more than one conversation over a path?","[""Hybrid"",""Tandem"",""Multiplexing"",""All of the above""]",2
"The common channel interoffice signalling method","[""Uses the same channel for signalling as for the related conversation"",""Is used on local loops"",""Uses a separate channel for signalling only"",""Comes the signalling for one related conversation""]",2
"Telephone switching is accomplished by","[""Manual Switchboard"",""Step-by-step Switches"",""Crossbar switches"",""Any of the these""]",3
"The telephone was invented by","[""James Watson"",""Alexander Graham Bell"",""Phillip Reis"",""Almon Strowger""]",1
"A switching network capable of providing a path from every inlet link to every outlet link in the absence of traffic.","[""Concentration"",""Blocking"",""Full availability switch"",""Crosspoint""]",2
"An exchange primarily used as a switching point for traffic between other exchanger is","[""Transfer system"",""Transit Exchange"",""Connecting point"",""Local Exchange""]",1
"A telephone switch is an example of ________ switching","[""Packet"",""Message"",""Circuit"",""Virtual circuit""]",2
"The local loop of a telephone system is","[""A two\u2013wire communication circuit between a customer\u2019s premise and the central office"",""A group of wires connecting a telephone set to a modem"",""A four wire circuit connecting a fax machine to a computer"",""A single piece of wire connecting the subscriber\u2019s telephone to another telephone set.""]",0
"Identical telephone numbers in different parts of the country are distinguished by their","[""Access codes"",""Country codes"",""Trunk prefixes"",""Area codes""]",3
"A telephone switching system with a capacity of 100 lines could assign telephone numbers from","[""0001 \u2013 1000"",""000 \u2013 999"",""0000 \u2013 1000"",""001 \u2013 999""]",1
"The following are the building blocks of a Step-by-step Switching System except:","[""Marker"",""Line finder"",""Selector"",""Connector""]",0
