question,A,B,C,D,E,answer,explanation
"<p><p>It is suspected that the comparator in the figure given below has a problem. The inputs are activated in the table shown below and the corresponding outputs noted. What is most likely wrong with the circuit?<br/> For <i>P</i>0 – <i>P</i>3 = 1 and <i>Q</i>0 – <i>Q</i>3 = 0, <i>P</i> &gt; <i>Q</i> = 1, <i>P</i> = <i>Q</i> = 1, <i>P</i> &lt; <i>Q</i> = 0<br/> For <i>P</i>0 – <i>P</i>3 = 0 and <i>Q</i>0 – <i>Q</i>3 = 1, <i>P</i> &gt; <i>Q</i> = 0, <i>P</i> = <i>Q</i> = 1, <i>P</i> &lt; <i>Q</i> = 1<br/> For <i>P</i>0 – <i>P</i>3 = 1 and <i>Q</i>0 – <i>Q</i>3 = 1, <i>P</i> &gt; <i>Q</i> = 0, <i>P</i> = <i>Q</i> = 1, <i>P</i> &lt; <i>Q</i> = 0 </p>
<p> <img src=""/_files/images/digital-electronics/digital-systems/mcq9_1016_1.gif""/></p></p>",The <i>P</i>0–<i>P</i>3 inputs are defective.,One or more of the <i>Q</i> inputs is bad.,The <i>P</i> = <i>Q</i> output is shorted to <i>V</i><sub>cc</sub>.,Nothing is wrong; the circuit is functioning properly.,,C,
"<p><p>Which statement best describes the given figure, and what is the function of the terminal labeled EN?</p>
<p><img src=""/_files/images/digital-electronics/digital-systems/mcq9_1009_1.gif""/></p></p>","Quad two-input multiplexer. <i>EN</i> is the enable input, which requires an active LOW for the device to work.","Quad two-bit multiplier, <i>EN</i> is the active HIGH trigger.","Dual quad-input multiplexer, which requires an active LOW on the <i>EN</i> terminal for the device to work.","Quad two-input AND gate, which requires an active LOW on the <i>EN</i> input to enable all the gates.",,A,
"<p><p>The data transmission system shown in below has a problem; the parity error output is always high. A logic analyzer is used to examine the system and shows that the DATA IN on the left matches the DATA OUT on right. What might be causing the problem? </p>
<p><img src=""/_files/images/digital-electronics/digital-systems/mcq9_1017_1.gif""/></p></p>",The error gate could be defective.,The storage circuit could be defective.,The parity checker could be bad.,Any of the above.,,D,
<p>The IEEE/ANSI symbol for a decoder has the internal designation bcd/dec. This means the decoder is a:</p>,decimal-to-BCD decoder with ten inputs and four outputs.,BCD-to-decimal decoder with ten inputs and four outputs.,decimal-to-BCD decoder with four inputs and ten outputs.,BCD-to-decimal decoder with four inputs and ten outputs.,,D,
<p>Multiplexing of digital signals is usually required when:</p>,moving data internally within a microprocessor.,moving data between memory and storage registers in a microprocessor.,moving data over long distance transmission lines.,moving data internally within a microprocessor or between memory and storage registers.,,C,
"<p><p>Referring to the figure given below, what output code will appear on the output (A3,A2,A1,A0) when the 5 key is pressed? </p>
<p><img src=""/_files/images/digital-electronics/digital-systems/mcq9_1011_1.gif""/></p></p>",1010,0101,1101,1011,,A,
"<p><p>What type of device is shown in the given figure, and what inputs (<i>A</i>3,<i>A</i>2,<i>A</i>1,<i>A</i>0) are required to produce the output levels as shown? </p>
<p><img src=""/_files/images/digital-electronics/digital-systems/mcq9_1008_1.gif""/></p></p>","A binary-to-decimal encoder; 0,1,1,1","A decimal-to-binary decoder; 1,1,1,0","A BCD-to-decimal decoder; 0,1,1,1","A decimal-to-BCD encoder; 1,1,1,0",,C,
<p>What are the outputs of a 7485 four-bit magnitude comparator when the inputs are <i>A</i> = 1001 and <i>B</i> = 1010?</p>,<i>A</i> &lt; <i>B</i> is 1<br/> <i>A</i> = <i>B</i> is 0<br/> <i>A</i> &gt; <i>B</i> is 1,<i>A</i> &lt; <i>B</i> is 0<br/> <i>A</i> = <i>B</i> is 1<br/> <i>A</i> &gt; <i>B</i> is 0,<i>A</i> &lt; <i>B</i> is 0<br/> <i>A</i> = <i>B</i> is 0<br/> <i>A</i> &gt; <i>B</i> is 1,<i>A</i> &lt; <i>B</i> is 1<br/> <i>A</i> = <i>B</i> is 0<br/> <i>A</i> &gt; <i>B</i> is 0,,D,
"<p><p>Determine the correct output for the multiplexer and its associated timing diagram given below.</p>
<p><img src=""/_files/images/digital-electronics/digital-systems/mcq9_1013_1.gif""/></p></p>",<i>Y</i><sub>a</sub>,<i>Y</i><sub>b</sub>,<i>Y</i><sub>c</sub>,<i>Y</i><sub>d</sub>,,D,
"<p>Which is the decimal number for the BCD number, 10110110?</p>",182,36,116,10110110 is not a valid BCD number.,,D,
"<p>In an AHDL BCD to binary code converter, how is multiplication by 10 accomplished?</p>",By using the shifting of bits,By using the library multiplication function,By using integer types,By using the multiplication operator,,A,
<p>What is the HDL key issue in the design of the MUX and DEMUX?</p>,Having the MUX and DEMUX part of the library,Using the case statement in the process,Describing the functions,Assigning signals under certain conditions,,D,
<p>Why are control inputs included in an HDL magnitude comparator?</p>,For cascading the chips,For control signal input,For signal control,For internal interconnections,,A,
<p>What VHDL techniques are used to describe a priority encoder?</p>,Integer outputs and priority coding,Signal outputs and priority coding,Tristate outputs and priority coding,Variables and priority coding,,C,
<p>What is an important attribute of the conditional signal assignment statement?</p>,Its tristate outputs,Its sequential evaluation,Its use of library components,Its fast activation times,,B,
<p>There appears to be a problem with a 7-segment display on a DMM sometimes skipping certain numbers. How would you test the display?</p>,Remove the display unit and check each segment diode with an ohmmeter. Replace the defective segments.,Apply 5 V directly to each segment of the display and check for individual segment operation. Replace any segment that has voltage applied but is not lit.,Tie all of the segments together and connect to <i>V</i><sub>cc</sub>; the number 8 should appear on the display. Now check the display supply voltage to determine if the display is receiving the correct voltage.,"Connect the DMM to a variable supply and very slowly increase the voltage, while observing for missing digits. Then check the segment voltage to determine whether the display or the display driver is bad.",,D,
<p>What is the purpose of a decoder's inputs?</p>,To allow the decoder to respond to the inputs to activate the correct output gate.,To disable the decoder outputs so that all outputs will be inactive.,To disable the inputs and activate all outputs.,"To allow the decoder to respond to the inputs to activate the correct output gate, and to disable the inputs and activate all outputs.",,D,
"<p><p>Refer to the display multiplexer given below. The MSD display is blank, while the LSD seems to be OK. The input and output lines to the 74157 and 7449 are checked with a scope and can be seen changing levels. The <i>A</i> input on the 74139 also changes; however, the 0 output on the 74139 is always LOW and the 1 output is always HIGH. The <i>B</i> and EN inputs on the 74139 are always LOW. What could cause the problem and what should be done to correct it? </p>
<p><img height=""300"" src=""/_files/images/digital-electronics/digital-systems/mcq9_1015_1.gif"" width=""350""/></p></p>",The 74139 is defective; replace it.,The EN pin on the 74139 could have a bad connection; check the connection.,"The 74139 is defective and must be replaced; or the EN pin on the 74139 could have a bad connection, which should be checked.",The MSD display is bad; replace it.,,C,
"<p>The circuit in Figure 9-8 is defective; data is not appearing on the output lines. A check with the scope shows data pulses on the serial data line and multiplex control lines, S0–S2; no parity error is indicated. A further check with a logic probe indicates that <i>V</i><sub>cc</sub> and ground appear to be present. What might be wrong with the circuit?</p>",The demultiplexer may be bad.,The parity checker is defective.,The parity generator may be bad.,"The parity checker is defective, or the parity generator may be bad.",,A,
"<p><p>What must be done in the given figure in order to use two 7485 4-bit comparators to compare two 8-bit numbers? </p>
<p><img src=""/_files/images/digital-electronics/digital-systems/mcq9_1006_1.gif""/></p></p>","The <i>P</i> &lt; <i>Q</i>, <i>P</i> = <i>Q</i>, and <i>P</i> &gt; <i>Q</i> outputs of COMP A must be connected to the same outputs of COMP B.","The <i>P</i> &lt; <i>Q</i>, <i>P</i> = <i>Q</i>, and <i>P</i> &gt; <i>Q</i> outputs of COMP A must be connected to the &lt;, =, and &gt; inputs of COMP B.","The = input of COMP A must be connected to <i>V</i><sub>cc</sub>, and the &lt; and &gt; inputs must be connected to ground.","The <i>P</i> &lt; <i>Q</i>, <i>P</i> = <i>Q</i>, and <i>P</i> &gt; <i>Q</i> outputs of COMP A must be connected to the &lt;, =, and &gt; inputs of COMP B, the = input of COMP A must be connected to <i>V</i><sub>cc</sub>, and the &lt; and &gt; inputs must be connected to ground.",,D,
