question,choices,answer
"Compute the equation of the vertical asymptote of the curve y = (2x – 1)/(x + 2).","[""x + 2 = 0"",""x \u2013 3 = 0"",""x + 3 = 0"",""x \u2013 2 = 0""]",0
"Compute the equation of the horizontal asymptote of the curve y = (2x – 1)/(x + 2).","[""y = 2"",""y = 0"",""y \u2013 1 = 0"",""y \u2013 3 = 0""]",0
"The function y = (x – 4)/(x + 2) is discontinuous at x equals?","[""-2"",""0"",""1"",""2""]",0
"An elliptical plot of garden has a semi-major axis of 6 m and a semi-minor axis of 4.8 meters. If these are increased by 0.15 m each, find by differential equations the increase in area of the garden in sq. m.","[""0.62\u03c0"",""1.62\u03c0"",""2.62\u03c0"",""2.62\u03c0""]",1
"The diameter of a circle is to be measured and its area computed. If the diameter can be measured with a maximum error of 0.001 cm and the area must be accurate to within 0.10 sq.cm. Find the largest diameter for which the process can be used.","[""64"",""16"",""32"",""48""]",0
"The altitude of a right circular cylinder is twice the radius of the base. The altitude is measured as 12 cm. With a possible error of 0.005 cm, find the approximately error in the calculated volume of the cylinder.","[""0.188 cu cm"",""0.144 cu cm"",""0.104 cu cm"",""0.126 cu cm""]",0
"What is the allowable error in measuring the edge of a cube that is intended to hold a cu m, if the error in the computed volume is not to exceed 0.03 cu m?","[""0.002"",""0.0025"",""0.003"",""0.001""]",1
"If y = x<sup>(3/2)</sup> what is the approximate change in y when x changes from 9 to 9.01?","[""0.045"",""0.068"",""0.070"",""0.023""]",0
"The expression for the horsepower of an engine is P = 0.4 n x<sup>2</sup> where <em>n</em> is the number of cylinders and x is the bore of cylinders. Determine the power differential added when four cylinder car has the cylinders rebored from 3.25 cm to 3.265 cm.","[""0.156 hp"",""0.210 hp"",""0.319 hp"",""0.180 hp""]",0
"A surveying instrument is placed at a point 180 m from the base of a bldg on a level ground. The angle of elevation of the top of a bldg is 30 degrees as measured by the instrument. What would be error in the height of the bldg due to an error of 15 minutes in this measured angle by differential equation?","[""1.05 m"",""1.09 m"",""2.08 m"",""1.05 m""]",0
"If y = 3x<sup>2</sup> – x + 1, find the point x at which dy/dx assume its mean value in the interval x = 2 and x = 4.","[""3"",""6"",""4"",""8""]",0
"Find the approximate increase by the use of differentials, in the volume of the sphere if the radius increases from 2 to 2.05.","[""2.51"",""2.25"",""2.12"",""2.86""]",0
"If the area of a circle is 64π sq mm, compute the allowable error in the area of a circle if the allowable error in the radius is 0.02 mm.","[""1.01 sq mm"",""1.58 sq mm"",""2.32 sq mm"",""0.75 sq mm""]",0
"If the volume of a sphere is 1000π/6 cu mm and the allowable error in the diameter of the sphere is 0.03 mm, compute the allowable error in the volume of a sphere.","[""6.72 cu mm"",""4.71 cu mm"",""5.53 cu mm"",""3.68 cu mm""]",1
"A cube has a volume of 1728 cu mm. If the allowable error in the edge of a cube is 0.04 mm, compute the allowable error in the volume of the cube.","[""17.28 cu mm"",""16.88 cu mm"",""15.22 cu mm"",""20.59 cu mm""]",0
"Find the derivative of y = 2<sup>(4x)</sup>.","[""3<sup>(4x+2)<\/sup> ln 2"",""2<sup>(4x+2)<\/sup> ln 2"",""6<sup>(3x+2)<\/sup> ln 2"",""4<sup>(4x+2)<\/sup> ln 2""]",1
"Find the derivative of h with respect to u if h = π<sup>(2u)</sup>.","[""\u03c0<sup>(2u)<\/sup>"",""2u ln \u03c0"",""2\u03c0<sup>(2u)<\/sup> ln \u03c0"",""2\u03c0<sup>(2u)<\/sup>""]",2
"Find y’ if y = ln x","[""1\/x"",""ln x<sup>2<\/sup>"",""1\/ln x"",""x ln x""]",0
"Find y’ if y = arc sin (x)","[""\u221a(1 \u2013 x<sup>2<\/sup>)"",""1\/\u221a(1 \u2013 x<sup>2<\/sup>)"",""1\/(1 + x<sup>2<\/sup>)"",""(1 + x)\/\u221a(1 \u2013 x<sup>2<\/sup>)""]",1
"Find the derivative of log<sub>a</sub> u with respect to x.","[""log u du\/dx"",""u du\/ln a"",""log<sub>a<\/sub> e\/u"",""log<sub>a<\/sub> du\/dx""]",2
"Find the derivative of arc cos (2x).","[""-2\/\u221a(1 \u2013 4x<sup>2<\/sup>)"",""2\/\u221a(1 \u2013 4x<sup>2<\/sup>)"",""2\/(1 + 4x<sup>2<\/sup>)"",""2\/\u221a(2x<sup>2<\/sup> \u2013 1)""]",0
"Find the derivative of 4 arc tan (2x).","[""4\/(1 + x<sup>2<\/sup>)"",""4\/(4x<sup>2<\/sup> + 1)"",""8\/(1 + 4x<sup>2<\/sup>)"",""8\/(4x<sup>2<\/sup> + 1)""]",2
"Find the derivative of arc csc (3x).","[""-1\/[x\u221a(9x<sup>2<\/sup> \u2013 1)]"",""1\/[3x\u221a(9x<sup>2<\/sup> \u2013 1)]"",""3\/[x\u221a(1 \u2013 9x<sup>2<\/sup>)]"",""3\/[x\u221a9x<sup>2<\/sup> \u2013 1)]""]",0
"Find the derivative of arc sec (2x)","[""1\/[x\u221a(4x<sup>2<\/sup> \u2013 1)]"",""2\/[x\u221a(4x<sup>2<\/sup> \u2013 1)]"",""1\/[x\u221a(1 \u2013 4x<sup>2<\/sup>)]"",""2\/[x\u221a(1 \u2013 4x<sup>2<\/sup>)]""]",0
"If ln (ln y) + ln y = ln x, find y’.","[""x\/(x + y)"",""x\/(x \u2013 y)"",""y\/(x + y)"",""y\/(x \u2013 y)""]",2
"Find y” if y = a<sup>u</sup>.","[""a<sup>u<\/sup> ln a"",""u ln a"",""a<sup>u<\/sup>\/ln a"",""a ln u""]",0
"When one boy is sitting 1.20 m from the center of a seesaw another boy must sit on the other side 1.50 m from the center to maintain an even balance. However, when the first boy carries an additional weight of 14 kg and sit 1.80 m from the center, the second boy must move 3 m from the center to balance, Neglecting the weight of the see weight of the heaviest boy.","[""42 kg"",""35 kg"",""58 kg"",""29 kg""]",0
"A wire connects a middle of links AC and AB compute the tension in the wire if AC carries a uniform load of 600 N/m. AC is 4.5 m long and BC is 7.5 m. point A is hinged on the wall and joint C is also hinged connecting the links AC and CB. AC is horizontal while B is supported by roller acting on the wall AB.","[""2200 N"",""2700 N"",""300 N"",""3600 N""]",1
"An airtight closed box of weight P is suspended from a spring balance. A bird of weight W is place on the floor of the bow, and the balance reads W + P. If the bird flies without accelerating. What is the balance reading?","[""P \u2013 W"",""P"",""P + W"",""P + 2W""]",2
"A tripod whose legs are each 4 meters long supports a load of 1000 kg. the feet of the tripod are at the vertices of a horizontal equilateral triangle whose side are 3.5 meters. Determine the load of each leg.","[""214.69 kg"",""347.29 kg"",""386.19 kg"",""446.27 kg""]",2
"A uniform square table top ABCD having sides 4m long is supported by three vertical supports at A, E and F, E is midway n the side BC and F is 1m from D along the side DC. Determine the share of load in percent carried by supports at A, E and F.","[""A = 29%, E = 42%, F = 29%"",""A = 32%, E = 46%, F = 20%"",""A = 28%, E = 40%, F = 32%"",""A = 36%, E = 32%, F = 32%""]",0
"The square steel plate has a mass of 1800 kg with mass at its center G. Calculate the tension at each of the three cables with which the plate is lifted while remaining horizontal.","[""T\u00ada = Tb = 6.23 kN, Tc = 10.47 kN <b><\/b>"",""T\u00ada = Tb = 7.47 kN, Tc = 7.84 kN"",""T\u00ada = Tb = 5.41 kN, Tc = 9.87 kN"",""T\u00ada = Tb = 4.42 kN, Tc = 6.27 kN""]",2
"A horizontal Circular platform of radius R is supported at three points A, B and C on its circumference. A and B are 90 degrees apart and C is 120 degrees from A. The platform carries a vertical load of 400 kN at its center and 100 kN at a point d on the circumference diametrically opposite A. Compute the reaction at C.","[""253.45 kN"",""321.23 kN"",""310.10 kN"",""287.67 kN""]",0
"A ladder 4m long having a mass of 15 kg is resting against a floor and an wall for which the coefficients of static friction are 0.30 for the floor to which a man having a mass of 70 kg can climb without causing the plank to slip if the plank makes an angle of 40 degrees with the horizontal.","[""2"",""1"",""2.5"",""3""]",1
"A homogenous block having dimension of 4 cm by 8 cm is resting on an inclined plane making an angle of θ with the horizontal. The block has a weight of 20 kN. If the coefficient of friction between the block and the inclined plane is 0.55, find the value of θ before the block starts to move. The 8cm side is perpendicular to the inclined plane.","[""23.4\u00b0"",""26.57\u00b0"",""27.7\u00b0"",""28.81\u00b0""]",1
"A uniform ladder on a wall at A and at the floor at B. Point A is 3.6 m above the floor and point B is 1.5 m away from the wall. Determine the minimum coefficient of friction at B required for a mass weighing 65 kg to use the ladder assuming that there is no friction at A.","[""0.42"",""0.50"",""0.48"",""0.54""]",0
"A block having a mass of 250 kg is placed on top of an inclined plane having a slope of 3 vertical to 4 horizontal. If the coefficient of friction between the block and the inclined plane is 0.15, determine the force P that may be applied parallel to the inclined plane to keep block from sliding down the plane.","[""980.86 N"",""1088.2 N"",""1177.2 N"",""1205.30 N""]",2
"A 3.6 m ladder weighing 180 N is resting on a horizontal floor at A and on the wall at B making an angle of 30 degrees from the vertical wall. When a man weighing 800 N reaches a point 2.4 m from the lower end (point A), the ladder is just about to slip. Determine the coefficient of friction between the ladder and the floor if the coefficient of friction between the ladder and the wall is 0.20.","[""0.28"",""0.35"",""0.42"",""0.56""]",1
"A dockworker adjusts a spring line (rope) which keeps the ship from drifting along side a wharf. If he exerts a pull of 200 N on the rope, which ahs 1 ¼ turns around the mooring bit, what force T can he support? The coefficient of friction between the rope and the cast-steel mooring bit is 0.30.","[""2110 N"",""1860 N"",""155 N"",""142 N""]",0
"Determine the distance “x” to which the 90 kg painter can climb without causing the 4m ladder to slip at its lower end A. The top of the 15 kg ladder has a small roller, and the ground coefficient of static friction is 0.25. the lower end of the ladder is 1.5 m away from the wall.","[""0.1 m"",""3.17 m"",""2.55 m"",""1.58 m""]",2
"The uniform pole of length 4 m and mass 100 kg is leaned against a vertical wall. If the coefficient of static friction between the supporting surfaces and the ends of the poles is 0.25, calculate the maximum angle θ at which the pole may be placed with the vertical wall before it starts to slip.","[""28.07\u00b0"",""26.57\u00b0"",""31.6\u00b0"",""33.5\u00b0""]",3
"A horizontal force P acts on the top of a 30 kg block having a width of 25 cm, and a height of 50 cm. if the coefficient of friction between the block and the plane is 0.33, what is the value of P for motion to impend?","[""5.3 kg"",""6.6 kg"",""7.5 kg"",""8.2 kg""]",2
"A 600 N block rests on a 30° plane. If the coefficient of static friction is 0.30 and the coefficient of kinetic friction is 0.20, what is the value of P applied horizontally to prevent the block from sliding down the plane?","[""141.85 N"",""183.29 N"",""119.27 N"",""126.59 N""]",0
"A 600 N block rests on a 30° plane. If the coefficient of static friction is 0.30 and the coefficient of kinetic friction is 0.20, what is the value of P applied horizontally to keep the block moving up the plane?","[""427.46 N"",""527.31 N"",""569.29 N"",""624.17 N""]",1
"Solve for the force P to obtain equilibrium. Angle of friction is 25° between block and the inclined plane.","[""69.38 kg"",""77.65 kg"",""84.22 kg"",""96.46 kg""]",3
"A 200 kg crate impends to slide down a ramp inclined at an angle of 19.29° with the horizontal. What is the frictional resistance? Use g = 9.81 m/s<sup>2</sup>.","[""648.16 N"",""638.15 N"",""618.15 N"",""628.15 N""]",0
"A 40 kg block is resting on an inclined plane making an angle of 20° from the horizontal. If the coefficient of friction is 0.60, determine the force parallel to the incline that must be applied to cause impending motion down the plane. Use g = 9.81","[""77 N"",""82 N"",""72 N"",""87 N""]",3
"A 40 kg block is resting on an inclined plane making an angle of θ from the horizontal. Coefficient of friction is 0.60, find the value of θ when force P = 36.23 is applied to cause the motion upward along the plane.","[""20\u00b0"",""30\u00b0"",""28\u00b0"",""23\u00b0""]",0
"A 40 kg block is resting on an inclined plane making an angle θ from the horizontal. The block is subjected to a force 87 N parallel to the inclined plane which causes an impending motion down the plane. If the coefficient of motion is 0.60, compute the value of θ.","[""28\u00b0"",""30\u00b0"",""20\u00b0"",""23\u00b0""]",2
"A rectangular block having a width of 8 cm and height of 20 cm, is resting on a horizontal plane. If the coefficient of friction between he horizontal plane and the block is 0.40, at what point above the horizontal plane should horizontal force P will be applied at which tipping will occur?","[""8 cm"",""10 cm"",""12 cm"",""14 cm""]",1
"A ladder is resting on a horizontal plane and a vertical wall. If the coefficient of friction between the ladder, the horizontal plane and the vertical wall is 0.40, determine the angle that the ladder makes with the horizontal at which it is about to slip.","[""33.6\u00b0"",""46.4\u00b0"",""53.13\u00b0"",""64.13\u00b0""]",1
"Three identical blocks A, B and C are placed on top of each other are place on a horizontal plane with block B on top of A and C on top of B. The coefficient of friction between all surfaces is 0.20. if block C is prevented from moving by a horizontal cable attached to a vertical wall, find the horizontal force in Newton that must be applied to B without causing motion to impend. Each block has a mass of 50 kg.","[""280.5 Newtons"",""274.7 Newtons"",""321.3 Newtons"",""294.3 Newtons""]",3
"A car moving downward on an inclined plane which makes an angle of θ from the horizontal. The distance from the front wheel to the rear wheel is 400 cm and its centroid is located at 50 cm from the surface of the plane. If only rear wheels provide breaking, what is the value of θ so that the car will start to slide if the coefficient of friction is 0.6?","[""15.6\u00b0"",""18.4\u00b0"",""16.8\u00b0"",""17.4\u00b0""]",0
"A 40kg block is resting on an inclined plane making an angle of 20° from the horizontal. If the coefficient of friction is 0.60, determine the force parallel to the inclined plane that must be applied to cause impending motion up the plane.","[""354.65 N"",""355.42 N"",""439.35 N"",""433.23 N""]",1
"A block weighing 40 kg is placed on an inclined plane making an angle of θ from the horizontal. If the coefficient of friction between the block and the inclined plane is 0.30, find the value of θ, when the block impends to slide downward.","[""13.60\u00b0"",""14.50\u00b0"",""15.80\u00b0"",""16.70\u00b0""]",3
"A block having a weight W is resting on an inclined plane making an angle of 30° from the horizontal. If the coefficient of friction between the block and the inclined plane is 0.50. Determine the value of W is a force 300 N applied parallel to the inclined plane to cause an impending motion upward.","[""321.54 N"",""493.53 N"",""450.32 N"",""354.53 N""]",0
"40 kg block is resting on an inclined plane making an angle of 20° from the horizontal. The block is subjected to a force 87 N parallel to the inclined plane which causes an impending motion down the plane. Compute the coefficient of friction between the block and the inclined plane.","[""0.50"",""0.60"",""0.70"",""0.80""]",1
"A 20 kg cubical block is resting on an inclined plane making an angle of 30° with the horizontal. If the coefficient of friction between the block and the inclined plane is 0.30, what force applied at the uppermost section which is parallel to the inclined plane will cause the 20 kg block to move up?","[""130 N"",""134 N"",""146 N"",""154 N""]",1
"The coefficient of friction between the 60 kN block is to remain in equilibrium, what is the maximum allowable magnitude for the force P?","[""18 kN"",""12 kN"",""15 kN"",""24 kN""]",2
"Find the value of P acting to the left that is required to pull the wedge out under the 500kg block. Angle of friction is 20° for all contact surfaces.","[""253.80 kg"",""242.49 kg"",""432.20 kg"",""120.50 kg""]",0
"The accurate alignment of a heavy duty engine on its bed is accomplished by a screw adjusted wedge with a 20° taper as shown in the figure. Determine the horizontal thrust P in adjusting screw necessary to raise the mounting if the wedge supports one fourth of the total engine weight of 20 000 N. The total coefficient of friction for all surfaces is 0.25.","[""4550 N"",""4640 N"",""5460 N"",""6540 N""]",1
"Two blocks connected by a horizontal link AB are supported on two rough planes as shown. The coefficient of friction for block A on the horizontal plane is 0.40. the angle of friction for block B on the inclined plane is 15°. What is the smallest weight of block A for which equilibrium of the system can exists?","[""500 kN"",""1500 kN"",""2000 kN"",""1000 kN""]",3
"Is the system in equilibrium? If not, find the force P so that the system will be in equilibrium.","[""80 kg"",""90 kg"",""100 kg"",""70 kg""]",0
"A 12 kg block of steel is at rest on a horizontal cable. The coefficient of static friction between the block a table is 0.52. What is the magnitude of the force acting upward 62° from the horizontal that will just start the block moving?","[""65.9 N"",""78.1 N"",""70.2 N"",""72.4 N""]",0
"The pull required to overcome the rolling resistance of a wheel is 90 N acting at the c enter of the wheels. If the weight of the wheel is 18 000 N and the diameter of the wheel is 300 mm, determine the coefficient of rolling resistance.","[""0.60 mm"",""0.75 mm"",""0.50 mm"",""0.45 mm""]",1
"A 1000 kN weight is to be moved by using 50 mm diameter rollers. If the coefficient of the rolling resistance for the rollers and floor is 0.08 mm and that for rollers and weight is 0.02 mm. determine the pull required.","[""1000 N"",""1500 N"",""2000 N"",""2500 N""]",2
"A ball is thrown vertically upward with an initial velocity of 3 m/sec from a window of a tall building. The ball strikes at the sidewalk at ground level 4 sec later. Determine the velocity with which the ball hits the ground.","[""30.86 m\/sec"",""36.24 m\/sec"",""42.68 m\/sec"",""25.27 m\/sec""]",1
"A train starts from rest at station P and stops from station Q which is 10 km from station P. the maximum possible acceleration of the train is 15 km/hour/min. if the maximum allowable speed is 60 kph, what is the least time the train go from P to Q?","[""10 min"",""12 min"",""15 min"",""20 min""]",2
"A car starting from rest picks up at a uniform rate and passes three electric post in succession. The posts are spaced 360 m apart along a straight road. The car takes 10 sec to travel from first post to sec post and takes 6 sec to go from the second to the third post. Determine the distance from the starting point to the first post.","[""73.5 m"",""80.3 m"",""77.5 m"",""70.9 m""]",0
"A stone is dropped from the deck of Mactan Bridge. The sound of the splash reaches the deck 3 seconds later. If sound travels 342 m/s in still air, how high is the deck of Mactan Bridge above the water?","[""45.2 m"",""40.6 m"",""57.3 m"",""33.1 m""]",1
"At a uniform rate of 4 drops per second, water is dripping from a faucet. Assuming the acceleration of each drop to be 9.81 m/sec<sup>2</sup> and no air resistance, find the distance between two successive drops in mm if the upper drop has been in motion for 3/8 seconds.","[""1340 mm"",""2340 mm"",""2231 mm"",""1230 mm""]",3
"A racing car during the Marlboro Championship starts from rest and has a constant acceleration of 4 m/sec<sup>2</sup>. What is its average velocity during the first 5 seconds of motion?","[""4 m\/s"",""6 m\/s"",""10 m\/s"",""12 m\/s""]",2
"A train is to commute between Tutuban station and San Andres station with a top speed of 250 kph but can not accelerate nor decelerate faster than 4 m/s. What is its min. distance between the two stations in order for the train to be able to reach its top speed?","[""1106.24"",""1205.48"",""1309.26"",""1026.42 <b><\/b>""]",1
"A block having a weight of 400 N rests on an inclined plane making an angle of 30° with the horizontal is initially at rest after it was released for 3 sec, find the distance the block has traveled assuming there is no friction between the block and plane. Determine the velocity after 3 seconds.","[""14.71 m\/sec"",""15.39 m\/sec"",""14.60 m\/sec"",""13.68 m\/sec""]",0
"A car accelerates for 6 sec from an initial velocity of 10 m/s. the acceleration is increasing uniformly from zero to 8 m/s^2 in 6 sec. during the next 2 seconds, the car decelerates at a constant rate of m/s^2. Compute the total distance the car has traveled from the start after 8 sec.","[""169 m"",""172 m"",""180 m"",""200 m""]",1
"If y = tanh x, find dy/dx.","[""sech<sup>2<\/sup> (x)"",""csch<sup>2<\/sup> (x)"",""sinh<sup>2<\/sup> (x)"",""tanh<sup>2<\/sup> (x)""]",0
"Find the derivative of y = x<sup>x</sup>.","[""x<sup>x<\/sup> (2 + ln x)"",""x<sup>x<\/sup> (1 + ln x)"",""x<sup>x<\/sup> (4 \u2013 ln x)"",""x<sup>x<\/sup> (8 + ln x)""]",1
"Find the derivative of y = log<sub>a</sub> 4x.","[""y\u2019 = (log<sub>a<\/sub> e)\/x"",""y\u2019 = (cos e)\/x"",""y\u2019 = (sin e)\/x"",""y\u2019 = (tan e)\/x""]",0
"What is the derivative with respect to x of (x + 1)<sup>3</sup> – x<sup>3</sup>.","[""3x + 3"",""3x \u2013 3"",""6x \u2013 3"",""6x + 3""]",3
"What is the derivative with respect to x of sec<sup>2</sup> (x)?","[""2x sec<sup>2<\/sup> (x) tan<sup>2<\/sup> (x)"",""2x sec (x) tan (x)"",""sec<sup>2<\/sup> (x) tan<sup>2<\/sup> (x)"",""2 sec<sup>2<\/sup> (x) tan<sup>2<\/sup> (x)""]",0
"The derivative with respect to x of 2cos<sup>2</sup> (x<sup>2</sup> + 2).","[""4 sin (x<sup>2<\/sup> + 2) cos (x<sup>2<\/sup> + 2)"",""-4 sin (x<sup>2<\/sup> + 2) cos (x<sup>2<\/sup> + 2)"",""8x sin (x<sup>2<\/sup> + 2) cos (x<sup>2<\/sup> + 2)"",""-8x sin (x<sup>2<\/sup> + 2) cos (x<sup>2<\/sup> + 2)""]",3
"Find the derivative of [(x + 1)<sup>3</sup>]/x.","[""[3(x + 1)<sup>2<\/sup>]\/x \u2013 [(x + 1)<sup>3<\/sup>]\/x^2"",""[2(x + 1)<sup>3<\/sup>]\/x \u2013 [(x + 1)<sup>3<\/sup>]\/x<sup>3<\/sup>"",""[4(x + 1)<sup>2<\/sup>]\/x \u2013 [2(x + 1)<sup>3<\/sup>]\/x"",""[(x + 1)<sup>2<\/sup>]\/x \u2013 [(x + 1)<sup>3<\/sup>]\/x""]",0
"Determine the slope of the curve y = x<sup>2</sup> – 3x as it passes through the origin.","[""-4"",""2"",""-3"",""0""]",2
"If y1 = 2x + 4 and y<sup>2</sup> = x<sup>2</sup> + C, find the value of C such that y2 is tangent to y1.","[""6"",""5"",""7"",""4""]",1
"Find the slope of (x<sup>2</sup>)y = 8 at the point (2,2).","[""2"",""-1"",""-1\/2"",""-2""]",3
"What is the first derivative dy/dx of the expression (xy)<sup>x</sup> = e.","[""\u2013y(1 \u2013 ln xy)\/x<sup>2<\/sup>"",""\u2013y(1 + ln xy)\/x"",""0"",""x\/y""]",1
"Find y’ in the following equation y = 4x<sup>2</sup> – 3x –1.","[""8x \u2013 3"",""4x \u2013 3"",""2x \u2013 3"",""8x \u2013 x""]",0
"Differentiate the equation y = (x<sup>2</sup>)/(x + 1).","[""(x<sup>2<\/sup> + 2x)\/(x + 1)<sup>2<\/sup>"",""x\/(x + 1)"",""2x<sup>2<\/sup>\/(x + 1)"",""1""]",0
"If y = x/(x + 1), find y’.","[""1\/(x + 1)<sup>3<\/sup>"",""1\/(x + 1)<sup>2<\/sup>"",""x + 1"",""(x + 1)<sup>2<\/sup>""]",1
"Find dy/dx in the equation y = (x<sup>6</sup> + 3x<sup>2</sup> + 50)/(x<sup>2</sup> + 1) if x = 1","[""-21"",""-18"",""10"",""16""]",0
"Find the equation of the curve whose slope is (x + 1)(x + 2) and passes through point (-3, -3/2).","[""y = x<sup>2<\/sup> + 2x \u2013 4"",""y = (x<sup>3<\/sup>)\/3 + (3x<sup>2<\/sup>)\/2 + 2x"",""y = 3x<sup>2<\/sup> + 4x \u2013 8"",""y = (3x<sup>2<\/sup>)\/2 + 4x\/3 + 2""]",1
"Find the equation of the curve whose slope is 3x<sup>4</sup> – x<sup>2</sup> and passes through point (0,1).","[""y = (3x<sup>5<\/sup>)\/5 \u2013 (x<sup>3<\/sup>)\/3 + 1"",""y = (x<sup>4<\/sup>)\/4 \u2013 (x<sup>3<\/sup>) + 1"",""y = (2x<sup>5<\/sup>)\/5 \u2013 2x + 1"",""y = (3x<sup>5<\/sup>) \u2013 (x<sup>3<\/sup>)\/3 + 1""]",0
"What is the slope of the tangent to y = (x<sup>2</sup> + 1)(x<sup>3</sup> – 4x) at (1,-6)?","[""-8"",""-4"",""3"",""5""]",0
"Find the coordinate of the vertex of the parabola y = x<sup>2</sup> – 4x + 1 by making use of the fact that at the vertex, the slope of the tangent is zero.","[""(2,-3)"",""(3,2)"",""(-1,-3)"",""(-2,-3)""]",0
"Find the slope of the curve x<sup>2</sup> + y<sup>2</sup> – 6x + 10y + 5 = 0 at point (1,0).","[""2\/5"",""\u00bc"",""2"",""2""]",0
"Find the slope of the ellipse x<sup>2</sup> + 4y<sup>2</sup> – 10x + 16y +5 = 0 at the point where y = 2 + 8<sup>0.5</sup> and x = 7.","[""-0.1654"",""-0.1538"",""-0.1768"",""-0.1463""]",2
"Find the slope of the tangent to the curve y = 2x – x<sup>2</sup> + x<sup>3</sup> at (0,2).","[""2"",""3"",""4"",""1""]",0
"Find the equation of the tangent to the curve y = 2e<sup>x</sup> at (0,2).","[""2x \u2013 y + 3 = 0"",""2x \u2013 y + 2 = 0"",""3x + y + 2 = 0"",""2x + 3y + 2 = 0""]",1
"Find the slope of the curve y = 2(1 + 3x)<sup>2</sup> at point (0,3).","[""12"",""-9"",""8"",""-16""]",0
"Find the slope of the curve y = x<sup>2</sup>(x + 2)<sup>3</sup> at point (1,2).","[""81"",""48"",""64"",""54""]",0
"Find the slope of the curve y = [(4 – x)<sup>2</sup>]/x at point (2,2).","[""-3"",""2"",""-2"",""3""]",0
"If the slope of the curve y<sup>2</sup> = 12x is equal to 1 at point (x,y), find the value of x and y.","[""x = 3, y = 6"",""x = 4, y = 5"",""x = 2, y = 7"",""x = 5, y = 6""]",0
"If the slope of the curve x<sup>2</sup> + y<sup>2</sup> = 25 is equal to -3/4 at point (x,y) find the value of x and y.","[""3,4"",""2,3"",""3,4.2"",""3.5,4""]",0
