question,A,B,C,D,E,answer,explanation
"<p>As a technician you are confronted with a TTL circuit board containing dozens of IC chips. You have taken several readings at numerous IC chips, but the readings are inconclusive because of their erratic nature. Of the possible faults listed, select the one that most probably is causing the problem.</p>",A defective IC chip that is drawing excessive current from the power supply,A solar bridge between the inputs on the first IC chip on the board,An open input on the first IC chip on the board,A defective output IC chip that has an internal open to <i>V</i><sub>cc</sub>,,C,
<p>Which gate is best used as a basic comparator?</p>,NOR,OR,Exclusive-OR,AND,,C,
"<p><p>The device shown here is most likely a ________.</p>
<p><img src=""/_files/images/digital-electronics/digital-fundamentals/mcq6_02000.gif""/></p></p>",comparator,multiplexer,demultiplexer,parity generator,,C,
"<p>In VHDL, macrofunctions is/are:</p>",digital circuits.,analog circuits.,a set of bit vectors.,preprogrammed TTL devices.,,D,
<p>Which of the following expressions is in the product-of-sums form?</p>,(<i>A</i> + <i>B</i>)(<i>C</i> + <i>D</i>),(<i>AB</i>)(<i>CD</i>),<i>AB</i>(<i>CD</i>),<i>AB</i> + <i>CD</i>,,A,
<p>Which of the following is an important feature of the sum-of-products form of expressions?</p>,All logic circuits are reduced to nothing more than simple AND and OR operations.,The delay times are greatly reduced over other forms.,"No signal must pass through more than two gates, not including inverters.",The maximum number of gates that any signal must pass through is reduced by a factor of two.,,A,
"<p><p>For the device shown here, assume the D input is LOW, both S inputs are LOW, and the <img src=""/_files/images/digital-electronics/digital-fundamentals/mcq6_01801.gif""/> input is LOW. What is the status of the <img src=""/_files/images/digital-electronics/digital-fundamentals/mcq6_02101.gif""/> outputs?</p>
<p><img src=""/_files/images/digital-electronics/digital-fundamentals/mcq6_02200.gif""/><p></p></p></p>",All are HIGH.,All are LOW.,"All but <img src=""/_files/images/digital-electronics/digital-fundamentals/mca6_0220c.gif""/> are LOW.","All but <img src=""/_files/images/digital-electronics/digital-fundamentals/mca6_0220d.gif""/> are HIGH.",,D,
"<p>An output gate is connected to four input gates; the circuit does not function. Preliminary tests with the DMM indicate that the power is applied; scope tests show that the primary input gate has a pulsing signal, while the interconnecting node has no signal. The four load gates are all on different ICs. Which instrument will best help isolate the problem?</p>",Current tracer,Logic probe,Oscilloscope,Logic analyzer,,A,
<p>The binary numbers A = 1100 and B = 1001 are applied to the inputs of a comparator. What are the output levels?</p>,"A &gt; B = 1, A &lt; B = 0, A &lt; B = 1","A &gt; B = 0, A &lt; B = 1, A = B = 0","A &gt; B = 1, A &lt; B = 0, A = B = 0","A &gt; B = 0, A &lt; B = 1, A = B = 1",,C,
"<p>A logic probe is placed on the output of a gate and the display indicator is dim. A pulser is used on each of the input terminals, but the output indication does not change. What is wrong?</p>",The output of the gate appears to be open.,The dim indication on the logic probe indicates that the supply voltage is probably low.,The dim indication is a result of a bad ground connection on the logic probe.,The gate may be a tristate device.,,A,
<p>Two 4-bit binary numbers (1011 and 1111) are applied to a 4-bit parallel adder. The carry input is 1. What are the values for the sum and carry output?</p>,"<img src=""/_files/images/digital-electronics/digital-fundamentals/sigma.gif""/><sub>4</sub><img src=""/_files/images/digital-electronics/digital-fundamentals/sigma.gif""/><sub>3</sub><img src=""/_files/images/digital-electronics/digital-fundamentals/sigma.gif""/><sub>2</sub><img src=""/_files/images/digital-electronics/digital-fundamentals/sigma.gif""/><sub>1</sub> = 0111, C<sub>out</sub> = 0","<img src=""/_files/images/digital-electronics/digital-fundamentals/sigma.gif""/><sub>4</sub><img src=""/_files/images/digital-electronics/digital-fundamentals/sigma.gif""/><sub>3</sub><img src=""/_files/images/digital-electronics/digital-fundamentals/sigma.gif""/><sub>2</sub><img src=""/_files/images/digital-electronics/digital-fundamentals/sigma.gif""/><sub>1</sub> = 1111, C<sub>out</sub> = 1","<img src=""/_files/images/digital-electronics/digital-fundamentals/sigma.gif""/><sub>4</sub><img src=""/_files/images/digital-electronics/digital-fundamentals/sigma.gif""/><sub>3</sub><img src=""/_files/images/digital-electronics/digital-fundamentals/sigma.gif""/><sub>2</sub><img src=""/_files/images/digital-electronics/digital-fundamentals/sigma.gif""/><sub>1</sub> = 1011, C<sub>out</sub> = 1","<img src=""/_files/images/digital-electronics/digital-fundamentals/sigma.gif""/><sub>4</sub><img src=""/_files/images/digital-electronics/digital-fundamentals/sigma.gif""/><sub>3</sub><img src=""/_files/images/digital-electronics/digital-fundamentals/sigma.gif""/><sub>2</sub><img src=""/_files/images/digital-electronics/digital-fundamentals/sigma.gif""/><sub>1</sub> = 1100, C<sub>out</sub> = 1",,C,
"<p>Each ""1"" entry in a K-map square represents:</p>",a HIGH for each input truth table condition that produces a HIGH output.,a HIGH output on the truth table for all LOW input combinations.,a LOW output for all possible HIGH input conditions.,a DON'T CARE condition for all possible input truth table combinations.,,A,
<p>Looping on a K-map always results in the elimination of:</p>,variables within the loop that appear only in their complemented form.,variables that remain unchanged within the loop.,variables within the loop that appear in both complemented and uncomplemented form.,variables within the loop that appear only in their uncomplemented form.,,C,
<p>What will a design engineer do after he/she is satisfied that the design will work?</p>,Put it in a flow chart,Program a chip and test it,Give the design to a technician to verify the design,Perform a vector test,,B,
"<p><p>Based on the indications of probe A in the figure given below, what is wrong, if anything, with the circuit? </p>
<p><img src=""/_files/images/digital-electronics/digital-systems/mcq4_1022_1.gif""/></p></p>",The logic probe is unable to determine the state of the circuit at that point and is blinking to alert the technician to the problem.,"The output appears to be shorted to <i>V</i><sub>cc</sub>, but is being pulsed by the pulser.","The output appears to be LOW, but is being pulsed by the pulser.",Nothing appears to be wrong at that point.,,D,
<p>What is the indication of a short on the input of a load gate?</p>,Only the output of the defective gate is affected.,There is a signal loss to all gates on the node.,The affected node will be stuck in the LOW state.,"There is a signal loss to all gates on the node, and the affected node will be stuck in the LOW state.",,D,
"<p>In HDL, LITERALS is/are:</p>",digital systems.,scalars.,binary coded decimals.,a numbering system.,,B,
<p>Which of the following expressions is in the sum-of-products form?</p>,(<i>A</i> + <i>B</i>)(<i>C</i> + <i>D</i>),(<i>AB</i>)(<i>CD</i>),<i>AB</i>(<i>CD</i>),<i>AB</i> + <i>CD</i>,,D,
<p>The carry propagation can be expressed as ________.</p>,C<sub>p</sub> = AB,C<sub>p</sub> = A + B,"<img src=""/_files/images/digital-electronics/digital-fundamentals/mca6_0040c.gif""/>","<img src=""/_files/images/digital-electronics/digital-fundamentals/mca6_0040d.gif""/>",,B,
"<p><p>Which of the K-maps given below represents the expression <i>X</i> = <i>AC</i> + <i>BC</i> + <i>B</i>? </p>
<p><img src=""/_files/images/digital-electronics/digital-systems/mcq4_1015_1.gif""/></p></p>",a,b,c,d,,C,
<p>A decoder can be used as a demultiplexer by ________.</p>,tying all enable pins LOW,tying all data-select lines LOW,tying all data-select lines HIGH,using the input lines for data selection and an enable line for data input,,D,
<p>How many 4-bit parallel adders would be required to add two binary numbers each representing decimal numbers up through 300<sub>10</sub>?</p>,1,2,3,4,,C,
<p>Which statement below best describes a Karnaugh map?</p>,A Karnaugh map can be used to replace Boolean rules.,The Karnaugh map eliminates the need for using NAND and NOR gates.,Variable complements can be eliminated by using Karnaugh maps.,Karnaugh maps provide a visual approach to simplifying Boolean expressions.,,D,
"<p><p>For a two-input XNOR gate, with the input waveforms as shown below, which output waveform is correct? </p>
<p><img src=""/_files/images/digital-electronics/digital-systems/mcq4_1011_1.gif""/></p></p>",a,b,c,d,,D,
<p>A certain BCD-to-decimal decoder has active-HIGH inputs and active-LOW outputs. Which output goes LOW when the inputs are 1001?</p>,0,3,9,None. All outputs are HIGH.,,C,
"<p><p>Solve the network in the figure given below for <i>X</i>.</p>
<p><img src=""/_files/images/digital-electronics/digital-systems/mcq4_1009_1.gif""/></p></p>",<i>A</i> + <i>BC</i> + <i>D</i>,((<i>A</i> + <i>B</i>)<i>C</i>) + <i>D</i>,<i>D</i>(<i>A</i> + <i>B</i> + <i>C</i>),(<i>AC</i> + <i>BC</i>)<i>D</i>,,B,
"<p>A full-adder has a C<sub>in</sub> = 0. What are the sum (<img src=""/_files/images/digital-electronics/digital-fundamentals/sigma.gif""/>) and the carry (C<sub>out</sub>) when A = 1 and B = 1?</p>","<img src=""/_files/images/digital-electronics/digital-fundamentals/sigma.gif""/> = 0, C<sub>out</sub> = 0","<img src=""/_files/images/digital-electronics/digital-fundamentals/sigma.gif""/> = 0, C<sub>out</sub> = 1","<img src=""/_files/images/digital-electronics/digital-fundamentals/sigma.gif""/> = 1, C<sub>out</sub> = 0","<img src=""/_files/images/digital-electronics/digital-fundamentals/sigma.gif""/> = 1, C<sub>out</sub> = 1",,B,
"<p><p>What type of logic circuit is represented by the figure shown below?</p>
<p><img src=""/_files/images/digital-electronics/digital-systems/mcq4_1018_1.gif""/></p></p>",XOR,XNOR,XAND,XNAND,,B,
"<p><p>The device shown here is most likely a ________.</p>
<p><img src=""/_files/images/digital-electronics/digital-fundamentals/mcq6_01700.gif""/></p></p>",comparator,multiplexer,demultiplexer,parity generator,,B,
<p>The design concept of using building blocks of circuits in a PLD program is called a(n):</p>,hierarchical design.,architectural design.,digital design.,verilog.,,A,
"<p>When adding an even parity bit to the code 110010, the result is ________.</p>",1110010,1111001,110010,001101,,A,
<p>Which of the following combinations of logic gates can decode binary 1101?</p>,One 4-input AND gate,"One 4-input AND gate, one OR gate","One 4-input NAND gate, one inverter","One 4-input AND gate, one inverter",,D,
<p>What is the indication of a short to ground in the output of a driving gate?</p>,Only the output of the defective gate is affected.,There is a signal loss to all load gates.,The node may be stuck in either the HIGH or the LOW state.,The affected node will be stuck in the HIGH state.,,B,
"<p>How many outputs would two 8-line-to-3-line encoders, expanded to a 16-line-to-4-line encoder, have?</p>",3,4,5,6,,B,
