question,A,B,C,D,E,answer,explanation
<p>Power received from Sun per m<sup>2</sup> surface area of a geosynchronous satellite in nearly __________ watt.</p>,100,500,2000,1000,,D,
<p>A certain sound has 10000 times more energy than another sound. The number of times it would sound stronger to a listener is</p>,40,10000,100,10,,A,
"<p>While keeping the down-link frequency constant, the diameter of a satellite antenna is reduced by half. To offer the same EIRP over the increased coverage area, the <i>RF</i> output power has to be increases by a factor of</p>",2,4,8,16,,B,
<p>A communication satellite is a repeater between</p>,a transmitting station and a receiving station,a transmitting station and many receiving station,many transmitting station and many receiving station,none,,C,
<p>The ending part of the popular teleserial Mahabharat will be beamed to the viewers</p>,WESTAT,INSAT-IC,ARABSAT,INSAT-ID,,C,
<p>The most effective anti jamming technique is</p>,frequency hopping,spread-spectrum modulation,key leverage,once-only key,,B,
"<p>For satellite communication, standard Earth stations have antenna diameters in the range of __________ metre.</p>",27.5 to 30,10 to 15,30 to 50,5 to 10,,A,
<p>The Sun blots out the transmission of a geosynchronous satellite twice a year when satellite passes directly in front of it. This outage lasts for about</p>,10 minutes on 5 consecutive days,5 minutes on 10 consecutive days,30 minutes for 5 consecutive days,one hour for 5 consecutive days,,A,
"<p>In satellite communication, frequency modulation is used because satellite channel has</p>",small bandwidth and negligible noise,large bandwidth and severe noise,maximum bandwidth and minimum noise,high modulation index,,B,
"<p>In the case of a 70-MHz IF carrier for a transponder bandwidth of 36 MHz, energy must lie between MHz.</p>",34 and 106,52 and 88,106 and 142,34 and 142,,B,
<p>Which of the following factor does NOT contribute to the drift of a geostationary satellite from its stationary position in space?</p>,Pressure of solar radiations,Gravitational changes due to Sun and Moon,Oblateness of the Earth,Weight of the satellite,,D,
"<p>In communication satellites, the up-link normally operates at a higher frequency than the down-link because it</p>",gives a narrow beam shining into space,results in lesser signal attenuation,gives better beam-shaping,is easier to polarize a high frequency beam,,A,
"<p>For global communication, the number of satellites needed is</p>",1,3,10,5,,B,
