question,choices,answer
"Silicon that has been doped with a trivalent impurity is called a/an","[""P-type semiconductor"",""N-type semiconductor"",""Intrinsic semiconductor"",""Extrinsic semiconductor""]",0
"Silicon that has been doped with a pentavalent impurity is called a/an","[""N-type semiconductor"",""P-type semiconductor"",""Intrinsic semiconductor"",""Extrinsic semiconductor""]",0
"What is another name for a pn crystal","[""Junction diode"",""PN junction"",""Diode"",""Lattice""]",0
"An acceptor atom is also called","[""Pentavalent atom"",""Trivalent atom"",""Minority carrier"",""Majority carrier""]",1
"Which is a donor atom?","[""Trivalent atom"",""Aluminum"",""Boron"",""Pentavalent atom""]",3
"In an n-type semiconductor, free electrons are called","[""Minority carriers"",""Valence electrons"",""Majority carriers"",""Charge carriers""]",2
"in an n-type semiconductor, holes are called","[""minority carriers"",""majority carriers"",""protons"",""charge carriers""]",0
"What is the barrier potential of germanium at 25˚C","[""0.7 V"",""0.3 V"",""0.5 V"",""0.4 V""]",1
"The barrier potential for a silicon diode at 25˚C is approximately","[""0.4 V"",""0.3 V"",""0.7 V"",""0.5 V""]",2
"Each pair of positive and negative ions at the junction is called a/an","[""Anion"",""Positron"",""Cation"",""Dipole""]",3
"When temperature increases, barrier potential _________.","[""Remains the same"",""Decreases"",""Increases"",""Either increases or decreases depending on the semiconductor material used""]",1
"Avalanche effects occurs at","[""Higher reverse voltages"",""Lower reverse voltages"",""Higher forward voltages"",""Lower forward voltages""]",0
"The creation of free electrons through zener effect is also known as","[""Avalanche emission"",""Thermionic emission"",""Low-field emission"",""High-field emission""]",3
"Zener effect only depends on the","[""High-speed minority carriers"",""High-speed majority carriers"",""Intensity of the electric field"",""Intensity of the magnetic field""]",2
"What temperature is inside the diode, right at the junction of the p and n-type materials?","[""Junction temperature"",""Ambient temperature"",""Internal temperature"",""Absolute temperature""]",0
"What is the input control parameter of a FET?","[""Gate voltage"",""Source voltage"",""Drain voltage"",""Gate current""]",0
"One of the important diode parameters which gives the magnitude of current the diode candle without burning.","[""Reverse saturation current"",""Reverse current"",""Forward current"",""Forward breakdown current""]",2
"The maximum reverse voltage that can be applied before current surges is called","[""Reverse recovery time"",""Maximum junction voltage"",""Forward voltage"",""Reverse breakdown voltage""]",3
"What is the other name of Esaki diode?","[""Diac"",""Hot-carrier diode"",""Shockley diode"",""Tunnel diode""]",3
"The most important application of Schottky diodes is in","[""Digital computers"",""Power supplies"",""Amplifier circuits"",""Voltage regulators""]",0
"A diode is a nonlinear device because","[""It produces a nonlinear graph"",""Its current is not directly proportional to its voltage"",""It has a built-in barrier potential"",""It can rectify alternating current""]",1
"The sum of the resistance of the p-region and the n-region is called","[""Junction resistance"",""Extrinsic resistance"",""Intrinsic resistance"",""Bulk resistance""]",3
"What is the typical bulk resistance of rectifier diodes?","[""Less than 1\u2126"",""Greater than 1\u2126"",""Equal to 1\u2126"",""It depends on the doping level""]",0
"The reverse bias diode capacitance is termed as","[""Transition region capacitance"",""Diffusion capacitance"",""Storage capacitance"",""Reverse capacitance""]",0
"An over-voltage protection circuit employing a zener diode and an SCR whose function is to produce high overload by-pass current on a circuit.","[""regulator"",""current enhancer"",""crowbar"",""shunted zener""]",2
"The flow of electron in a NPN transistor when used in electronic circuit is from _______.","[""collector to base"",""collector to base"",""emitter to collector"",""base to emitter""]",2
"A three terminal, three layer semiconductor device that has the ability to multiply charge carriers. This device was first introduced at Bell Laboratories, by Brattain and Bardeen in 1947 and which opens a completely new direction of interest and development in the field of electronics.","[""triode"",""triac"",""SCR"",""transistor""]",3
"An active semiconductor device, capable of amplification, oscillation, and switching action. It is an acronym for transfer resistor and had replaced the tube in most applications.","[""thyristor"",""thyrector"",""SBS"",""transistor""]",3
"Transistor replaces the old vacuum tubes because it has several obvious advantages, what are they?","[""smaller, lightweight and rugged construction"",""no heater loss, low operating voltage and therefore efficient"",""low power consumption and low power dissipation"",""all of these""]",3
"Which of the three regions/areas in a transistor that is the smallest in construction?","[""emitter"",""collector"",""base"",""all are equal""]",2
"The region or area in a transistor that is heavily doped","[""at the junction"",""emitter"",""collector"",""base""]",1
"A transistor in which the base is diffused and the emitter is alloyed. The collector is provided by the semiconductor substrate into which alloying and diffusion are affected.","[""alloy-transistor"",""alloy-diffused transistor"",""alloy junction transistor"",""diffused junction transistor""]",1
"A transistor whose junctions are created by alloying","[""alloy transistor"",""alloy-diffused transistor"",""diffused transistor"",""alloy junction""]",0
"In a semiconductor device, a p-n junction formed by alloying a suitable material such as indium with the semiconductor.","[""alloy junction"",""diffused junction"",""depletion junction"",""storage junction""]",0
"A transistor in which one or both electrodes are created by diffusion","[""diffused transistor"",""alloy transistor"",""planar transistor"",""mesa transistor""]",0
"A two-junction transistor whose construction takes the form of a pnp or a npn. Such device uses both electron and hole conduction and is current-driven.","[""bipolar transistor"",""unipolar transistor"",""bi-directional transistor"",""double junction transistor""]",0
"The predecessor of the junction transistor, and is characterized by a current amplification factor, alpha of greater than one.","[""surface-charge transistor"",""surface-barrier transistor"",""schottky transistor"",""point-contact transistor""]",3
"For a transistor, the outer layers are","[""lightly doped semiconductors"",""heavily doped semiconductors"",""no doping at all"",""A and B above""]",1
"The ratio of the total width of the outer layers to that of the center layer","[""100:1"",""150:5"",""150:1"",""1:150""]",2
"The ratio of the doping level of the outer layers to that of the sandwiched material","[""10:3 or more"",""10:2 or more"",""10:3"",""10:1 or less""]",3
"Limiting the number of “free” carriers will","[""increase the conductivity but decreases the resistance"",""decrease the conductivity but increases the resistance"",""increase the conductivity as well as resistivity"",""decrease the conductivity as well as resistivity""]",1
"The term __________ reflects the fact that holes and electrons participate in the injection process into the oppositely polarized material.","[""unipolar"",""bipolar"",""tetrode"",""pentode""]",1
"What device, that employs only electron or hole?","[""unipolar"",""bipolar"",""tetrode"",""pentode""]",0
"At forward-biased junction of pnp transistor, majority carriers flow heavily","[""from p- to the n-type material"",""from n- to the p-type material"",""from p- to p-type material"",""A and B above""]",0
"The minority-current component of a transistor is called","[""leakage current"",""emitter current"",""cut-off current"",""all of the above""]",0
"For general-purpose transistors, IC is measured in _________, while I<sub>CO</sub> is measured in ________.","[""micro and nanoamperes"",""milliamperes and microamperes"",""milliamperes and nanoamperes"",""b and c above""]",3
"Is temperature sensitive, and can severely affect the stability of the system, when not carefully examined during design","[""I<sub>C<\/sub>"",""I<sub>CO<\/sub>"",""I<sub>S<\/sub>"",""I<sub>E<\/sub>""]",1
"For the transistor, the arrow in the graphic symbol defines the direction of ____________ through the device","[""leakage current flow"",""emitter electron flow"",""majority carrier flow"",""emitter conventional current flow""]",3
"In the dc mode, the levels of I<sub>C</sub> and I<sub>E</sub> due to the majority carriers are related by the quantity","[""alpha (\u03b1)"",""beta (\u03b2)"",""gamma (\u03b3)"",""A and B above""]",0
"In the ac mode, alpha α is formally called","[""common-base, short-circuit, amplification factor"",""common-emitter, amplification factor"",""common-collector, amplification factor"",""all of the above are correct""]",0
"Phrases “not pointing in” and “pointing in” simply mean","[""npn and pnp"",""pnp and npn"",""npn only"",""pnp only""]",0
"In the dc mode, the levels of I<sub>C</sub> and I<sub>B</sub> are related by a quantity called","[""\u03b1"",""\u03b2"",""\u03b3"",""A and B above""]",1
"For practical transistor devices, the level of β typically ranges","[""from about 25 to over 400"",""less than 1"",""mostly in midrange of 50 to 400"",""A or C above""]",2
"The formal name of βac","[""Common-collector reverse-current amplification factor"",""Common-collector forward-current amplification factor"",""Common-emitter forward-current amplification factor"",""Common-emitter reverse-current amplification factor""]",2
"It is a particularly important parameter that provides a direct link between current levels of the input and output circuits for a common-emitter configuration.","[""\u03b1"",""\u03b2"",""A and B above"",""none of these""]",1
"The __________ id defined as that area below I<sub>C</sub> = I<sub>CEO</sub>.","[""active region"",""cutoff region"",""saturation region"",""none of the above""]",1
"It is referred to as the communication link between the manufacturer and user","[""specification sheet"",""characteristic manual"",""characteristic curve"",""all of the above""]",3
"The information that can be found in most specification sheets?","[""maximum ratings"",""thermal characteristics"",""electrical characteristics"",""all of the above""]",3
"With an ohmmeter, a large or small resistance in either junction of an npn or pnp transistor indicates","[""faulty device"",""well functioning device"",""leaky device"",""either A or C""]",0
"At base-emitter junction, using an ohmmeter, if the positive (+) lead is connected to the base and the negative (-) lead to the emitter, a low resistance reading would indicate","[""npn transistor"",""pnp transistor"",""germanium transistor"",""silicon transistor""]",0
"At base-emitter junction, if the positive (+) lead is connected to the base and the negative (-) lead to the emitter, a high resistance reading would indicate","[""npn transistor"",""pnp transistor"",""germanium transistor"",""silicon transistor""]",1
"Transistors of heavy duty construction","[""high-power devices"",""low-power devices"",""medium-power devices"",""all of the above""]",0
"On a voltage-current condition curve, the point belong to which a further increase in voltage produces no (or very little) further increase in current.","[""saturation flux"",""saturation value"",""saturation point"",""all of the above""]",2
"It is applied to any system where levels have reached their maximum values","[""saturation"",""active"",""cutoff"",""quiescent point""]",0
"For an “on” transistor, the voltage VBE should be in the neighborhood of","[""0.3 V"",""0.55 V"",""0.7 V"",""1.7 V""]",2
"Among the three characteristics of a transistor amplifier, which region is normally employed for linear (undistorted) amplifiers?","[""active region"",""cutoff region"",""saturation region"",""capital region""]",0
"In the active region, the collector-base junction is ________, while the base-emitter junction is ________.","[""forward and forward-biased"",""forward and reverse-biased"",""reverse and reverse biased"",""reverse and forward-biased""]",3
"It is necessary, in order to establish the proper region of operation for ac amplification.","[""ac biasing"",""dc biasing"",""A and B above"",""none of the above""]",1
"At cutoff region, the collector-base and base-emitter junctions of a transistor are","[""both reverse-biased"",""forward and reverse-biased"",""both forward-biased"",""reverse and forward-biased""]",0
"In saturation region, the collector-base and base-emitter junctions of a transistor are","[""both reverse-biased"",""forward and reverse-biased"",""both forward-biased"",""reverse and forward-biased""]",2
"If the base-emitter junction is reverse biased and the base-collector junction is forward biased, the transistor will be at what region of operation?","[""active region"",""cut-off region"",""saturation region"",""breakdown region""]",1
"Under what region does the transistor operate if both the base-emitter and base-collector junctions are reverse-biased?","[""active region"",""cut-off region"",""saturation region"",""breakdown region""]",1
"What region the transistor should be operating to have minimum distortion at the output signal?","[""active region"",""cut-off region"",""saturation region"",""none of the above""]",0
"The transistor terminal that handles most current","[""base"",""collector"",""emitter"",""collector and emitter""]",2
"Which indicates the degree of change, in operating-point due to temperature variation in the dc biasing?","[""temperature coefficient"",""factor of safety"",""merit factor"",""stability factor""]",3
"What best describes the transistor current that flows between the collector and emitter terminals when the base is open?","[""leakage current"",""cut-off current"",""reverse saturation current"",""all of these""]",1
"Solve for the base current if collector current is 600 mA and the current gain is 20.","[""30 mA"",""3 mA"",""12 mA"",""1.2 mA""]",0
"When the transistor is saturated, VCE is approximately","[""0 V"",""\u00bd VCC"",""VCC"",""infinite""]",0
"Collector-emitter resistance of ideal transistor at cut-off","[""0 \u2126"",""infinite"",""a function of the load resistance"",""a function of the collector current""]",1
"The leakage current that flows at the collector-base junction when the emitter is open","[""ICO"",""ICBO"",""ICEO"",""ICBE""]",1
"A transistor with β = 100 is connected as common base, was found to have a leakage current ICBO = 1 µA. If the transistor is configured as common emitter, what is the approximate value of its I<sub>CEO</sub>?","[""0.01 \u00b5A"",""1.0 \u00b5A"",""100 \u00b5A"",""10 mA""]",2
"The most correct technical term of the reverse leakage current that flows between the collector and base junctions when the emitter is open circuited.","[""leakage current"",""saturation current"",""reverse saturation current"",""cut-off current""]",2
"How is the collector cut-off or reverse saturation current ICBO related to the emitter cutoff current IEBO?","[""ICBO \u2248 \u03b2 IEBO p"",""ICBO \u2248 IEBO\/\u03b2"",""ICBO \u2248 IEBO(1-\u03b1)"",""ICBO \u2248 IEBO""]",3
"ICBO of an ideal transistor","[""increases as temperature increases"",""increases as temperature decreases"",""is not affected by a temperature change"",""is zero (0) mA""]",3
"The maximum voltage that can be applied across the collector-emitter terminal for a given transistor is specified as","[""VCEO"",""VECO"",""V(BR)BEO"",""V(BR)CEO""]",3
"If the current-gain-bandwidth product of transistor is 250 MHz and is operated at 100 MHz, what is the effective current gain of the transistor?","[""2.5"",""25"",""250"",""350""]",0
"The current gain of a transistor decreases as the operating frequency increases. As the operating frequency is increased continuously, a point occurs where the current gain becomes unity. This point, is best described by what transistor parameter?","[""unity gain frequency"",""0 dB frequency"",""cut-off frequency"",""unity gain bandwidth product or unity current gain bandwidth product""]",3
"When base is common to both the input and output sides of the configuration and is usually the terminal closes to, or at ground potential, it is called what?","[""common-emitter terminology"",""common-collector terminology"",""common-base terminology"",""all of the these""]",2
"Which transistor configuration has the highest input resistance?","[""common base"",""common emitter"",""common collector"",""common transistor""]",2
"One of the following amplifier characteristic refers to that of a common-base (C-B) as compared to common-emitter (C-E) and common-collector (C-C) amplifiers.","[""Has larger current gain"",""Has lower input resistance"",""Has higher input resistance"",""Has larger voltage gain""]",1
"A transistor is said to be configured as common emitter if the emitter terminal is","[""grounded"",""connected to V+"",""floating"",""not used as an input nor output""]",3
"Most frequently used transistor configuration for pnp and npn","[""common-base"",""common-collector"",""common-emitter"",""A and C above""]",2
"Calculate the common-emitter amplification factor β of a transistor with a common-base amplification factor α = 0.99.","[""10"",""50"",""100"",""200""]",2
"Which transistor configuration hybrid parameters, that is usually specified by the manufacturers?","[""for common-base"",""for common-collector"",""for common-emitter"",""a combination of the three configurations""]",2
"For a common-emitter transistor configuration, the hybrid parameter hfe stands for forward transfer current ratio. This parameter is approximately equal to","[""HFE"",""\u03b2ac"",""\u03b2"",""all of these""]",3
"Hybrid parameter that is usually neglected in circuit analysis","[""hi and ho"",""hr and hf"",""hi and hf"",""hr and ho""]",3
"The input impedance of a common-base configuration is hib, and its magnitude is approximately equal to","[""hie\/hfe"",""hie\/(1+\u03b2)"",""re for dynamic model"",""all of these""]",3
"In most transistor input equivalent circuit it comprises of a resistor and a","[""voltage source"",""stiff voltage source"",""current source"",""stiff current source""]",0
"Which transistor configuration has the highest input resistance?","[""common-base"",""common-collector"",""common-emitter"",""emitter follower""]",1
"Common-base configuration has a high voltage gain and a current gain of","[""low"",""moderate"",""high"",""approximately equal to one (1)""]",3
"Common-collector has the lowest power gain and a voltage gain of approximately one. In contrast to this, what configuration has the highest power gain?","[""common-base"",""common-collector"",""common-emitter"",""emitter follower""]",2
"Which of the following transistor characteristic curves that is most useful?","[""input characteristic curve"",""output characteristic curve"",""transfer characteristic curve"",""all of the above""]",1
"The graph of the product of collector-emitter voltage VCE and collector current IC in the transistor output characteristic curve.","[""maximum power curve"",""minimum power curve"",""saturation power curve"",""breakdown curve""]",0
"The base of a transistor serves a purpose to what element of the FET?","[""source"",""ground"",""substrate"",""gate""]",3
"What is the primary difference between the BJT and the FET?","[""current-controlled device and voltage-controlled device, respectively"",""voltage-controlled device and current-controlled device, respectively"",""impedance transformed device and conductance transformed device, respectively"",""A and C above are correct""]",0
"Another difference between a BJT and a FET with regards to its normal biasing.","[""The input circuit is forward-biased for BJT while reverse for FET."",""The input circuit is reverse-biased for BJT while forward for FET."",""The output circuit is forward-biased for BJT while reverse for FET."",""The output circuit is reverse-biased for BJT while forward for FET.""]",0
"Field-effect transistors (FETs) offer high input impedance than BJT. What makes FETs have high input impedance?","[""The way FETs are constructed."",""Because of the materials used."",""Due to the level of doping"",""Due to the reverse-biased input circuit of FETs""]",3
"The operation of BJT involves both the flow of electrons and holes and is therefore, considered as a bipolar device. Unlike BJT, FET’s operation involves only either electrons or holes and is considered as a _________ device.","[""single polar"",""unipolar"",""unpolar"",""polarized""]",1
"Considered as the basic FET or the simplest form of FET","[""JFET"",""MOS-FET"",""IGFET"",""VMOS-FET""]",0
"Junction field effect transistor or JFET has three terminals, which corresponds to the EB-C of the BJT?","[""D-S-G"",""D-G-S"",""S-G-D"",""S-D-G""]",2
"One obvious advantage of a JFET over BJT is its","[""high voltage gain"",""high current gain"",""high input resistance"",""high output resistance""]",2
"A BJT is a current-controlled current-source device while JFET is a ___________ device.","[""current-controlled voltage-source"",""voltage-controlled voltage-source"",""voltage-controlled current-source"",""voltage-controlled transconductance-source""]",2
"What do you call the area in a JFET where current passes as it flows from source (S) to drain (D).","[""channel"",""substrate"",""depletion"",""drift""]",0
"What will happen to the channel of a JFET as current flows to it?","[""widens"",""narrows"",""skews"",""nothing""]",2
"For a normal operation of an n-channel JFET, how do you bias the gate-source junction?","[""positive-negative respectively"",""negative-positive respectively"",""forward-biased"",""any of the above""]",1
"The voltage across the gate-source terminal of a FET that causes drain current ID equal to zero.","[""saturation voltage"",""threshold voltage"",""cut-off voltage"",""pinch-off voltage""]",3
"The current that flows into the channel of a JFET when the gate-source voltage is zero.","[""drain-source saturation current"",""drain-source cut-off current"",""drain-source leakage current"",""drain-source pinch-off current""]",0
"The graph of the drain current ID versus drain-source voltage VDS with VGS as the parameter.","[""transfer characteristic curve"",""output characteristic curve"",""input characteristic curve"",""current-voltage characteristic curve""]",3
"In FET, the conduction path of the output is controlled by the electric field as its name implies. How does an electric field in FET established?","[""By the charges present at the gate due to the reverse-biased junction."",""By the application of reverse-biased between the gate and drain."",""By the charges produced due to the applied potential between drain and source VDS."",""By the charges present at each terminal due to the applied potential.""]",0
"An early version of the field effect transistor in which limited control of current carriers near the surface of a semiconductor bar or film was obtained by an external electric field applied transversely.","[""fieldistor"",""JFET"",""IGFET"",""MOSFET""]",0
"A FET in which the gate electrode consists of a pn junction","[""JFET"",""fieldistor"",""MOS-FET"",""IGFET""]",0
"Which type of FET has the lowest input resistance?","[""JFET"",""MOS-FET"",""IGFET"",""VMOSFET""]",0
"What is the insulator used in most MOS-FET?","[""CO2"",""SiO2"",""mica"",""plastic""]",1
"An n-channel JFET has a drain-source saturation current IDSS = 10 mA and a gate-source pinch-off voltage Vp = -4 V. If the applied reverse gate-source voltage VGS = 2 V, calculate the drain current ID.","[""2.5 mA"",""5.0 mA"",""10.0 mA"",""22.5 mA""]",0
"Base from Shockley’s equation of a JFET, what is the drain current when the applied voltage VGS is exactly equal to the pinch-off voltage Vp?","[""IDSS"",""maximum"",""minimum"",""zero""]",3
"The transconductance of a JFET is defined as","[""dID\/dVGS"",""dVGS\/dID"",""dIDSS\/dVGS"",""dID\/dVp""]",0
"A field-effect transistor in which the gate electrode is not a pn junction (as in the junction field-effect transistor) but a thin metal film insulated from the semiconductor channel by a thin oxide film.","[""MOSFET (enhancement type)"",""MOSFET (depletion type)"",""IGFET"",""all of the above""]",3
"In MOSFET, it is the foundation upon which the device will be constructed and is formed from a silicon base","[""substrate"",""slab"",""source"",""base""]",0
"A type of MOSFET wherein originally there is no channel between the drain and the source","[""depletion type"",""enhancement type"",""break type"",""insulated type""]",1
"What type of MOSFET whose channel is originally thick but narrows as the proper gate bias is applied?","[""enhancement"",""depletion"",""transverse"",""all of the above""]",1
"The amount of voltage needed at the gate-source terminal for an enhancement type MOSFET so that a channel can be formed for the current to flow.","[""\u201cON\u201d voltage"",""pinch-off voltage"",""threshold voltage"",""trigger voltage""]",2
"To switch off the depletion type MOSFET, the channel should be depleted. Depletion of the channel is done by applying enough voltage across the gate-source terminal. What do you call this voltage?","[""pinch-off voltage"",""trigger voltage"",""holding voltage"",""threshold voltage""]",0
"The substrate of a MOSFET is usually connected internally to","[""source"",""gate"",""drain"",""channel""]",0
"In an n-channel enhancement type MOSFET, the gate voltage should be ________ with respect to the source in order to produce or enhance a channel.","[""the same"",""positive"",""negative"",""either positive or negative""]",1
"To deplete a channel from a p-channel IGFET depletion type, the gate voltage should be ________ with respect to the source.","[""the same"",""positive"",""negative"",""either positive or negative as long as it is greater""]",1
"The substrate used in a p-channel IGFET enhancement type","[""n -type material"",""n+ -type material"",""p -type material"",""p+ -type material""]",0
"The base material of a MOSFET which extends as an additional terminal","[""source (S)"",""channel (C)"",""drain (D)"",""substrate (SS)""]",3
"Which FET that has a substrate?","[""MOSFET enhancement type"",""IGFET"",""MOSFET depletion type"",""all of the above""]",3
"What is the difference between a JFET and a MOSFET?","[""The gate of a MOSFET is insulated."",""MOSFET uses a substrate in its construction."",""MOSFET can work in both forward and reverse gate-source voltages."",""all of the above""]",3
"Calculate the transconductance of a p-channel MOSFET enhancement type if the gate-source voltage VGS = -8 V, threshold voltage VT = -4 and a constant k = 0.3 mA/V2.","[""1.2 mS"",""2.4 mS"",""3.6 mS"",""7.2 mS""]",1
"One drawback of JFET devices is the strong dependence of the devices’ parameters on the channel geometry. Which parameter is an example of this?","[""drain saturation current (IDSS)"",""pinch-off voltage (VP)"",""transconductance (gm)"",""all of the above""]",3
"JFET cutoff frequency is dependent on channel length by a factor of","[""1\/L"",""1\/L2"",""1\/L3"",""1\/L4""]",1
"Which FET operates as close as BJT in terms of switching?","[""JFET"",""MOSFET depletion type"",""MOSFET enhancement type"",""IGFET""]",2
"Generally, MOSFET has low power handling capability than BJT. To increase MOSFET power, the channel should be made","[""narrow and long"",""narrow and short"",""wide and long"",""wide and short""]",3
"Which FET has a wide and short effective channel?","[""JFET"",""MOSFET"",""IGFET"",""V-MOSFET""]",3
"A type of FET wherein the channel is formed in the vertical direction rather than horizontal","[""JFET"",""MOSFET"",""IGFET"",""V-MOSFET""]",3
"Advantage or advantages of V-MOS over BJT","[""No stored charge and therefore faster in switching action."",""A negative temperature dependence of output current which eliminates thermal runaway."",""High input impedance and therefore high current gain."",""all of the above""]",3
"In general, which of the transistors is particularly more useful in integrated-circuit (IC) chips?","[""BJTs"",""FETs"",""UJTs"",""all of the above""]",1
"A monolithic semiconductor-amplifying device in which a high-impedance GATE electrode controls the flow of current carriers through a thin bar of semiconductor called the CHANNEL. Ohmic connections made to the ends of the channel constitute SOURCE and DRAIN electrodes.","[""BJT"",""UJT"",""FET"",""UPT""]",2
"A junction field effect transistor has a drain saturation current of 10 mA and a pinch-off voltage of -4 V. Calculate the maximum transconductance.","[""2.5 mS"",""5.0 mS"",""25.0 mS"",""50.0 mS""]",1
"Approximately, the atomic weight of germanium is","[""32"",""28.09"",""72.7"",""16""]",2
"Atomic weight of silicon at 300 K is","[""28.09"",""72.7"",""5.32"",""16""]",0
"An LED and phototransistor is equivalent to a/an","[""Thermocouple"",""FET"",""Optocoupler"",""Regulator""]",2
"Optocoupler is otherwise known as","[""Laser"",""Photodiodes"",""Optoisolator"",""Photoconductive cell""]",2
"When the emitter junction is forward biased while the collector junction is reverse biased, the transistor is at ________ region.","[""Cut-off"",""Saturation"",""Active"",""Breakdown""]",2
"When both emitter and collector junction are forward biased, the transistor is said to be at _________ region.","[""Active"",""Cut-off"",""Breakdown"",""Saturation""]",3
"An equivalent circuit of a diode in which it is represented as a switch in series with a barrier potential.","[""First approximation"",""Second approximation"",""Third approximation"",""Fourth approximation""]",1
"Which of the following is the equivalent circuit for a diode for third approximation?","[""A switch only"",""A switch in series with a battery in series with a resistance"",""A switch in series with battery"",""A switch in series with a resistance""]",1
"A silicon crystal is a/an ___________ of a semiconductor if every atom in the crystal is a silicon atom.","[""Extrinsic"",""Intrinsic"",""P-type"",""N-type""]",1
"With pnp voltage divider bias, you must use","[""Ground"",""Negative power supplies"",""Positive power supplies"",""Resistors""]",1
"Two pn silicon diodes are connected in series opposing. A 5 V voltage is impressed upon them. Find the voltage across each junction at room temperature when nVT= 0.052 V.","[""0.236 V, 3.2 V"",""4.764 V, 0.236 V"",""0.036 V, 4.964 V"",""3.21 V, 1.79 V""]",2
"A half-wave signal has a period of","[""16.7 ms"",""8.3 ms"",""16.7 \u00b5s"",""8.3 \u00b5s""]",0
"A full-wave signal has a period of","[""16.7 \u00b5s"",""8.3 \u00b5s"",""8.3 ms"",""16.7 ms""]",2
"When doping increases, ________ of a semiconductor decreases.","[""Impurity"",""Conductivity"",""Bulk resistance"",""Minority carrier""]",2
"Which of the following has the least noise level?","[""FET"",""BJT"",""Triode"",""Tetrode""]",0
"Which of the following has the highest input impedance","[""FET"",""BJT"",""MOSFET"",""Crystal diode""]",2
"The frequency of a half-wave signal is","[""Twice the line frequency"",""Equal to the line frequency"",""One-half of the line frequency"",""One-fourth the line frequency""]",1
"For a full-wave rectifier, the output frequency","[""Equals one-half the input frequency"",""Equals the line frequency"",""Equals two times the input"",""Is three times the line frequency""]",2
"The averaged dc voltage of a half wave rectifier circuit is _________ of the value of the peak input voltage.","[""63.6%"",""31.8%"",""4.8%"",""6.2%""]",1
"The average dc voltage of a full wave rectifier circuit is __________ of the value of the peak input voltage.","[""31.8%"",""48.1%"",""63.6%"",""1%""]",2
"Typical leakage current in a pn junction is in the order of","[""\u00b5A"",""mA"",""nA"",""pA""]",0
