question,choices,answer
"Combination of ac motor, dc generator, and exciter to provide adjustable voltage dc power to a dc motor.","[""Ward-Leonard system"",""Half wave SCR adjustable voltage supply"",""Compound motor"",""Universal motor""]",0
"A motor takes a large current at starting because","[""the armature resistance is high"",""back emf is low"",""back emf is high"",""shunt field is producing weak field""]",1
"A series motor will over speed when","[""the load is increased"",""the armature circuit is open"",""the field id opened"",""load is removed""]",3
"When the load on an alternator is increased, the terminal voltage increases if the load power factor is","[""unity"",""leading"",""lagging"",""zero""]",1
"The efficiency of the turbo-alternator _____________ with increase in speed","[""decreases"",""remains the same"",""increases"",""becomes 100%""]",2
"What is the output of a lead acid cell?","[""2.1 V"",""1.5 V"",""1.35 V"",""1.25 V""]",0
"One of the following is a false statement","[""storage cell has a reversible chemical reaction"",""carbon zinc cell has unlimited shelf life"",""lead acid cell is rechargeable"",""primary cell is not rechargeable""]",1
"In an alternator, the effect of armature reaction is minimum at power factor of","[""0.866 lagging"",""0.5 lagging"",""0.866 leading"",""Unity""]",3
"For given number of poles (2) and armature conductors, a lap winding will carry ___________ a wave winding","[""more current than"",""same current as"",""less current than"",""half the current than""]",0
"An 8 pole duplex lap winding will have ____________ parallel paths","[""8"",""32"",""4"",""16""]",3
"To increase the voltage output, cells are connected in","[""parallel"",""series-parallel"",""parallel-series"",""series""]",3
"To increase current capacity, cells are connected in","[""parallel"",""series"",""series- parallel"",""parallel- series""]",0
"Two things which are same for primary and secondary of transformer are","[""ampere turns and voltage per turn"",""resistance and leakage reactance"",""current and inducted voltage"",""number of turns and power""]",0
"A transformer operates poorly at very low frequencies because","[""permeability of core is increased"",""magnetizing current is abnormally high"",""primary reactance is too much"",""permeability core is reduced""]",1
"In an auto transformer, the primary and secondary are ___________ coupled","[""only magnetically"",""magnetically as well as electrically"",""only electrically"",""directly""]",1
"A storage battery in which the plates consist if lead antimony supporting grids covered with a lead oxide paste immersed in weak sulfuric acid","[""Leclanche cell"",""primary battery"",""secondary battery"",""Faure storage battery""]",3
"Which of the following is a dry storage cell?","[""Leclanche cell"",""Edison cell"",""Mercury cell"",""Nickel cadmium cell""]",3
"The field structure of a dc machine uses","[""Salient pole arrangement"",""Non salient pole arrangement"",""Silicon steel"",""Cast steel""]",0
"Small Dc machines generally have __________ poles","[""4"",""2"",""6"",""8""]",1
"The armature of a dc machine is laminated in order to reduce","[""Eddy current loss"",""Copper loss"",""Hysteresis loss"",""Frictional loss""]",0
"To produce an output of 7.5v, how many carbon zinc cells are connected in series?","[""4"",""5"",""6"",""3""]",1
"The demand for a large increase in torque of a dc series motor is met by a","[""large decrease in current"",""large increase in speed"",""large decrease in speed"",""small decrease in speed""]",2
"As the load increases a, ____________ motor will speed up","[""series"",""commutatively compounded"",""shunt"",""differentially compounded""]",3
"The flux in the core of a single phase transformer is","[""purely alternating one"",""purely rotating one"",""partly alternating and partly rotating"",""constant""]",0
"When the primary of a transformer is connected to a dc supply","[""a primary draw small current"",""primary leakage reactance is increased"",""core losses are increased"",""primary may burned out""]",3
"a constant voltage source has","[""High internal resistance"",""minimum efficiency"",""minimum current capacity"",""low internal resistance""]",3
"If the excitation of an alternator operating in parallel with other alternators is increased above the normal value excitation of excitation its","[""power factor becomes more lagging"",""output current decreases"",""power factor becomes more leading"",""output kw decreases""]",0
"This synchronous reactance of an alternator is generally ____________ armature resistance","[""5 times smaller than"",""10 \u2013 100 times greater than"",""5 times greater than"",""10 times smaller than""]",1
"DC series motors are used in those applications where ____________ required","[""high starting torque"",""low no load speed"",""constant speed"",""variable speed""]",0
"A dc motor is still used in industrial applications because it","[""is cheap"",""provides fine speed control"",""is simple in construction"",""has no replacement""]",1
"The stator of n alternator is wound for ____________ on the rotor","[""a more number of poles than"",""the same number of poles as"",""less number of poles than"",""twice the number of poles""]",1
"Why are carbon brushes preferable compared to copper brushes?","[""they have longer life"",""they have lower resistance"",""they are cheaper"",""they reduce sparking""]",3
"A 4 pole dc machine has magnetic circuits","[""2"",""4"",""8"",""6""]",1
"The current in armature conductors of a dc machine is","[""pure dc"",""ac"",""pulsating dc"",""pure dc plus pulsating dc""]",1
"The ac armature winding of an alternator operates at __________ the field of winding","[""the same voltage as"",""much higher voltage than"",""much lesser voltage than"",""half the voltage than""]",1
"Why are the field poles and the armature of a dc machine laminated?","[""to reduce the weight of the machine"",""to reduce eddy current"",""to decrease the speed"",""to reduce armature reaction""]",1
"The back emf or counter emf in a dc motor","[""opposes the applied voltage"",""aids the armature current"",""aids the supplied voltage"",""opposes the armature current""]",0
"The synchronous reactance of an alternator is due to","[""leakage flux"",""armature reaction"",""dc field excitation"",""hysteresis loss""]",1
"Back emf in a dc motor is maximum at","[""no load"",""half full load"",""full load"",""three fourth full load""]",0
"The mechanical power developed in a dc motor is maximum when back emf is equal to _____ the applied voltage","[""twice"",""one third"",""one half"",""one fourth""]",2
"The core type transformer is generally suitable for","[""high voltage and small output"",""low voltage and high output"",""high voltage and high output"",""low voltage and low output""]",0
"The transformer that should never have the secondary open circuited when primary is energized is","[""power transformer"",""auto transformer"",""voltage transformer"",""current transformer""]",3
"The field winding of an armature is _________ excited","[""dc"",""ac"",""both ac and dc"",""battery""]",0
"The salient pole construction for field structure of an alternator is generally used for _________ machine","[""2 pole"",""8 pole"",""4 pole"",""6 pole""]",1
"When the speed of a dc motor increases, its armature current","[""increases"",""remains the same"",""decreases"",""becomes infinite""]",2
"The frequency of emf generated in an 8 pole alternator at 900 rpm is","[""50 hz"",""120 hz"",""60 hz"",""240 hz""]",2
"In case if a 4 pole machine, 1 mechanical degree corresponds to ________ electrical degree","[""2"",""8"",""4"",""6""]",0
"The torque developed by a dc motor is directly proportional to","[""flux per pole x armature current"",""armature resistance x applied voltage"",""armature resistance x armature current"",""flux per pole x applied voltage""]",0
"AC machine in which the torque is produced by the interaction of currents in the stator and currents induced in the motor by transformer action","[""squirrel cage motor"",""stepper motor"",""synchronous motor"",""induction motor""]",3
"Machine in which torque is produced by the interaction of ac current in the stator and dc currents in the rotor turning synchronism","[""synchronous motor"",""induction motor"",""squirrel cage motor"",""stepper motor""]",0
"The main drawback of a dc shunt generator is that","[""terminal voltage drops considerably with load"",""shunt field circuit has high resistance"",""generated voltage is small"",""it is expensive""]",0
"DC machines which are subjected to abrupt changes of load are provided with","[""interpole windings"",""compensating winding"",""equalizers"",""copper brushes""]",1
"The shaft torque in a dc motor is less than total armature torque because of _________ in the motor","[""copper losses"",""iron and friction losses"",""field losses"",""hysteresis loss""]",1
"Armature reaction in a dc motor is increased","[""When the armature current increases"",""when the armature current decreases"",""when the field current increases"",""by interpole""]",0
"An ideal transformer is one which","[""has no losses and leakage reactance"",""does not work"",""has the same number of primary and secondary turns"",""has the same primary and secondary voltage""]",0
"If a power transformer is operated at very high frequencies then","[""primary reactance is too much increased"",""primary will draw large power"",""core losses will be excessive"",""core loss is negligible""]",2
"With respect to the direction of rotation, interpoles on a dc motor must have the same polarity as the main poles","[""ahead of them"",""in parallel with them"",""behind them"",""beside them""]",2
"The open circuit test on a transformer is always made on","[""low voltage winding"",""high voltage winding"",""either low or high voltage"",""neither low or high voltage""]",0
"In the short circuit test in a transformer, __________ winding is generally short circuited","[""high voltage"",""low voltage"",""either low or high voltage"",""neither low nor high voltage""]",1
"In a dc motor, the brushes are shifted from the mechanical neutral panel in a direction opposite to the rotation to","[""decreased speed"",""reduced sparking"",""increase speed"",""produce flat characteristics""]",1
"The number of cycles generated in a 6 pole alternator in one revolution is","[""3"",""5"",""6"",""2""]",0
"If the lagging load power factor of an alternator is decreased, the demagnetizing effect of the armature reaction","[""remains the same"",""is increased"",""is decreased"",""becomes infinite""]",1
"In a very large dc motor with severe heavy duty, armature reaction effects are corrected by","[""using interpole only"",""using compensatory windings in addition to interpoles"",""shifting the brush position"",""fixing the brush position""]",1
"The amount of copper in the primary is _________ that of the secondary","[""about the same as"",""smaller than"",""greater than"",""twice""]",0
"The open circuit test on a transformer gives","[""copper losses"",""iron losses"",""friction losses"",""total losses""]",1
"The speed of a __________ motor is practically constant","[""commutatively compounded"",""differentially compounded"",""series"",""shunt""]",3
"The running speed of a dc series motor is basically determined by","[""field excitation"",""armature resistance"",""load"",""applied voltage""]",2
"If the excitation of an alternator operating in parallel with other alternators is decreased, its","[""power factor becomes more leading"",""output kW will change"",""power factor becomes more lagging"",""power factor becomes unity""]",0
"The distribution of load between two alternators operating in parallel can be changed by changing","[""phase sequence"",""field excitation of alternators"",""driving torques of prime movers"",""current direction""]",2
"After a shunt motor is up to speed the speed may be increased considerably by","[""increasing field circuit resistance"",""decreasing field circuit resistance"",""increasing the armature circuit resistance"",""reducing the load""]",1
"When the secondary of a transformer is short circuited, the primary inductance","[""is decreased"",""remains the same"",""is increased"",""becomes zero""]",0
"For the same rating __________ motor has the least starting torque","[""commulatively compounded"",""shunt"",""series"",""differentially compounded""]",1
"The deciding factor in the selection of a dc motor for a particular application is its _____ characteristics","[""speed torque"",""torque armature current"",""speed armature current"",""speed""]",0
"The rotor of a turbo alternator is made cylindrical in order to reduce","[""eddy current loss"",""wind age loss"",""hysteresis loss"",""copper loss""]",1
"The disadvantage of a short pitched coil is that","[""harmonics are introduced"",""waveform becomes non-sinusoidal"",""voltage round the coil is reduced"",""voltage round coil is increases""]",2
"The demand for a large increase in torque of a dc shunt motor is met by a","[""large decreased in speed"",""large increased in current"",""large increased in speed"",""small increased in current""]",1
"For 20% increase in current, the motor that will give the greatest increase in torque is _________ motor","[""shunt"",""series"",""differentially compounded"",""commulatively compounded""]",1
"What cell is used to detect infrared radiation, either its generated voltage or its change of résistance may be used as a measure of the intensity of the radiation?","[""lead sulfide cell"",""Faure storage cell"",""infrared cell"",""Leclanche cell""]",0
"A galvanic cell resulting from difference in potential between adjacent on the surface of a metal immersed in an electrolyte","[""NiCd cell"",""lead acid cell"",""local cell"",""lithium cell""]",2
"Which motor is used to start heavy loads?","[""series"",""differentially compounded"",""shunt"",""commulatively compounded""]",0
"When load is removed, the motor that will run at the highest speed is the _________ motor","[""shunt"",""commulatively compounded"",""series"",""differentially compounded""]",2
"If a transformer core has air gaps then","[""reluctance of magnetic path is decreased"",""hysteresis loss is decreased"",""magnetizing current is greatly increased"",""eddy current is increased""]",2
"The effect of leakage flux in a transformer is to","[""increase copper losses"",""decrease copper losses"",""cause voltage drop in the windings"",""reduce eddy current losses""]",2
"The iron losses in a dc motor depend upon","[""flux only"",""speed only"",""both flux and speed"",""temperature""]",2
"The greatest percentage of power loss in a dc motor is due to","[""wind age loss"",""core loss"",""copper loss"",""friction loss""]",2
"Excessive sparking at the brushes may caused due to","[""dirt on the commutator"",""misalignment of machine"",""loose coupling"",""worn bearings""]",0
"The temperature rise of a transformer is directly proportional to","[""apparent power"",""leakage reactance"",""reactive power"",""true power""]",0
"A graphical relation between the generated emf and the field current of a machine","[""current generation curve"",""voltage generation curve"",""voltage current curve"",""magnetization curve""]",3
"Majority of alternators in use have","[""revolving ac armature winding"",""stationary field type construction"",""revolving field type construction"",""stationary ac armature winding""]",2
"The stator of an alternator is identical to that of a","[""dc generator"",""1 phase induction motor"",""3 phase induction motor"",""Rosenberg generator""]",2
"Excessive motor vibration is caused by","[""too much brush tension"",""open armature coil"",""worn bearings"",""bent shaft""]",2
"Hot bearings of a dc motor may be caused by","[""poor ventilation"",""loose coupling"",""incorrect voltage"",""lack of dirty lubricant""]",3
"Intermittent sparking at the brushes of dc motor may be caused due to","[""an open armature coil"",""loose coupling"",""intermittent load"",""incorrect voltage""]",0
"When the load on a transformer is increased, the eddy current loss","[""is decreased"",""remains the same"",""is increased"",""becomes zero""]",1
"The yoke of a dc machine is made of","[""silicon steel"",""aluminum"",""soft iron"",""cast steel""]",0
"The armature of a dc machine is made of","[""silicon steel"",""cast steel"",""wrought iron"",""soft iron""]",2
"The voltage per turn of the primary of a transformer is _________ the voltage per turn of the secondary","[""more than"",""the same as"",""less than"",""twice""]",1
"The winding of the transformer with greater number of turns will be","[""high voltage winding"",""low voltage winding"",""either high or low voltage winding"",""high power""]",0
"The coupling field between electrical and the mechanical systems of a dc machine is","[""electric field"",""both electric and magnetic fields"",""magnetic field"",""electromagnetic field""]",2
"The real working Part of a dc machine is the","[""commutator"",""armature winding"",""field winding"",""stator""]",1
"Which DC machines are the most common?","[""2 pole"",""6 pole"",""4 pole"",""8 pole""]",2
"The core type transformer provides","[""much longer magnetic pattern"",""lesser average length per turn"",""shorter magnetic path"",""longer magnetic path""]",2
"A machine with field excitation by both shunt and series windings","[""complex machine"",""compound machine"",""universal machine"",""shunt\/ series machine""]",1
"The armature winding of a dc machine is placed on the rotor to","[""save iron"",""facilitate commutation"",""reduce losses"",""reduce armature reaction""]",1
"The yoke of a dc machine carries _____ poke flux","[""one third of"",""two times of"",""one half of"",""one fourth of""]",2
"The greatest eddy current loss occurs in the __________ of a dc machine","[""field poles"",""commutating process"",""yoke"",""armature""]",3
"The commutator pitch for a simplex lap winding is equal to","[""number of poles of the machines"",""1"",""poles pairs"",""2""]",1
"In a simplex wave winding, the number of parallel paths is equal to","[""number of poles in the machine"",""2"",""number of pair poles"",""1""]",1
"In a practical transformer, copper losses account for how many percent of the total losses?","[""75%"",""25%"",""85%"",""95%""]",2
"By laminating the core of a transformer, __________ decreases","[""leakage reactance"",""eddy current loss"",""hysteresis loss"",""copper loss""]",1
"The number of parallel paths in a simplex lap winding is equal to","[""2"",""number of poles"",""number of pair poles"",""1""]",1
"In a dc machine the number of commutator segments is equal to","[""number of conductors"",""number of coils"",""twice the number of poles"",""twice the number of coils""]",1
"A dc compound generator having full load terminal voltage equal to the no load generator voltage is called __________ generator","[""under compounded"",""flat compounded"",""over compounded"",""un compounded""]",1
"The terminal voltage of a __________ generator vary widely with changes in load current","[""series"",""flat compounded"",""shunt"",""over compounded""]",0
"The nature of armature winding of a dc machine is decided by","[""front pitch"",""back pitch"",""commutator path"",""number of coils""]",2
"The voltage regulation of an alternator is larger than of a dc generator because of","[""large armature resistance"",""large leakage reactance"",""complex effects of armature reaction"",""small armature resistance""]",2
"High voltage dc machines use what winding?","[""Lap"",""wave"",""either lap or wave"",""open circuit""]",1
"In a lap winding, the number of the brushes required is equal to","[""number of poles"",""commutator pitch"",""number of pairs of poles"",""number of coils""]",0
"What is the approximate efficiency of large transformer?","[""65%"",""80%"",""50%"",""95%""]",3
"In a wave winding, the commutator pitch is approximately equal to","[""pole pitch"",""thrice the pole pitch"",""twice the pole pitch"",""half the pole pitch""]",2
"A triplex wave winding will have _________ parallel paths","[""6"",""4"",""2"",""8""]",0
"For a given dc generator, the generated voltage depends upon","[""flux only"",""both speed and flux"",""speed only"",""armature rotation""]",1
"For the same rating, a dc machine has _________ an ac machine","[""the same weight as"",""less weight than"",""more weight than"",""half the weight than""]",2
"Difference between the speed of a rotating magnetic field and the associated rotor","[""split"",""salient pole"",""slip"",""pull out torque""]",2
"The field winding of a dc shunt machine usually carries ___________ of the rated current of the machine","[""2% to 5%"",""more than 20%"",""15% to 20%"",""less than 0.5%""]",0
"A separately excited dc generator is not used because","[""it is costly"",""a separate dc source is required for field circuit"",""voltage drops considerably with load"",""it is bulky""]",1
"The effect of armature reaction is to","[""decreased the total flux"",""make the air gap flux uniform"",""increase the total flux"",""make the flux constant""]",0
"In a dc generator armature reaction __________ pole tip","[""weakens the flux at the trailing"",""weakens the flux at the leading"",""strengthens the flux at the leading"",""strengthens the flux at the trailing""]",1
"The greatest percentage of the heat loss in a dc machine is due to","[""eddy current loss"",""copper loss"",""hysteresis loss"",""frictional loss""]",1
"The size of a dc generator can be reduced by using","[""lap winding"",""high resistance winding material"",""iron commutator"",""magnetic material of high permeability""]",3
"A device that is capable of converting chemical energy into electrical energy","[""generator"",""battery"",""converter"",""cell""]",3
"A secondary cell whose active positive plate consists of nickel hydroxide, and active negative-plate material is powdered iron oxide mixed with cadmium. Its typical output when fully charged is VO = 1.2 V","[""Leclanche cell"",""dry cell"",""Edison cell"",""lead-acid cell""]",2
"If a cell can be charged after it is depleted, it is considered as","[""a secondary cell"",""a storage cell"",""an accumulator"",""all of the above""]",3
"What type of cell that cannot be recharged which cannot restore chemical reaction?","[""nickel-cadmium cell"",""secondary cell"",""primary cell"",""lead-acid wet cell""]",2
"A cell whose chemical reaction is not reversible","[""primary cell"",""secondary cell"",""rechargeable cell"",""solar cell""]",0
"A voltage source in a single container made from one or more cells combines in series, parallel, or series-parallel.","[""photoelectric"",""thermocouple"",""battery"",""piezo-electric""]",2
"A battery means","[""cells connected in series"",""cells connected in parallel"",""cells connected in series-parallel"",""all of the above""]",3
"A battery is used to","[""supply a steady dc voltage"",""supply an unstable dc voltage"",""supply an ac voltage"",""supply an ac\/dc voltage""]",0
"In a dry cell, what will happen to the internal resistance as it aged?","[""decreases"",""increases"",""remains constant"",""decreases or increases, depends on the chemical composition""]",1
"The maximum current a cell can deliver through a 0.01 ohm load during testing","[""flash current"",""surge current"",""ideal current"",""full-load current""]",0
"In batteries, the material used to insulate the positive plates from negative plates are technically called","[""insulator"",""break-point"",""coupler"",""separator""]",3
"How long will a battery need to operate a 240 Watts equipment, whose capacity is 100 Ah and 24 volts rating?","[""5 hrs"",""10 hrs"",""1 hr"",""0.10 hr""]",1
"A battery is rated 20 A-hr and is delivering a current of 2 A. How long does it last?","[""1 hr"",""5 hrs"",""8 hrs"",""10 hrs""]",3
"A primary cell with carbon and zinc as its positive and negative electrodes respectively, and an electrolyte of either a gel or paste. This is commonly known as dry cell.","[""Leclanche cell"",""Edison cell"",""storage cell"",""solar cell""]",0
"Find the output of a four (4) lead acid cells.","[""3.2 V"",""8.4 V"",""5.8 V"",""12 V""]",1
"Silver-cadmium cell has a nominal open-circuit voltage of","[""1.05 V"",""1.5 V"",""2.1 V"",""2.2 V""]",0
"Output of six carbon-zinc cells connected in series","[""3 V"",""6 V"",""6.6 V"",""9 V""]",3
"The flat 9-V battery, has how many cells in series?","[""3"",""4"",""6"",""9""]",2
"Output of automotive battery with six lead-acid cells in series","[""6 V"",""12 V"",""24 V"",""48 V""]",1
"Substance, which generates a voltage when exposed to light.","[""generating substance"",""photovoltaic material"",""thermoelectric generator"",""hydroelectric generator""]",1
"A cell whose voltage is generated as a function of light","[""photovoltaic cell"",""thermoelectric cell"",""photodiode"",""LED""]",0
"Substance used in photovoltaic cells","[""Silicon"",""Selenium"",""Germanium"",""All of these""]",3
"A junction between two conductors that exhibits electrical characteristics under condition of changing temperature","[""pn junction"",""photojunction"",""thermoelectric junction"",""hydroelectric junction""]",2
"Electricity that is generated due to heat, as in thermocouple.","[""thermodynamics"",""thermojunction"",""electric heater"",""thermoelectricity""]",3
"The source of mechanical power to turn the rotors of alternators, large and small, A.C. and D.C.","[""prime contactor"",""primer"",""prime mover"",""prime user""]",2
"Electrical machines refer to machines that convert ________.","[""mechanical to electrical energy"",""electrical to mechanical energy"",""electrical energy of one form to electrical energy of another form"",""all of the above""]",3
"Electrical machines that convert mechanical energy to electrical energy.","[""generators"",""motors"",""cycloconverters"",""frequency converters""]",0
"Electrical machine that converts ac voltage to dc voltage, or vice versa.","[""generator"",""motor"",""rotary converter"",""frequency converter""]",2
"Electrical machine that changes ac voltage at one frequency to another ac voltage at another frequency.","[""generator"",""motor"",""rotary converter"",""frequency converter""]",3
"It consist of a single coil rotated in a magnetic field and produces an A.C. voltage.","[""field winding"",""armature"",""commutator"",""elementary generator""]",3
"Generation of voltage in a generator can only happen when?","[""there is a rotary conductor"",""there is a magnetic field in a conductor"",""there is a relative motion between conducting wires and magnetic lines of force"",""there is a relative motion between a conductor and electric field""]",2
