question,choices,answer
"Calculate the CMRR of an op-amp having a common-mode gain of 10 and a differential-mode gain of 100,000.","[""1000 dB"",""100 dB"",""80 dB"",""40 dB""]",2
"What is the maximum output voltage swing of an op-amp?","[""+V to -V (supply voltage)"",""+VSAT to -VSAT"",""+\u00bdV to -\u00bdV"",""depends on the input signal""]",1
"The µA741 op-amp has a CMRR of 90dB and a differential-mode voltage amplification of 200,000.What is the op-amp’s common-mode voltage gain?","[""31,622.778"",""632.40"",""6.324"",""0.158""]",2
"The current needed at the input of an op-amp to operate it normally","[""input bias current"",""input offset current"",""input threshold current"",""input holding current""]",0
"Ideal op-amp requires no input current, but real op-amp needs a very small input current called input bias current. At both inputs, the bias currents have a slight difference. What do you call this difference?","[""differential input current"",""differential bias"",""input offset difference"",""input offset current""]",3
"The change in input offset current due to temperature change","[""delta input offset current"",""slew rate"",""input offset current drift"",""PSRR""]",2
"It is known through experiment that the input bias currents at the non-inverting (IB+) and inverting (IB-) inputs of a certain op-amp is 100 nA and 80 nA, respectively. Determine the op-amp’s input offset current.","[""-20 nA"",""20 nA"",""90 nA"",""180 nA""]",1
"The reduction of op-amps gain due to increasing operating frequency.","[""Cutoff"",""roll-off"",""diminishing factor"",""reduction step""]",1
"A reduction of op-amp’s voltage gain by a factor of two each time the frequency doubles.","[""2 dB\/octave"",""2 dB\/decade"",""6 dB\/octave"",""6 dB\/decade""]",2
"Frequency at which the voltage gain of op-amp reduces to unity.","[""unity-gain frequency"",""cutoff frequency"",""bandwidth point"",""unity-gain bandwidth product""]",3
"The low and high cutoff frequencies of an amplifier is also called","[""corner frequencies"",""0.707 frequencies"",""3-dB frequencies"",""all of these are correct""]",3
"The maximum output voltage rate of change of an op-amp.","[""rise time"",""maximum voltage swing"",""differential rate"",""slew rate""]",3
"Two comparators using op-amps, configured such that it can detect voltage levels within a certain range of values rather than simply comparing whether a voltage is above or below a certain reference.","[""analog comparator"",""regenerative comparator"",""parallel comparator"",""window comparator""]",3
"The feedback element of a differentiator constructed from op-amp is","[""a resistor"",""an inductor"",""a capacitor"",""an RC network""]",0
"An active integrator uses an op-amp, what is its feedback element?","[""Resistor"",""capacitor"",""inductor"",""RC network""]",1
"The voltage gain of an op-amp voltage follower.","[""unity"",""Rf\/Ri"",""1 + Rf\/Ri"",""depends on the type of op-amp""]",0
"Calculate the closed-loop voltage gain of an inverting amplifier having a feedback and an input resistance of 100 kΩ and 10 kΩ, respectively.","[""10"",""11"",""100"",""110""]",0
"A unity-gain summing amplifier has three inputs, V1 = 1.0 mV, V2 = 1.5 mV, and V3 = 2.5 mV, calculate the total output voltage.","[""2.5 mV"",""3.5 mV"",""4.0 mV"",""5.0 mV""]",3
"Which condition must exist for a circuit to oscillate?","[""It must have a negative feedback sufficient to cancel the input"",""It must have a gain of less than 1"",""It must have a positive feedback sufficient to overcome losses"",""It must be neutralized""]",2
"Circuits that produces alternating or pulsating current or voltage.","[""Damper"",""Generator"",""oscillator"",""mixer""]",2
"What do you call the oscillator circuit that uses a tapped coli in the tuned circuit?","[""Pierce"",""Colpitts"",""Hartley"",""Ultraudion""]",2
"What determines the resonant frequency of a crystal?","[""external components"",""the temperature of the crystal"",""the size and thickness of the crystal material"",""the hermitic seal""]",2
"A self-excited oscillator in which the tank is divided into input and feedback portions by a capacitive voltage divider.","[""Hartley capacitor"",""Colpitts oscillator"",""Relaxation oscillator"",""Klystron oscillator""]",1
"A self-excited oscillator in which the tank is divided into input and feedback portions by an inductive voltage divider or a tapped coil.","[""Hartley oscillator"",""Copitts oscillator"",""Relaxation oscillator"",""Klystron oscillator""]",0
"A circuit usually containing two transistors or tubes in an RC-coupled amplifier, the two active devices switch each other alternately on and off.","[""Multivibrator"",""Signal generator"",""Oscillator"",""Thyristor""]",0
"A multivibrator that generates one output pulse for each input trigger pulse.","[""monostable"",""astable"",""bistable"",""tristate""]",0
"Monostable multivibrator is also known as","[""one shot"",""single shot"",""direct shot"",""one shot or single shot""]",3
"What determines the pulse time in a monostable multivibrator?","[""resistor combinations"",""capacitor combinations"",""inductor combinations"",""resistor and capacitor combinations""]",3
"A multivibrator having two stable state","[""monostable"",""bistable"",""astable"",""unstable""]",1
"Is also known as Eccles/Jordan circuit","[""Monostable multivibrator"",""bistable multivibrator"",""astable multivibrator"",""unstable multivibrator""]",1
"Flip-flop is actually a _______ multivibrator.","[""Monostable"",""bistable"",""astable"",""unstable""]",1
"Considered as a free-running multivibrator","[""monostable"",""bistable"",""astable"",""unstable""]",2
"Filter that is characterized by a relatively flat passband and slow roll-off rate","[""Butterworth"",""Elliptic"",""Chebyshev"",""Notch""]",0
"Filter that is characterized by ripple at the passband and fast roll-off rate","[""Butterworth"",""Elliptic"",""Chebyshev"",""Notch""]",2
"An LC circuit resonates at 2000 kHz and has a Q of 100. Find the lower and upper cut-off frequencies.","[""1980 kHz, 2020 kHz"",""1950 kHz, 2050 kHz"",""1990 kHz, 2010 kHz"",""1900 kHz, 2100 kHz""]",2
"What is the resonant frequency of a circuit when L is 1 microhenry and C is 10 picofarads are in series?","[""50.3 MHz"",""15.9 MHz"",""15.9 kHz"",""50.3 kHz""]",0
"What happens to the input resistance of an amplifier employing voltage-series feedback?","[""It is increased"",""It remains the same"",""It is decreased"",""Equals infinity""]",0
"What happens to the output resistance of an amplifier employing voltage-shunt feedback?","[""It is increased"",""It remains the same"",""It is decreased"",""Equals infinity""]",2
"If the gain of an amplifier without feedback is 10 and with negative feedback is 8, then the feedback fraction is","[""0.025"",""0.9"",""0.8"",""0.225""]",0
"_____ is the progressive decay with time in the amplitude of the free oscillation in a circuit.","[""Decrement"",""Pulse decay time"",""Damping"",""Dancing""]",2
"The driver transformer has center- tapped secondary to provide","[""Forward bias to transistors of push-pull circuit"",""Two signals 180 degrees out of phase to transistors of push-pull circuit"",""Impedance matching"",""Two signals in phase with each other""]",1
"What is the advantage of RC coupling scheme?","[""Good impedance matching"",""Economy"",""High efficiency"",""Simplicity""]",1
"A type of filter which is having a single continuous transmission band with neither the upper nor the lower cut-off frequencies being zero or infinite is called","[""Band stop filter"",""Low pass filter"",""High pass filter"",""Band pass filter""]",3
"An instrument use to measure ones location in terms of coordinates","[""GPS"",""ILS"",""FANS"",""GSM""]",0
"Transformer coupling is used for _________ amplification.","[""Current"",""Power"",""Voltage"",""Signal""]",1
"What is the typical value of coupling capacitor Cc in RC coupling?","[""About 100 pF"",""About 0.1 \u00b5F"",""About 10 \u00b5F"",""About 0.01 \u00b5F""]",2
"An electronic transfer from one stage to the next is termed as ____________.","[""Doping"",""Mixing"",""Coupling"",""Connecting""]",2
"An amplifier configuration where the input signal is led to the emitter terminal and the output from the collector terminal is called","[""Common base"",""Common emitter"",""Clipper"",""Common collector""]",0
"If the noise factor of an ideal amplifier expressed in dB, then it is","[""0"",""0.1"",""1"",""10""]",0
"A feedback circuit is ______________ frequency","[""Independent of"",""Strongly dependent on"",""Moderately dependent on"",""Relatively dependent on""]",0
"What is the basic purpose of applying negative feedback to an amplifier?","[""To increase gain"",""To reduce distortion"",""To keep the temperature within limits"",""To increase input signal""]",1
"The capacitors are considered ________________ in the dc equivalent circuit of a transistor amplifier.","[""Short"",""Partially short"",""Open"",""Partially open""]",2
"Which frequency produces the highest noise factor?","[""10 kHz"",""500 Hz"",""1 kHz"",""100 Hz""]",0
"Power amplifiers handle _____________ signals.","[""Very small"",""Small"",""Large"",""Very large""]",2
"The operating point is generally located at ______________ of dc load line in class A operation","[""The middle"",""Saturation point"",""Cut off point"",""End point""]",0
"Which of the following describes a common collector amplifier?","[""Low voltage gain"",""Low current gain"",""Low power gain"",""Low input resistance""]",0
"The general characteristics of a common base amplifier are","[""High voltage gain, low current gain, high power gain and very low input resistance"",""High voltage, high current gain, high power gain and low input resistance"",""Low voltage gain, high current gain, very high power gain and low input resistance"",""None of the choices""]",0
"To amplify dc signals, multistage amplifier uses what coupling?","[""RC"",""Direct"",""Transformer"",""Resistor""]",1
"What oscillator is used on order to produce frequencies in the microwave region?","[""Wien bridge"",""Hartley"",""Klystron"",""Crystal""]",2
"Practically, the voltage gain of an amplifier is expressed","[""In volts unit"",""In dB unit"",""As an absolute value"",""As a whole number""]",1
"What coupling provides maximum voltage gain?","[""RC"",""Direct"",""Transformer"",""Resistor""]",2
"The gain of an amplifier __________ when negative feedback is added.","[""Increases"",""Remains unchanged"",""Reduces"",""Becomes infinite""]",2
"Feedback factor is always","[""Less than 1"",""Equal to 1"",""More than 1"",""Zero""]",0
"What class of operation is used for general amplification where no distortion can be tolerated?","[""Class A"",""Class B"",""Class AB"",""Class C""]",0
"What class of operation is used either where the signal needs to be cut in half, such as in pulse detector or noise detectors or where push-pull operation of two stages is required?","[""Class A"",""Class B"",""Class AB"",""Class C""]",1
"What class of operation is used where a portion of a signal only is required, such as the synchronizing pulse separator of a television receiver?","[""Class A"",""Class B"",""Class AB"",""Class C""]",2
"What class of operation has little use in general purpose amplifiers, but is used in high frequency oscillators?","[""Class A"",""Class AB"",""Class B"",""Class C""]",3
"Why is transformer coupling provides high frequency?","[""DC resistance is low"",""Collector voltage is stepped up"",""Collector voltage is stepped down"",""AC resistance is high""]",0
"Class C operation can have _____________ percent efficiency.","[""100%"",""78.5%"",""50%"",""70%""]",0
"The efficiency of class AB operation has a maximum of between _____________ percent.","[""90 to 100%"",""60 to 80%"",""50 to 78.5%"",""40.5 to 60%""]",2
"Transformer coupling is generally employed when load resistance is","[""Large"",""Very large"",""Small"",""Zero""]",2
"A dc voltage supply provides 60V when the output is unloaded. When connected to a load the output drops to 56V. Calculate the value of the voltage regulation.","[""8.1%"",""7.1%"",""5%"",""12%""]",1
"The __________ the voltage regulation, the better the operation of the voltage supply circuit.","[""Smaller"",""Bigger"",""Moderate"",""Biggest""]",0
"In transistor amplifiers, what transformer is used for impedance matching?","[""Step up"",""Power"",""Step down"",""Isolation""]",2
"If an amplifier has a power gain of 100, then its dB gain is","[""10"",""40"",""20"",""100""]",2
"In order to have more voltage gain from a transformer amplifier the transistor used should have","[""Thin collector"",""Thin base"",""Wide emitter"",""Thin emitter""]",1
"The final stage of an amplifier uses ____________ coupling.","[""Direct"",""RC"",""Transformer"",""Impedance""]",2
"The largest theoretical voltage gain obtained with a common collector amplifier is","[""100"",""10"",""Unity"",""Infinite""]",2
"Increasing the overall Beta is an advantage of","[""Clap oscillator"",""Crystal oscillator"",""Darlington pair"",""CE amplifier""]",2
"The frequency of oscillation is __________ L and C in an LC oscillator.","[""Inversely proportional to square root of"",""Directly proportional to"",""Independent of the values of"",""Proportional to square of""]",0
"An oscillator employs ____________ feedback.","[""Positive"",""Negative"",""Both positive and negative"",""Neither positive nor negative""]",0
"What is the reason why RC coupling is not used to amplify extremely low frequencies?","[""There is considerable power loss"",""Electrical size of coupling capacitor becomes very large"",""There is a hum in the output"",""Electrical size of coupling capacitor becomes very small""]",1
"Given three amplifiers with a gain of 10 and are connected in cascade. How much is the overall gain?","[""24"",""10,000"",""30"",""20""]",2
"A pair of filter common on high fidelity system which separate audio frequency band signals into two separate groups, where one is fed to the tweeter and the other to the woofer is called","[""Equalizer"",""Synthesizer"",""Cross over network"",""Hybrid""]",2
"The frequency response of transformer coupling is","[""Good"",""Excellent"",""Poor"",""Very good""]",2
"The simplest variable frequency sinusoidal oscillator is the","[""Complicated Colpitts circuit"",""Crystal circuit"",""Armstrong circuit"",""Phase shift circuit""]",2
"Which of the following is provided by a CB transistor amplifier?","[""Voltage gain"",""Power gain"",""Current gain"",""Gain stability""]",2
"In the initial stages of a multistage amplifier, ____________ coupling is used.","[""Link"",""RC"",""Transformer"",""Impedance""]",1
"If Av is 50 Ai is 200, what is the power gain of a common emitter amplifier?","[""1,000"",""10,000"",""100"",""100,000""]",1
"The gain of an amplifier with feedback is known as __________ gain.","[""Closed loop"",""Resonant"",""Open loop"",""Unity""]",0
"Negative feedback is employed in","[""Oscillators"",""Rectifiers"",""Amplifiers"",""Receivers""]",2
"The gain of an amplifier is expressed in dB unit because","[""It is a simple unit"",""Calculations become easy"",""Human ear response is logarithmic"",""It is the most appropriate unit""]",2
"What is the typical value of the emitter bypass capacitor CE in a multistage amplifier?","[""About 0.1 \u00b5F"",""About 50 \u00b5F"",""About 100 pF"",""About 0.01 \u00b5F""]",1
"In a multistage amplifier, if the stages have R and C component only, ___________ operation is apparent.","[""Class B"",""Class C"",""Class A"",""Class AB""]",2
"In practice, what is normally varied in order to change the frequency of oscillation?","[""Capacitance"",""Inductance"",""Resistance"",""Impedance""]",0
"What is the main consideration in the output stage of an amplifier?","[""Power output"",""Voltage gain"",""Power gain"",""Current gain""]",2
"Transformer coupling provides high gain because","[""Transformer is very efficient"",""Impedance matching can be achieved"",""Transformer steps up the voltage"",""Transformer steps up the current""]",1
"When negative voltage feedback is applied to an amplifier, its output impedance","[""Remains unchanged"",""Decreases"",""Increases"",""Becomes zero""]",1
"An LC oscillator cannot be used to produce ____________ frequencies.","[""High"",""Very high"",""Audio"",""Very low""]",3
"A transistor converts","[""Dc power into ac power"",""Ac power into dc power"",""High resistance into low resistance"",""Low resistance into high resistance""]",0
"Hartley oscillator is commonly used in which of the following?","[""Radio receivers"",""TV receivers"",""Radio transmitters"",""CATV""]",0
"An oscillator oscillates due to","[""Negative feedback"",""Positive feedback"",""Both positive and negative feedback"",""Neither positive nor negative feedback""]",1
"Generally tuned amplifiers are operated in","[""Class C"",""Class A"",""Class B"",""Class AB""]",0
"A tuned amplifier is used in what application?","[""Radio frequency"",""Audio frequency"",""Intermediate frequency"",""Low frequency""]",0
"What is the ratio of output to input impedance of a CE amplifier?","[""Very low"",""Very high"",""Moderate"",""Approximately 1""]",2
"For a constant output frequency, the simplest sinusoidal oscillator is the ___________.","[""Crystal oscillator"",""Phase-shift circuit"",""Colpitts circuits"",""Hartley circuit""]",0
"The frequency stability of the oscillator output is maximum in ____________ oscillator.","[""LC"",""Crystal"",""Phase-shift"",""Wien bridge""]",3
"Transformer coupling introduces what type of distortion?","[""Amplitude"",""Frequency"",""Phase"",""Intermodulation""]",1
"A pulsating dc applied to power amplifiers causes","[""Burning of transistor"",""Hum in the circuit"",""Excessive forward voltage"",""Excessive reverse voltage""]",1
"What is the disadvantage of impedance matching?","[""It gives distorted output"",""It requires a transformer"",""It gives low power output"",""It is expensive""]",0
"In a phase-shift oscillator, ____________ RC sections are generally used.","[""Three"",""Four"",""Two"",""Five""]",0
"In phase-shift oscillator, what are the frequency determining elements?","[""L and C"",""R, L and C"",""R and C"",""R and L""]",2
"When the gain is 20 without feedback and 12 with negative feedback, feedback factor is","[""0.033"",""3\/5"",""5\/3"",""1\/5""]",0
"The input impedance of which amplifier depends strongly on load resistance?","[""CE"",""CC"",""CB"",""CD""]",1
"What capacitors are used in transistor amplifiers?","[""Paper"",""Electrolytic"",""Mica"",""Mylar""]",1
"An important limitation of crystal oscillator is","[""Its low output"",""Its high Q"",""Less availability of quartz crystal"",""Its high output""]",0
"What type of feedback is used in Wien bridge oscillator?","[""Positive"",""Negative"",""Both positive and negative"",""Either positive or negative""]",2
"Which of the items below is not a description of the two-stage amplifier?","[""The input resistance is equal to the input resistance of the first stage unless feedback is applied"",""Its output resistance is equal to the output resistance of the final stage unless feedback is applied"",""Its noise level is equal to the accumulated noise of the two stages, either by multiplying the noise voltage amplitudes together or by adding the noise decibel levels together"",""The output resistance is equal to the output resistance of the first stage unless feedback is applied.""]",3
"What is the most costly coupling?","[""RC coupling"",""Direct"",""Transformer"",""Inductive""]",2
"When the output of an amplifier is 10V and 100mV from the output is fed back to the input, feedback factor is","[""10"",""0.1"",""0.01"",""0.15""]",2
"What is the piezoelectric effect in a crystal?","[""Voltage is developed because of mechanical stress"",""Change in resistance because of temperature"",""Change of frequency because of temperature"",""Current is developed due to force applied""]",0
"The input resistance of a common emitter amplifier is affected by","[""Re, re and \u03b2"",""Rc and re"",""\u03b2 and re"",""\u03b1 and re""]",0
"What is the typical Q of a crystal?","[""100"",""50"",""1000"",""More than 10,000""]",3
"What is the axis that connects the corners of a crystal?","[""X"",""Mechanical"",""Y"",""Z""]",0
"Determine the attenuation in dB for a T-pad for which R1=R2=40Ω and R3= 36 Ω. The pad connects a 50 Ω generator to a 50 Ω load.","[""9.83 dB"",""83.93 dB"",""10.83 dB"",""11.93 dB""]",0
"What is usually employed at the output stage of an amplifier?","[""Class A power amplifier"",""Push-pull amplifier"",""Pre-amplifier"",""Differential amplifier""]",1
"Why is it that the size of a power transistor is made considerably large?","[""To provide easy handling"",""To dissipate more heat"",""To simply construction"",""To facilitate connections""]",1
"When crystal frequency increases with temperature, it has ______________ temperature co- efficient.","[""Positive"",""Negative"",""Zero"",""Infinite""]",0
"What is the purpose of the bypass capacitor in a common-emitter amplifier?","[""It increases voltage gain"",""It decreases voltage gain"",""It provides ac grounding"",""No effect in the circuit""]",0
"An emitter follower is equivalent to","[""Common emitter amplifier"",""Common collector amplifier"",""Common base amplifier"",""Hybrid connection""]",1
"The crystal oscillator frequency is very stable due to ___________ of the crystal.","[""Rigidity"",""Ductility"",""High Q"",""Low Q""]",2
"The bandwidth of an amplifier _____________ when negative feedback is applied.","[""Decreases"",""Remains unchanged"",""Becomes infinite"",""Increases""]",3
"The term 1+ A β in the expression for gain with negative feedback is known as","[""Gain factor"",""Sacrifice factor"",""Feedback factor"",""Quality factor""]",1
"Emitter follower employs ____________ negative feedback.","[""50%"",""25%"",""75%"",""100%""]",3
"What application where one would most likely find a crystal oscillator?","[""Radio transmitter"",""AF generator"",""Radio receiver"",""Oscilloscope""]",0
"What is the most important consideration in power amplifiers?","[""Collector efficiency"",""Biasing the circuit"",""To keep the transformer cool"",""Amplifier distortion""]",0
"When the gain versus frequency curve of a transistor amplifier is not flat, __________ distortion is present.","[""Amplitude"",""Frequency"",""Intermodulation"",""Phase""]",1
"When the collector resistor in a common emitter amplifier is increased in value the voltage gain","[""Increases"",""Decreases"",""Remain the same"",""Becomes erratic""]",0
"The output signal of CE amplifier is always","[""Out of phase with the input signal"",""Equal to the input signal"",""In phase with the input signal"",""Larger than the input signal""]",0
"What is the purpose of capacitors in a transistor amplifier?","[""To protect the transistor"",""To cool the transistor"",""To couple or bypass ac component"",""To provide biasing""]",2
"What is the phase difference between voltage across collector load and signal voltage in a common emitter amplifier?","[""0\u00b0"",""270\u00b0"",""180\u00b0"",""90\u00b0""]",0
"When CE configuration is used for an oscillator, the voltage fed back must","[""Be inverted by 180\u00b0"",""Be taken from a capacitor"",""Have a 0\u00b0 phase shift"",""Taken from an inductor""]",0
"Class B operation has a maximum possible frequency of ___________ percent.","[""100%"",""78.5%"",""75%"",""2.2%""]",1
"What is the most stable sine-wave oscillator which uses piezo-electric quartz crystal?","[""Crystal oscillator"",""Wien-bridge oscillator"",""DC restorer"",""Hartley and Colpitts oscillator""]",0
"To sustain oscillations, the power gain of the amplifier may be","[""Between 0.1 and 0.5"",""Any value form 0.5 upward"",""Equal to or greater than 1"",""Infinite""]",2
"In a phase shift oscillator, 180° phase-shift is obtained","[""A transformer"",""LC tank circuit"",""Three RC sections"",""Three LC sections""]",2
"Feedback circuit usually employs __________ network","[""Resistive"",""Inductive"",""Capacitive"",""Active""]",0
"Emitter follower is used for","[""Impedance matching"",""Voltage gain"",""Current gain"",""Power gain""]",0
"One of the items below is a characteristic of cascaded amplifiers?","[""Doubles transconductance"",""Total gain is lessen<b><\/b>"",""Increased overall gain"",""Increased overall amplification ratio""]",2
"Logic analyzer is used to","[""Verify the logic operation of the gates in a circuit"",""To display the fall time"",""To sample and display systems signal"",""To analyze the logic operation of the system""]",2
"Quartz crystal is most commonly used in crystal oscillators because","[""It is easily available"",""It has superior electrical properties"",""It is quite inexpensive"",""It is very rugged""]",1
"Which operation gives the maximum distortion?","[""Class A"",""Class C"",""Class B"",""Class AB""]",1
"Low efficiency of a power amplifier results in","[""Low forward bias"",""Less battery consumption"",""More battery consumption"",""Low power output""]",2
"Class A operation has a maximum possible efficiency of ___________ percent.","[""100%"",""50%"",""75%"",""25%""]",1
"Which of the following amplifier below is a choice when higher power gain is a requirement?","[""Common base"",""Common emitter"",""Common collector"",""Hybrid connection""]",1
"The signal generator generally used in laboratories is ____________ oscillator","[""Crystal"",""Wien-bridge"",""Hartley"",""Phase-shift""]",1
"A buffer amplifier is used for","[""Maximum loading and minimum mismatch"",""Minimum loading and minimum mismatch"",""Maximum loading and maximum mismatch"",""Minimum loading and maximum mismatch""]",1
