question,choices,answer
"Two current sources deliver current to a common load. The first source delivers a current whose equation is 25 sin 100πt amperes while the second delivers a current whose equation is 15 cos 100πt amperes. What is the rms value of the current in the load?","[""29.15 A"",""40 A"",""20.6 A"",""10 A""]",2
"Two alternators A and B delivers 100 A and 150 A, respectively to a load. If these currents are out of phase by 30 electrical degrees, determine the total current drawn by the load.","[""201.5 A"",""250.0 A"",""215.4 A"",""241.8 A""]",3
"When using circuit laws and rules we must use","[""maximum value"",""average value"",""effective value"",""peak to peak value""]",2
"A 60 Hz frequency would cause an electric light to","[""turn on and off 120 times per second"",""flicker noticeable"",""turn on and off 180 times per second"",""turn on and off 60 times per second""]",0
"The relationship between frequency f, number of revolutions per second n and pair of poles p is given by","[""f = n\/p"",""f = np"",""f = n\/2p"",""f = 2np""]",1
"The difference between the peak positive value and the peak negative of an a.c. voltage is called the","[""maximum value"",""effective value"",""average value"",""peak to peak value""]",3
"The greatest value attained during one half of the cycle is called the","[""peak value"",""average value"",""r.m.s. value"",""effective value""]",0
"The root mean square (r.m.s.) value of a.c. is the same as","[""instantaneous value"",""average value"",""effective value"",""maximum value""]",2
"The r.m.s. value of a sine wave is equal to","[""0.637 maximum value"",""0.506 maximum value"",""0.707 maximum value"",""1.414 maximum value""]",2
"Form factor is defined as","[""r.m.s. value\/peak value"",""maximum value\/r.m.s. value"",""r.m.s. value\/average value"",""effective value\/ r.m.s. value""]",2
"The value of form factor for a pure sine wave is","[""1.414"",""0.637"",""0.707"",""1.11""]",3
"The value of peak factor for a pure sine wave is","[""1.414"",""0.637"",""0.707"",""1.11""]",0
"If the current and voltage are out of phase by 90°, the power is","[""1.1 VI"",""minimum"",""Maximum"",""zero""]",3
"If e<sub>1</sub> = A sin ωt and e<sub>2</sub> = B sin (ωt – θ) then","[""e<sub>1<\/sub> lags e<sub>2<\/sub> by \u03b8"",""e<sub>2<\/sub> leads e<sub>1<\/sub> by \u03b8"",""e<sub>2<\/sub> lags e1 by \u03b8"",""e<sub>1<\/sub> leads e<sub>2<\/sub> by \u03b8""]",1
"it represents half-wave rectified ac","[""it represents sum of ac and dc"",""Average value of a sine wave is \u221a2 times the maximum value"",""True"",""False""]",1
"The equation for 25 cycles current sine wave having rms value of 30 amperes will be","[""30 sin 25t"",""42.4 sin 25\u03c0t"",""30 sin 50t"",""42.4 sin 50\u03c0t""]",3
"The voltage v = 90 cos (ωt – 161.5°) may be represented as a sine function by","[""90 sin (\u03c9t + 18.5\u00b0)"",""90 sin (\u03c9t \u2013 71.5\u00b0)"",""90 sin (\u03c9t + 71.5\u00b0)"",""90 sin (\u03c9t \u2013 18.5\u00b0)""]",1
"Which of the following frequencies has the longest period?","[""1 Hz"",""10 Hz"",""1 kHz"",""100 kHz""]",0
"RMS value and the mean value is the same in case of","[""square wave"",""sine wave"",""triangular wave"",""half-wave rectified sine wave""]",0
"One leg of a radio tuned circuit has a capacitance of 1 x 10<sup>-9</sup> F. It is tuned at 200 kHz. What is the inductance of the other leg in Henry?","[""6.33 x 10<sup>-4<\/sup>"",""20 x 10<sup>-3 <\/sup>"",""8.25 x 10<sup>-5<\/sup>"",""120 x 10<sup>-3<\/sup>""]",0
"A loud speaker whose inductance is 1.15 Henry is coupled to a power tube through a condenser of 2 μF capacity. To what frequency will the combination be resonant?","[""110 Hz"",""108 Hz"",""105 Hz"",""100 Hz""]",2
"What capacitance must be placed in series with an inductance of 0.05 Henry so that at 100 Hz, the impedance becomes equal to the ohmic resistance?","[""50.7 \u03bcF"",""35.5 \u03bcF"",""70.7 \u03bcF"",""87.0 \u03bcF""]",0
"A coil has a resistance of 50 ohms and a reactance of 100 ohms, is shunted by a capacitor, which has practically no losses in order that the voltage across the coil be in phase with the total current supplied to the parallel combination. What is the impedance of the parallel combination under the given condition?","[""250 ohms"",""200 ohms"",""230 ohms"",""220 ohms""]",0
"A non-inductive resistor R is connected in parallel with an inductive reactance of 10 ohms. The combination is then connected in series with a capacitive reactance of 5 ohms. Solve for R at which the power factor of the given circuit would be unity.","[""10 \u03a9"",""12 \u03a9"",""13 \u03a9"",""11 \u03a9""]",0
"Two impedances Z<sub>1</sub> = 15 + j20 and Z<sub>2</sub> = 5 – jX<sub>C</sub> are connected in parallel. Solve for the values of X<sub>C</sub> so that the total current drawn by the combination will be in phase with any supply voltage V.","[""28.54 \u03a9"",""30.43 \u03a9"",""33.12 \u03a9"",""29.55 \u03a9""]",1
"A resistance of 5 ohms is connected in series with a capacitor of 442.1 μF. The combination is then connected in parallel with an inductance of 21.22 mH. Solve for the frequency of the impressed voltage with which the inductive reactance is equal to the capacitive reactance in magnitude.","[""50 Hz"",""51 Hz"",""52 Hz"",""none of these""]",2
"A coil has a resistance of 50 ohms and a reactance of 100 ohms, is shunted by a capacitor, which has practically no losses. What must be the reactance of the capacitor in order that the voltage across the coil is in phase with the total current supplied to the parallel combination?","[""120 ohms"",""127 ohms"",""125 ohms"",""132 ohms""]",2
"Three impedances Z<sub>a</sub>, Z<sub>b</sub> and Z<sub>c</sub> are connected in parallel. If at 60 Hz, Z<sub>a</sub> = j8, Z<sub>b</sub> = -j2 and Z<sub>c</sub> = 5 ohms, Solve for the frequency at resonance.","[""30 Hz"",""34 Hz"",""36 Hz"",""28 Hz""]",0
"A resistor R is connected in parallel with a 20-ohm inductive reactive. The combination is then connected in series with a 5-ohm capacitive reactance. Solve the value of R at which the power factor of the resultant impedance is unity.","[""10.05 ohms"",""9.15 ohms"",""11.55 ohms"",""10.73 ohms""]",2
"A coil has a resistance of 50 ohms and a reactance of 70 ohms. A capacitor is connected in parallel to produce resonance. The source voltage is 120 V. What is the power drawn by the circuit?","[""162 W"",""97 W"",""132 W"",""52 W""]",1
"A coil is supplied with 200 volts and takes a current (rms) of 2 amperes at 0.707 lagging. The quality factor (Q) of the coil is","[""25"",""1"",""10"",""100""]",1
"In a series resonant RLC circuit, all of the following statements are correct EXCEPT one. Which one is this?","[""The resonant frequency is dependent on the resistance of the circuit."",""The phase angle between the voltage and the current vectors is zero."",""The impedance is a minimum."",""The current is a maximum.""]",0
"The current in RLC series circuit at resonance is","[""maximum"",""zero"",""minimum"",""infinity""]",0
"Ignoring the capacitive effects, what is the impedance of a 100 mH coil (with an internal resistance of 45 ohms) in parallel with 4,700 ohms resistor at a frequency of 500 Hz?","[""317 ohms"",""237 0hms"",""5014 ohms"",""314 ohms""]",3
"____ frequency is reached when the capacitive and inductive reactance in a tuned circuit are equal.","[""zero"",""pulsating"",""infinite"",""resonant""]",3
"Find the Q of a circuit when the resonant frequency is 4.468 MHz, the inductance is 47 microhenry and the resistance is 180 ohms parallel.","[""0.136"",""13.30"",""0.00735"",""7.35""]",0
"In an “IDEAL” resonant circuit, what is the relationship between the current and the impedance?","[""current high, impedance low"",""current low, impedance low"",""current low, impedance high"",""current high, impedance high""]",0
"What condition does resonance occurs in an electrical circuit?","[""When the power factor is at minimum"",""When the square root of the sum of the capacitive and inductive reactances is to the resonant frequency"",""When the inductive and capacitive reactances are equal"",""none of these""]",2
"What is the relationship between frequency and the value of X<sub>C</sub>?","[""frequency has no effect"",""X<sub>C<\/sub> varies directly with frequency"",""X<sub>C<\/sub> varies inversely with frequency"",""X<sub>C<\/sub> varies indirectly with frequency""]",2
"When is the line current minimum in a parallel LC circuit?","[""at the broadcast frequency"",""at the circuit frequency"",""at the resonant frequency"",""at the highest frequency""]",2
"Find the half-power bandwidth of a parallel resonant circuit which has a resonant frequency of 7.1 MHz and Q of 150.","[""16.5 kHz"",""211 kHz"",""21.1 kHz"",""47.3 kHz""]",3
"It is the term for the phenomena which occurs in an electrical circuit when the inductive reactance balances with the capacitive reactance.","[""reactive equilibrium"",""resonance"",""reactive quiescence"",""high Q""]",1
"What is the resonant frequency of a circuit when L of 25 microhenrys and C of 10 picofarads are in parallel?","[""68.7 kHz"",""10.1 kHz"",""68.7 MHz"",""10.1 MHz""]",3
"What is the effect in terms of bandwidth when the Q of a single-tuned stage is doubled?","[""halved"",""the same"",""doubled"",""four times""]",0
"If you need an LC circuit to be resonant at 2,500 Hz and use a 150 mH coil, what should the capacitance value be?","[""0.015 \u03bcF"",""0.15 \u03bcF"",""27 \u03bcF"",""0.027 \u03bcF""]",3
"What is the resonant frequency of a circuit when L is 40 microhenrys and C is 6 picofarads are in series?","[""6.63 MHz"",""10.3 MHZ"",""6.63 kHz"",""10.3 kHz""]",1
"What is the resonant frequency of a circuit when L of 3 microhenrys and C of 40 picofarads are in series?","[""14.5 MHz"",""1.33 MHz"",""1.33 kHz"",""14.5 kHz""]",0
"____ refers to reactive power.","[""power consumed in circuit Q"",""power consumed in wire resistance in an inductor"",""wattles, non-productive power"",""power lost because of capacitor leakage""]",2
"How do you call the nature of a circuit during series resonance?","[""unstable"",""capacitive"",""resistive"",""inductive""]",2
"What is the resonant frequency of a circuit when L is 200 microhenrys and C is 10 picofarads are in series?","[""7.96 MHz"",""6 MHz"",""3.56 MHz"",""7.96 kHz""]",2
"In a series resonant LC circuit, what is the impedance at resonant frequency?","[""Infinity"",""Determined solely by the dc resistance"",""The maximum impedance value"",""Zero""]",1
"What is the characteristic of the current flow in a parallel R-L-C circuit at resonance?","[""The current circulating in the parallel elements is dc"",""The current circulating in the parallel elements is zero"",""The current circulating in the parallel elements is at a maximum"",""The current circulating in the parallel elements is at a minimum""]",3
"What is the responsible for the phenomenon when voltages across reactances in series can often be larger than the voltage applied to them?","[""Capacitance"",""Resistance"",""Conductance"",""Resonance""]",3
"Term used for resonance in an electrical circuit.","[""The frequency at which power factor is at a minimum"",""The frequency at which capacitive reactance equals inductive reactances"",""The highest frequency that will pass current"",""The lowest frequency that will pass current""]",1
"Ignoring any effects of dc resistance, what is the to tal reactance of a 250 mH coil in series with a 4.7 μF capacitor at a signal frequency of 1000 Hz?","[""1604 \u03a9"",""35 \u03a9"",""1536 \u03a9"",""1570 \u03a9""]",2
"The _____ the Q of a circuit, the narrower is its bandwidth.","[""Lower"",""Broader"",""Higher"",""Selective""]",2
"Find the half-power bandwidth of a resonant circuit which has a resonant frequency of 1.8 MHz and a Q of 95.","[""58.7 kHz"",""18.9 kHz"",""189 Hz"",""1.89 kHz""]",1
"What is the resonant frequency of a circuit when L is 5 microhenrys and C is 9 picofarads are in series?","[""23.7 kHz"",""3.54 kHz"",""23.7 MHz"",""3.54 MHz""]",2
"Find the half-power bandwidth of a parallel resonant circuit which has a resonant frequency of 3.6 MHz and a Q of 218.","[""58.7 kHz"",""606 kHz"",""16.5 kHz"",""47.3 kHz""]",2
"What is the resonant frequency of a circuit when L is 3 microhenrys and C is 40 picofarads are in parallel?","[""14.5 kHz"",""13.1 kHz"",""14.5 MHz"",""13.1 MHz""]",2
"What is the resonant frequency of a circuit when L is 15 microhenry and C is 5 picofarads are in series?","[""2.12 kHz"",""18.4 MHz"",""18.4 kHz"",""2.12 MHz""]",1
"What is the resonant frequency of a circuit when L is 2 microhenry and C is 15 picofarads are in series?","[""29.1 MHz"",""5.31 MHz"",""29.1 kHz"",""5.31 kHz""]",0
"Characteristic of the current flow in a series R-L-C circuit at resonance","[""it is zero"",""it is dc"",""it is at a maximum"",""it is at a minimum""]",2
"What is the term for the number of times per second that a tank circuit energy is stored in the inductor of capacitor?","[""Non-resonant frequency"",""Broadcast frequency"",""Circuit frequency"",""Resonant frequency""]",3
"An LC circuit resonates at 2000 kHz, and has a Q of 100. Find the lower and upper cut-off frequencies.","[""1950 kHz, 2050 kHz"",""1990 kHz, 2010 kHz"",""1980 kHz, 2020 kHz"",""1900 kHz, 2100 kHz""]",1
"What is the resonant frequency of a circuit when L is 50 microhenrys and C is 10 picofarads are in parallel?","[""3.18 kHz"",""3.18 MHz"",""7.12 MHz"",""7.12 kHz""]",2
"What is the cause of a minimum Q on a single-tuned LC circuit?","[""Decreased shunt resistor"",""Decreased capacitance"",""Increased shunt resistor"",""Decreased series resistor""]",1
"____ is another term for quality factor or Q of the resonant circuit.","[""Noise factor"",""Noise figure"",""White noise"",""Figure of merit""]",3
"When the sole purpose of an alternating current is to produce heat, the selection of conductor is based on","[""average value of current"",""peak value of current"",""rms value of current"",""any of the above""]",2
"The form factor of dc supply voltage is always","[""infinite"",""zero"",""0.5"",""unity""]",0
"The period of the voltage 2 cos 4500πt + 7 sin 7500πt is","[""2.51 s"",""2.51 ns"",""2.51 ms"",""2.51 \u03bcs""]",2
"The a.c. system is preferred to d.c. system because ______","[""a.c. voltages can easily be changed in magnitude"",""d.c. motors do not have fine speed control"",""high-voltage a.c. transmissions is less efficient"",""d.c. voltage cannot be used for domestic appliances""]",0
"In a.c. system, we generate sine wave form because ______","[""it can be easily drawn"",""it produces lest disturbance in electrical circuits"",""it is nature\u2019s standard"",""other waves cannot be produced easily""]",1
"______ will work only on d.c. supply.","[""Electric lamp"",""Refrigerator"",""Heater"",""Electroplating""]",3
"______ will produce a.c. voltage.","[""Friction"",""Photoelectric effect"",""Thermal energy"",""Crystal""]",3
"A coil is rotating in the uniform field of an 8-pole generator. In one revolution of the coil, the number of cycles generated by the voltage is ______.","[""one"",""two"",""four"",""eight""]",2
"An alternating voltage is given by v = 20 sin 157t. The frequency of the alternating voltage is ______.","[""50 Hz"",""25 Hz"",""100 Hz"",""75 Hz""]",1
"An alternating current is given by i = 10 sin 314t. The time taken to generate two cycles of current is ______.","[""0.02 second"",""0.01 second"",""0.04 second"",""0.05 second""]",2
"An alternating voltage is given by v = 30 sin 314t. The time taken by the voltage to reach -30 V for the first time is ______.","[""0.02 second"",""0.1 second"",""0.03 second"",""0.015 second""]",3
"A sine wave has a maximum value of 20 V. Its value at 135° is _____.","[""10 V"",""14.14 V"",""15 V"",""5 V""]",1
"A sinusoidal current has a magnitude of 3 A at 120°. Its maximum value will be ______.","[""\u221a3 A"",""\u221a3\/2 A"",""2\u221a3 A"",""6 A""]",2
"An alternating current given by i = 10 sin 314t. Measuring time from t = 0, the time taken by the current to reach +10 A for the second time is ______.","[""0.05 second"",""0.1 second"",""0.025 second"",""0.02 second""]",2
"An a.c. generator having 10 poles and running at 600 r.p.m. will generate an alternating voltage of frequency _______","[""25 Hz"",""100 Hz"",""50 Hz"",""200 Hz""]",2
"We have assigned a frequency of 50 Hz to power system because it ______","[""can easily be obtained"",""gives best result when used for operating both lights and machinery"",""leads to easy calculation"",""none of the above""]",1
"An alternating voltage is given by v = 100 sin 314t volts. Its average value will be ______.","[""70.7 V"",""50 V"",""63.7 V"",""100 V""]",2
"An alternating current whose average value is 1 A will produce ____ 1 A d.c. under similar conditions.","[""less heat than"",""more heat than"",""the same heat as"",""none of these""]",0
"A sinusoidal alternating current has a maximum value of I<sub>m</sub>. Its average value will be ______.","[""I<sub>m<\/sub>\/\u03c0"",""I<sub>m<\/sub>\/2\u03c0"",""2I<sub>m<\/sub>\/\u03c0"",""none of these""]",2
"The area of a sinusoidal wave over a half-cycle is ______","[""max. value \/2"",""2 x max. value"",""max. value \/\u03c0"",""max. value \/2\u03c0""]",1
"An alternating voltage is given by v = 200 sin 314t. Its r.m.s. value will be ______","[""100 V"",""282.8 V"",""141.4 V"",""121.4 V""]",2
"The r.m.s. value of sinusoidally varying current is _____ that of its average value.","[""more than"",""less than"",""same as"",""none of these""]",0
"Alternating voltages and currents are expresses in r.m.s. values because ______","[""they can be easily determined"",""calculations become very simple"",""they give comparison with d.c."",""none of these""]",2
"The average value of sin2θ over a complete cycle is ______","[""+1"",""-1"",""\u00bd"",""zero""]",2
"The average value of sinθ over a complete cycle is ______.","[""zero"",""+1"",""-1"",""\u00bd""]",0
"An alternating current is given by i = I<sub>m</sub> sin θ. The average value of squared wave of this current over a complete cycle is ______","[""I<sub>m<\/sub>\/2"",""I<sub>m<\/sub>\/\u03c0"",""2I<sub>m<\/sub>\/\u03c0"",""2I<sub>m<\/sub>""]",0
"The form factor a sinusoidal wave is ______","[""1.414"",""1.11"",""2"",""1.5""]",1
"The filament of a vacuum tube requires 0.4 A d.c. to heat it. The r.m.s. value of a.c. required is ______.","[""0.4 x \u221a2"",""0.4 \/2 A"",""0.8 \/\u221a2"",""0.4 A""]",3
"A 100 V peak a.c. is as effective as ______ d.c.","[""100 V"",""50 V"",""70.7 V"",""none of these""]",2
"The form factor of a ______ wave is 1.","[""sinusoidal"",""square"",""triangular"",""saw tooth""]",1
"Out of the following ______ wave is the peakiest.","[""sinusoidal"",""square"",""rectangular"",""triangular""]",3
"The peak factor of a sine wave form is ______.","[""1.11"",""1.414"",""2"",""1.5""]",1
"When a 15-V square wave is connected across a 50-V a.c. voltmeter, it will read ______.","[""15 V"",""15 x \u221a2"",""15 \/\u221a2"",""none of these""]",0
"The breakdown voltage of an insulation depends upon _____ value of alternating voltage.","[""average"",""r.m.s."",""peak"",""twice the r.m.s.""]",2
"The peak factor of a half-wave rectified a.c. is ______.","[""1.57"",""2"",""1.11"",""1.4142""]",1
"The form factor of a half-wave rectified a.c. is ______ .","[""2"",""1.11"",""1.414"",""1.57""]",3
"When 200 V sinusoidal peak-to-peak is connected across an a.c. voltmeter, it will read ______","[""141.4 V"",""50 V"",""70.7 V"",""none of these""]",2
"The average value of a sinusoidal current is 100 A. Its r.m.s value is ______.","[""63.7 A"",""70.7 A"",""141.4 A"",""111 A""]",3
"A current wave is given by i = 4 + 2√2 sin 3θ + 4√2 sin 5θ. The r.m.s. value of current wave is ______.","[""10 A"",""6 A"",""\u221a56 A"",""5 A""]",2
"An alternating voltage or current is a ______.","[""scalar quantity"",""vector quantity"",""phasor"",""none of these""]",2
"Three parallel circuits take the following currents: i<sub>1</sub> = 5 sin 314t, i<sub>2</sub> = 30 sin (314t + π/2) and i<sub>3</sub> = 25 sin (314t – π/2). The expression for the resultant current is ______.","[""25 sin (314t + \u03c0\/3)"",""5 sin (314t + \u03c0\/2)"",""10 sin (314t \u2013 \u03c0\/6)"",""5\u221a2 sin (314t + \u03c0\/4)""]",3
"e<sub>1</sub> = 10 sin ωt e<sub>2</sub> = 10 cos ωt","[""10"",""20 sin \u03c9t"",""14.14 cos \u03c9t"",""14.14 sin (\u03c9t + \u03c0\/4)""]",3
"In a pure resistive a.c. circuit, the frequency of power curve is ____ that of the circuit frequency.","[""half"",""twice"",""thrice"",""same as""]",1
"The peak power in the circuit is","[""1250 W"",""25 W"",""2500 W"",""250 W""]",2
"The average power in the circuit is","[""2500 W"",""250 W"",""25 W"",""1250 W""]",3
"An alternating voltage v = V<sub>m</sub> sin θ is applied to a pure inductive circuit. The current equation will be","[""i = I<sub>m<\/sub> sin \u03b8"",""i = I<sub>m<\/sub> sin(\u03b8\u2013 \u03c0\/2 )"",""i = I<sub>m<\/sub> sin(\u03b8+ \u03c0\/2 )"",""i = I<sub>m<\/sub> sin(\u03b8+ \u03c0\/4 )""]",1
"The inductive reactance of a circuit is ____ frequency.","[""directly proportional to"",""inversely proportional"",""independent of"",""none of these""]",0
"Power absorbed in a pure inductive circuit is zero because","[""reactive component of current is zero"",""active component of current is maximum"",""power factor of the circuit is zero"",""reactive and active component of current cancel out""]",2
"An alternating voltagev = V<sub>m</sub> sin θ is applied to a pure capacitive circuit. The current equation will be","[""i = I<sub>m<\/sub> sin \u03b8"",""i = I<sub>m<\/sub> sin(\u03b8\u2013 \u03c0\/2 )"",""i = I<sub>m<\/sub> sin(\u03b8+ \u03c0\/4 )"",""i = I<sub>m<\/sub> sin(\u03b8+ \u03c0\/2 )""]",3
"The capacitive reactance of a circuit is ____ frequency.","[""independent of"",""inversely proportional to"",""directly proportional to"",""none of the above""]",1
"An a.c. current given by i = 14.14 sin (ωt + π/6) has an rms value of ____ amperes and a phase of ____ degrees.","[""10, 30"",""14.14, 180"",""1.96 ,\u201330"",""7.07, 210""]",0
"If e<sub>1</sub> = A sin ωt and e<sub>2</sub> = B sin (ωt – φ), then","[""e<sub>1<\/sub> legs e<sub>2<\/sub>, by \u03b8"",""e<sub>2<\/sub> lags e<sub>1<\/sub> by \u03b8"",""e<sub>2<\/sub> leads e<sub>1<\/sub>, by \u03b8"",""e<sub>1<\/sub> is in phase with e<sub>2<\/sub>""]",0
"From the two voltage equations e<sub>A</sub> = E<sub>m</sub> sin 100πt and e<sub>B</sub> = E<sub>m</sub> sin (100πt + π/6), it is obvious that","[""e<sub>A<\/sub> leads e<sub>B<\/sub> 30\u00b0"",""e<sub>B<\/sub> achieves its maximum value 1\/600 second before e<sub>A<\/sub> does"",""e<sub>B<\/sub> lags behind e<sub>A<\/sub>"",""e<sub>A<\/sub> achieves its zero value 1\/ 600 before e<sub>B<\/sub>""]",1
"The r.m.s. value a half-wave rectified current is 10 A, its value for full wave rectification would be ____ amperes.","[""20"",""14.14"",""20\/\u03c0"",""40\/\u03c0""]",1
"A resultant current is made of two components: a 10 A d.c. components and a sinusoidal component of maximum value 14.14 A. The average value of the resultant current is ____ amperes and r.m.s. value is ____ amperes.","[""0, 10"",""24, 24.14"",""10, 14.14"",""4.14, 100""]",2
"The r.m.s. value of sinusoidal ac current is equal to its value at an angle of ____ degree.","[""60"",""45"",""30"",""90""]",1
"Two sinusoidal currents are given by the equations: i1 = 10 sin (ωt + π/3) and i2 = 15 sin (ωt– π/4). The phase difference between them is ____ degrees.","[""105"",""75"",""15"",""60""]",0
"A sine wave has a frequency of 50 Hz. Its angular frequency is ____ radian/second.","[""50\/\u03c0"",""50\/2\u03c0"",""50\u03c0"",""100\u03c0""]",3
"The reactance offered by a capacitor to alternating current of frequency 50 Hz is 10Ω. If frequency is increased to 100 Hz reactance becomes ____ ohm.","[""20"",""5"",""2.5"",""40""]",1
"A complex current wave is given by i = 5 + 5 sin 100πt ampere. Its average value is ____ ampere.","[""10"",""0"",""\u221a50"",""5""]",3
"A constant current of 2.8 exists in a resistor. The rms value of current is","[""2.8 A"",""about 2 A"",""1.4 A"",""undefined""]",0
"The rms value of a half-wave rectified symmetrical square wave current of 2 A is","[""\u221a2 A"",""1 A"",""1\/\u221a2 A"",""\u221a3 A""]",0
"The rms value of the voltage v(t) = 3 + 4 cos (3t) is","[""\u221a17 V"",""5 V"",""7 V"",""(3 + 2\u221a2 ) V""]",0
"The rms value of the resultant current in a wire which carries a dc current of 10 A and a sinusoidal alternating current of peak value 20 A is","[""14.1 A"",""17.3 A"",""22.4 A"",""30.0 A""]",1
"If i<sub>1</sub> = 120 cos (100πt + 30°) and i<sub>2</sub> = -0.1 cos (100πt + 100°) then i<sub>2</sub> leads i<sub>1</sub> by ____.","[""-110 degrees"",""60 degrees"",""-60 degrees"",""110 degrees""]",0
"If v<sub>1</sub> = sin (ωt + 30°) and v<sub>2</sub> = -5 sin (ωt – 15°) then v<sub>1</sub> leads v<sub>2</sub> by ____.","[""225 degrees"",""30 degrees"",""45 degrees"",""none of these""]",0
