question,choices,answer
"What is the principal method used in the fabrication of semiconductor devices for hybrid and monolithic ICs?","[""Epitaxial growth"",""Photolithographic process"",""Isolation diffusion"",""Planar technology""]",3
"The gain reduction in operational amplifier is known as","[""Roll-off"",""Back-off"",""Gain-off"",""Attenuation""]",0
"The rate of gain reduction in operational amplifiers","[""5 db per decade (-5db\/decade)"",""6 db per decade (-6db\/decade)"",""10 db per decade (-10db\/decade)"",""20 db per decade (-20db\/decade)""]",3
"A capacitor inside an op-amp that prevents oscillations","[""Compensating capacitor"",""Limiting capacitor"",""Biasing capacitor"",""Coupling capacitor""]",0
"A device that contains its own transistors, resistors and diodes","[""Integrated circuit"",""CMOS"",""Logic gates"",""All of these""]",0
"What provides a parameter specifying the maximum rate of change of the output when driven by a large step-input signal?","[""Step rate"",""Slew rate"",""Step rate"",""Dynamic rate""]",1
"The absolute maximum rating for op-amps interval power dissipation is","[""500 mW"",""300 mW"",""200 mW"",""100 mW""]",0
"What is the absolute maximum rating for an op-amps differential input voltage?","[""\u00b1 10 V"",""\u00b1 20 V"",""\u00b1 30 V"",""\u00b1 50 V""]",2
"The amplifier CMRR of µA 741 op-amplifier is","[""60 dB"",""70 dB"",""80 dB"",""90 dB""]",1
"The letter prefix LM identifies which of the following manufacturers?","[""National semiconductor corporation"",""Texas instrument"",""Motorola"",""Signetics""]",0
"What is the letter prefix used by the Fairchild Semiconductor on their op-amp product?","[""\u00b5A"",""FS"",""SG"",""NE""]",0
"Which of the following is not part of the three temperature range codes of op amps for commercial, industrial and military applications?","[""-30 to 200\u00b0C"",""0 to 70\u00b0C"",""-25 to 85\u00b0C"",""-55 to 125\u00b0C""]",0
"What identifies the package style that houses the op amp chip?","[""Letter suffix"",""Letter prefix"",""Circuit designator"",""Military specification code""]",0
"The package suffix code for ceramic dual-in-line is","[""J"",""D"",""N"",""P""]",0
"The summing amplifier has two or more inputs, and its output voltage is proportional to the ___________ of the algebraic sum of its input voltages.","[""Positive"",""Negative"",""Reciprocal"",""Inverse""]",1
"When higher power ICs are needed, we can use","[""Monolithic ICs"",""Thin film ICs"",""Thick film ICs"",""Both b and c""]",3
"In IC op-amps, one of the most important input characteristics is the _________ which is defined as the difference between the base currents.","[""Input bias current"",""Input offset current"",""Total base current"",""All of the choices""]",1
"Monolithic ICs are","[""Forms of discrete circuits"",""Combination of thin-film and thick-film circuits"",""Also called hybrid ICs"",""Used for high power application""]",0
