question,choices,answer
"Which statement is true?","[""A series resonant circuit is of high impedance"",""A parallel resonant circuit is of low impedance"",""A series resonant circuit is inductive if it operates at a frequency higher than the resonant frequency"",""A parallel resonant circuit is inductive if it operates at a frequency higher than the resonant frequency""]",2
"What is considered as the most important value of a sine wave?","[""Effective value"",""Peak value"",""Average value"",""Instantaneous value""]",0
"An ac series circuit is composed of a resistance of 20 Ω, inductive reactance of 40 Ω, and a capacitive reactance of 15 Ω. If a current of 1 ampere is flowing, what is the applied voltage","[""320 V"",""32 V"",""220 V"",""22 V""]",1
"An intermittent and non-symmetrical alternating current like that obtained from the secondary winding of an induction coil","[""Faradic current"",""Transient ac current"",""Inductive current"",""Capacitive current""]",0
"The value of temperature coefficient (α) is dependent upon","[""The nature of material and temperature"",""The length of material"",""The cross-sectional area of the material"",""The volume of the material""]",0
"At what frequency will the current in a series RLC circuit reach its maximum value for an applied voltage of 15 V with R = 500 Ω, L = 100 μH and C = 0.001 μF?","[""503 kHz"",""403 kHz"",""603 kHz"",""303 kHz""]",0
"If two equal resistances connected in series across a certain supply are now connected in parallel across the same supply, the power produced will be _________ that of series connection","[""One-half"",""One-fourth"",""Two times"",""Four times""]",3
"The voltage lags the current by cycle in a","[""Purely resistive circuit"",""Purely inductive circuit"",""Purely capacitive circuit"",""Circuit containing resistance, capacitance and inductance""]",2
"What is the half-power bandwidth of a parallel resonant circuit which has a resonant frequency of 3.6 MHz and Q of 218?","[""1.65 kHz"",""16.5 MHz"",""16.5 kHz"",""165 kHz""]",2
"Which one of the following elements serves as a protection against overload?","[""Fuse"",""Switch"",""Resistor"",""Relay""]",0
"Transient period is considered over after","[""5"",""1"",""100"",""6""]",0
"What rating of a resistor determines its ability to absorb heat?","[""Wattage"",""Ohmic"",""Current"",""Voltage""]",0
"An open inductor has","[""Zero resistance and infinite inductance"",""Infinite resistance and zero inductance"",""Infinite resistance and infinite inductance"",""Zero resistance and zero inductance""]",1
"What is the reading of an ohmmeter for a shorted capacitor?","[""Zero"",""Infinity"",""k\u03a9"",""M\u03a9""]",0
"What capacitance exists not through design but simply because two conducting surfaces are relatively close to each other?","[""Surge"",""Stray"",""Natural"",""Normal""]",1
"The average value of a triangular or sawtooth wave is __________ times its peak value.","[""0.577"",""0.500"",""0.318"",""0.637""]",1
"A series RLC circuit consists of a 10 Ω resistor in series with L = 10 μH, and C = 100 μF. Determine a new value of I, for which the resonant frequency is one –half the original value.","[""40 \u03bcH"",""40 mH"",""40 pH"",""40 nH""]",0
"What is the peak factor of a triangular wave?","[""1.16"",""1.73"",""1.41"",""1.11""]",1
"A current of 10 A and a pf of 0.8 lagging is taken from a single phase 250 V supply. The reactive power of the system is_______.","[""1500"",""2000"",""250"",""not""]",0
"An R-L series ac circuit has 15 V across the resistor and 20 V across the inductor. The supply voltage is","[""35 V"",""5 V"",""25 V"",""175 V""]",2
"The active and reactive powers of an inductive circuit are equal. The power factor of the circuit is","[""0.8 lagging"",""0.707 lagging"",""0.6 lagging"",""0.5 lagging""]",1
"Determine the power angle in the series circuit which consists of R = 25 ohms, L = 0.2 H across a power supply of 200 V, 30 Hz.","[""36.4 degrees"",""52.4 degrees"",""46.4 degrees"",""56.4 degrees""]",3
"An AC circuit has a resistance of 6 ohms, inductive reactance of 20 ohms, and capacitive reactance of 12 ohms. The circuit power will be","[""0.8 lagging"",""0.8 leading"",""0.6 lagging"",""0.6 leading""]",2
"A 25 ohm resistor connected in series with a coil of 50 ohm resistance and 150 mH inductance. What is the pf of the circuit?","[""85%"",""80%"",""90%"",""75%""]",1
"A current wave is represented by the equation i = 10 sin 251t. The average and RMS value of current are","[""7.07 A; 6.63A"",""6.36A; 7.07A"",""10A; 7.07A"",""6.36A; 10A""]",1
"Calculate the susceptance in mho of a circuit consisting of resistor of 10 ohms in series with a conductor of 0.1 H, when the frequency is 50 Hz.","[""0.0303"",""0.0092"",""-0.029"",""32.95""]",2
"An inductive circuit of resistance 16.5 ohms and inductive of 0.14 H takes a current of 25 A. If the frequency is 50 Hz, the supply voltage is","[""117.4 V"",""1174 V"",""1714 V"",""1471 V""]",1
"The current taken by a circuit is 1.2 A when the applied potential difference is 250 V and the power taken is 135 W. The power factor is","[""0.35"",""0.45"",""0.55"",""0.65""]",1
"A capacitor has a capacitance of 20 uF. The current supplied if it is placed across a 1100 V, 25 Hz supply.","[""3.554 A"",""6.91 A"",""3.45 A"",""9.61 A""]",1
"The form factor of half wave rectified signal is equal to _________.","[""1.11"",""0.786"",""2.22"",""1.57""]",3
"An impedance draws a current I = 10 cos(wt – 30) from the voltage V = 220sin(wt + 30). What is the impedance?","[""15.6 \u2013 j15.6"",""15.6 + j15.6"",""19.1- j11.1"",""11.0 + j19.1""]",2
"The input of an a.c circuit having pf = 0.8 lagging is 20 KVA. The power drawn by the circuit is ________ Kw.","[""12"",""20"",""16"",""8""]",2
"A capacitor connected to a 115 V, 25 Hz supply takes 5 A. What current will it take when the capacitance and frequency are doubled?","[""2 A"",""5 S"",""10 A"",""20 A""]",3
"At what frequency will an inductor of 5mH have the same reactance as a capacitor of 0.1 µF?","[""7.12 kHz"",""7.12 Hz"",""7.12 MHz"",""7.12 Ghz""]",0
"What capacitance must be placed in series with an inductance of 0.05H, so that when the frequency is 100 Hz, the impedance becomes equal to the ohmic resistance?","[""70.5 uF"",""50.7 uF"",""5.7 uF"",""7.05 uF""]",1
"A 220 V, 60 Hz source is driving a series R<sub>L</sub> circuit. Determine the current in the circuit if R = 100 ohm X<sub>L</sub> = 100 ohm.","[""1.10 lagging"",""1.55 lagging"",""2.20 lagging"",""4.40 lagging""]",1
"What is the resonant frequency of a circuit when an inductance of 1 uH and capacitance of 10 Picofarad are in series?","[""15.9 MHz"",""50.3 MHz"",""15.9 kHz"",""50.3 KHz""]",1
"The __________ the Q of a circuit, the narrower the bandwidth.","[""Lower"",""Higher"",""Broader"",""Selective""]",1
"A 5 microfarad capacitor is discharged suddenly through a coil having an inductance of 2 H and a resistance of 200 ohms. The capacitor is initially charge to a voltage of 10 volts. Find the additional resistance required just to be prevent oscillation.","[""1625 ohms"",""1065 ohms"",""1265 ohms"",""1025 ohms""]",1
"The rate of rise of current through an inductive coil is maximum","[""after 1 time constant"",""at the start of current flow"",""near the final maximum value of current"",""at 63.2% of its maximum steady state value""]",3
"A coil of 15 H inductance and 10 ohms resistance is suddenly connected to a 20 volts DC source by closing the switch. The value of current 2 seconds after the switch is closed is","[""1.74 A"",""1.47 A"",""1.17 A"",""1.71 A""]",1
"A DC voltage of 80 volts is applied to a circuit containing a resistance of 80 ohms in series with an inductance of 20 Henry. Calculate the growth of current at the instant of completing the circuit.","[""4 A\/s"",""2 A\/s"",""\u00bd A\/s"",""\u00bc A\/s""]",0
"A 200 volt DC supply is suddenly switched to a relay coil which has a time constant of 3 ms. If the current in the coil reaches 0.20 ampere after 3 ms determine the steady state value of the current.","[""0.361 A"",""0.163 A"",""0.316 A"",""0.631 A""]",2
"A relay has a resistance of 300 ohms and is switched to a 100 V DC supply. If the current reaches 63.2% of its final value at 0.02 sec, determine the inductance of the circuit.","[""5 H"",""6 H"",""4 H"",""13 H""]",1
"Energy stored by a coil is doubled when its current is increased by ________ percent.","[""100"",""141.4"",""50"",""25""]",1
"A 60 volt potential difference is suddenly applied to a coil of inductive 60 mH and resistance 180 ohms. At what rate is it rising after 0.005 sec?","[""322 A\/sec"",""223 A\/sec"",""22.3 A\/sec"",""32.2 A\/sec""]",1
"A voltage rise linearly form zero to 100 volts in 1 second, falls instantaneously to zero at t = 1 second and remains zero thereafter. This voltage is applied to an RL series circuit in which R = 5 ohms and L = 100 mH. What is the current when t = 0.50 second?","[""6.90 A"",""96 A"",""9.60 A"",""69 A""]",2
"A capacitance of 10 microfarad is connected in series with a resistance of 8,000 ohms. If the combination is suddenly connected to a 100 V DC supply. Find the initial rate of rise in potential across the capacitor.","[""12500 V\/s"",""125 V\/s"",""1250 V\/s"",""12.50 V\/s""]",1
"A 25 microfarad capacitor is connected in series with a 0.50 M-ohm resistor and a 120 volt storage battery. What is the potential difference in the capacitor 6 sec after the circuit is closed?","[""64 volts"",""46 volts"",""4.60 volts"",""6.40 volts""]",1
"A capacitor of 2 microfarad with an initial charge q<sub>0</sub> is connected across the terminals of a 10 ohm resistor and the switch is closed at t = 0. Find q<sub>0</sub> (micro-coulomb) if the transient power in the resistor is known to be P<sub>R</sub> = 360<sup>e-10^(-5)t</sup>","[""1200"",""120"",""102"",""2100""]",1
"The transient current in a loss-free L-C circuit when excited from an ac source is _________ a/an sine wave .","[""overdamped"",""undamped"",""underdamped"",""critically damped""]",1
"A series RLC circuit with R = 5 ohms, L = 0.10 H, C= 500 microfarad has a constant voltage V = 10 volts applied at t = 0. Find the resulting transient current.","[""0.707e<sup>-50<\/sup>t sin 139t"",""0.272e<sup>-25<\/sup>t sin 278t"",""0.720e<sup>-25<\/sup>t sin 139t"",""none of these""]",2
"A circuit consisting of 20 ohms resistor, 20 mH inductor and a 100 microfarad capacitor in series is connected to a 200 V DC supply. The capacitor is initially uncharged. Find the maximum instantaneous current.","[""6.45 A"",""7.45 A"",""8.45 A"",""9.45 A""]",0
"A time of 10 ms is required for the current in an RL circuit to reach 90% of its final value. If R is 10 ohms, find the value of C to be inserted in series with the RL circuit so that the frequency of oscillation of the resulting current is 1000 cycles per second.","[""5.38 x 10<sup>-8<\/sup> Farad"",""5.83 x 10<sup>-7<\/sup> Farad"",""5.83 x 10<sup>-6<\/sup> Farad"",""5.83 x 10<sup>-5<\/sup> Farad""]",1
"A series RLC circuit with R = 1 kΩ, L = 1 H and C = 6.25 μF is suddenly connected across a 24 V dc source. At t = 0, i= 0 and q = 0. Determine the current after 0.01 sec.","[""3.45 mA"",""4.61 mA"",""5.40 mA"",""5.05 mA""]",2
"A series RLC circuit has R = 200 Ω, L = 0.1 H and a capacitor C = 10 μF. If a 100 V dc source is connected across the terminals of the series circuit at t = 0, determine the current after 1 millisecond. Assume zero initial conditions.","[""0.353 A"",""0.229 A"",""0.253 A"",""0.368 A""]",3
"Double energy transient are produced in circuits consisting of","[""two or more resistors"",""resistance and inductance"",""resistance and capacitance"",""resistance, inductance and capacitance""]",3
"A DC voltage source is connected across a series RLC circuit, under steady state conditions, the applied DC voltage drops entirely across the","[""R only"",""L only"",""C only"",""R &amp; L combinations""]",2
"Consider a DC voltage source connected to a series RC circuit. When the steady state reaches, the ratio of energy stored in the capacitor to the total energy supplied by the voltage source is equal to","[""0.362"",""0.500"",""0.632"",""1.00""]",1
"An inductor at t = 0 with initial current I0 acts as","[""short"",""open"",""current source"",""voltage source""]",2
"An inductor L carries steady state current I0, suddenly at time t = 0 the inductor is removed from circuit and connected to a resistor R. The current through the inductor at time t is equal","[""I<sub>0<\/sub>e<sup>-Rt\/L<\/sup>"",""I<sub>0<\/sub> (1-e<sup>-Rt\/L<\/sup>)"",""I<sub>0<\/sub>e<sup>+Rt\/L<\/sup>"",""I<sub>0<\/sub> (1-e<sup>+Rt\/L<\/sup>)""]",0
"Transient current in a circuit results from","[""voltage applied to the circuit"",""impedance of the circuit"",""changes in the stored energy in inductors and capacitors"",""resistance of the circuit""]",2
"A two terminal black box contains a single element which can be R, L, C or M. As soon as the box is connected to a dc voltage source, a finite non-zero current is observed to flow through the element. The element is a/an","[""resistance"",""inductance"",""capacitance"",""Mutual inductance""]",1
"In a circuit the voltage across an element is v(t) = 10 (t – 0.01)e<sup>-100t</sup> V. The circuit is","[""un-damped"",""under damped"",""critically damped"",""Over damped""]",2
"A unit step voltage is applied at t = 0 to a series RL circuit with zero initial conditions","[""It is possible for the current to be oscillatory"",""The voltage across the resistor at t = 0+ is zero"",""The energy stored in the inductor in the steady state is zero"",""The resistor current eventually falls to zero""]",1
"A 1 µF capacitor charged through a 2 kΩ resistor by a 10 V dc source. The initial growth of capacitor voltage will be at the rate","[""316 V\/ms."",""5.0 V\/ms"",""6.32 V\/ms"",""10.0 V\/ ms""]",1
"A series R-C circuit has a capacitor with an initial voltage of 11 V. A 15 V dc source is now connected across the R-C circuit. The initial rate of change of capacitor voltage can be","[""15 \u03a7 0.368 \/ RC"",""15\u03a7 0.632 \/ RC"",""11\/RC"",""4\/RC""]",3
"Determine the resistance of a busbar made of copper if the length is 10 meters long and the cross section is a 4 x 4 cm<sup>2</sup>. Use 1.7241 micro ohm-cm as the resistivity.","[""2.121 x 10<sup>-4<\/sup> \u03a9"",""4.312 x 10<sup>-4<\/sup> \u03a9"",""3.431 x 10<sup>-5<\/sup> \u03a9"",""1.078 x 10<sup>-4<\/sup> \u03a9""]",3
"One turn of a copper bar is produced by cutting copper washer along a radius and spreading the ends. The washer is cut from soft drawn copper having a resistivity at 20°C of 1.732 x 10<sup>-6</sup> ohm-cm. The washer is 0.125 inch thick and has inside diameter and outside diameter of 1 inch and 9 inches respectively. Calculate the exact resistance between the two ends of the turn to direct current, taking into account the non-uniform current distribution. Assume the contact along the ends of the turn to be perfect over the entire cross section.","[""12.74 x 10<sup>-6<\/sup> \u03a9"",""15.53 x 10<sup>-6<\/sup> \u03a9"",""17.22 x 10<sup>-6<\/sup> \u03a9"",""14.83 x 10<sup>-6<\/sup> \u03a9""]",1
"Determine the resistance of a conductor 0.10 m long, with a uniform diameter of 1.0 cm and having a resistivity which varies as a function of length L measured from the one end of the conductor according to ρ = 0.003 + 10<sup>-4</sup> L<sup>2</sup> ohm-cm.","[""0.0852 ohm"",""0.0915 ohm"",""0.0806 ohm"",""0.0902 ohm""]",2
"A coil has 6,000 turns of wire and a resistance of 380 ohms. The coil is rewound with the same quantity (weight) of wire, but has 13,400 turns. How many ohms will the new coil have?","[""1895 ohms"",""1825 ohms"",""1792 ohms"",""1905 ohms""]",0
"A copper wire of unknown length has a resistance of 0.80 ohm. By successive passes through drawing dies, the length of the wire is increased by 2 ½ times its original value. Assuming that resistivity remains unchanged during the drawing process, determine the new value of its resistance.","[""4 ohms"",""3 ohms"",""5 ohms"",""6 ohms""]",2
"A one-meter rod of 2-cm diameter is drawn until its resistance is 100 times the initial resistance. Its length afterwards is?","[""10 m"",""100 m"",""12.5 m"",""5 m""]",0
"A kilometer of wire having a diameter of 11.7 mm and a resistance of 0.031 ohm is drawn down so that its diameter is 5.0 mm. What does its resistance become?","[""0.85 ohm"",""0.78 ohm"",""0.93 ohm"",""0.81 ohm""]",2
"A certain wire has a resistance R. The resistance of another wire identical with the first except for having twice its diameter is","[""4R"",""R\/2"",""2R"",""R\/4""]",3
"What is the size in square millimeter (mm<sup>2</sup>) is the cable of 250 MCM size?","[""118.656 mm<sup>2<\/sup>"",""126.675 mm<sup>2 <\/sup>"",""112.565 mm<sup>2<\/sup>"",""132.348 mm<sup>2<\/sup>""]",1
"The resistance of a copper wire at 30°C is 50 ohms. If the temperature coefficient of copper at 0°C is 0.00427, what is the resistance at 100°C?","[""72.26 ohms"",""54.25 ohms"",""63.24 ohms"",""58.15 ohms""]",2
"The resistance of a wire is 126.48 Ω at 100°C and 100 Ω at 30°C. Determine the temperature coefficient of copper at 0°C.","[""0.00427\/\u00b0C"",""0.00615\/\u00b0C"",""0.0256\/\u00b0C"",""0.365\/\u00b0C""]",0
"Two heating elements which is 500 ohms and 250 ohms are connected in series with temperature coefficients of 0.001 and 0.003 ohms per °C, respectively at 20°C. Calculate the effective temperature coefficient of the combination.","[""0.00215"",""0.00626"",""0.00712"",""0.00167""]",3
"The insulation resistance of a kilometer of the cable having a diameter of 2 cm and an insulation thickness of 2 cm is 600 ohms. If the thickness of the insulation is increased to 3 cm, find the insulation resistance of the cable.","[""A, 725 ohms"",""850 ohms"",""757 ohms"",""828 ohms""]",2
"It is required that a loading of 3 kW be maintained in a heating element at an initial temperature of 20°C, a voltage of 220 V is necessary for the purpose. After the element has settled down to steady state, it is found that a voltage of 240 volts is necessary to maintain the 3 kW loading. The element resistance temperature coefficient is 0.0006 per degree centigrade at 20°C. Calculate the final temperature of the heating element.","[""345.43\u00b0C"",""326.42\u00b0C"",""336.84\u00b0C"",""318.48\u00b0C""]",2
"How long must a current of 5 A pass through a 10 ohm resistor until a charge of 12000 coulomb passes through?","[""1 min"",""2 min"",""3 min"",""4 min""]",3
"What is the power required to transfer 97,000 coulombs of charge through a potential rise of 50 volts in one hour?","[""0.5 kW"",""0.9 kW"",""1.3 kW"",""2.8 kW""]",2
"A round wire has 250 MCM. Find its diameter in inches.","[""\u00bd"",""\u00bc"",""0.16"",""0.08""]",0
"In the American wire gauge, as the number of gauge increases, the diameter of wire ______________.","[""increases"",""decreases"",""does not change"",""become twice""]",1
"In cgs system, what is the unit of emf where I is in abampere and P is in erg per second?","[""millivolt"",""kilovolt"",""abvolt"",""volt""]",2
"One (1) kW is equal to __________ hp.","[""0.746"",""1.34"",""550"",""1.5""]",1
"Two copper conductors have equal length. The cross-sectional area of one conductor is three times that of the other. If the resistance of the conductor having smaller cross-sectional area is 20 Ω, what is the resistance of the other?","[""20\/3 \u03a9"",""60 \u03a9"",""180 \u03a9"",""20\/9 \u03a9""]",0
"A copper bar has a length of 20 ft., width of 4 inches and thickness of 0.5 inch. If the resistivity of copper is 10.37 Ω-CM/ft, what is the resistance of the bar?","[""81.4 \u03bc\u03a9"",""8.14 \u03bc\u03a9"",""814 \u03bc\u03a9"",""0.814 \u03bc\u03a9""]",0
"The resistance of the field winding of a DC machine is 0.25 Ω at 25°C. When operating at full-load, the temperature of the winding is 75°C. The temperature coefficient of resistance of copper is 0.00427 per °C at 0°C. Find the resistance of the field winding at full-load.","[""0.298 \u03a9"",""0.315 \u03a9"",""0.512 \u03a9"",""0.271 \u03a9""]",0
"A coil of copper has resistance of 5.46 Ω at 75°C. What will be its resistance at 25°C?","[""4.58 \u03a9"",""4.84 \u03a9"",""5.02 \u03a9"",""4.35 \u03a9""]",0
"A certain generator generates 1,500,000 joules per minute. What is the output in kW?","[""50"",""500"",""25"",""125""]",2
"________ is anything that has weight had occupies space. It may be solid, liquid or gas.","[""Amalgam"",""Alloy"",""Matter"",""Compound""]",2
"It is defined as anything that occupies space and has weight.","[""atom"",""compound"",""molecule"",""matter""]",3
"The lightest kind of atom or element","[""hydrogen"",""helium"",""titanium"",""oxygen""]",0
"In order to have a good conductor material, such material shall have __________ valence electrons.","[""one"",""five"",""more than ten"",""twenty one""]",0
"Electric power refers to _________.","[""volt ampere"",""watt second"",""volt coulomb"",""joule""]",0
"What composes all matter whether a liquid, solid or gas?","[""electrons"",""atoms"",""protons"",""neutrons""]",1
"What is a physical combination of compounds or elements NOT chemically combined that can be separated by physical means?","[""substance"",""atom"",""mixture"",""molecule""]",2
"Determine the equivalent work of 166 watt-second.","[""10 joules"",""100 joules"",""16.6 joules"",""166 joules""]",1
"One of the following is the best conductor of electricity.","[""Air"",""Copper"",""Carbon"",""Silicon""]",1
"What is the basic unit for measuring current flow?","[""coulomb"",""ampere"",""volt"",""atomic weight""]",1
"__________ has a unit of electron volt.","[""Energy"",""Potential difference"",""Current"",""Charge""]",0
"The motion of charged particles especially colloidal particles through a relative stationary liquid under the influence of an applied electric provided.","[""hysteresis"",""electrolysis"",""electrophoresis"",""electro analysis""]",2
"What is a symbol that represents a quantity or a single object?","[""unit"",""number"",""item"",""base""]",0
"Determine which of the following has the least number of electrons found at the outer shell.","[""semi-insulator"",""insulator"",""semiconductor"",""conductor""]",3
"The term describes a material whose resistance remains relatively constant with changes in temperature.","[""positive temperature coefficient"",""negative temperature coefficient"",""neutral temperature coefficient"",""zero temperature coefficient""]",3
"Resulting effect when electron is made to move","[""dynamic electricity"",""static electricity"",""lines of force"",""magnetic lines""]",0
"One of the following characteristics of a resistive material which do not change its resistive value with respect to time is its ___________.","[""fidelity"",""sensitivity"",""stability"",""selectivity""]",2
"What do you call the element that conducts electricity very readily?","[""semi-conductors"",""conductors"",""insulators"",""dielectric""]",1
"Which of the following material is referred to as a medium whereby electrons can move easily from atom to atom?","[""insulator"",""dielectric"",""mica"",""conductor""]",3
"A chemical combination of elements can be separated by chemical means but not by physical means. It is created by chemically combining two or more elements.","[""molecules"",""compound"",""matter"",""mixture""]",1
"A substance which cannot be reduced to a simpler substance by chemical means","[""atom"",""molecule"",""matter"",""element""]",3
"Calculate the equivalent power in watt of 100 joules per second.","[""1.66 watts"",""100 watts"",""16.66 watts"",""1,000 watts""]",1
"It is a neutral particle that has no electrical charge.","[""atom"",""proton"",""electron"",""neutron""]",3
"Which material has more free electrons?","[""mica"",""insulator"",""conductor"",""dielectric""]",2
"Represents the current flow produced by one volt working across one ohm of resistance.","[""resistance"",""ampere"",""voltage"",""electromotive force""]",1
"When an atom gains an additional _________, it results to a negative ion.","[""atom"",""neutron"",""proton"",""electron""]",3
"The definite discrete amount of energy required to move an electron from a lower shell to higher shell.","[""quantum"",""positive energy"",""negative energy"",""quanta""]",3
"What will happen to an atom if an electron is either taken out or taken into the same atom?","[""becomes a negative ion"",""becomes an ion"",""becomes a positive ion"",""nothing will happen""]",1
"The energy in an electron that is called the energy of motion","[""electromotive force"",""kinematics"",""kinetic energy"",""potential energy""]",2
"Electric charge of neutron is the same as __________.","[""atom"",""electron"",""current"",""proton""]",0
"Ion is _________.","[""free electron"",""nucleus without protons"",""proton"",""an atom with unbalanced charges""]",3
"An insulating element or material has capability of _________.","[""storing voltage"",""preventing short circuit between two conducting wires"",""conducting large current"",""storing high current""]",1
"What is the value of a resistor with colors from left: Orange, Blue, Gold and Silver?","[""34 ohms + \/-10%"",""36 ohms +\/-10%"",""3.4 ohms +\/-10%"",""3.6 0hms +\/-10%""]",3
"A three-terminal resistor with one or more sliding contacts which functions as an adjustable voltage divider","[""Rheostat"",""Bleeder resistor"",""Potentiometer"",""Voltage divider""]",2
"A resistor which is used to draw a fixed amount of current","[""potentiometer"",""bleeder resistor"",""fixed resistor"",""rheostat""]",1
"Find the value of a resistor with the following color codes: Orange, Yellow, Red, Red","[""34 k ohms +\/-5%"",""3.4 ohms +\/-2%"",""3.4 k ohms +\/-10%"",""34 k ohms +\/-20%""]",1
"Electric energy refers to _________.","[""Joules divided by time"",""Volt-ampere"",""Watt"",""Volt-coulomb""]",3
"What is the resistance of an open fuse circuit?","[""at least 1000 ohms"",""infinity"",""zero"",""100 ohms at standard temperature""]",1
"When should a fuse be replaced with a higher rated unit?","[""when the fuse of the original value is small in size"",""when the original is not available"",""never"",""if it blows""]",2
"The ability to do work","[""energy"",""kinetic"",""potential"",""voltage""]",0
"Which type of variable resistor should you use for controlling large amount of current?","[""Potentiometer"",""Adjustable wirewound"",""Variac"",""Rheostat""]",1
"What does the fourth loop of an electronic resistor color code represent?","[""Multiplier"",""Temperature"",""First digit of the equivalent value"",""Tolerance""]",3
"100 picofarads","[""100 nanofarad"",""1000 milli microfarad"",""10.0 picofarads"",""ECE Board Exam November 1995""]",1
"How much is the resistance of a germanium slag 10 cm long and cross sectional area of 1 square cm?","[""55 k ohms"",""5.5 k ohms"",""550 k ohms"",""550 ohms""]",3
"Carbon film resistor","[""Potentiometer"",""Adjustable resistor"",""Metal film resistor"",""ECE Board Exam April 2001""]",1
"Determine the equivalent horse power of 2.611 kilowatts.","[""3.50 hp"",""2.50 hp"",""2.25 hp"",""1.50 hp""]",0
"Find the lowest resistance value of the following resistors.","[""White, black, black"",""Violet, gray, yellow, silver"",""Red, black, gold"",""Gray, gray, black""]",2
"If the bands on a resistor are yellow, violet, red and gold, what is the resistance value?","[""470 ohms 5%"",""470 ohms 10%"",""47000 ohms 5%"",""4700 ohms 5%""]",3
"Rust in electrical (wire) connections will result to __________.","[""Conductance"",""Resistance"",""Voltage"",""Inductance""]",1
