question,choices,answer
"Under the conditions of maximum power transfer, a voltage source is delivering a power of 30 W to the load. The power generated by the source is ____.","[""45 W"",""30 W"",""60 W"",""90 W""]",2
"The output resistance of a voltage source is 4 Ω. Its internal resistance will be ____.","[""4 \u03a9"",""2 \u03a9"",""1 \u03a9"",""infinite""]",0
"Delta/star of star/delta transformation technique is applied to _____.","[""one terminal"",""two terminal"",""three terminal"",""none of these""]",2
"Kirchhoff’s current law is applicable to only","[""closed loops in a network"",""electronic circuits"",""conjunctions in a network"",""electric circuits""]",2
"Kirchhoff’s voltage law is concerned with","[""IR drops"",""battery e.m.f.s."",""junction voltages"",""both A and B""]",3
"According to KVL, the algebraic sum of all IR drops and e.m.f.s in any closed loop of a network is always","[""zero"",""positive"",""negative"",""determined by the battery e.m.f.s""]",0
"The algebraic sign of an IR drop is primarily dependent upon the","[""amount of current flowing through it"",""value of R"",""direction of current flow"",""battery connection""]",2
"Maxwell’s loop current method of solving electrical networks","[""uses branch currents"",""utilizes Kirchhoff\u2019s voltage law"",""is confined to single-loop circuits"",""is a network reduction method""]",1
"Point out the WRONG statement. In the node-voltage technique of solving networks, choice of a reference node does not","[""affect the operation of the circuit"",""change the voltage across any element"",""alter the p.d. between any pair of nodes"",""affect the voltages of various nodes""]",3
"The nodal analysis is primarily based on the application of","[""KVL"",""KCL"",""Ohm\u2019s Law"",""both B and C""]",3
"Superposition theorem is can be applied only to circuits having ____ elements.","[""non-linear"",""passive"",""linear bilateral"",""resistive""]",2
"The Superposition theorem is essentially based on the concept of","[""duality"",""linearity"",""reciprocity"",""non-linearity""]",2
"While Thevenizing a circuit between two terminals, V<sub>th</sub> equals","[""short-circuit terminal voltage"",""open circuit terminal voltage"",""EMF of the battery nearest to the terminal"",""net voltage available in the circuit""]",1
"Thevenin resistance R<sub>th</sub> is found","[""between any two \u201copen\u201d terminals"",""by short-circuiting the given two terminals"",""by removing voltage sources along with their internal resistance"",""between same open terminals as for V<sub>th<\/sub>""]",3
"While calculating R<sub>th</sub>, constant-current sources in the circuit are","[""replaced by \u201copens\u201d"",""replaced by \u201cshorts\u201d"",""treated in parallel with other voltage sources"",""converted into equivalent voltage sources""]",0
"The Norton equivalent of a circuit consists of a 2 A current source in parallel with a 4 Ω resistor. Thevenin equivalent of this circuit is a ____ volt source in series with a 4 Ω resistor.","[""2"",""0.5"",""6"",""8""]",3
"If two identical 3 A, 4 Ω Norton equivalent circuits are connected in parallel with like polarity to like, the combined Norton equivalent circuit is","[""6 A, 4 \u03a9"",""6 A, 2 \u03a9"",""3 A, 2 \u03a9"",""6 A, 8 \u03a9""]",3
"Two 6 V, 2 Ω batteries are connected in series aiding. This combination can be replaced by a single equivalent current generator of ____ with a parallel resistance of ____ ohm.","[""3 A, 4 \u03a9"",""3 A, 2 \u03a9"",""3 A, 1 \u03a9"",""5 A, 2 \u03a9""]",1
"Two identical 3 A, 1 Ω batteries are connected in parallel with like polarity with like polarity to like. The Norton equivalent circuit of the combination is","[""3 A, 0.5 \u03a9"",""6 A, 1 \u03a9"",""3 A, 1 \u03a9"",""6 A, 0.5 \u03a9""]",3
"For a linear network containing generators and impedance, the ratio of the voltage to the current produced in other loop is the same as the ratio of voltage and current obtained when the positions of the voltage source and the ammeter measuring the current are interchanged. This network theorem is known as ____ theorem.","[""Millman\u2019s"",""Norton\u2019s"",""Tellegen\u2019s"",""Reciprocity""]",3
"A 12 volt source with an internal resistance of 1.2 ohms is connected across a wire-wound resistor. Maximum power will be dissipated in the resistor when its resistance is equal to","[""zero"",""1.2 ohm"",""12 ohms"",""infinity""]",1
"Three 3.33 Ω resistors are connected in wye. What is the value of the equivalent resistors connected in delta?","[""3.33 \u03a9"",""10 \u03a9"",""6.67 \u03a9"",""20 \u03a9""]",1
"What do you call the head to tail connection of two or more op-amp circuits wherein the output of one op-amp is the input of another op-amp?","[""Parallel Op-Amps"",""Follow-Thru Connection"",""Cascade Connection"",""Series Op-Amps""]",2
"If the voltage source (dependent or independent) is connected between two non-reference nodes, the two non-reference nodes form a ______.","[""Common Node"",""Supernode"",""Complex Node"",""Reference node""]",1
"The theorem that states that “the voltage across or current through an element in a linear circuit is the algebraic sum of the voltages across or current through that element due to each independent source acting alone”.","[""Superposition Theorem"",""Thevenin\u2019s Theorem"",""Norton\u2019s Theorem"",""Reciprocity Theorem""]",0
"Kirchhoff’s Current Law states that","[""the algebraic sum of the currents flowing into any point in a circuit must equal zero"",""the algebraic sum of the currents entering and leaving any point in a circuit must equal zero"",""the algebraic sum of the currents flowing away from any point in a circuit must equal zero"",""the algebraic sum of the currents around any closed path must equal zero""]",1
"When applying Kirchhoff’s Current Law,","[""consider all the currents flowing into a branch point positive and all currents directed away from that point negative"",""consider all the currents flowing into a branch point negative and all currents directed away from that point positive"",""remember that the total of all the currents entering a branch point must always be greater than the sum of the currents leaving that point"",""the algebraic sum of the currents entering and leaving a branch point does not necessarily have to be zero""]",0
"When applying Kirchhoff’s Voltage Law, a closed path is commonly referred to as a","[""node"",""principal node"",""loop"",""branch point""]",2
"Kirchhoff’s Voltage Law states that","[""the algebraic sum of the voltage sources and IR voltage drops in any closed path must total zero"",""the algebraic sum of the voltage sources and IR voltage drops around any closed path can never equal zero"",""the algebraic sum of all the currents flowing around any closed path must equal zero"",""none of these""]",0
"When applying Kirchhoff’s Voltage Law","[""consider any voltage whose positive terminal is reached first as negative and any voltage whose negative terminal is reached first as positive"",""always consider all voltage sources as positive and all resistor voltage drops as negative"",""consider any voltage whose negative terminal is reached first as negative and any voltage whose positive terminal is reached first as positive"",""always consider all resistor voltage drops as positive and all voltage sources as negative""]",2
"The algebraic sum of +40 V and -30 V is","[""-10 V"",""+10 V"",""+70 V"",""-70 V""]",1
"A principal node is","[""a closed path or loop where the algebraic sum of the voltages must equal zero"",""the simplest possible closed path around a circuit"",""a junction where branch current can combine or divide"",""none of these""]",2
"How many equations are necessary to solve a circuit with two principal nodes?","[""3"",""2"",""4"",""1""]",3
"The difference between a mesh current and a branch current is","[""a mesh current is an assumed current and a branch current is an actual current"",""the direction of the current themselves"",""a mesh current does not divide at a branch point"",""both A and B above""]",3
"Using the method of mesh currents, any resistance common to two meshes has","[""two opposing mesh currents"",""one common mesh current"",""zero current"",""none of these""]",0
"The fact that the sum of the resistor voltage drops equals the applied voltage in a series circuit is the basis for","[""Kirchhoff\u2019s Current Law"",""node voltage analysis"",""Kirchhoff\u2019s Voltage Law"",""the method of mesh currents""]",2
"The fact that the sum of the individual branch currents equals the total current in a parallel circuit is the basis for","[""Kirchhoff\u2019s Current Law"",""node voltage analysis"",""Kirchhoff\u2019s Voltage Law"",""the method of mesh currents""]",0
"If you do not go completely around the loop when applying Kirchhoff’s Voltage Law, then","[""the algebraic sum of the voltages will always be positive"",""the algebraic sum is the voltage between the start and finish points"",""the algebraic sum of the voltages will always be negative"",""the algebraic sum of the voltages cannot be determined""]",1
"A resistor is an example of a(n)","[""bilateral component"",""active component"",""passive component"",""both A and C""]",3
"To apply Superposition theorem, all components must be","[""the active type"",""both linear and bilateral"",""grounded"",""both nonlinear and unidirectional""]",1
"When converting from a Norton-equivalent circuit to a Thevenin equivalent circuit or vice versa","[""R<sub>N<\/sub> and R<sub>TH<\/sub> have the same value"",""R<sub>N<\/sub> will always be larger than R<sub>TH<\/sub>"",""I<sub>N<\/sub> is shorted-circuit to find V<sub>TH<\/sub>"",""V<sub>TH<\/sub> is short-circuited to find I<sub>N<\/sub>""]",0
"When solving for the Thevenin equivalent resistance, R<sub>TH</sub>,","[""all voltage sources must be opened"",""all voltage sources must be short-circuited"",""all voltage sources must be converted to current sources"",""none of these""]",1
"Thevenin’s Theorem states that an entire network connected to a pair of terminals can be replaced with","[""a single current source in parallel with a single resistance"",""a single voltage source in parallel with a single resistance"",""a single voltage source in series with a single resistance"",""a single current source in series with a single resistance""]",1
"Norton’s Theorem states that an entire network connected to a pair of terminals can be replaced with","[""a single current source in parallel with a single resistance"",""a single voltage source in parallel with a single resistance"",""a single voltage source in series with a single resistance"",""a single current source in series with a single resistance""]",0
"With respect to terminals A and B in a complex network, the Thevenin voltage, V<sub>TH</sub>, is","[""the voltage across terminals A and B when they are short-circuited"",""the open-circuit voltage across terminals A and B"",""the same as the voltage applied to the complex network"",""none of these""]",1
"With respect to terminals A and B in a complex network, the Norton current, I<sub>N</sub>, is","[""the current flowing between terminals A and B when they are open"",""the total current supplied by the applied voltage to the network"",""zero when terminals A and B are short-circuited"",""the current flowing terminals A and B when they are short-circuited""]",3
"Which theorem provides a shortcut for finding the common voltage across any number of parallel branches with different sources?","[""The Superposition Theorem"",""Thevenin\u2019s Theorem"",""Norton\u2019s Theorem"",""Millman\u2019s Theorem""]",3
"A d.c. circuit usually has ____ as the load","[""Resistance"",""Capacitance"",""Inductance"",""both inductance and capacitance""]",0
"Electrical appliances are connected in parallel because it ____.","[""is a simple circuit"",""draws less current"",""results in reduce in power loss"",""makes the operation of appliances independent of each other""]",3
"The purpose of load in an electric circuit is to ____","[""increase the circuit current"",""utilize electrical energy"",""decrease the circuit current"",""none of these""]",1
"A passive network has","[""no emf source"",""no current source"",""neither emf nor current source"",""none of these""]",2
"The relationship between voltage and current is the same for two opposite directions of current in case of","[""bilateral network"",""active network"",""unilateral network"",""passive network""]",2
"Which of the following statement is not correct?","[""voltage source is an active element"",""current source is a passive element"",""resistance is a passive element"",""conductance is a passive element""]",1
"A resistance R is connected across two batteries, A and B connected in parallel. The open circuit emfs and internal resistances of the batteries are 12 V, 2 ohms and 8 V, 1 ohm respectively. Determine the ohmic value of R if the power absorbed by R is 7.656 watts.","[""10 \u03a9"",""12 \u03a9"",""9 \u03a9"",""8 \u03a9""]",0
"A network has 7 nodes and 5 independent loops. The number of branches in the network is","[""13"",""12"",""11"",""10""]",2
"The nodal method of circuit analysis is based on","[""Kirchhoff\u2019s Voltage Law &amp; Ohm\u2019s law"",""Kirchhoff\u2019s Current Law &amp; Ohm\u2018s law"",""Kirchhoff\u2019s Current Law &amp; Kirchhoff\u2019s Voltage Law"",""Kirchhoff\u2019s Current Law &amp; Kirchhoff\u2019s Voltage Law &amp; Ohm\u2018s law""]",1
"For a network of seven branches and four nodes, the number of independent loops will be","[""11"",""8"",""7"",""4""]",3
"A network has b branches and nodes. For this mesh analysis will be simpler then node analysis if n is greater then","[""b"",""b + 1"",""(b\/2) + 1"",""b\/2""]",2
"The number of independent loops for a network with n nodes and b branches is","[""n \u2013 1"",""b \u2013 n"",""b \u2013 n + 1"",""independent no. of nodes""]",2
"The following constitutes a bilateral element","[""Resistor"",""FET"",""Vacuum Tube"",""metal rectifier""]",0
"Kirchhoff’s Laws fail in the case of","[""linear networks"",""non-linear networks"",""dual networks"",""distributed parameter networks""]",3
"Ohm’s law, Kirchhoff’s Current Law &amp; Kirchhoff’s Voltage will fail at","[""Low frequency"",""high frequency"",""high power"",""none of these""]",1
"Total no, of mesh equations required is equal to","[""number of links"",""number of tree branches"",""number of nodes"",""none of these""]",0
"When a resistor R is connected to a current source, it consumes a power of 18 W. When the same R is connected to a voltage source having same magnitude as the current source, the power absorbed by R is 4.5 W. The magnitude of the current source &amp; value of R are","[""\u221a18A &amp; 1 ohm"",""3 A &amp; 2 ohms"",""1 A &amp; 18 ohms"",""6 A &amp; 0.5 ohms""]",1
"Power delivered by each source will be doubled","[""1, 2, 3, 4"",""1, 2"",""2, 3"",""1, 3, 4""]",1
"For a given network, the number of independent mesh equation (Nm) and the number of independent node equation (Nn) obey the following:","[""Nm = Nn"",""Nm &gt; Nn"",""Nm &lt; Nn"",""any one of the above, depending on the network""]",3
"Represents the current flow produced by one volt working across one ohm of resistance.","[""resistance"",""ampere"",""voltage"",""electromotive force""]",1
"When an atom gains an additional _____, it results to a negative ion.","[""atom"",""neutron"",""proton"",""electron""]",3
"The definite discrete amount of energy required to move an electron from a lower shell to higher shell.","[""quantum"",""positive energy"",""negative energy"",""quanta""]",3
"What will happen to an atom if an electron is either taken out or taken into the same atom?","[""becomes a negative ion"",""becomes an ion"",""becomes a positive ion"",""nothing will happen""]",1
"The energy in an electron that is called the energy of motion","[""electromotive force"",""kinematics"",""kinetic energy"",""potential energy""]",2
"Electric charge of neutron is the same as ______.","[""atom"",""electron"",""current"",""proton""]",0
"Ion is _____.","[""free electron"",""nucleus without protons"",""proton"",""an atom with unbalanced charges""]",3
"An insulating element or material has capability of _____.","[""storing voltage"",""preventing short circuit between two conducting wires"",""conducting large current"",""storing high current""]",1
"What is the value of a resistor with colors from left: Orange, Blue, Gold and Silver?","[""34 ohms + \/-10%"",""36 ohms +\/-10%"",""3.4 ohms +\/-10%"",""3.6 0hms +\/-10%""]",3
"A three-terminal resistor with one or more sliding contacts which functions as an adjustable voltage divider","[""Rheostat"",""Bleeder resistor"",""Potentiometer"",""Voltage divider""]",2
"A resistor which is used to draw a fixed amount of current","[""potentiometer"",""bleeder resistor"",""fixed resistor"",""rheostat""]",1
"Find the value of a resistor with the following color codes: Orange, Yellow, Red, Red","[""34 k ohms +\/-5%"",""3.4 ohms +\/-2%"",""3.4 k ohms +\/-10%"",""34 k ohms +\/-20%""]",1
"Electric energy refers to ______.","[""Joules divided by time"",""Volt-ampere"",""Watt"",""Volt-coulomb""]",3
"What is the resistance of an open fuse circuit?","[""at least 1000 ohms"",""infinity"",""zero"",""100 ohms at standard temperature""]",1
"When should a fuse be replaced with a higher rated unit?","[""when the fuse of the original value is small in size"",""when the original is not available"",""never"",""if it blows""]",2
"The ability to do work","[""energy"",""kinetic"",""potential"",""voltage""]",0
"Which type of variable resistor should you use for controlling large amount of current?","[""Potentiometer"",""Adjustable wirewound"",""Variac"",""Rheostat""]",1
"What does the fourth loop of an electronic resistor color code represent?","[""Multiplier"",""Temperature"",""First digit of the equivalent value"",""Tolerance""]",3
"Ten micro-microfarads is equivalent to _____","[""100 picofarads"",""100 nanofarad"",""1000 milli microfarad"",""10.0 picofarads""]",1
"How much is the resistance of a germanium slag 10 cm long and cross sectional area of 1 square cm?","[""55 k ohms"",""5.5 k ohms"",""550 k ohms"",""550 ohms""]",3
"A variable resistor normally used as a voltage divider","[""Carbon film resistor"",""Potentiometer"",""Adjustable resistor"",""Metal film resistor""]",1
"Determine the equivalent horse power of 2.611 kilowatts.","[""3.50 hp"",""2.50 hp"",""2.25 hp"",""1.50 hp""]",0
"Find the lowest resistance value of the following resistors.","[""White, black, black"",""Violet, gray, yellow, silver"",""Red, black, gold"",""Gray, gray, black""]",2
"If the bands on a resistor are yellow, violet, red and gold, what is the resistance value?","[""470 ohms 5%"",""470 ohms 10%"",""47000 ohms 5%"",""4700 ohms 5%""]",3
"Rust in electrical (wire) connections will result to _____","[""Conductance"",""Resistance"",""Voltage"",""Inductance""]",1
"The area of a conductor whose diameter is 0.001 inch is equal to","[""One micron"",""One angstrom"",""One circular mil"",""One steradian""]",2
"_____ is the term used to express the amount of electrical energy in an electrostatic field.","[""Joule"",""Coulomb"",""Volt"",""Watt""]",0
"Which of the following statement is correct?","[""Potentiometer has two terminals"",""Transistor has two terminals"",""Typical power rating of a carbon-composition resistor ranged from 0.125 W to 2 W"",""Open resistor has small resistance""]",2
"_____ is one factor that does not affect resistance.","[""Resistivity"",""Cross sectional area"",""Length"",""Mass""]",3
"What is the value of a resistor having the following colored bands: Yellow-Gray-Red-Silver?","[""4800 ohms \u00b110%"",""480 ohms \u00b110%"",""3800 ohms \u00b11%"",""4.8 ohms \u00b11%""]",0
"Find the value of resistor with the following color codes; Brown, White, Orange, Red","[""190 ohms 10%"",""19 k ohms 2%"",""1.9 k ohms 10%"",""19 k ohms 20%""]",3
"Resistor with colored bands in the body","[""Adjustable resistor"",""Wire-wound resistor"",""Variable resistor"",""Carbon composition resistor""]",3
"If the bands on a resistor are red, red, orange and silver, what is the resistance value?","[""220 ohms 5%"",""223 0hms 10%"",""22,000 ohms 10%"",""2200 ohms 20%""]",2
"What does the second strip of an electronic resistor color code represent?","[""Tolerance"",""Second digit of the value"",""Temperature"",""Multiplier""]",1
"The energy in an electron that is called the energy of position","[""Kinetic energy"",""Kinematics"",""Electromotive force"",""Potential energy""]",3
"If an electronic resistor does not have the fourth color strip it means it has a tolerance of _____.","[""5%"",""20%"",""10%"",""1%""]",1
"What happens to the resistance of a conductor wire when its temperature is lowered?","[""Decreased"",""Steady"",""Zero"",""Increased""]",0
"Which of the following does not refer to electric energy?","[""Joule"",""Watt second"",""Volt coulomb"",""Volt ampere""]",3
"Which of the following statement is incorrect?","[""open transistor has three (3) terminals"",""transistors have three (3) terminals"",""typical power rating of carbon-composition resistor ranged 0.001 W to 0.1 W"",""potentiometer has three (3) terminals""]",2
"Term used in electronic measuring device when a metal increases resistance due to heat produced by current flowing through them.","[""positive resistance coefficient"",""positive temperature coefficient"",""negative temperature coefficient"",""negative resistance coefficient""]",1
"A 1 km cable consists of 12 identical strands of aluminum each 3 mm in diameter. What is the resistance of the cable?","[""0.34 ohm"",""0.54 ohm"",""0.44 ohm"",""0.24 ohm""]",0
"A piece of wire has a resistance of 0.5 ohm. The length is doubled and the area is increased four times. What is its resistance?","[""0.75 ohm"",""0.50 ohm"",""0.25 ohm"",""1 ohm""]",2
"Copper wire of certain length and resistance is drawn out to four times its length without change in volume. What is the resistance of the bar?","[""unchanged"",""R\/16"",""16R"",""4R""]",2
"Current is simply _____.","[""Flow of electrons"",""Flow of protons"",""Radiation"",""Emission""]",0
"The resistance of a coil of wire is 1 kΩ at 20°C. If the coil is immersed into oil, the resistance falls to 880 Ω. If the wire has a temperature coefficient of 0.006 at 20°C, how much is the temperature of the liquid?","[""0\u00b0C"",""-20\u00b0C"",""17.6\u00b0C"",""none of these""]",0
"The copper field coils of a motor was measured at 21°C and found to have a resistance of 68 Ω. After the motor has run for a given time, the resistance is found to be 96 Ω. What is the hot temperature of the winding?","[""106.36\u00b0C"",""166.30\u00b0C"",""103.66\u00b0C"",""none of these""]",3
"A wire has a resistance of 30 Ω at 20°C. What will its resistance be at 60°C? Assume the temperature coefficient of resistance to be 0.000385 at 20°C.","[""34.26 \u03a9"",""36.42 \u03a9"",""32.46 \u03a9"",""none of these""]",3
