question,A,B,C,D,E,answer,explanation
<p>For type 0 system the starting point (<i>i.e.</i> ω = 0) of polar plot is finite and is on positive real axis.</p>,True,False,,,,A,
<p>Which control action can never be used alone?</p>,Proportional,Derivative,Integral,Both (b) and (c),,B,
"<p>If <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/34-367.png""/>, the number of branches of root locus are</p>",1,2,3,4,,D,
"<p>N circles for <span class=""symbol"">a</span> = <span class=""symbol"">a</span><sub>1</sub>, and <span class=""symbol"">a</span> = <span class=""symbol"">a</span><sub>1</sub> ± 180° <i>n</i> (where <i>n</i> = 1, 2, 3, ....) are the same.</p>",True,False,,,,A,
<p>If G(<i>s</i>)H(<i>s</i>) = K (T<sub>1</sub><i>s</i> + 1)/[<i>s</i><sup>2</sup> (T<sub>2</sub>s + 1)] the system stability depended an relative magnitudes of T<sub>1</sub> and T<sub>2</sub>.</p>,True,False,,,,A,
"<p>In a simple on-off controller with differential gap, the magnitude of differential gap determines</p>",the level of accuracy,the life of controller,both (a) and (b),neither (a) nor (b),,C,
"<p>If the Nyquist plot encircles the (-1 + <i>j</i>0) point clockwise once or more number of times, the system is unstable.</p>",True,False,,,,A,
"<p>In an armature controlled dc motor let J be equivalent moment of inertia of motor and load, <i>f</i><sub>0</sub> be equivalent viscous friction coefficient of motor and load and θ be angular displacement of motor shaft. Then torque equation is</p>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/29-287-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/29-287-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/29-287-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/29-287-4.png""/>",,A,
<p>Which dc servomotor requires strongest permanent magnet?</p>,Slotted armature,Surface wound armature,Surface wound with stationary rotor,Either (a) or (b),,C,
<p>Nichols chart consists of</p>,constant magnitude loci,constant phase angle loci,magnitude and phase angle loci in log-magnitude versus phase diagram,none of the above,,C,
"<p>Consider the following statements about root locus <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">The intersection of root locus branches with the imaginary axis can be determined by the use of Routh criterion</li><li style=""padding-top:10px;"">Segments of real axis having an odd number of real axis open loop poles plus zeros to their right are not parts of root locus</li><li style=""padding-top:10px;"">The number of root locus branches terminating on infinity is always zero</li></ol> Which of the above statements are correct?</p>","1, 2 and 3",1 and 2 only,1 only,2 and 3 only,,B,
"<p><p><b>Assertion (A):</b>  If <i>f(t)</i> = 1 - <i>e</i><sup>-t</sup>, <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/38-434.png""/></p><p><b>Reason (R):</b> <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/38-434-1.png""/></p></p>",Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,A is correct but R is wrong,R is correct but A is wrong,,B,
"<p>The system of the given figure<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/17-106.png""/></p>",is unstable for all values of K,is stable for all values of K,can be stable for some values of K,data is insufficient to determine stability,,A,
<p>The poles with greater displacement from the real axis correspond to</p>,higher frequencies of oscillations,stable response,lower frequencies of oscillations,unbounded output,,A,
"<p>For a feedback system<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/27-261.png""/><br/>Then the velocity error constant K<i><sub>v</sub></i> is given by</p>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/27-261-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/27-261-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/27-261-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/27-261-4.png""/>",,A,
<p>Which of the following is open loop system?</p>,Wind screen wiper,Aqualing,Respiratory system of animal,System for controlling antirocket missiles,,A,
