question,A,B,C,D,E,answer,explanation
"<p>The static equation of a system is <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/24-209.png""/> The poles of this system are located at</p>","-1, -9","-1, -20","-4, -5","-9, -20",,C,
"<p>The pole-zero configuration of the given figure can be for<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/13-37.png""/></p>",lag compensator,lead compensator,lead-lag compensator,series compensator,,A,
<p>Which of the following represents constant magnitude locus for M = 1?</p>,<i>x</i> = -0.5,<i>x</i> = 0,<i>x</i><sup>2</sup> + <i>y</i><sup>2</sup> = 1,(<i>x</i> + 1)<sup>2</sup> + <i>y</i><sup>2</sup> = 1,,A,
<p><p><b>Assertion (A):</b>  A synchro control transformer has nearly constant impedance across its rotor terminals.</p><p><b>Reason (R):</b> Rotor of a synchro control transformer is cylindrical so as to give uniform flux distribution.</p></p>,Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,A is correct but R is wrong,R is correct but A is wrong,,A,
"<p>The log magnitude plot of the given figure is for<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/19-146.png""/></p>",type 0 system,type 1 system,type 2 system,either type 0 or type 1 system,,A,
"<p>Consider the following statements relating to synchros<ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">Rotor of control transformer is either disc shaped or umbrella shaped</li><li style=""padding-top:10px;"">Rotor of transmitter has low magnetic reluctance</li><li style=""padding-top:10px;"">Transmitter and control transformer pair act as error detector</li></ol> Out of above the correct statements are</p>","1, 2, 3",1 and 2,2 and 3,1 and 3,,C,
<p>For a second order system the damping factor is varied from 0 to 1. The locus of poles is</p>,a straight line on imaginary axis,a straight line on real axis,a semi circle,a circle,,C,
"<p><p><b>Assertion (A):</b>  The function <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/38-428.png""/> has a double pole at <i>s</i> = - 5.</p><p><b>Reason (R):</b> If the function [G(<i>s</i>)] (<i>s</i> + <i>p</i>)<sup><i>n</i></sup> for <i>n</i> = 1, 2, 3 ... has a finite non-zero value at <i>s</i> = - <i>p</i>, then <i>s</i> = - <i>p</i> is called a pole of order <i>n</i>.</p></p>",Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,A is correct but R is wrong,R is correct but A is wrong,,A,
"<p>In a synchro transmitter, which coil acts as primary?</p>",Rotor,Stator,Partly rotor and partly stator,Tertiary,,A,
<p><p><b>Assertion (A):</b>  The transient performance of a control system is generally analysed by using unit step function as reference input.</p><p><b>Reason (R):</b> Impulse is the most common input found in practice.</p></p>,Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,A is correct but R is wrong,R is correct but A is wrong,,A,
"<p>For a second order system ω<sub><i>n</i></sub> is natural frequency, ω<i><sub>d</sub></i> is frequency of damped oscillations and ζ is damping factor. Then</p>",ω<sub><i>d</i></sub> = ω<sub><i>n</i></sub> ξ,ω<sub><i>d</i></sub> = ω<sub><i>n</i></sub> (1 - ξ)<sup>2</sup>,ω<sub><i>d</i></sub> = ω<sub><i>n</i></sub> (1 - ξ)<sup>0.5</sup>,ω<sub><i>d</i></sub> = ω<sub><i>n</i></sub> (1 - ξ<sup>2</sup>)<sup>0.5</sup>,,D,
<p>In force voltage analogy the quantity analogous to spring constant K is</p>,R,C,L,1/C,,D,
<p>The log magnitude curve of factor <i>j</i>ω is a straight line having a slope of 20 dB/decade.</p>,True,False,,,,A,
<p>Time rate of change in heat energy is analogous to</p>,voltage,charge,current,voltage gradient,,C,
<p><p><b>Assertion (A):</b>  In control system velocity error is not an error in velocity but is an error in position due to a ramp input.</p><p><b>Reason (R):</b> For a type of system velocity error is zero.</p></p>,Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,A is correct but R is wrong,R is correct but A is wrong,,B,
"<p>For the system of the given figure, the break away and break in points are determined from the conditions <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/16-88.png""/>. Then K =<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/16-87.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/16-88-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/16-88-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/16-88-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/16-88-4.png""/>",,B,
"<p><p><b>Assertion (A):</b>  For an underdamped system with damping ratio ξ, the maximum overshoot is <i>e</i>-ξ<span class=""symbol"">p</span>/(1-ξ<sup>2</sup>)<sup>0.5</sup></p><p><b>Reason (R):</b> Peak time of a second order under damped system = <span class=""symbol"">p</span>/ω<sub>d</sub> where ω<sub>d</sub> is frequency of damped oscillations.</p></p>",Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,A is correct but R is wrong,R is correct but A is wrong,,B,
<p>I-PD controlled system has</p>,"I, P and D actions in forward path","I, P and D actions in feedback path",I action in forward path but P and D action in feedback path,I action in feedback path but P and D actioins in forward path,,C,
<p><p><b>Assertion (A):</b>  Laplace transform of impulse function is equal to area under the impulse.</p><p><b>Reason (R):</b> An impulse function whose area is unity is called unit impulse function.</p></p>,Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,A is correct but R is wrong,R is correct but A is wrong,,B,
"<p>For the given figure, the transfer function of signal flow graph is<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/20-163.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/20-163-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/20-163-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/20-163-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/20-163-4.png""/>",,A,
<p>Integral error compensation changes a second order system to</p>,first order system,third order system,fourth order system,either (a) or (b) depending on the system,,B,
<p><p><b>Assertion (A):</b>  If integral control action is included in the controller the offset can be eliminated.</p><p><b>Reason (R):</b> Integral control action may lead to oscillatory response.</p></p>,Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,A is correct but R is wrong,R is correct but A is wrong,,B,
<p>An ac tachometer has a drag cup construction so that</p>,rotor inertia is low,rotor body is conducting,rotor is easy to fabricate,both (a) and (b),,D,
"<p>If <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/23-195.png""/> the breakaway and break in points in the root locus are located at</p>",-2 and -1,-2.47 and -3.77,-4.27 and -7.73,none of the above,,C,
<p>The constant M loci on G(<i>s</i>) plane are a family of circles.</p>,True,False,,,,A,
<p><p><b>Assertion (A):</b>  Feedback control systems offer more accurate control than open loop systems.</p><p><b>Reason (R):</b> The feedback path establishes a link for comparison of input and output and subsequent error correction.</p></p>,Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,A is correct but R is wrong,R is correct but A is wrong,,A,
"<p>Examine the following statements <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">Pneumatic systems are fire proof.</li><li style=""padding-top:10px;"">Pneumatic systems are explosion proof.</li><li style=""padding-top:10px;"">Hydraulic systems are explosion proof.</li><li style=""padding-top:10px;"">Hydraulic systems are fire proof.</li></ol> Which of the above statements are correct?</p>",1 only,1 and 2 only,"1 2, 3, 4","2, 3, 4 only",,B,
"<p>For the given figure the equation of motion is<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/14-52.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/14-52-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/14-52-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/14-52-3.png""/>",none of the above,,A,
<p>The addition of a zero to the open loop transfer function</p>,pulls the root locus to the left and makes the system more stable,pulls the root locus to the right and makes the system less stable,either (a) or (b),neither (a) nor (b),,A,
"<p><p><b>Assertion (A):</b>  For a given system only one of the static error constants is finite and significant.</p><p><b>Reason (R):</b> If finite static error constant is large, the loop gain becomes smaller as ω approaches zero.</p></p>",Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,A is correct but R is wrong,R is correct but A is wrong,,C,
