question,A,B,C,D,E,answer,explanation
<p>A lead compensator is basically a</p>,high pass filter,low pass filter,band stop filter,none of the above,,A," <p>See transfer function in the equation <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/42-149.png""/>.</p> "
<p>In Bode diagram (log magnitude plot) of the factor 1/(1 + <i>j</i>ωT) in the transfer function the log magnitude for ω &lt;&lt; 1/T can be approximated by</p>,0 dB,20 log ωT dB,-20 log ωT dB,none of the above,,A,
<p><p><b>Assertion (A):</b>  The part of root locus on the real axis is not dependent on the poles and zeros which are not on the real axis.</p><p><b>Reason (R):</b> Poles and zeros which are not on the real axis occur in conjugate pairs</p></p>,Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,A is correct but R is wrong,R is correct but A is wrong,,A,
"<p>The phase angle of <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/34-369-1.png""/> is constant and equal to - 90° for all values of ω</p>",True,False,,,,A,
<p>For underdamped second order systems the rise time is the time required for the response to rise from</p>,0% to 100% of its final value,10% to 90% of its final value,5% to 95% of its final value,either (a) or (b),,A,
"<p>The open loop frequency response of a unity feed back system is as under<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/36-400.png""/><br/>The gain margin and phase margin respectively are</p>",20 dB and 15°,20 dB and 25°,6 dB and 15°,6 dB and 25°,,C,
<p><p><b>Assertion (A):</b>  A large negative feedback is deliberately introduced in an amplifier to make its gain independent of variation in parameters of active device.</p><p><b>Reason (R):</b> A large negative value of feedback results in a high value of return difference compared to unity which makes the feedback gain inversely proportional to the feedback factor.</p></p>,Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,A is correct but R is wrong,R is correct but A is wrong,,A," <p>Gain with feedback = <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/44-417.png""/>.</p> "
"<p>The transfer function <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/17-101.png""/> can be for</p>",lead compensator,lag compensator,either (a) or (b),neither (a) nor (b),,A," <p>For a lead compensator <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/42-101.png""/> and <span class=""symbol"">a</span> &lt; 1 </p>
<p>Therefore <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/42-101-1.png""/> is more than <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/42-101-2.png""/>.</p> "
"<p>In response to a unit step input the controller output in given figure is for<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/15-64.png""/></p>",proportional controller,proportional plus integral controller,integral controller,none of the above,,B, <p>The intercept on y-axis is due to proportional action and inclined line is due to integral action.</p> 
<p>An electromechanical device which actuates a train of step angular movements in response to a train of input pulses on one to one basis is</p>,synchro control transformer,LVDT,stepper motor,tacho generator,,C,
"<p>If <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/27-250.png""/> then <i>f</i>(<i>t</i>) =</p>",cos θ<sub>0</sub><i>t</i>,sin ω<sub>0</sub><i>t</i>,<i>e<sup>at</sup></i> cos ω<sub>0</sub><i>t</i>,<i>e<sup>-at</sup></i> cos ω<sub>0</sub><i>t</i>,,D,
"<p>When time constant T in any factor is varied, the shapes of log magnitude and phase angle curves remain the same.</p>",True,False,,,,A,
<p>Which of the following is not correct for two phase servomotor?</p>,Rotor diameter is small,Applied voltages are seldom balanced,Rotor resistance is low,Torque speed curve is linear,,C," <p>In this motor ratio <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/42-198.png""/> is small or <i>R</i> is high.</p> "
"<p>Given figure shows the magnitude plot for a system. The steady state error for unit step input is<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/24-212.png""/></p>",1/101,1/100,1/41,1/40,,C,
"<p>DC servomotors are, generally</p>",permanent magnet dc motors,shunt field motors,separately excited dc motors,none of the above,,A,
"<p>As the bandwidth increases, the cost of components</p>",generally decreases,generally increases,may increase or decrease,does not change,,B,
"<p>If Nyquist plot has a encirclement of (-1 + <i>jo</i>) point, the system is stable if</p>",there are no poles of G(<i>s</i>) H(<i>s</i>) in right-half plane,there is one pole of G(<i>s</i>) H(<i>s</i>) in right-half plane,there is no zeros of G(<i>s</i>) H(<i>s</i>) in right-half plane,none of the above,,A,
<p>A conditionally stable system has</p>,one phase crossover frequency,two phase crossover frequencies,two or more phase crossover frequencies,one or more phase crossover frequencies,,C,
"<p>For very low frequencies, log magnitude for the given figure is<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/34-373.png""/></p>",0 dB,-3 dB,3 dB,10 dB,,C," <p>If <i>f</i> very low, X<sub>C</sub> is very high and V<sub>0</sub> ⋍ V<sub>i</sub>.</p> "
<p>In a pneumatic bellows</p>,"the input surface, output surface and side walls are corrugated",the input surface and output surface are flat but the side walls are corrugated,the input surface and side walls are flat but the output surface is corrugated,the input surface and output surface are corrugated but the side walls are flat,,B,
"<p><p><b>Assertion (A):</b>  If the Laplace transform is <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/37-413.png""/>, the Laplaces transform of impulse response is given by <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/37-413-1.png""/></p><p><b>Reason (R):</b> The Laplace transform for an impulse function is 1.</p></p>",Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,A is correct but R is wrong,R is correct but A is wrong,,A," <p>Since £[δ(<i>t</i>)] = 1, <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/44-413.png""/>.</p> "
"<p>The polar plot of <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/39-470.png""/> is the negative imaginary axis.</p>",True,False,,,,A,
"<p>In the given figure, P = P<i><sub>m</sub></i> sin ω<i>t</i>. Then X(<i>s</i>) =</p>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/14-50-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/14-50-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/14-50-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/14-50-4.png""/>",,A," <p>If P = P<sub><i>m</i></sub>, sin ω <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/41-50.png""/>.</p> "
<p>The number of branches of root locus plot is equal to</p>,the number of roots of characteristic equation,double the number of roots of characteristic equation,the number of roots of characteristic equation minus one,the number of roots of characteristic equation plus one,,A,
<p>The action of bellows is similar to that of</p>,mass,viscous friction,spring,none of the above,,C, <p>Spring and bellows convert force into displacement.</p> 
"<p>The given figure shows three Nyquist plots of G(<i>s</i>) H(<i>s</i>) = <i>e<sup>-sT</sup></i>/[<i>s</i>(<i>s</i> + 1)] for different values of T. The curves 1, 2, 3 can be<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/36-396.png""/></p>","for T = 0, 0.5 and 1 respectively","for T = 1, 0.5 and 0 respectively","for T = 0.5, 1 and 0 respectively","for T = 0, 1 and 0.5 respectively",,A,
"<p>Consider the following statements:<br/>The gain margin and phase margin of an unstable system may respectively be <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">positive, positive</li><li style=""padding-top:10px;"">positive, negative</li><li style=""padding-top:10px;"">negative, positive</li><li style=""padding-top:10px;"">negative, negative</li></ol> Of these statements</p>","1, 4 are correct",1 and 2 correct,"1, 2, 3 are correct","2, 3, 4 are correct",,D, <p>For stable system both must be positive.</p> 
<p>A first order element yields almost exact duplication only for constant or slowly varying phenomenon.</p>,True,False,,,,A,
<p>For a stable system</p>,both phase and gain margin are negative,both phase and gain margin are positive,phase margin is positive but gain margin is negative,gain margin is positive but phase margin is negative,,B,
"<p>If <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/27-247.png""/> the angle of departure of root locus at <i>s</i> = - 1 + <i>j</i> is</p>",zero,90°,-90°,-180°,,D,
"<p>The system in the given figure<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/16-83.png""/></p>",will be unstable due to the presence of positive feedback in the inner loop,may be stabilized by the negative feedback outer loop,can never be stable,will always be stable,,B, <p>The relative extent of negative and positive feedbacks determines stability.</p> 
<p>The units of thermal capacitance are</p>,k cal/°C,°C/k cal,°C sec/k cal,none of the above,,A," <p>Heat energy (kcal) is analogous to electric charge and temperature is analogous to voltage. </p>
<p><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/40-15.png""/>.</p> "
"<p><p><b>Assertion (A):</b>  In the given figure open loop transfer function = <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/38-437-.png""/><br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/38-437.png""/></p><p><b>Reason (R):</b> The ratio <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/38-437-2.png""/> is called feed forward transfer function.</p></p>",Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,A is correct but R is wrong,R is correct but A is wrong,,B,
<p>Nichols chart consists of M and N locii in log magnitude versus phase diagram.</p>,True,False,,,,A,
"<p>If <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/26-242.png""/>, initial and final values of <i>i</i>(<i>t</i>) are</p>",zero and 1,zero and 10,10 and zero,70 and 80,,C, <p>Use initial and final value theorems.</p> 
<p>The gain margin of first and second order systems is infinite.</p>,True,False,,,,A,
<p>One advantage of using polar plot is that it depicts the frequency response characteristics over the entire frequency.</p>,True,False,,,,A,
<p>The force required to initiate motion between two contacting surfaces is called</p>,coulomb friction,viscous friction,static friction,none of the above,,C,
<p><p><b>Assertion (A):</b>  Derivative control action cannot be used alone.</p><p><b>Reason (R):</b> Derivative control action is effective only during transient periods.</p></p>,Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,A is correct but R is wrong,R is correct but A is wrong,,A,
<p>The slope of log magnitude curve near the cut off frequency is called cut off rate.</p>,True,False,,,,A,
