question,A,B,C,D,E,answer,explanation
"<p>In the given figure the input frequency <i>f</i> = 10(1/2 <span class=""symbol"">p</span> RC)<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/32-346.png""/></p>",0 dB,3 dB,-3 dB,-20 dB,,D," <p>X<sub>C</sub> = 0.1R. Hence V<sub>0</sub> = 0.1 V<sub><i>i</i></sub> or <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/44-351.png""/> = 0.1 or - 20 dB.</p> "
"<p>For the second order system <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/20-166.png""/> damping ratio is</p>",0.1,0.25,0.333,0.5,,D, <p>The standard form is <i>s</i><sup>2</sup> + 2ζω<sub><i>n</i></sub><i>s</i> + ω<sup>2</sup><i><sub>n</sub></i> = 0.</p> 
<p>Modelling error may occur due to</p>,neglecting the nonlinear characteristics of plant,inaccuracy of parameters,change of plant characteristics with time,any of the above,,D, <p>Any of these may cause modelling error.</p> 
"<p>In the given figure, P = 3 kg force. Then X(<i>s</i>) =<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/13-48.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/13-49-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/13-49-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/13-49-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/13-49-4.png""/>",,C," <p>If P = 3, <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/41-49.png""/>. Hence <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/41-49-1.png""/>.</p> "
<p>In Bode diagrams an octave is a frequency band from</p>,ω<sub>1</sub> to 10 ω<sub>1</sub>,ω<sub>1</sub> to 8 ω<sub>1</sub>,ω<sub>1</sub> to 4 ω<sub>1</sub>,ω<sub>1</sub> to 2 ω<sub>1</sub>,,D, <p>An octave is a frequency band from ω<sub>1</sub> to 2ω<sub>1</sub></p> 
"<p>The polar plot in the given figure is for the term<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/18-127.png""/></p>",<i>j</i>ωT,1 + <i>j</i>ωT,"<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/18-127-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/18-127-4.png""/>",,B," <p>For the term 1 + <i>jωt</i>, magnitude is 1 at ω = 0 and infinite at ω = ∞.</p> "
"<p>The compensator in the given figure is a<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/17-105.png""/></p>",lag compensator,lead compensator,lag-lead compensator,none of the above,,C, <p>Obtain transfer function.</p> 
"<p>If G(<i>s</i>) H(<i>s</i>) = <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/36-399.png""/>, the closed loop poles are on</p>",negative real axis,<i>j</i>ω axis,right half plane,either (a) or (b),,B, <p>Poles are at <i>s</i> = ± <i>j</i> 10.</p> 
"<p>For the block diagram of the given figure, the equation describing system dynamics is<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/29-285.png""/></p>",(1 + RC<i>s</i>) Δθ<sub>0</sub>(<i>s</i>) = Δθ<sub><i>i</i></sub>(<i>s</i>) + R Δ H(<i>s</i>),(1 + RC<i>s</i>) [ΔH(<i>s</i>)] = Δθ(<i>s</i>) - Δθ<sub>0</sub>(<i>s</i>),(1 + RC<i>s</i>) Δθ<sub>0</sub>(<i>s</i>) = RΔ H(<i>s</i>) - Δ θ<i><sub>i</sub></i>(<i>s</i>),(1 + RC<i>s</i>) Δθ<i><sub>i</sub></i>(<i>s</i>) = Δ H(<i>s</i>)[R] - Δθ<sub>0</sub>(<i>s</i>),,A," <p>Total input is [ΔH (<i>s</i>)]R + [ΔQ<sub><i>i</i></sub> (<i>s</i>)]. This input gets multiplied by <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/43-285.png""/> to give AQ<sub>0</sub>(<i>s</i>).</p> "
"<p>For the given figure C(<i>s</i>)/R(<i>s</i>)<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/14-54.png""/></p>",K,0.5 K,2 K,0.25 K,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/41-54.png""/>.</p> "
"<p>The polar plot of <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/35-391.png""/></p>",does not cross real axis,crosses real axis,crosses real axis at ω = 0.7 rad/sec,crosses real axis at ω = 1.4 rad/sec,,A, <p>It does not become real at any frequency.</p> 
"<p>In a second order undamped system, the poles are on</p>",positive real axis,imaginary axis,negative real axis,either (a) or (c),,B, <p>If poles are on imaginary axis the response is undamped and oscillatory.</p> 
"<p>For the system of the given figure, the undamped natural frequency of closed loop poles is<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/17-92.png""/></p>",2 rad/sec,1 rad/sec,0.5 rad/sec,0.25 rad/sec,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/42-94.png""/>.</p> "
<p>An open loop system has a forward path transfer function (42.25)/<i>s</i>(<i>s</i> + 6.5). The unit step response of the system starting from rest will have its maximum value at a time equal to</p>,0 sec,0.56 sec,5.6 sec,infinity,,D," <p>Unit step response is <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/42-185.png""/> Taking inverse transform, the time domain response is - 1 + 6.5<i>t</i> + <i>e</i><sup>-6-5<i>t</i></sup>. It reaches maximum value at <i>t</i> = infinity.</p> "
"<p>In the given figure <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/30-291-.png""/><br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/30-291.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/30-291-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/30-291-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/30-291-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/30-291-4.png""/>",,A, <p>Use block diagram algebra.</p> 
