question,A,B,C,D,E,answer,explanation
"<p>In control systems the output of sensor usually, is</p>",analog electrical signal,digital electrical signal,mechanical signal,analog or digital electrical signal,,D,
<p>Magnetic amplifier is used for</p>,voltage amplification,power amplification,current amplification,frequency amplification,,B,
<p><p><b>Assertion (A):</b>  In simplifying block diagram the product of transfer functions in feed forward direction must remain the same.</p><p><b>Reason (R):</b> In simplifying block diagram the product of transfer functions around a closed loop must remain the same.</p></p>,Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,A is correct but R is wrong,R is correct but A is wrong,,B,
"<p>If block diagrams of the given figure (a) and (b) are to be equivalent, then<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/30-290.png""/></p>",G<sub>2</sub> = G<sub>1</sub>,G<sub>2</sub> = -G<sub>1</sub>,"<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/30-290-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/30-290-4.png""/>",,A,
"<p>For a type 1 system and unit parabolic input, the steady state error is</p>",0,∞,1,1/K<i><sub>v</sub></i>,,B,
"<p>The pole zero plot in the given figure is for<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/35-382.png""/></p>",non-minimum phase function,minimum phase function,all pass function,either (a) or (b),,C,
<p>The response to sinusoidal excitation can be found by</p>,setting <i>s</i> = <i>j</i>ω in the network function,setting <i>s</i> = <i>-j</i>ω in the network function,taking inverse transform of network function,none of the above,,A,
<p><p><b>Assertion (A):</b>  Industrial robots improve productivity.</p><p><b>Reason (R):</b> Robots can handle monotonous and complex jobs without error in operation.</p></p>,Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,A is correct but R is wrong,R is correct but A is wrong,,A,
<p>The phase angle curve of G(<i>j</i>ω) H(<i>j</i>ω) is drawn by adding the phase angles of individual factors.</p>,True,False,,,,A,
<p>Temperature is analogous to</p>,voltage,flux,charge,none of the above,,A,
"<p>Consider the following statements about polar plots <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">Addition of a non-zero pole to a transfer function results in further rotation of polar plot through an angle of - 90° as ω → ∞</li><li style=""padding-top:10px;"">Addition of a pole at the origin to a transfer function rotates the polar plot at zero and infinite frequencies by a further angle of - 90°</li></ol> Of the above statements:</p>",Both are correct,Both are wrong,1 is correct and 2 is wrong,2 is correct and 1 is wrong,,A,
<p>The relative stability of a system is given by</p>,gain margin alone,phase margin alone,both phase and gain margins,either (a) or (b),,C,
<p><p><b>Assertion (A):</b>  Nyquist stability criterion uses the number of encirclements around (-1 + <i>j</i>0) point in GH plane to determine stability</p><p><b>Reason (R):</b> The (-1 + <i>j</i>0) point in the <i>s</i> plane lies in the Nyquist path.</p></p>,Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,A is correct but R is wrong,R is correct but A is wrong,,C,
<p>In a two phase servomotor the voltages applied to the two stator windings</p>,are equal in magnitude and are in phase,are unequal in magnitude but are in phase,are equal in magnitude but have a phase difference of 90°,are unequal in magnitude and have a phase difference of 90°,,D,
"<p>The phase angle characteristic in the given figure is for<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/35-389.png""/></p>",all pass function,transport lag,minimum phase function,none of the above,,B,
"<p>At low frequencies the factor <i>e<sup>-jω</sup></i><sup>T</sup> and <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/38-458.png""/> behave simple.</p>",True,False,,,,A,
"<p>The overall transfer function for a unity feedback system is <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/25-228.png""/>. Which of the following statements about this system are correct? <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">Position error constant K<i><sub>p</sub></i> is 4<br/></li><li style=""padding-top:10px;"">System is type 1</li><li style=""padding-top:10px;"">Velocity error constant is finite</li></ol> Select the answer as per following code:</p>","1, 2, 3","1, 2","2, 3","1, 3",,D,
<p>Bandwidth is proportional to speed of response.</p>,True,False,,,,A,
<p>The complicated shapes in the polar plots are only due to time constants in the numerator of transfer functions.</p>,True,False,,,,A,
<p>For a quadratic factor in denominator of transfer function the phase angle at corner frequency (in Bode phase angle plot)</p>,is -90°,is +90°,depends on the damping factor,none of the above,,A,
"<p><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/22-188.png""/>. It is required that response settles to within 2% of final value for a step input. The settling time is</p>",20 sec,40 sec,35 sec,45 sec,,B,
"<p>If zeros at infinity are included in the count, the number of zeros of G(<i>s</i>) H(<i>s</i>) is</p>",equal to number of poles,one more than the number of poles,one less than the number of poles,none of the above,,A,
"<p>The polar plot of the given figure can be for G(<i>j</i>ω) =<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/34-369.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/34-369-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/34-369-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/34-369-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/34-369-4.png""/>",,B,
<p>The distance of poles from origin depends on</p>,undamped natural frequency,damping ratio,both (a) and (b),neither (a) nor (b),,A,
<p>In the field controlled motor the entire damping comes from</p>,armature resistance,back emf,motor friction and load,field resistance,,C,
"<p>The system matrix of continuous time system described in state variable form is<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/22-182.png""/><br/>The systems is stable for all values of <i>x</i> and <i>y</i> satisfying</p>","<i>x</i> &lt; 1/2, <i>y</i> &lt; 1/2","<i>x</i> &gt; 1/2, <i>y</i> &gt; 0","<i>x</i> &lt; 0, <i>y</i> &lt; 0","<i>x</i> &lt; 0, <i>y</i> &lt; 1/2",,C,
<p>The addition of a pole to the open loop transfer function pulls the root locus</p>,to the right,to the left and making the system more stable,towards right or left depending on the position of new pole,none of the above,,A,
<p>Polar plot of a lag-lead compensator is a circle.</p>,True,False,,,,A,
"<p>For a type 0 system and unit ramp input, the steady state error is</p>",0,∞,1,1/K<i><sub>V</sub></i>,,B,
"<p>For the mechanical system in the given figure the transfer function <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/23-208.png""/> = <br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/24-208.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/24-208-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/24-208-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/24-208-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/24-208-4.png""/>",,A,
<p>In control systems the word controller includes</p>,error detector and feedback element,feedback element and control elements,error detector and control elements,"error detector, control elements and feedback elements",,C,
"<p><p><b>Assertion (A):</b>  When the forward gain of a system is increased, the transient response becomes oscillatory.</p><p><b>Reason (R):</b> Increasing the forward gain reduces steady state error.</p></p>",Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,A is correct but R is wrong,R is correct but A is wrong,,A,
"<p>The given figure shows dB magnitude plots for type 0, type 1 and type 2 systems. Out of these<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/36-398.png""/></p>","curves 1, 2, 3 are for type 0, 1, 2 systems respectively","curves 1, 2, 3 are for type 2, 1, 0 systems respectively","curves 1, 2, 3 are for type 1, 0, 2 systems respectively","curves 1, 2, 3 are for type 1, 2, 0 systems respectively",,A,
"<p><p><b>Assertion (A):</b>  A. For a unity feedback system, with <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/37-414.png""/>, the settling time of step response is constant for all values of K ≥ 1</p><p><b>Reason (R):</b> The real part of the roots for all values of K ≥ 1 are negative.</p></p>",Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,A is correct but R is wrong,R is correct but A is wrong,,A,
<p><p><b>Assertion (A):</b>  F(<i>s</i>) is valid throughout <i>s</i> plane except at poles of F(<i>s</i>).</p><p><b>Reason (R):</b> £[<i>f<sub>1</sub>(t)</i> + <i>f<sub>2</sub>(t)</i>] = £[<i>f<sub>1</sub>(t)</i>] + £[<i>f<sub>2</sub>(t)</i>]</p></p>,Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,A is correct but R is wrong,R is correct but A is wrong,,B,
"<p>For the given figure, the transfer function X(<i>s</i>)/P(<i>s</i>) =<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/13-48.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/13-48-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/13-48-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/13-48-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/13-48-4.png""/>",,B,
"<p>In the given figure shows a root locus plot. Consider the following statements for this plot <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">The open loop system is a second order system</li><li style=""padding-top:10px;"">The system is overdamped for K &gt; 1</li><li style=""padding-top:10px;"">The system is stable for all values of K</li></ol> Which of the above statements are correct?<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/20-158.png""/></p>","1, 2, 3","1, 3","2, 3","1, 2",,B,
"<p>In terms of ξ and ω<sub><i>n</i></sub> the settling time (5% criterion) of a second order system for a step input, is equal to</p>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/22-190-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/22-190-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/22-190-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/22-190-4.png""/>",,C,
"<p>In the given figure the number of combinations of three non touching loops is<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/30-292.png""/></p>",0,1,2,3,,A,
<p>The poles of an RC function</p>,are simple and lie on <i>j</i>ω axis,are simple and lie on negative real axis,may be complex conjugate,may be anywhere in <i>s</i> plane,,A,
