question,A,B,C,D,E,answer,explanation
"<p>Which of the following can act as error detecting devices <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">a pair of potentiometers</li><li style=""padding-top:10px;"">a pair of synchros</li><li style=""padding-top:10px;"">a differential transformer</li><li style=""padding-top:10px;"">a metadyne</li><li style=""padding-top:10px;"">a control transformer</li></ol> Select the answer using the following codes:</p>","1, 2, 5","2, 3, 4, 5","1, 3, 4, 5","1, 2, 3, 4",,A,
"<p>The loop transfer function of a feedback system is <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/25-222.png""/>. The number of asymptotes of its root loci are</p>",1,2,3,4,,D,
"<p><p><b>Assertion (A):</b>  If minimum phase system has a gain margin of 8 <i>dB</i> and phase margin of 21°, the system is stable.</p><p><b>Reason (R):</b> For a minimum phase system both GM and PM must be positive for the system to be stable.</p></p>",Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,A is correct but R is wrong,R is correct but A is wrong,,A,
"<p>For 0 &lt; M &lt; 1, the centres of M circle lie to the right of origin.</p>",True,False,,,,A,
<p><p><b>Assertion (A):</b>  In root locus the breakaway and break in points either lie on real axis or occur in complex conjugate pairs.</p><p><b>Reason (R):</b> All root locus asymptotes intersect on real axis.</p></p>,Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,A is correct but R is wrong,R is correct but A is wrong,,B,
"<p><p><b>Assertion (A):</b>  Integration in time domain is converted into division in <i>s</i> domain</p><p><b>Reason (R):</b> <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/38-435.png""/></p></p>",Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,A is correct but R is wrong,R is correct but A is wrong,,B,
<p>A conditionally stable system is stable for the value of gain between two critical values. It is unstable if</p>,the gain is increased beyond upper critical value,the gain is decreased below lower critical value,both (a) and (b),none of the above,,C,
<p>Transport lag usually exists in</p>,thermal systems,hydraulic systems and thermal systems,pneumatic systems,"thermal, hydraulic and pneumatic systems",,D,
<p>The constant magnitude of G(<i>s</i>) plane are</p>,a family of straight horizontal lines,a family of straight inclined lines with positive slope,a family of straight inclined lines with negative slope,a family of circles,,D,
"<p>For a closed loop system<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/25-230.png""/><br/>The imaginary axis intercept of the root loci will be</p>",± j 2.8,± J 0.28,± j 1.14,± j 11.4,,A,
<p>Which of the following is correct?</p>,Speed torque characteristics of permanent magnet dc servomotor is more flat than that of wound field dc servomotor,Speed torque characteristics of wound field dc servo- motor is more flat than that of permanent magnet dc servo motor,Speed torque characteristics of wound field and permanent magnet dc servomotor are equally flat,None of the above,,A,
<p><p><b>Assertion (A):</b>  In an automobile the amount of fuel admitted to the engine is adjusted as per the difference between desired and actual speed.</p><p><b>Reason (R):</b> The control signal is the amount of fuel to be admitted to the engine.</p></p>,Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,A is correct but R is wrong,R is correct but A is wrong,,B,
<p>A system is highly oscillatory if</p>,gain margin is high,gain margin is close to 1,gain margin is close to 1 or phase margin is zero,gain margin is high and phase margin is 180°,,C,
<p>The effect of adding poles and zeros can be determined quickly by</p>,Nichols chart,Nyquist plot,Bode plot,Root locus,,C,
"<p>In force current analogue, mechanical mobility is analogous to</p>",impedance Z,admittance Y,reactance X,conductance G,,A,
"<p>If any term in the first column of a Routh array becomes zero, then</p>",Routh criterion cannot be used to determine stability,Routh criterion can be used by substituting a small positive number for zero and completing the array,Routh criterion can be used by substituting a big positive number for zero and completing the array,Routh criterion can be used by substituting a small negative number for zero and completing the array,,B,
<p>Which of the following features is not associated with Nichols chart?</p>,"(0 <i>d</i>B, -180°) point on Nichols chart represent critical Point (-1, 0)",It is symmetric about -180°,"M loci are centred about (0 dB, -180°) point",The frequency at intersection of G(<i>j</i>ω) locus and M = +3 dB locus gives bandwidth of closed loop system,,D,
"<p>The polar plot of <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/36-392.png""/></p>",does not cross real axis,crosses real axis once,crosses real axis 2 times,crosses real axis 4 times,,A,
"<p>Which of the following can be used as a rotating amplifier in a control system? <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">Amplidyne</li><li style=""padding-top:10px;"">Separately excited dc generator</li><li style=""padding-top:10px;"">Synchro</li><li style=""padding-top:10px;"">Self excited dc generator</li></ol> Select the answer from the following codes:</p>",3 and 4,1 and 2,"1, 2 and 3",all,,B,
<p>A lead compensator</p>,speeds up the transient response,increases the stability margin,increases the stability margin and speeds up the transient-response.,none of the above.,,C,
