question,A,B,C,D,E,answer,explanation
"<p>For a factor <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/34-376.png""/> the log</p>",is a straight line with slope 20 dB/decade,is a straight line with slope 0 dB/decade,is a straight line with slope - 20 dB/decade,is a straight line with slope - 40 dB/decade,,D,
<p>The number of stator field windings in an ac tachometer are</p>,1,2,3,4,,B,
<p>The radius of constant N circle for N = 1 is</p>,2,"<span class=""root"">2</span>",1,"<img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/26-243-3.png""/>",,D,
<p>In using Nyquist stability criterion it is not necessary to determine closed loop poles.</p>,True,False,,,,A,
<p>The polar plot of transport lag is a unit circle.</p>,True,False,,,,A,
"<p>The given figure shows a hybrid servosystem. The components 1, 2, 3, 4 are respectively<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/26-235.png""/></p>","amplifier, demodulator, dc servomotor and load","demodulator, amplifier, dc servomotor and load","demodulator, dc servomotor, amplifier and load","amplifier, dc servomotor, demodulator and load",,A,
"<p>For the signal flow graph of the given figure consider the following statements <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">It has three forward paths</li><li style=""padding-top:10px;"">It has three individual loops</li><li style=""padding-top:10px;"">It has two non touching loops</li></ol> Out of above the correct statements are<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/27-246.png""/></p>","1, 2, 3","1, 2","2, 3","1, 3",,D,
"<p>For the transport lag G(<i>j</i>ω) = <i>e</i><sup><i>-j</i>ωT</sup>, the polar plot is</p>",a semi circle,a circle,a unit circle,none of the above,,C,
"<p>Consider the following statements: <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">The positiveness of coefficients of characteristic equation is necessary as well as sufficient condition for stability of first and second order systems.</li><li style=""padding-top:10px;"">The positiveness of coefficients of characteristic equation ensures negativeness of real roots but is not sufficient condition for stability of third and higher order systems.</li></ol> Out of above statements:</p>",only 1 is correct,both 1 and 2 are correct,only 2 is correct,both are wrong,,B,
"<p><p><b>Assertion (A):</b>  The time response, usually, is slower with lag compensation. </p><p><b>Reason (R):</b> The natural undamped frequency and bandwidth are increased.</p></p>",Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,A is correct but R is wrong,R is correct but A is wrong,,D,
"<p>For the factor <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/35-378.png""/> the corner frequency is</p>",0.5 rad/sec,1 rad/sec,2 rad/sec,4 rad/sec,,A,
"<p>For a second order system, the position of poles is shown in the given figure. This system is<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/32-334.png""/></p>",undamped,overdamped,underdamped,critically damped,,C,
<p>A lag compensator provides attenuation in</p>,very low frequency range,low frequency range,high frequency range,none of the above,,C,
<p>A stepper motor is essentially</p>,a synchronous motor,induction motor,dc motor,either (b) or (c),,A,
"<p><p><b>Assertion (A):</b>  When the performance of a stable second order system is improved by a PID controller, the system may become unstable.</p><p><b>Reason (R):</b> PID controller increases the order of the system to 3.</p></p>",Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,A is correct but R is wrong,R is correct but A is wrong,,A,
<p>The root locus branches</p>,start from open loop poles and terminate at zeros,start from open loop zeros and terminate at poles,may start from pole or zero and terminate at another pole or zero,none of the above,,A,
"<p>In force voltage analogy, displacement is analogous to</p>",current,voltage,charge,none of the above,,C,
<p>M circles are symmetrical with respect to real axis.</p>,True,False,,,,A,
"<p>For the system with <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/23-205.png""/>, the maximum resonance peak is</p>",4,4/3,2,"2/<span class=""root"">3</span>",,D,
<p>The angular location of poles depends on</p>,undamped natural frequency,damping ratio,both (a) and (b),neither (a) nor (b),,B,
"<p>For the characteristic equation <i>s</i><sup>5</sup> + <i>s</i><sup>4</sup> + 2<i>s</i><sup>3</sup> + 2<i>s</i><sup>2</sup> + 3<i>s</i> + 15 = 0, the number of roots in left half <i>s</i> plane are</p>",1,2,3,5,,C,
<p>At corner frequency the phase angle of factor 1/(1 + <i>j</i>ωT) is</p>,+90°,-90°,+45°,-45°,,D,
<p>Frequency response approach is a simple approach to control system design.</p>,True,False,,,,A,
"<p>The pole zero plot of the given figure is for<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/35-384.png""/></p>",non-minimum phase function,minimum phase function,all pass function,none of the above,,B,
<p>For stable network the real parts of poles and zeros of driving point functions must be</p>,negative,negative or zero,zero,positive,,B,
"<p>A compensating network has <img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/22-192.png""/> . If it is a phase lag circuit the value of a should be</p>",0,between 0 and 1,1,more than 1,,B,
"<p>Consider the following expressions which indicate the step or impulse response of an initially relaxed system <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">[5 - 4 <i>e</i><sup>-2<i>t</i></sup>] <i>u</i>(<i>t</i>)</li><li style=""padding-top:10px;"">[<i>e</i><sup>-2<i>t</i></sup> + 5] <i>u</i>(<i>t</i>)</li><li style=""padding-top:10px;""><i>d</i>(<i>t</i>) + 8 <i>e</i><sup>-2<i>t</i></sup> <i>u</i>(<i>t</i>)</li><li style=""padding-top:10px;""><i>d</i>(<i>t</i>) + 4 <i>e</i><sup>-2<i>t</i></sup> <i>u</i>(<i>t</i>)</li></ol> Those which correspond to the step and impulse response of the same system include</p>",1 and 3,1 and 4,2 and 4,2 and 3,,A,
<p>If Z is the number of zeros of 1 + G(<i>s</i>) H(<i>s</i>) in the right half <i>s</i> plane. N is the number of clockwise encircle elements of (-1 + <i>jo</i>) point. P is the number of poles of G(<i>s</i>) H(<i>s</i>) in right half <i>s</i> plane. The Nyquist stability criterion can be expressed as</p>,Z = N + P,Z = P/N,Z = N - P,Z = PN,,A,
"<p>The given figure shows a control system. The maximum value of gain for which the system is stable is<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/22-181.png""/></p>","<span class=""root"">3</span>",3,4,5,,B,
<p>In a synchro transmitter</p>,input is angular position of rotor shaft and output is stator voltages,input is stator voltages and output is angular position of shaft input is rotor voltage and output is angular position of rotor shaft,input is rotor voltage and output is angular position of rotor shaft,input is angular position of rotor shaft and output is rotor voltage,,A,
<p>The polar plot of G(<i>j</i>ω) = 1/<i>j</i>ω is</p>,positive imaginary axis,positive real axis,negative imaginary axis,negative real axis,,C,
"<p>The log magnitude for the system in the given figure is (where T = RC)<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/34-373.png""/></p>",20 log (1 + ωT),-20 log (1 + ωT),-10 log (1 + ω<sup>2</sup>T<sup>2</sup>),-20 log (1 + ω<sup>2</sup>T<sup>2</sup>),,C,
<p>For an unstable system the gain margin is indicative of how much the gain should be decreased to make the system stable.</p>,True,False,,,,A,
"<p>In the signal flow graph of the given figure, the number of forward paths is<br/><img src=""/_files/images/electronics-and-communication-engineering/automatic-control-systems/30-292.png""/></p>",1,2,3,4,,B,
