question,A,B,C,D,E,answer,explanation
<p>Ten TTL loads per TTL driver is known as:</p>,noise immunity,fan-out,power dissipation,propagation delay,,B,
<p>The problem of different current requirements when CMOS logic circuits are driving TTL logic circuits can usually be overcome by the addition of:</p>,a CMOS inverting bilateral switch between the stages,a TTL tristate inverting buffer between the stages,a CMOS noninverting bilateral switch between the stages,a CMOS buffer or inverting buffer,,D,
<p>Totem-pole outputs ________ be connected ________ because ________.</p>,"can, in parallel, sometimes higher current is required","cannot, together, if the outputs are in opposite states excessively high currents can damage one or both devices","should, in series, certain applications may require higher output voltage","can, together, together they can handle larger load currents and higher output voltages",,B,
<p>The high input impedance of MOSFETs:</p>,allows faster switching,reduces input current and power dissipation,prevents dense packing,creates low-noise reactions,,B,
<p>The output current capability of a single 7400 NAND gate when HIGH is called ________.</p>,source current,sink current,<i>I</i><sub>OH</sub>,source current of <i>I</i><sub>OH</sub>,,A,
<p>The time needed for an output to change from the result of an input change is known as:</p>,noise immunity,fan-out,propagation delay,rise time,,C,
<p>The problem of interfacing IC logic families that have different supply voltages (<i>V<sub>CC</sub></i>'s) can be solved by using a:</p>,level-shifter,tristate shifter,decoupling capacitor,pull-down resistor,,A,
<p>What is the advantage of using low-power Schottky (LS) over standard TTL logic?</p>,more power dissipation,less power dissipation,cost is less,cost is more,,B,
<p>When is a level-shifter circuit needed in interfacing logic?</p>,A level shifter is always needed.,A level shifter is never needed.,when the supply voltages are the same,when the supply voltages are different,,D,
<p>A TTL totem-pole circuit is designed so that the output transistors:</p>,are always on together,provide linear phase splitting,provide voltage regulation,are never on together,,D,
<p>The most common TTL series ICs are:</p>,E-MOSFET,7400,quad,AC00,,B,
<p>Fan-out is determined by taking the ________ result(s) of ________.</p>,"smaller, <img src=""/_files/images/digital-electronics/basic-digital-electronics/mca9_1009a1.gif""/>","larger, <img src=""/_files/images/digital-electronics/basic-digital-electronics/mca9_1009b1.gif""/>","smaller, <img src=""/_files/images/digital-electronics/basic-digital-electronics/mca9_1009c1.gif""/>","average, <img src=""/_files/images/digital-electronics/basic-digital-electronics/mca9_1009d1.gif""/>",,C,
<p>Which family of devices has the characteristic of preventing saturation during operation?</p>,TTL,MOS,ECL,IIL,,C,
<p>How many 74LSTTL logic gates can be driven from a 74TTL gate?</p>,10,20,200,400,,B,
<p>What is the difference between the 74HC00 series and the 74HCT00 series of CMOS logic?</p>,The HCT series is faster.,The HCT series is slower.,The HCT series is input and output voltage compatible with TTL.,The HCT series is not input and output voltage compatible with TTL.,,C,
"<p>From the following specifications determine the fan-out for the logic family. <br/><img src=""/_files/images/digital-electronics/basic-digital-electronics/mcq9_1013_1.gif""/></p>","HIGH state is 16, LOW state is 8","HIGH state is 8, LOW state is 16","HIGH state is 4, LOW state is 8","HIGH state is 8, LOW state is 4",,B,
<p>Why are the maximum value of <i>V</i><sub>OL</sub> and the minimum value of <i>V</i><sub>OH</sub> used to determine the noise margin rather than the typical values for these parameters?</p>,These are worst-case conditions.,These are normal conditions.,These are best-case conditions.,It doesn't matter what values are used.,,A,
<p>What is the standard TTL noise margin?</p>,5.0 V,0.0 V,0.8 V,0.4 V,,D,
<p>How can ECL have both a NOR and an OR output?</p>,ECL does not have this feature.,They are simply the inverse of each other.,,,,B,
<p>Which logic family is characterized by a multiemitter transistor on the input?</p>,ECL,CMOS,TTL,None of the above,,C,
<p>How is the speed–power product of a logic family determined?</p>,"The propagation delay in <img align=""middle"" src=""/_files/images/digital-electronics/basic-digital-electronics/mu.gif""/>s is multiplied by the power dissipation in mW.","The propagation delay in ms is multiplied by the power dissipation in <img align=""middle"" src=""/_files/images/digital-electronics/basic-digital-electronics/mu.gif""/>W.",The propagation delay in ns is multiplied by the power dissipation in mW.,"The propagation delay in ns is multiplied by the power dissipation in <img align=""middle"" src=""/_files/images/digital-electronics/basic-digital-electronics/mu.gif""/>W.",,C,
<p>The problem of the V<sub>OH(min)</sub> of a TTL IC being too low to drive a CMOS circuit and meet the CMOS requirement of V<sub>IH(min)</sub> is usually easily overcome by:</p>,adding a fixed voltage-divider bias resistive network at the output of the TTL device,avoiding this condition and only using TTL to drive TTL,adding an external pull-down resistor to ground,adding an external pull-up resistor to <i>V<sub>CC</sub></i>,,D,
<p>How does the 4000 series of CMOS logic compare in terms of speed and power dissipation to the standard family of TTL logic?</p>,more power dissipation and slower speed,more power dissipation and faster speed,less power dissipation and faster speed,less power dissipation and slower speed,,D,
<p>What should be done with unused inputs to a TTL NAND gate?</p>,let them float,tie them LOW,tie them HIGH,,,C,
<p>The TTL HIGH level source current is higher than the LOW level sinking current.</p>,True,False,,,,B,
