question,A,B,C,D,E,answer,explanation
<p>The axial flow compressor is preferred in air-craft gas turbines because of</p>,low frontal area,higher thrust,high pressure rise,none of these,,A,
<p>Which of the following statement is correct as regard to centrifugal compressors?</p>,The flow of air is parallel to the axis of the compressor.,The static pressure of air in the impeller increases in order to provide centripetal force on the air.,The impeller rotates at high speeds.,The maximum efficiency is higher than multi-stage axial flow compressors.,,B,
<p>The ratio of the net work obtained from the gas turbine plant to the turbine work is known as</p>,compression ratio,work ratio,pressure ratio,none of these,,B,
"<p>The process, which causes the air to enter the impeller blades of a centrifugal compressor at __________ velocity (without effecting the mass of air to flow and velocity of flow) is known as prewhirl.</p>",reduced,increased,,,,A,
"<p>In jet propulsion power unit, the inlet duct of diverging shape is used for converting kinetic energy of air into pressure energy.</p>",True,False,,,,A,
<p>The temperature of air at the beginning of the compression stroke is __________ the atmospheric temperature.</p>,equal to,less than,more than,,,C,
<p>The compressor efficiency is defined as the ratio of volume of free air delivery per stroke to the swept volume of the piston.</p>,Correct,Incorrect,,,,B,
"<p>In a gas turbine, air is obtained from the atmosphere and compressed in an air compressor.</p>",True,False,,,,A,
"<p>In open cycle turbo-jet engines used in military aircraft, reheating the exhaust gas from the turbine by burning, more fuel is used to increase the</p>",thrust and range of aircraft,efficiency of the engine,both (a) and (b),none of these,,A,
<p>Gas turbine as compared to internal combustion engine</p>,can be driven at a very high speed,produces uniform torque,has more efficiency,all of these,,D,
<p>A closed cycle gas turbine consists of a</p>,compressor,heating chamber,cooling chamber,all of these,,D,
"<p>For maximum work, the reheating should be done to an intermediate pressure of (where <i>p</i><sub>1</sub> = Maximum pressure, and <i>p</i><sub>2</sub> = Minimum pressure)</p>","<img src=""/_files/images/mechanical-engineering/compressors-gas-dynamics-and-gas-turbines/380-170-1.png""/>","<img src=""/_files/images/mechanical-engineering/compressors-gas-dynamics-and-gas-turbines/380-170-2.png""/>","<img src=""/_files/images/mechanical-engineering/compressors-gas-dynamics-and-gas-turbines/380-170-3.png""/>","<span class=""root""><i>p</i><sub>1</sub><i>p</i><sub>2</sub></span>",,D,
"<p>The intercooler pressure, for minimum work required, for a two stage reciprocating air compressor, is given by (where <i>p</i><sub>1</sub> = Intake pressure of air, <i>p</i><sub>2</sub> = Intercooler pressure, and <i>p</i><sub>3</sub> = Delivery pressure of air)</p>",<i>p</i><sub>2</sub> = <i>p</i><sub>1</sub> x <i>p</i><sub>3</sub>,<i>p</i><sub>2</sub> = <i>p</i><sub>1</sub>/<i>p</i><sub>3</sub>,"<i>p</i><sub>2</sub> = <span class=""root""><i>p</i><sub>1</sub> x <i>p</i><sub>3</sub></span>",<i>p</i><sub>2</sub> = <i>p</i><sub>3</sub>/<i>p</i><sub>1</sub>,,C,
<p>The pressure of air at the beginning of the compression stroke is __________ the atmospheric pressure.</p>,equal to,less than,more than,,,B,
<p>The pressure ratio in a centrifugal compressor can be increased by increasing the tip speed and lowering the inlet temperature.</p>,Correct,Incorrect,,,,A,
<p>Free air is the air at atmospheric conditions at any specific location.</p>,True,False,,,,A,
<p>A gas turbine used in air-craft should have low weight and small frontal area.</p>,Correct,Incorrect,,,,A,
<p>A closed cycle gas turbine works on</p>,Carnot cycle,Rankine cycle,Ericsson cycle,Joule cycle,,D,
"<p>The clearance, in a single stage, single acting reciprocating air compressor does not effect the workdone on the air and the power required for compressing the air.</p>",True,False,,,,A,
<p>Air motors work on the cycle which is the reverse of the reciprocating air compressor cycle.</p>,Agree,Disagree,,,,A,
<p>Which of the following statement is correct relating to rocket engines ?</p>,The combustion chamber in a rocket engine is directly analogous to the reservoir of a super sonic wind tunnel,The stagnation conditions exist at the combustion chamber,The exit velocities of exhaust gases are much higher than those in jet engine,all of the above,,D,
"<p>In reciprocating air compressors, isothermal efficiency is used for all sorts of calculations.</p>",Correct,Incorrect,,,,A,
<p>Euler's equation can be used for</p>,radial flow compressors,axial flow compressors,pumps,all of these,,D,
<p>A rocket engine uses __________ for the combustion of its fuel.</p>,surrounding air,compressed atmospheric air,its own oxygen,none of these,,C,
"<p>The perfect intercooling, in multistage compression, means that the temperature of air at inlet to subsequent stages is equal to the initial temperature.</p>",Agree,Disagree,,,,A,
"<p>In a compressed air system, the temperature of air discharged from the air motor is __________ than the initial compressor intake temperature.</p>",more,less,,,,B,
<p>The efficiency of roots blower __________ with the increase in pressure ratio.</p>,decreases,increases,does not change,,,A,
"<p>The operation of lifts, rams and pumps make use of compressed air.</p>",Yes,No,,,,A,
<p>A jet engine has</p>,no propeller,propeller in front,propeller at back,propeller on the top,,A,
<p>A receiver in compressor installations is used to damp pressure waves in compressor discharge.</p>,Yes,No,,,,A,
