question,A,B,C,D,E,answer,explanation
<p>Which of the following statement is correct?</p>,The ratio of the discharge pressure to the inlet pressure of air is called compressor efficiency.,The compression ratio for the compressor is always greater than unity.,The compressor capacity is the ratio of workdone per cycle to the stroke volume.,"During isothermal compression of air, the workdone in a compressor is maximum.",,B,
<p>In the aircraft propellers</p>,the propulsive matter is ejected from within the propelled body,the propulsive matter is caused to flow around the propelled body,its functioning does not depend upon the presence of air,none of the above,,A,
"<p>The type of rotary compressor used in gas turbines, is of</p>",centrifugal type,axial flow type,radial flow type,none of these,,B,
<p>The volume of air delivered by the compressor is called</p>,free air delivery,compressor capacity,swept volume,none of these,,B,
<p>The efficiency of a jet engine is higher at</p>,low speeds,high speeds,low altitudes,high altitudes,,D,
"<p>In axial flow compressor, exit flow angle deviation from the blade angle is a function of</p>",blade camber,blade camber and incidence angle,space-chord ratio,blade camber and space-chord ratio,,B,
<p>Rotary compressors are used for delivering</p>,small quantities of air at high pressures,large quantities of air at high pressures,small quantities of air at low pressures,large quantities of air at low pressures,,D,
<p>Workdone by a two-stage reciprocating air compressor per cycle is equal to the workdone in LP. cylinder and H.P. cylinder.</p>,True,False,,,,A,
<p>A rotary compressor is driven by an</p>,electric motor,engine,either (a) or (b),none of these,,C,
"<p>In a centrifugal compressor, an increase in speed at a given pressure ratio causes</p>",increase in flow,decrease in flow,increase in efficiency,increase in flow and decrease in efficiency,,D,
<p>A large clearance Volume in a reciprocating compressor results in</p>,reduced volume flow rate,increased volume flow rate,lower suction pressure,lower delivery pressure,,A,
<p>A closed cycle gas turbine gives __________ efficiency as compared to an open cycle gas turbine.</p>,same,lower,higher,,,C,
<p>Gas turbine as compared to steam turbine</p>,requires less space for installation,has compressor and combustion chamber,has less efficiency,all of these,,D,
<p>Intercooling in gas turbines</p>,decreases net output but increases thermal efficiency,increases net output but decreases thermal efficiency,decreases net output and thermal efficiency both,increases net output and thermal efficiency both,,B,
"<p>When the temperature of air leaving the intercooler, in a two stage compression with intercooler, is __________ the original atmospheric air temperature, then the intercooling is known as perfect or complete intercooling.</p>",equal to,less than,more than,,,A,
"<p>The actual volume of air delivered by a compressor, When reduced to the normal temperature and pressure conditions is called compressor capacity.</p>",Yes,No,,,,B,
<p>The compression ratio in a gas turbine is</p>,4,1,9,12,,B,
<p>Intercooling in compressors results in saving of power in compressing given volume of air to a given pressure.</p>,Correct,Incorrect,,,,A,
<p>Only rocket engines can be propelled to space because</p>,they can generate very high thrust,they have high propulsion efficiency,these engines can work on several fuels,they are not air-breathing engines,,D,
<p>The maximum combustion pressure in gas turbine is __________ as compared to I.C. engine.</p>,more,less,,,,B,
<p>An aftercooler is used to</p>,remove impurities from air,reduce volume of air,cause moisture and oil vapour to drop out,cool the air,,C,
<p>High air-fuel ratio in gas turbines</p>,increases power output,improves thermal efficiency,reduces exhaust temperature,do not damage turbine blades,,C,
"<p>The ratio of the volume of free air delivery per stroke to the swept volume of the piston, is known as</p>",compressor efficiency,volumetric efficiency,isothermal efficiency,mechanical efficiency,,B,
"<p>If <i>p</i><sub>1</sub>, is the pressure of air entering the L.P. cylinder and <i>p</i><sub>2</sub> is the pressure of air leaving the L.P. cylinder (or intercooler pressure), then the ratio of cylinder diameters for a single acting, two stage reciprocating air compressor with complete intercooling is given by (where <i>D</i><sub>1</sub> = Dia. of L.P. cylinder, and <i>D</i><sub>2</sub> = Dia. of H.P. cylinder)</p>","<i>D</i><sub>1</sub>/<i>D</i><sub>2</sub> = <span class=""root""><i>p</i><sub>1</sub><i>p</i><sub>2</sub></span>","<i>D</i><sub>1</sub>/<i>D</i><sub>2</sub> = <span class=""root""><i>p</i><sub>1</sub>/<i>p</i><sub>2</sub></span>","<i>D</i><sub>1</sub>/<i>D</i><sub>2</sub> = <span class=""root""><i>p</i><sub>2</sub>/<i>p</i><sub>1</sub></span>",none of these,,C,
"<p>The ratio of the indicated power to the shaft power or brake power of the motor or engine required to drive the compressor, is called</p>",compressor efficiency,volumetric efficiency,isothermal efficiency,mechanical efficiency,,D,
<p>The increase in pressure in a roots blower is entirely due to back flow of air.</p>,Agree,Disagree,,,,A,
"<p>The type of rotary compressor used in aeroplanes, is of</p>",centrifugal type,axial flow type,radial flow type,none of these,,B,
<p>An axial compressor gives optimum performance at high speeds and large volume flows.</p>,Agree,Disagree,,,,A,
"<p>In a reciprocating air compressor, the compression work per kg of air</p>",increases as clearance volume increases,decreases as clearance volume increases,is independent of clearance volume,increases as clearance volume decreases,,C,
<p>The degree of reaction in an axial flow compressor is defined as the ratio of static enthalpy rise in the</p>,rotor to static enthalpy rise in the stator,stator to static enthalpy rise in the rotor,rotor to static enthalpy rise in the stage,stator to static enthalpy rise in the stage,,C,
