question,A,B,C,D,E,answer,explanation
<p>Which of the following statement is correct?</p>,A FET is a current controlled device,A BJT is always reverse biased,The semi-conductor material of the gate in an N-channel JFET is <i>p</i>-type,JFET has higher input impedance than MOSFET,,C,
<p>In a bipolar transistor at room temperature if the emitter current is doubled the voltage across its base emitter junction</p>,doubles,halves,increase by about 20 mV,decrease by about 20 mV,,B,
<p>Which one of the following power amplifier has the maximum efficiency?</p>,Class A,Class B,Class AB,Class C,,D,
<p>Negative feedback lowers the cut off frequency and increase the upper cut off frequency of amplifier.</p>,True,False,,,,A,
"<p>In a single-stage RC coupled common emitter amplifier, the phase shift at the lower 3 dB frequency is</p>",zero,135°,180°,225°,,B,
<p>CE mode input V-I characteristic can be shown by a plot of</p>,V<sub>BE</sub> versus <i>i</i><sub>B</sub> for constant values of V<sub>CE</sub>,V<sub>CB</sub> versus <i>i</i><sub>C</sub> for constant values of I<sub>E</sub>,V<sub>CE</sub> versus <i>i</i><sub>E</sub> for constant values of V<sub>EB</sub>,V<sub>CE</sub> versus <i>i</i><sub>E</sub> for constant values of V<sub>CE</sub>,,A,
<p><i>n</i>-channel MOS is</p>,slower than <i>p</i>-channel MOS,faster than <i>p</i>-channel MOS,same as <i>p</i>-channel MOS,none of these,,B,
<p>Which of the following compensation method in amplifier can be used to reduce the bandwidth?</p>,Pole-zero compensation,Dominant pole compensation,Lead compensation,Any of the above,,B,
<p>A push pull amplifier balance out</p>,odd harmonics,even harmonics,both odd as well as even harmonics,neither odd nor even harmonics,,A,
"<p>In a half wave rectifier, V<sub><i>rms</i></sub> is</p>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/331-496-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/331-496-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/331-496-3.png""/>",None of these,,A,
<p>If the thermal resistance of a transistor is lower it means</p>,higher junction temperature,lower junction temperature,higher or lower junction temperature depending on circuit conditions,higher or lower junction temperature depending on transistor,,B,
"<p>A Darlington pair has β = 300. If R<sub>E</sub> = 1 kΩ and R<sub>L</sub> = 100 Ω, the input impedance at the base is approximately</p>",300 k ohm,3 k ohm,100 k ohm,30 k ohm,,B,
<p>Barkhausen criterion is 1 + A<sub><i>v</i></sub>β = 0.</p>,True,False,,,,A,
<p>The voltage gain of which transistor configuration is less than unity?</p>,CB,CE,CC,None,,C,
<p>Linear transistor circuits always operate in</p>,saturation region,cut off region,active region,passive region,,C,
