question,A,B,C,D,E,answer,explanation
<p>The minimum value of <i>h</i><sub><i>fe</i></sub> of a transistor used in RC phase shift oscillator is</p>,54.4,45.4,44.5,29,,C,
<p>Self bias is an example of __________ feedback that tends to stabilize the drain current against changes in temperature and JFET replacement.</p>,variable,low,negative,positive,,C,
"<p>In voltage amplifiers, the load resistance</p>",should be a small as possible,should be as large as possible,must be equal to output impedance,must be half of output impedance,,B,
<p>The RC network of wein bridge oscillator consists of resistors and capacitors of values R = 220 kΩ and C = 250 PF Determine the frequency of oscillation</p>,2.98 kHz,3 kHz,2 kHz,10 kHz,,A,
<p>Which of the following statement is correct?</p>,FET and junction transistor both are unipolar,FET and junction transistor both are bipolar,"The FET is bipolar, while junction transistor are unipolar","The FET is unipolar, while junction transistor are bipolar",,D,
"<p>In a single stage differential amplifier, the output offset voltage is basically dependent on the mismatch of</p>","V<sub>BE</sub>, I<sub>B</sub> and β",V<sub>BE</sub> and I<sub>B</sub>,I<sub>B</sub> and β,V<sub>BE</sub> and β,,C,
"<p>In figure the dc load line will meet the <i>y</i> and <i>x</i> axis respectively at<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/320-277-1.png""/></p>",20 mA and 30 V,15 mA and 20 V,25 mA and 40 V,10 mA and 20 V,,A,
<p>Transformer coupling is mostly used in</p>,RF amplifier,audio amplifier,both audio and RF amplifier,none of the above,,C,
<p>Which of the following method cannot be used to increase the bandwidth for cascaded RF amplifier stages?</p>,Wave traps in each stage,Stagger tuning,A shunt damping resistor across each tuned circuit,Doubled tuned transformers with tighter coupling,,A,
<p>The current I<sub>CBO</sub> flows in</p>,base and emitter leads,base and collector leads,collector and emitter leads,"collector, emitter and base leads",,B,
<p>The <i>h</i> parameter <i>h</i><sub>11</sub> is the same in CE and CC circuit.</p>,True,False,,,,A,
<p>A second-order band-pass active filter can be obtained by cascading a low pass second order section having cut off frequency <i>f</i><sub>OH</sub> with a high pass second order section having cut-off frequency <i>f</i><sub>OL</sub> provided</p>,<i>f</i><sub>OH</sub> &gt; <i>f</i><sub>OL</sub>,<i>f</i><sub>OH</sub> &lt; <i>f</i><sub>OL</sub>,<i>f</i><sub>OH</sub> = <i>f</i><sub>OL</sub>,<i>f</i><sub>OH</sub> ≤ 1/2<i>f</i><sub>OL</sub>,,A,
<p>Class A and Class B power amplifiers predominate at</p>,audio frequencies,radio frequencies,all frequencies,audio and radio frequency,,A,
<p>In a class C operation V<sub>CC</sub> = 30 V and V<sub>CE(sat)</sub> = 2 V. The efficiency is</p>,93.75%,88%,6.66%,3.33%,,A,
"<p>In a CE amplifier, the collector resistance is 6 kΩ and load resistance is 3 kΩ. The ac load resistance is</p>",9 kΩ,6 kΩ,3 kΩ,2 kΩ,,D,
<p>A voltage tripler circuit uses</p>,2 diodes and 2 capacitors,3 diodes and 3 capacitors,2 diodes and 3 capacitors,3 diodes and 2 capacitors,,B,
<p>An op-amp uses</p>,RC coupling,direct coupling,transformer coupling,either (b) or (c),,B,
<p>In a biased limiter the clipping level can be adjusted by adjusting the voltage of battery.</p>,True,False,,,,A,
<p>One input terminal of high gain comparator circuit is connected to ground and a sinusoidal voltage is applied to the other input. The output of comparator will be</p>,sinusoidal,full rectified sinusoidal,half rectified sinusoidal,square wave,,D,
<p>3N 200 is a</p>,semi-conductor diode,P-N-P transistor,dual gate MOSFET,UJT,,C,
<p>The A.C. resistance of the emitter diode will be</p>,5.05 Ω,50.5 Ω,505 Ω,5050 Ω,,B,
"<p>For a transistor amplifier with self biasing network, the following components are used. R<sub>1</sub> = 4 kΩ, R<sub>2</sub> = 4 kΩ, R<sub>C</sub> = 1 kΩ. The approximate value of the stability factor 'S' will be</p>",4,3,2,1.5,,B,
<p>The gate electrode in the FET corresponds to the</p>,collector in a bipolar transistor,base in a bipolar transistor,emitter in a bipolar transistor,none of the above,,B,
<p>The properties of JFET resemble those of</p>,thermionic values,N-P-N transistors,P-N-P transistors,unijunction transistor,,B,
<p><p><b>Assertion (A):</b>  Transformer coupling has the disadvantage of the weight of transformer and Saturation of core</p><p><b>Reason (R):</b>  Transformer coupling is very suitable for impedance matching</p></p>,Both A and R are correct and R is correct explanation for A,Both A and R are correct but R is not correct explanation for A,A is correct R is wrong,A is wrong R is correct,,B,
<p>A Hartley oscillator is used for generation</p>,very low frequency oscillation,radio frequency oscillation,microwave oscillation,audio-frequency oscillation,,D,
<p>In a CE class A amplifier the quiescent current and voltage are I<sub>CQ</sub> and V<sub>CEQ</sub>. The maximum power output can be</p>,(V<sub>CEQ</sub>)(I<sub>CQ</sub>),"<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/322-340-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/322-340-2.png""/>",2 (V<sub>CEQ</sub>)(I<sub>CQ</sub>),,B,
<p>The ripple factor of a power supply is</p>,"<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/326-419-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/326-419-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/326-419-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/326-419-4.png""/>",,B,
<p>In a P-N-P junction transistor as compared to base region is more heavily doped so that</p>,leakage current is minimized,recombination will be increased in the base region,the flow across the base regional is only because of electrons,the flow across the base region is mainly because of holes,,D,
<p>In every practical oscillator the loop gain is slightly more than unit and amplitude of oscillations is limited by</p>,magnitude of loop gain,onset of non-linearity,magnitude of gain,β,,B,
<p>Which of the following is not valid in case of FETs?</p>,It has low voltage gain,It has high input impedance,It has fast switching time,It is voltage controlled device,,C,
"<p>When the emitter current of a transistor is changed by 1 mA, its collector current changes by 0.990 mA. The common base short circuit current gain <span class=""symbol"">a</span> for the transistor is</p>",0.99,1.01,1.001,0.990,,A,
