question,A,B,C,D,E,answer,explanation
<p>In a crystal</p>,the frequencies of series and parallel resonance are equal,the frequency of series resonance is more than frequency of parallel resonance,the frequency of parallel resonance is more than frequency of series resonance,None of the above,,C,
"<p>Voltage V<sub>L</sub> in the circuit when V<sub>s</sub> &lt; 0 where D is an ideal diode. (Take R<sub>1</sub> = R<sub>s</sub> = R<sub>L</sub> = 1 Ω)<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/335-551-1.png""/></p>",0,1,1.5,cannot find,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/366-551-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/366-551-2.png""/></p>
<p>if V<sub><i>s</i></sub> ≥ 0, then <i>i</i><sub><i>d</i></sub> ≥ 0</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/366-551-3.png""/></p>
<p>if V<sub>s</sub> &lt; 0 then <i>i</i><sub><i>d</i></sub> &lt; 0, Diode D is replaced by and open ckt and <i>i</i><sub><i>d</i></sub> = 0, hence V<sub>L</sub> = <i>i</i><sub><i>d</i></sub> . R<sub>L</sub> = 0.</p> "
<p>Ultra high frequency oscillators work in the range</p>,20 Hz to 20 kHz,1 kHz to 30 kHz,30 kHz to 30 MHz,above 30 MHz,,D,
<p>N-channel FETs are superior to <i>p</i>-channel FETs because</p>,mobility of electrons is smaller than that of holes,mobility of electrons is greater than that of holes,they consume less power,they have high switching time,,B,
"<p>For the amplifier in figure, β = 800. The mid-band voltage gain V<sub>0</sub>/V<sub><i>i</i></sub> is<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/329-459-1.png""/></p>",0,&lt; 1,≈ 1,800,,C,
"<p>In the circuit of figure, <i>v</i><sub>0</sub> =<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/312-167-1.png""/></p>",3 <i>v</i><sub>1</sub> + 4 <i>v</i><sub>2</sub>,-3 <i>v</i><sub>1</sub> - 4 <i>v</i><sub>2</sub>,4 <i>v</i><sub>1</sub> + 3 <i>v</i><sub>2</sub>,-4 <i>v</i><sub>1</sub> - 3 <i>v</i><sub>2</sub>,,B,
<p>Class C amplifier is suitable for</p>,a narrow frequency band,a wide frequency band,audio frequencies,either (b) or (c),,A,
"<p>In a N-P-N transistor, when emitter junction is forward biased and collector junction is reverse biased the transistor will operate in</p>",active region,saturation region,cut-off region,inverted region,,A,
<p>A Wien bridge is suitable for</p>,audio frequencies only,radio frequencies only,both audio and radio frequencies,very low frequencies only,,A,
<p>The signal input to a given amplifier is made up of 100 mΩ signal power and 1 mΩ noise power. The amplifier contributes an additional 100 mΩ of noise and has a power gain of 20 dB. The noise factor is</p>,1,1.5,2.0,15,,C,
<p><p><b>Assertion (A):</b>  The gain of an FET amplifier can be changed by changing <i>g</i><sub><i>m</i></sub></p><p><b>Reason (R):</b>  Most receivers use automatic gain control to counteract changes in volume caused by fading</p></p>,Both A and R are correct and R is correct explanation for A,Both A and R are correct but R is not correct explanation for A,A is correct R is wrong,A is wrong R is correct,,B,
<p>The element in the feedback circuit of a logarithmic amplifier using op-amp is</p>,a resistor,a capacitor,an inductor,a diode,,D,
"<p>In a FET, <i>g</i><sub><i>m</i></sub> varies as</p>",I<sub>DS</sub>,I<sub>DS2</sub>,1/IDS,"<span class=""root"">I<sub>DS</sub></span>",,D,
<p><p><b>Assertion (A):</b>  Class A and Class B amplifier predominate in audio applications.</p><p><b>Reason (R):</b>  Class C amplifier is used at radio frequencies.</p></p>,Both A and R are correct and R is correct explanation for A,Both A and R are correct but R is not correct explanation for A,A is correct R is wrong,A is wrong R is correct,,B,
<p>At midband frequencies the coupling capacitor in RC coupled CE amplifier may be considered as</p>,open circuit,short circuit,a reactance equal to load resistance,none of the above,,B,
"<p>An engineer designs an amplifier to have a voltage gain of 60, but when constructed it only had a gain of 50. What percentage of feedback will cause oscillations?</p>",0.1%,0.5%,1%,2%,,D,
"<p>The bandwidth of an amplifier is BW, of <i>n</i>-stage of such as amplifier are cascaded, the bandwidth will become</p>",<i>n</i> BW,"<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/343-683-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/343-683-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/343-683-3.png""/>",,D,
"<p>If a class C power amplifier has an input signal with frequency of 200 kHz and the width of collector current pulses of 0.1 ms, then the duty cycle of the amplifier will be</p>",1%,2%,10%,20%,,D,
<p>An ideal voltage amplifier should have</p>,low input impedance and high output impedance,high input impedance and low output impedance,high input impedance and high output impedance,low input impedance and low output impedance,,B,
<p>The <i>h</i> parameter equivalent circuit of BJT has one voltage source and one current source.</p>,True,False,,,,A,
"<p>The voltage <i>e</i><sub><i>o</i></sub> indicated in the figure has been measured by an ideal voltmeter. Which of the following can be calculated?<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/333-523-1.png""/></p>",Bias current of inverting input only,Bias current of inverting and non-inverting inputs only,Input offset current only,Both the bias currents and the I/P offset current,,C,
<p>In an RC-coupled amplifier for improving the low frequency response</p>,lower R<sub>L</sub> is provided,more bias is used,less gain is provided,higher C<sub>C</sub> is used,,D,
"<p>The circuit of figure is<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/328-442-1.png""/></p>",Precision integrator,Hartley oscillator,Butterworth high pass filter,Wien bridge oscillator,,D,
<p>The minimum gate source voltage that creates the <i>n</i>-type inversion layer is called</p>,cut off voltage,on voltage,threshold voltage,zener voltage,,C,
"<p>In figure gain bandwidth product is<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/327-430-1.png""/></p>",200 Hz,200 MHz,200 kHz,2 MHz,,C,
"<p>Consider the following statements<br/>A totem pole configuration used in the output stage if an op-amp has the advantage of using <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">Only <i>n</i>-<i>p</i>-<i>n</i> BJTs</li><li style=""padding-top:10px;"">Complementary symmetrical pair of transistors</li><li style=""padding-top:10px;"">Only one transistor</li></ol> Which of these statements is/are correct?</p>",1 alone,2 alone,3 alone,1 and 3,,A,
<p><p><b>Assertion (A):</b>  An op-amp amplifier can amplify dc signal</p><p><b>Reason (R):</b>  An op-amp amplifier is a direct coupled amplifier</p></p>,Both A and R are correct and R is correct explanation for A,Both A and R are correct but R is not correct explanation for A,A is correct R is wrong,A is wrong R is correct,,A,
<p>The most common method for biasing a JFET is</p>,reverse bias,self bias,voltage divider bias,none of the above,,B,
"<p>Which of the following figures is an ideal equivalent circuit of a n-p-n transistor?<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/351-856-1.png""/></p>",figure A,figure B,figure C,none,,B,
<p>Which op-amp circuit uses a capacitor in series with input and resistance in feedback path?</p>,Differentiating amplifier,Integrating amplifier,Logarithmic amplifier,None of the above,,A,
<p>For class B operation the theoretical maximum efficiency is</p>,100%,78.5%,50%,27.5%,,B,
"<p>Typical values of current gains for CE, CB and CC amplifiers are</p>","120, 120 and 1 respectively","120, 1 and 120 respectively","1, 120 and 120 respectively","1, 1 and 120 respectively",,B,
<p>To draw ac equivalent circuit for a CE amplifier we should</p>,Reduce all dc sources to zero,Short all capacitors,Reduce all dc sources to zero and short all capacitors,Reduce all dc sources to zero and open all capacitors,,C,
"<p>In the circuit of figure, the value of <i>r</i><sub><i>e</i></sub> is (neglecting <i>v</i><sub><i>be</i></sub>)<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/321-308-1.png""/></p>",100 Ω,75 Ω,50 Ω,25 Ω,,D," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/362-308-1.png""/>.</p> "
