question,A,B,C,D,E,answer,explanation
<p>In a commercially available good power supply the voltage regulation is about</p>,1%,5%,10%,20%,,A, <p>A good power supply does not allow output voltage to vary by more than 1% .</p> 
"<p>In the circuit of figure the diode<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/314-199-1.png""/></p>",will conduct as the whole cycle,will conduct in the positive half cycle,will not conduct,will conduct from 30° to 150° in the positive half cycle,,C, <p>Diode will always be reverse biased.</p> 
<p>The most commonly used bias in BJT amplifier circuits is</p>,voltage divider bias,emitter bias,collector bias,collector feedback bias,,A, <p>Voltage divider bias stabilizes I<sub>C</sub>.</p> 
"<p>In the circuit of figure, <i>v</i><sub>1</sub> = <i>v</i><sub>2</sub> = 10 V. Then<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/311-159-1.png""/></p>",I<sub>1</sub> = I<sub>2</sub>,I<sub>1</sub> &gt; I<sub>2</sub>,I<sub>2</sub> &gt; I<sub>1</sub>,I<sub>1</sub> = 0,,C, <p>Current in diode D<sub>2</sub> will be more because resistance in series with D<sub>2</sub> is less.</p> 
"<p>The inverting op-amp shown in the figure has an open loop gain to 100. The closed loop given <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/332-512-2.png""/> is<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/332-512-1.png""/></p>",-8,-9,-10,-11,,D," <p>Applying KCL inverting node</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/365-512-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/365-512-2.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/365-512-3.png""/> .</p> "
<p>In a voltage regulated power supply the zener operates in the breakdown region when (V<sub>in</sub> is input voltage and V<sub><i>z</i></sub> is zener breakdown voltage)</p>,V<sub>in</sub> &lt; V<sub><i>z</i></sub>,V<sub>in</sub> &gt; V<sub>z</sub>,V<sub>in</sub> = V<sub><i>z</i></sub>,both (a) or (b),,B, <p>Zener breakdown when input voltage is more than zener breakdown voltage.</p> 
<p>The parameter <i>h</i><sub>11</sub> for CB circuit is higher than that for CE circuit.</p>,True,False,,,,B, <p>It is lower.</p> 
"<p>Figure shows a self bias circuit for FET amplifier, I<sub>D</sub> = 4 mA. Then I<sub>S</sub> =<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/310-147-1.png""/></p>",4 mA,2 mA,0.4 mA,0.2 mA,,A, <p>Since gate current is negligible I<sub>S</sub> = I<sub>D</sub> = 4 mA.</p> 
"<p>In the CE equivalent circuit of figure, the voltage gain is<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/321-309-1.png""/></p>",200,40,5,1000,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/362-309-1.png""/></p> "
<p>In a CE amplifier</p>,both ac and dc load lines have the same slope,the ac load line has more slope than dc load line,the ac load line has less slope than dc load line,the two load lines may have slope more than the other,,B," <p>Since ac collector resistance is less than dc collector resistance, slope of ac load line is more than that of dc load line.</p> "
<p>The voltage gain of an amplifier without and with feedback are 100 and 20. The negative feedback is</p>,4%,5%,20%,80%,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/363-436-1.png""/> or β = 0.04 or 4% .</p> "
"<p>In the circuit shown in figure, R<sub>C</sub> = 10k, R<sub>E</sub> = 150Ω, β = 100, I = 1 mA. The value of <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/330-476-2.png""/>, will be<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/330-476-1.png""/></p>",50,100,192,400,,C," <p>circuit shown is Darlington Amplifier.</p>
<p>Gain <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/364-476-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/364-476-2.png""/>.</p> "
"<p>Calculate the conductivity of pure silicon at room temperature when the concentration of carriers is 1.6 x 10<sup>10</sup> per cm<sup>3</sup>. Take μ<sub><i>e</i></sub> = 1500 cm<sup>2</sup>/V-sec, μ<sub><i>h</i></sub> = 500 cm<sup>2</sup>/V-sec at room temperature,</p>",5.12 x 10<sup>-16</sup>,5 x 10<sup>+16</sup>,10<sup>16</sup>,5 x 10<sup>20</sup>,,A, <p>σ<sub><i>i</i></sub> = (μ<sub><i>e</i></sub> + μ<sub><i>n</i></sub>) . <i>e</i> . <i>n</i><sub><i>i</i></sub> .</p> 
"<p>A potential of 7 V is applied to a silicon diode. A resistance of 1 kΩ is also connected in series. If the diode is forward biased, the current in the circuit is</p>",7 mA,6.3 mA,0.7 mA,0,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/359-38-1.png""/> A = 6.3 mA.</p> "
"<p>Which of the following?<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/330-473-1.png""/></p>",Voltage series feedback and decrease I/P impedance.,Voltage shunt feedback and decrease I/P impedance.,Voltage series feedback and increase I/P impedance.,Voltage shunt feedback and increase I/P impedance.,,C, <p>Because sample signal is voltage and feedback signal is also voltage. The drop in R<sub>E</sub> change the input voltage at Base Emitter Junction.</p> 
<p>In a transistor E mode the collector current with the transistor in cut off region is</p>,zero,high,equal to saturated value,none of the above,,A," <p>When transistor is cut off, I<sub>C</sub> is zero.</p> "
"<p>Two CE stages, 1 and 2 are coupled through a capacitor. V<sub>CC</sub> is the same for both. Base resistances R<sub>B1</sub> and R<sub>B2</sub> are such that R<sub>B1</sub> &gt; R<sub>B2</sub>. Then</p>",base currents for both stages are equal,base current of stage 1 is more than that of stage 2,base current of stage 2 is more than that of stage 1,either (b) or (c),,C," <p>Since R<sub>B2</sub> &lt; R<sub>B1</sub>, I<sub>B2</sub> &gt; I<sub>B1</sub>.</p> "
"<p>In a two stage CE amplifier circuit, the ac collector resistance of the first stage depends on</p>",load resistance,input impedance of first stage,input impedance of second stage,all of the above,,C," <p>Since the first amplifier is feeding the second stage, the input impedance of second stage is the ac collector resistance of first stage.</p> "
<p>In a CE amplifier the ac cut off voltage is 9 V and slope of ac load line is - 0.5 mA/V. The ac saturation current is</p>,9 mA,4.5 mA,3 mA,18 mA,,B, <p>AC saturation current is cutoff voltage x slope of ac load line.</p> 
<p>For dc the current through coupling capacitor in CE amplifier circuit is</p>,very high,high,low,zero,,D, <p>dc remains confined within BJT. Only ac signal comes out.</p> 
<p>In a CE amplifier the collector resistance is short circuited. The ac output voltage will</p>,increases,remains the same,increases or decreases,decreases,,D," <p>Since the output is taken across collector resistance, short-circuiting collector resistance will decrease output voltage.</p> "
"<p>In a transistor CE mode, V<sub>CC</sub> = +30 V. If the transistor is in cut off region, V<sub>CE</sub> =</p>",+30 V,+20 V,10 V,zero,,A, <p>When transistor is in cut off region V<sub>CE</sub> = V<sub>CC</sub> .</p> 
<p>The dc load current in a bridge rectifier circuit is 10 mA. The dc load current through each diode is</p>,40 mA,20 mA,10 mA,5 mA,,D," <p>Since both diodes contribute equal load current, each diode current is 5 mA.</p> "
<p>An integrating amplifier has resistance in feedback path.</p>,True,False,,,,B, <p>It has capacitance in feedback path.</p> 
<p>The units of transistor <i>h</i> parameters <i>h</i><sub>11</sub> and <i>h</i><sub>22</sub> are the same.</p>,True,False,,,,B, <p>The units of <i>h</i><sub>11</sub> are ohms and units of <i>h</i><sub>22</sub> siemens.</p> 
<p>Positive feedback is mainly used in</p>,oscillators,thyristors,voltage regulators,both (a) and (b),,D," <p>In oscillators, the oscillations are generated due to positive feedback. In thyristors anode current increases due to positive feedback.</p> "
"<p>For a BJT if β = 50, I<sub>CEO</sub> = 3 μA and I<sub>C</sub> = 1.2 mA then I<sub>B</sub></p>",24 μA,23 μA,20 μA,10 μA,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/366-557-1.png""/>.</p> "
"<p>In figure, I<sub>D</sub> = 4 mA. Then V<sub>D</sub> =<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/310-143-1.png""/></p>",20 V,10 V,30 V,1 V,,B, <p>V<sub>D</sub> = 20 - 4 x 10<sup>-3</sup> x 2.5 x 10<sup>3</sup> = 10 V.</p> 
<p>The main application of enhancement mode MOSFET is in</p>,amplifier circuits,oscillator circuits,switching circuits,all of the above,,C, <p>Because of high switching speed MOSFET is very suitable for digital circuit.</p> 
"<p>A circuit using an op-amp is shown in the given figure. It has<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/340-632-1.png""/></p>",voltage series feedback,voltage shunt feedback,current shunt feedback,current series feedback,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/367-632-1.png""/></p>
<p>From above mathematical expression</p>
<p>Feedback current I<sub>f</sub> is proportional to V<sub>0</sub>. So it is a voltage shunt feedback.</p> "
<p><p><b>Assertion (A):</b>  In CE amplifier the emitter is at ground potential for ac signals</p><p><b>Reason (R):</b>  A CE amplifier has near unity voltage gain</p></p>,Both A and R are correct and R is correct explanation for A,Both A and R are correct but R is not correct explanation for A,A is correct R is wrong,A is wrong R is correct,,C, <p>CE amplifier has good voltage gain.</p> 
<p>An oscillator requires an amplifier</p>,with negative feedback,with positive feedback,with either positive or negative feedback,none of the above,,B, <p>Positive feedback is necessary for sustained oscillations.</p> 
<p>A full wave bridge diode rectifier uses diodes having forward resistance of 50 ohms each. The load resistance is also 50 ohms. The voltage regulations is</p>,20%,50%,100%,200%,,D," <p>No load output voltage = <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/361-238-1.png""/></p>
<p>Output voltage at full load = <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/361-238-2.png""/></p> "
<p>The disadvantage of direct coupled amplifiers is</p>,drift,large size of transistor,low voltage gain,both (b) and (c),,A, <p>The drift is amplified by different stages.</p> 
"<p>A transistor has a power rating of 8 W for a case temperature of 25°C. If derating factor is 30 mW/°C, the power rating for 55°C, case temperature is</p>",8 W,7.5 W,7.1 W,6.8 W,,C, <p>Power rating = 8 - (55 - 25)(30 x 10<sup>-3</sup>) = 7.1 W.</p> 
"<p>In figure V<sub>BE</sub> = 0.7 V. The base current is<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/320-277-1.png""/></p>",above 97 μA,about 97 mA,about 75 μA,about 75 mA,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/362-279-1.png""/></p> "
<p>An ideal power supply has</p>,zero internal resistance,very high internal resistance,high output resistance,both (b) and (c),,A, <p>An ideal power supply should have zero voltage drop.</p> 
"<p>In a self bias circuit for CE amplifier, the emitter resistance is made three times the original value. The collector current will</p>",remain the same,become three times,decrease,become one-third,,D," <p>The emitter current becomes one-third since collector current in BJT is almost the same as emitter current, collector current also becomes one-third.</p> "
"<p>A P-channel MOSFET operating in the enhancement mode is characterized by V<sub>t</sub> = - 4 V and I<sub>DQ</sub> = - 10 mA, when V<sub>GSQ</sub> = - 5.5 V, what will be V<sub>GSQ</sub> if I<sub>DQ</sub> = -15 mA and I<sub>D, on</sub> = - 16 mA</p>",- 2 V,3 V,0.13 V,1.3 V,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/367-572-1.png""/>.</p> "
