question,A,B,C,D,E,answer,explanation
"<p>In an amplifier with a gain of - 1000 and feedback factor β = - 0.1, the change in gain is 20% due to temperature. The change in gain for feedback amplifier will be</p>",10%,5%,0.2%,0.01%,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/363-413-1.png""/>. When gain changes, </p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/363-413-2.png""/> age change in</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/363-413-3.png""/></p> "
"<p>In the diode circuit of figure the diodes are ideal. The average current through ammeter is<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/317-223-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/317-223-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/317-223-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/317-223-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/317-223-5.png""/>",,B," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/361-223-1.png""/>.</p> "
<p>A transistor has two <i>p</i>-<i>n</i> junctions. The batteries should be connected such that</p>,both junctions are forward biased,both junctions are reverse biased,one junction is forward biased and the other is reverse biased,either (a) or (b),,C, <p>Emitter base junction is forward biased and base-collector junction is reverse biased.</p> 
<p>The value of parameter <i>r</i><sub><i>e</i></sub> used in <i>r</i><sub><i>e</i></sub> transistor model</p>,increases with increase in temperature,decreases with increase in temperature,is not affected by increase in temperature,either (b) or (c),,A," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/362-307-1.png""/>.</p> "
"<p><p><b>Assertion (A):</b>  In a full wave rectifier output the lowest ac component is at twice the input frequency</p><p><b>Reason (R):</b>  In a full wave rectifier, the output waveform consists of half sinusoids</p></p>",Both A and R are correct and R is correct explanation for A,Both A and R are correct but R is not correct explanation for A,A is correct R is wrong,A is wrong R is correct,,B," <p>Since output consists of half sinusoids, output frequency is twice the input frequency.</p> "
<p>An op-amp has zero gain for common mode inputs. Then CMRR =</p>,zero,infinite,high,low,,B," <p>Since common mode signal is reduced to zero, CMRR is infinite.</p> "
<p><p><b>Assertion (A):</b>  Negative feedback reduces the bandwidth of an amplifier </p><p><b>Reason (R):</b>  Negative feedback stabilizes the gain of an amplifier</p></p>,Both A and R are correct and R is correct explanation for A,Both A and R are correct but R is not correct explanation for A,A is correct R is wrong,A is wrong R is correct,,D, <p>A is wrong because negative feedback increases the bandwidth.</p> 
<p>In an amplifier the voltage gain is the ratio of</p>,output voltage and emitter resistance,output voltage and input current,output voltage and input voltage,none of the above,,C, <p>Voltage gain is always the ratio of output and input voltages.</p> 
"<p>The critical frequency of the circuit of figure is<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/324-390-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/324-390-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/324-390-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/324-390-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/324-390-5.png""/>",,B," <p>Critical frequency of RC circuit = <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/363-390-1.png""/> .</p> "
"<p>Find resistance R<sub>B</sub> to bring transistor to threshold of saturation V<sub>CB</sub> = 0, V<sub>BE</sub> = 0.7 V, <span class=""symbol"">a</span> = 0.96<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/331-484-1.png""/></p>",1.5 kΩ,15 kΩ,10 kΩ,1 kΩ,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/364-484-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/364-484-2.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/364-484-3.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/364-484-4.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/1-sym-imp.gif""/> 1.5 kΩ.</p> "
"<p>In figure I<sub>D</sub> = 4 mA. Then V<sub>GS</sub> =<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/310-147-1.png""/></p>",4.4 V,-4.4 V,0.44 V,-0.44 V,,B, <p>V<sub>GS</sub> = -V<sub>S</sub> = -4.4 V.</p> 
<p>A typical value of <i>g</i><sub><i>m</i></sub> for a FET is about 25 μs.</p>,True,False,,,,B, <p><i>g</i><sub><i>m</i></sub> is about 0.1 x 10<sup>-3</sup> siemens.</p> 
<p>The dissipation at the collector is in the quiescent state and increases with excitation in the case of a</p>,class A series fed Amplifier,class A transistor coupled Amplifier,class AB amplifier,class B amplifier,,D, <p>Only one transistor conducts without biasing.</p> 
"<p>In following circuit, R<sub>B</sub> will be if V<sub>CC</sub> = 10 V, V<sub>S</sub> = 2 V, R<sub>C</sub> = 5 kΩ, R<sub>S</sub> = 90 kΩ, β = 50, I<sub>CE</sub> = 0, V<sub>CEsat</sub> = 0.1 V<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/336-567-1.png""/></p>",230 K,235 K,240 K,250 K,,B," <p>By making capacitor blocked, I<sub>s</sub> = 0, and applying KVL</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/366-567-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/366-567-2.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/366-567-3.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/366-567-4.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/366-567-5.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/366-567-6.png""/></p>
<p>By considering S<sub>i</sub> Transistor.</p> "
<p>The open loop gain of an ideal op-amp is</p>,infinite,very high,neither high nor low,low,,A, <p>An ideal op-amp has infinite open loop gain.</p> 
"<p>In following figure, what will be R<sub>1</sub> and R<sub>2</sub> for maximum symmetrical swing if V<sub>CSat</sub> ≈ 0. Given that R<sub>E</sub> = 200 Ω, R<sub>C</sub> = 400 Ω, V<sub>CC</sub> = 20 V, β = 99<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/336-569-1.png""/></p>",6 k,"3 k, 6 k","9.9 k, 2.4 k","2.4 k, 9.9 k",,D," <p>The quiescent collector current for maximum symmetrical swing.</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/366-569-1.png""/></p>
<p>In standard consideration, a factor of 10 used as the margin of inequality for β independence. Then, </p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/366-569-2.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/1-sym-imp.gif""/> V<sub>BB</sub> = V<sub>BEQ</sub> + I<sub>CQ</sub> . R<sub>E</sub></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/1-sym-imp.gif""/> 0.7 + 16.66 x 10<sup>-3</sup> x 200 = 4 V</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/366-569-3.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/367-569-4.png""/></p> "
<p>The ideal characteristics of a stabilizer is</p>,constant output voltage with low internal resistance,constant output current with low internal resistance,constant output voltage with high internal resistance,constant internal resistance and constant output current,,A, <p>A stabilizer must give constant output voltage. This is possible only if internal resistance is low.</p> 
<p>The ripple factor of a half wave rectifier is more than 2.</p>,True,False,,,,B, <p>Ripple factor of half wave rectifier is 1.21 .</p> 
"<p><p><b>Assertion (A):</b>  The circuit in figure produces repetitive narrow pulses when input is fed with sine or triangular waveform having peak value more than + V</p><p><b>Reason (R):</b>  The high gain op-amp produces voltages at two levels. If input is more than + V, the output is + 15 V otherwise the output is - 15 V.<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/356-967-1.png""/></p></p>",Both A and R are correct and R is correct explanation for A,Both A and R are correct but R is not correct explanation for A,A is correct R is wrong,A is wrong R is correct,,A, <p>It is a comparator circuit.</p> 
<p>In a CE amplifier drives a low load resistance directly the result will be</p>,overloading of amplifier,underloading of amplifier,overloading or underloading of amplifier depending on circuit,none of the above,,A, <p>Low load resistance means high current and hence over loading.</p> 
"<p>For CE amplifier of figure, the slope of ac load line is<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/327-432-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/327-432-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/327-432-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/327-432-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/327-432-5.png""/>",,A," <p>For ac, R<sub>L</sub> and R<sub>C</sub> appear in parallel.</p>
<p>Hence <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/363-432-1.png""/> .</p> "
<p>For high frequencies a capacitor like</p>,an open circuit,a short circuit,either open circuit or short circuit,none of the above,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/359-56-1.png""/>. If w is very high, X<sub>C</sub>, is nearly zero.</p> "
"<p>A non-inverting op-amp summer is shown in figure, the output voltage V<sub>0</sub> is<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/330-481-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/330-481-2.png""/>",3 sin (100<i>t</i>),sin (100<i>t</i>),2 sin (100<i>t</i>),,A," <p>I/p voltage = <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/364-481-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/1-sym-imp.gif""/> <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/364-481-2.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/1-sym-imp.gif""/> -1 + 1 + <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/364-481-3.png""/> sin ω<i>t</i> <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/1-sym-imp.gif""/> <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/364-481-3.png""/> sin ω<i>t</i></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/364-481-4.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/364-481-5.png""/>.</p> "
"<p>In following figure find V<sub>GG</sub> by assuming gate current is negligible for the <i>p</i>-channel JFET. (if I<sub>DQ</sub> = - 6 mA, R<sub>S</sub> = 0, V<sub>DD</sub> = -18 V, R<sub>D</sub> = 2 kΩ, I<sub>DSS</sub> = - 10 mA, I<sub>PO</sub> = - 3 V)</p>",0.67 V,6.7 V,7 V,0.3 V,,A," <p>If Gate current is considered to be negligible then V<sub>GG</sub> = V<sub>GSQ</sub></p>
<p>and <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/367-570-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/367-570-2.png""/>.</p> "
"<p>A difference amplifier using op-amp has closed loop gain = 50. If input is 2 V to each of inverting and non-inverting terminals, output is 5 mA. Then CMRR =</p>",20000,2000,200,20,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/360-168-1.png""/>.</p> "
<p>The coupling capacitor in amplifier circuits</p>,affects dc biasing,does not affect dc biasing,affects dc biasing to some extent,both (a) and (c),,B, <p>Capacitor is open-circuit for dc.</p> 
"<p>In figure if C is replaced by short circuit then R<sub>B</sub> will be<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/336-567-1.png""/></p>",425 K,412 K,474 K,400 K,,C," <p>If C is short circuited then, by using KCL and KVL, </p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/366-568-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/366-568-2.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/366-568-3.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/366-568-4.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/366-568-5.png""/></p> "
