question,A,B,C,D,E,answer,explanation
"<p>The circuit in figure is<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/314-195-1.png""/></p>",rectifier,voltage to frequency converter,frequency to voltage converter,logarithmic amplifier,,D,
<p>A feedback network to be used with an amplifier to provide oscillation is tested and found to give an output of 0.124 V with a 0.5 V input. What will be the effect on output if the amplifier's gain is twice that required by the Barkhausen criterion?</p>,Linear oscillations,Non-linear oscillations,Damped oscillations,No oscillations,,D,
"<p>The oscillator shown in figure is a<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/354-940-1.png""/></p>",Clapp oscillator,R-C Phase shift oscillator,Hartley oscillator,Colpitt's oscillator,,A,
<p>In a combination limiter with sinusoidal input voltage the output wave can be nearly square.</p>,True,False,,,,A,
<p><p><b>Assertion (A):</b>  A Darlington amplifier has very low output impedance</p><p><b>Reason (R):</b>  The circuit has a low resistance R<sub>E</sub> between emitter and ground</p></p>,Both A and R are correct and R is correct explanation for A,Both A and R are correct but R is not correct explanation for A,A is correct R is wrong,A is wrong R is correct,,C,
<p>A Hartley oscillator uses</p>,a tapped inductor,a tapped capacitor,both (a) and (b),neither (a) nor (b),,A,
"<p>A silicon PN junction diode under reverse bias has depletion region of width 10 μm. The relative permittivity of silicon, ε<sub>r</sub> = 11.7 and the permittivity of free space ε<sub>0</sub> = 8.85 x 10<sup>-12</sup> F/m. The depletion capacitance of the diode per square meter is</p>",100 μF,10 μF,1 μF,20 μF,,B,
<p>The properties of FETs resemble closely to</p>,UJT,current transformer,thyristor,thermionic valves,,D,
<p>The source of the harmonic distortion in a RC coupled transistor amplifier is usually</p>,power supply,capacitor,R-C circuit,transistor,,D,
<p>Two transistors have same value of a but different gain (G) bandwidth (B) product. The transistors have similar geometry. However one of them is germanium and the other is silicon. The transistor with lower GB product</p>,is germanium,is silicon,may be either of two,cannot be identified on the basis of above data,,B,
<p>Which distortion is least objectionable in case of audio amplifiers?</p>,Phase distortion,Frequency distortion,Harmonic distortion,Inter-modulation distortion,,A,
"<p>In a single stage differential amplifier, the output offset voltage is mainly dependent on the mismatch of</p>","V<sub>BE</sub>, I<sub>B</sub> and β",V<sub>BE</sub> and I<sub>B</sub>,I<sub>B</sub> and β,V<sub>BE</sub> and β,,B,
<p>A delay equalizer is a</p>,low pass filter,band pass filter,all pass filter,high pass filter,,B,
<p>A cascade amplifier stage is equivalent to</p>,common emitter stage followed by a common base stage,common base stage followed by an emitter follower,an emitter follower stage followed by a common base stage,a common base stage followed by a common emitter stage,,A,
<p>Which one of the following devices is not used as the controller in a stabilizer?</p>,DIAC,TRIAC,SCR,Power transistor,,A,
<p>The disadvantage of transformer coupling in amplifier is</p>,cost of transformer at audio frequencies,size of transformer at audio frequencies,size of transformer at radio frequencies,cost and size of transformer at audio frequencies,,D,
"<p>For an I/p of V<sub><i>s</i></sub> = 5 sin ω<i>t</i> (assuming ideal diode), circuit shown in the figure will behave as a<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/337-583-1.png""/></p>","clipper, sine wave clipped at -2 V","clamper, sine wave clamped at -2 V","clamper, sine wave clamped at 0 volts","clipper, sine wave clipped at 2 V",,B,
<p>A transistor is said to be in a quiescent state when</p>,the amplitude of input and output signal is equal,the phase of input and output signal is identical,no signal is applied to the input,the transistor is unbiased,,C,
<p>According to Barkhausen criteria in order to sustain the oscillations</p>,loop gain of the circuit must be negligible,loop gain of the circuit must be equal to unity,the phase shift around the circuit must be 180°,none of the above,,B,
<p>A Wien bridge oscillator uses</p>,negative feedback,positive feedback,both negative and positive feedback,none of the above,,C,
"<p>In the above case, what will be the value of capacitor to obtain 100 kHz frequency?</p>",0.0065 pF,0.0130 pF,0.0260 pF,0.520 pF,,A,
<p>Equal amplitude ac signals are given as inputs to both inverting and given as inputs to both inverting and non-inverting terminals of an op-amp. The output will be zero when the phase difference between inputs is</p>,0°,90°,180°,270°,,A,
<p>Which of the following can be used to isolate a low impedance from a high impedance source?</p>,Emitter follower,"<span class=""symbol"">p</span> filter",Darlington pair,Any of the above,,A,
<p>A class C amplifier uses</p>,high Q tuned circuit,low Q tuned circuit,untuned circuit,either (b) or (c),,A,
"<p>In figure<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/323-357-1.png""/></p>",the collector currents of T<sub>1</sub> and T<sub>2</sub> are equal,the collector current of T<sub>1</sub> is more than that of T<sub>2</sub>,the collector current of T<sub>1</sub> is double that of T<sub>2</sub>,the collector currents of T<sub>2</sub> is more than that of T<sub>1</sub>,,A,
"<p>A three-section RC phase shift oscillator has R = 10K ohms and C = 0.001 μF. If the oscillator is to be made variable using the same value of R, what should be the value of capacitor to obtain a frequency if 1 kHz?</p>",636 pF,180 pF,65 pF,30 pF,,C,
<p>The input to negative clamper has a peak value of V<sub><i>p</i></sub>. Then in the output the positive and negative peaks are nearly</p>,0 and -2 V respectively,V<sub><i>p</i></sub> and -V<sub><i>p</i></sub> respectively,2 V<sub><i>p</i></sub> and 0 respectively,none of the above,,A,
