question,A,B,C,D,E,answer,explanation
"<p>In figure The minimum and maximum load currents are<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/318-254-1.png""/></p>",0 and 60 mA,0 and 120 mA,10 mA and 60 mA,10 mA and 120 mA,,B," <p>When R<sub>L</sub> = ∞, I<sub>L</sub> = 0, </p>
<p>When R<sub>L</sub> = 100 Ω, <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/362-254-1.png""/> or 120 mA.</p> "
"<p>In figure, V<sub>EB</sub> = 0.6 V, β = 99. Then V<sub>C</sub> and I<sub>C</sub> are<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/316-221-1.png""/></p>",9.3 V and 1.98 mA respectively,4.6 V and 1.98 mA respectively,9.3 V and 0.02 mA respectively,4.6 V and 0.02 mA respectively,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/361-221-1.png""/></p>
<p>V<sub>C</sub> = 20 - 1.98 x 10<sup>-3</sup> x 5.4 x 10<sup>3</sup> <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/1-sym-aa=.gif""/> 9.3 V.</p> "
"<p>The input impedance of op-amp circuit of figure is<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/313-188-1.png""/></p>",120 k ohm,110 k ohm,infinity,10 k ohm,,D," <p>Due to the presence of virtual ground at input, the resistance in the series path of input of inverting amplifier is input impedance.</p> "
<p>In a BJT circuit a <i>pnp</i> transistor is replaced by <i>npn</i> transistor. To analyse the new circuit</p>,all calculations done earlier have to be repeated,replace all calculated voltages by reverse values,replace all calculated currents by reverse values,replace all calculated voltages and currents by reverse values,,D, <p>All voltages and currents have reverse polarity.</p> 
<p>To protect the diodes in a rectifier and capacitor input filter circuit it is necessary to use</p>,surge resistor,surge inductor,surge capacitor,both (a) and (b),,A, <p>Resistor reduces surge current.</p> 
"<p>The output V<sub>0</sub> in figure is<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/327-428-1.png""/></p>",-100 V,-100 mV,10 V,10 mV,,B," <p>Input to non-inverting op-amp is -10 x 10<sup>-6</sup> x 10<sup>3</sup> = -10 mV.</p>
<p>Therefore output = <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/363-428-1.png""/> = -100 mV.</p> "
<p>In a CE amplifier the input impedance is equal to the ratio of</p>,ac base voltage to ac base current,ac base voltage to ac emitter current,ac emitter voltage to ac collector current,ac collector voltage to ac collector current,,A, <p>Input is applied to base with emitter grounded. The input impedance is the ratio of ac base voltage to ac base current.</p> 
"<p>For a system to work, as oscillator the total phase shift of the loop gain must be equal to</p>",90°,45°,270°,360°,,D," <p>Gain of system with + ve feedback = <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/363-464-1.png""/> for oscillation </p>
<p>but V<sub>0</sub> ≠ 0</p>
<p>so, that 1 - AB = 0 <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/1-sym-imp.gif""/> AB = 1 ∠0° or 360°.</p> "
<p>An amplifier has a large ac input signal. The clipping occurs on both the peaks. The output voltage will be nearly a</p>,sine wave,square wave,triangular wave,(a) or (c),,B, <p>When a sinusoidal voltage is clipped on both sides it resembles a square wave.</p> 
"<p>The transistor of following figure in Si diode with a base current of 40 μA and I<sub>CBO</sub> = 0, if V<sub>BB</sub> = 6V, R<sub>E</sub> = 2 kΩ and β = 90, I<sub>BQ</sub> = 20 μA then R<sub>B</sub> =<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/335-562-1.png""/></p>",200 kΩ,265 kΩ,150 kΩ,100 kΩ,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/366-563-1.png""/>.</p> "
"<p>In the amplifier circuit of figure <i>h</i><sub><i>fe</i></sub> = 100 and <i>h</i><sub><i>ie</i></sub> = 1000 Ω. The voltage gain of amplifier is about<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/315-209-1.png""/></p>",0.33,0.5,0.66,1,,D," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/361-209-1u.png""/>.</p> "
<p>The efficiency of a full wave rectifier using centre tapped transformer is twice that in full wave bridge rectifier.</p>,True,False,,,,B, <p>Efficiency of full wave rectifier with centre tapped transformer is slightly higher than that of bridge rectifier.</p> 
<p><p><b>Assertion (A):</b>  CE amplifier is the most widely used BJT amplifier</p><p><b>Reason (R):</b>  CE amplifier has zero phase difference between input and output </p></p>,Both A and R are correct and R is correct explanation for A,Both A and R are correct but R is not correct explanation for A,A is correct R is wrong,A is wrong R is correct,,C, <p>There is 180° phase difference between input and output.</p> 
<p><p><b>Assertion (A):</b>  For large signal variations an amplifier circuit has to be analysed graphically</p><p><b>Reason (R):</b>  The output characteristics of a transistor is nonlinear.</p></p>,Both A and R are correct and R is correct explanation for A,Both A and R are correct but R is not correct explanation for A,A is correct R is wrong,A is wrong R is correct,,A," <p>Since the characteristics is non-linear, graphical analysis is needed.</p> "
<p>Negative feedback reduces noise originating at the amplifier input.</p>,True,False,,,,B, <p>It has no effect on noise originating at amplifier input.</p> 
<p>Maximum efficiency of class B power amplifier is 50%.</p>,True,False,,,,B, <p>Maximum efficiency for class B-operation can be 78.5% .</p> 
"<p>In figure what is the base current if V<sub>BE</sub> = 0.7 V<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/319-275-1.png""/></p>",10 mA,9.3 mA,10 μA,9.3 μA,,D," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/362-275-1.png""/>.</p> "
"<p>In figure I<sub>D</sub> = 4 mA. Then V<sub>S</sub> =<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/310-147-1.png""/></p>",20 V,4.4 V,0.4 V,0.44 V,,B, <p>V<sub>S</sub> = I<sub>S</sub>R<sub>S</sub> = 4 x 10<sup>-3</sup> x 1.1 x 10<sup>3</sup> = 4.4 V.</p> 
<p>The self bias provides</p>,stable Q point,large voltage gain,high input impedance,high base current,,A, <p>Stable Q point is the advantage of self bias circuit.</p> 
"<p>In figure what is value of I<sub>C</sub> if β<sub><i>dc</i></sub> = 100. Neglect V<sub>BE</sub><br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/320-277-1.png""/></p>",5 mA,5 μA,10 mA,10 μA,,C," <p>Since I<sub>B</sub> = 100 μA, I<sub>C</sub> = βI<sub>B</sub> = 10 mA.</p> "
"<p>In figure the saturation collector current is<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/320-290-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/320-290-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/320-290-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/320-290-4.png""/>",none of the above,,C," <p>Since I<sub>E</sub> <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/1-sym-aa=.gif""/> I<sub>C</sub>, <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/362-290-1.png""/>.</p> "
"<p>Consider the following statements : A clamper circuit <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">adds or subtracts a dc voltage to a waveform</li><li style=""padding-top:10px;"">does not change the waveform</li><li style=""padding-top:10px;"">amplifiers the waveform</li></ol> Which are correct?</p>","1, 2","1, 3","1, 2, 3","2, 3",,A, <p>Clamper does not amplify the waveform. Hence 1 and 2 are correct.</p> 
"<p>In figure <i>v</i><sub>1</sub> = 8 V and <i>v</i><sub>2</sub> = 8 V. Which diode will conduct?<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/311-156-1.png""/></p>",D<sub>1</sub> only,D<sub>2</sub> only,Both D<sub>1</sub> and D<sub>2</sub>,Neither D<sub>1</sub> nor D<sub>2</sub>,,C, <p>Both D<sub>1</sub> and D<sub>2</sub> are forward biased.</p> 
<p>A forward voltage of 9 V is applied to a diode in series with a 1 kΩ load resistor. The voltage across load resistor is zero. It indicates that</p>,diode is short circuited,diode is open circuited,resistor is open circuited,diode is either short circuited or open circuited,,B," <p>Since load voltage is zero, the current is zero and diode is open-circuited. If load was open-circuited, load voltage would be about 9 V.</p> "
<p>Which power amplifier can deliver maximum load power?</p>,Class A,Class AB,Class B,Class C,,D," <p>Since efficiency of class C operation is high, maximum load power is delivered.</p> "
"<p>A CB amplifier has <i>r</i><sub><i>e</i></sub> = 6 Ω, R<sub>L</sub> = 600 Ω and <span class=""symbol"">a</span> = 0.98. The voltage gain is</p>",100,600 x 0.98,98,6,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/362-318-1.png""/></p> "
"<p>A bridge rectifier circuit has input of 50 Hz frequency. The load resistance is R<sub>L</sub> and filter capacitance is C. For good output wave shape, the time constant R<sub>L</sub>C should be at least equal to</p>",10 ms,20 ms,50 ms,100 ms,,D, <p>Time constant R<sub>L</sub>C must be about 5 x 20 ms.</p> 
"<p>S<sub>i</sub> transistor of following figure has <span class=""symbol"">a</span> = 0.9 and I<sub>CE</sub>= 0, V<sub>EE</sub> = 5 V and V<sub>CC</sub> = 13 V, then R<sub>E</sub> will be if I<sub>EQ</sub> = 1 mA<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/336-565-1.png""/></p>",3 kΩ,4 kΩ,5 kΩ,4.3 kΩ,,D," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/366-565-1.png""/></p> "
"<p>In class C operation of an amplifier circuit, the collector current exists for</p>",360° of input wave,180° of input wave,more than 180° of input wave,less than 180° of input wave,,D, <p>In class C operation output is in the form of short duration pulses.</p> 
"<p>The '<i>h</i>' parameters of the circuit shown in the figure are <i>h</i><sub><i>ib</i></sub> = 25 Ω, <i>h</i><sub><i>fb</i></sub> = 0.999 and <i>h</i><sub><i>ob</i></sub> = 10<sup>-6</sup>Ω The Voltage gain is<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/337-582-1.png""/></p>",0.99,1.98,2.0,4,,D," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/367-582-1.png""/></p>
<p>Z<sub>i</sub> = 25 + 10<sup>-6</sup> x 0.99 x 10<sup>4</sup> <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/1-sym-imp.gif""/> 25</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/367-582-2.png""/>.</p> "
<p>An exponential amplifier has diode in feedback path.</p>,True,False,,,,B, <p>It has resistance in feedback path.</p> 
<p>DC amplifiers have a tendency to be unstable.</p>,True,False,,,,A, <p>Due to drift.</p> 
"<p>A half wave diode rectifier has a capacitance input filter. If input voltage is V<sub><i>m</i></sub> sin ω<i>t</i>, PIV is</p>",V<sub><i>m</i></sub>,2 V<sub><i>m</i></sub>,3 V<sub><i>m</i></sub>,4 V<sub><i>m</i></sub>,,B, <p>Because capacitor charge is retained.</p> 
<p>An amplifier with loop gain Aβ will be more stable for value of Aβ as</p>,0.95,0.7,1.2,1.5,,B," <p>A feedback amplifier is stable if loop gain is less than unity. More less, more stable, hence β will be more stable.</p> "
"<p>Study the circuit of figure and examine the following statements<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/313-192-1.png""/> <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">It is an active low pass finer.</li><li style=""padding-top:10px;"">It is a second order filter.</li><li style=""padding-top:10px;"">The change in gain is 40 dB/decade.</li></ol> Which of the above statements are correct?</p>","1, 2 and 3",1 and 2,1 and 3,2 and 3,,A, <p>The circuit is a second order active low pass filter for which gain is 40 dB/decade.</p> 
"<p>In a circuit of figure, V<sub><i>s</i></sub> = 10 cos(ω<i>t</i>) power drawn by the 2Ω resistor is 4 watts. The power factor is<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/330-478-1.png""/></p>",0.3,0.4,0.6,none,,C," <p>V<sub><i>s</i></sub> = 10 cos ω<i>t</i>, </p>
<p>Let I be the current, then P = I<sup>2</sup> R </p>
<p>I is the rms current.</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/1-sym-imp.gif""/> P<sub>rms</sub> = <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/364-478-1.png""/> I<sup>2</sup> R <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/1-sym-imp.gif""/> 4 <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/1-sym-imp.gif""/> I<sup>2</sup> = 4 <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/1-sym-imp.gif""/> I = 2A.</p>
<p>Total power drawn = <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/364-478-1.png""/> V<sub>m</sub> I<sub>m</sub> cos θ</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/1-sym-imp.gif""/> <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/364-478-1.png""/> 10 x 2 cos θ = 10 cos θ</p>
<p>Total power cannot be determine until value of R = 12 Ω is given.</p> "
"<p>The quiescent collector current I<sub>C</sub>, and collector to emitter voltage V<sub>CE</sub> in a CE connection are the values when</p>",ac signal is zero,ac signal is low,ac signal is negative,either (a) or (b),,A, <p>Quiescent-operation means operation when ac signal is not applied.</p> 
"<p>In the op-amp circuit of figure, V<sub>0</sub> =<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/317-225-1.png""/></p>",V<sub><i>i</i></sub>,3 V<sub><i>i</i></sub>,5 V<sub><i>i</i></sub>,0.5 V<sub><i>i</i></sub>,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/361-225-1.png""/>.</p> "
"<p>Figure shows the self bias circuit for CE amplifier and its equivalent circuit. V<sub>BB</sub> and R<sub>B</sub> respectively are<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/310-136-1.png""/></p>",10 V and 4 k ohm,5 V and 4 k ohm,2 V and 4 k ohm,2 V and 10 k ohm,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/360-136-1.png""/>.</p> "
