question,A,B,C,D,E,answer,explanation
"<p>The JFET in the circuit shown in figure has an I<sub>DSS</sub> = 10 mA and V<sub><i>p</i></sub> = -5V. The value of the resistance R<sub><i>s</i></sub> for a drain current I<sub>DS</sub> = 6.4 mA is<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/331-485-1.png""/></p>",156 Ω,470 Ω,560 Ω,1 kΩ,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/365-485-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/365-485-2.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/1-sym-imp.gif""/> V<sub>GS</sub> = - 1 V</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/1-sym-imp.gif""/> I<sub>DS</sub>.R<sub>S</sub> = - V<sub>GS</sub></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/365-485-3.png""/>.</p> "
"<p>In figure, V<sub>0</sub> =<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/315-207-1.png""/></p>",zero,5.7 V,6.9 V,12.6 V,,C, <p>Output voltage is j 6.3 + 0.7 V.</p> 
"<p>In the op-amp circuit of figure, V<sub>0</sub> =<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/317-226-1.png""/></p>",10 V,-10 V,5 V,-5 V,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/361-226-1.png""/></p> "
"<p>In figure the zener has a resistance of 5 ohms. As the load resistance is varied, the output voltage<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/318-257-1.png""/></p>",will remain constant at 12 V,will vary between 12.05 and 12.65 V,will vary from 10 to 20 V,will remain constant at 12.05 V,,B," <p>V<sub>0</sub> = 12 + I<sub><i>z</i></sub> x 5, Max I<sub><i>z</i></sub> = 130 mA, minimum I<sub><i>z</i></sub> = 10 mA.</p> "
<p>Percentage increase in the reverse saturation current of a diode if the temperature is increased from 25°C to 50°C</p>,50%,500%,565.7%,575.6%,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/366-552-1.png""/> = 2<sup>(T2 - T1)/10</sup></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/1-sym-imp.gif""/> <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/366-552-1.png""/> = 2<sup>(50-25)/10</sup> x 100% <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/1-sym-imp.gif""/> 565.7% .</p> "
"<p>The transistor of following figure in Si diode with a base current of 40 μA and I<sub>CBO</sub> = 0, if V<sub>BB</sub> = 6V, R<sub>E</sub> = 2 kΩ and β = 90, I<sub>BQ</sub> = 20 μA then I<sub>EQ</sub> =<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/335-562-1.png""/></p>",1800 μA,180 μA,2000 μA,3000 μA,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/366-562-1.png""/>, I<sub>CQ</sub> = β I<sub>BQ</sub> = 90 x 20 μA = 1800 μA.</p> "
"<p>In a self bias circuit for CE amplifier, an increase in emitter resistance R<sub>E</sub> results in</p>",increase in emitter voltage,decrease in emitter voltage,increase in emitter current,decrease in emitter current,,D, <p>Emitter voltage is the same. Increase of emitter resistance decreases with emitter current.</p> 
"<p>For a BJT if β = 50, I<sub>CEO</sub> = 3 μA and I<sub>C</sub> = 1.2 mA then I<sub>E</sub></p>",1 mA,1.2 mA,1.3 mA,1.4 mA,,B, <p>I<sub>E</sub> = I<sub>C</sub> + I<sub>B</sub> .</p> 
"<p>In the CE circuit shown in figure the slope of ac load line will be<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/309-129-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/309-129-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/309-129-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/309-129-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/309-129-5.png""/>",,B," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/360-129-1.png""/>.</p> "
"<p>When the circuit is switched on, the loop gain of a Wien bridge oscillator is</p>",1,more than 1,less than 1,about 0.5,,B, <p>The initial loop gain must be more than 1.</p> 
"<p>The op-amp circuit shown in the figure is a filter. The type of filter and its cut off type of filter and its cut off frequency are respectively.<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/333-524-1.png""/></p>","high Pass, 1000 rad/sec","low Pass, 100 rad/sec","high Pass, 10000 rad/sec","low pass, 10000 rad/sec",,A," <p>At 1000 Hz frequency, </p>
<p>Hence, high pass filter, <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/365-524-1.png""/>.</p> "
"<p>In a capacitor filter, the time constant R<sub>L</sub>C should be small.</p>",True,False,,,,B, <p>Time constant should be large.</p> 
<p>A 741 type op-amp has a gain bandwidth product of 1 MHz. A non-inverting amplifier using this op-amp and having a voltage gain of 20 dB will exhibit a -3dB bandwidth of</p>,50 kHz,100 kHz,"<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/332-514-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/332-514-2.png""/>",,B," <p>As we know, Gain Bandwidth, Product = β x A</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/1-sym-imp.gif""/> 10<sup>6</sup> = β x A</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/1-sym-imp.gif""/> 20 log A = 20</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/1-sym-imp.gif""/> A = 10' <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/1-sym-imp.gif""/> 10</p>
<p>β = 100 kHz.</p> "
"<p>In a full wave rectifier circuit using centre tapped transformer, the peak voltage across half the secondary winding is 40 V. If diodes are ideal, the average output voltage is</p>",40 V,25.5 V,20 V,2.55 V,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/361-232-1.png""/>.</p> "
"<p>In the circuit of figure, PIV can be up to<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/314-194-1.png""/></p>",E<sub><i>m</i></sub>,2 E<sub><i>m</i></sub>,0.5 E<sub><i>m</i></sub>,"<span class=""root"">2</span> E<sub><i>m</i></sub>",,B, <p>Peak inverse voltage can be upto 2E<sub>m</sub> since capacitor can store charge equal to E<sub>m</sub>.</p> 
