question,A,B,C,D,E,answer,explanation
<p>A multivibrator can be used as a</p>,cavity resonator,harmonic generator,wave form modifier,any of the above,,C,
<p>A multivibrator generates</p>,sinusoidal waveforms,non-sinusoidal waveforms,both (a) and (b),none of the above,,B,
"<p>The derating factor, for ambient temperature higher than specified, for a transistor is about</p>",2.5 mW/°C,0.5 mW/°C,10 mW/°C,20 mW/°C,,A,
<p>Which of the following circuit can operate class AB for audio power output?</p>,Push pull,Cascade,Pull down,Darlington pair,,A,
<p>Ebers Moll model is applicable to</p>,bipolar Junction transistor,N MOS transistor,unipolar junction transistor,field effect transistor,,A,
<p>A FET</p>,has two P-N junctions,has three P-N junctions,"depends on the variation of the depletion layer width with reverse voltage, for its operation",depends on the variation of a magnetic field for its operation,,B,
"<p>For oscillations to starts, the loop gain A β of the oscillator must be initially</p>",less than unity,0.5,1.0,more than unity,,D,
<p>Pick the Odd one out</p>,MOSFET,FET,Planer transistor,Unijunction transistor,,D,
"<p>The circuit of figure is called<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/323-357-1.png""/></p>",diode bias,current mirror,complementary mirror,none of the above,,C,
"<p>If the changes in zener current in a voltage regulator circuit are too large, it can be corrected by using a</p>",emitter follower,CE amplifier,capacitor,either (a) or (b),,A,
<p>MOS circuits as compared to bipolar circuits take</p>,more chip area,less chip area,same chip area,none of these,,B,
"<p>Typical values of voltage gain for CE, CB and CC amplifiers are</p>","100, 100 and 1 respectively","100, 1 and 100 respectively","100, 1 and 1 respectively","1, 100 and 100 respectively",,A,
"<p>For a transistor if <span class=""symbol"">a</span><sub>dc</sub> = 0.98 and emitter current <i>I</i><sub><i>E</i></sub> is 2 <i>mA</i>, then collector current will be</p>",0.44 mA,0.88 mA,1.96 mA,3.32 mA,,B,
"<p>In figure the potential of gate terminal is<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/310-147-1.png""/></p>",4 V,-4 V,0,20 V,,C,
<p>The gate-source voltage that reduces the drain current to approximately zero is called</p>,gate-source on voltage,gate-source voltage,pinch-off voltage,gate-source cut-off voltage,,C,
<p>In a half wave voltage doubler circuit the input frequency is 50 Hz. The ripple frequency is</p>,25 Hz,50 Hz,100 Hz,150 Hz,,B,
<p>Class A amplifiers are preferred when</p>,minimum distortion is required,maximum voltage gain is required,output signal is desired in phase with input signal,signal having A.C. superimposed on D.C. are to be amplified,,A,
"<p>In figure the source resistance of current source I<sub>EE</sub> is infinite, then common mode gain is<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/327-439-1.png""/></p>",infinite,zero,indeterminate,"<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/328-439-2.png""/>",,A,
<p>Which of the following circuit would be preferred for a 355 KHz IF amplifier?</p>,Resistance loaded,Double tuned transformer,Video amplifier,Class C,,B,
"<p>In a series regulated power supply circuit, the voltage gain A<sub>v</sub>, of the 'pass' transistor satisfies the condition</p>",A<sub>v</sub> → ∞,1 &lt;&lt; A<sub>v</sub> &lt; ∞,A<sub>v</sub> ≈ 1,A<sub>v</sub> &lt;&lt; 1,,C,
<p><p><b>Assertion (A):</b>  In CC amplifier the collector is at ac ground </p><p><b>Reason (R):</b>  CC amplifier is also called emitter follower</p></p>,Both A and R are correct and R is correct explanation for A,Both A and R are correct but R is not correct explanation for A,A is correct R is wrong,A is wrong R is correct,,A,
<p>The circuit consisting of two transistor connected in series with the d.c. supply voltage is called</p>,push pull,differential pair,stacked V<sup>+</sup>,complementary symmetry,,C,
<p>Common emitter transistor has</p>,high current and high voltage gain,low current gain and low voltage gain,high current gain and low voltage gain,low current and voltage gain,,A,
<p>A three terminal monolithic IC regulator can be used as</p>,an a adjustable output voltage regulator alone,an adjustable output voltage regulator &amp; a current regulator,a current regulator &amp; a power switch,a current regulator alone,,D,
<p>Which of the following is not the main characteristic of a FET?</p>,Drain resistance,Forward transconductance,Temperature stability,Amplification factor,,C,
<p>The basic amplifier in Weinbridge oscillator consists of</p>,CE stage followed by CE,CE stage followed by CB,CB stage followed by CE,CC stage followed by CE,,A,
"<p>A distorted sinusoidal has the amplitudes A<sub>1</sub>, A<sub>2</sub>, A<sub>3</sub> ... of the fundamental, second, harmonic third harmonic, ... respectively. The total harmonic distortion is</p>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/335-542-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/335-542-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/335-542-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/335-542-4.png""/>",,B,
"<p>To obtain very high I/P and O/P impedances in a feedback amplifier, the topology used is</p>",voltage series,current series,voltage shunt,current shunt,,B,
<p>Efficiency of a half wave diode rectifier is less than 40%.</p>,True,False,,,,A,
<p>Generally op amp is used in</p>,open loop,closed loop,cascaded loop,either (a) or (c),,B,
<p>The equivalent circuit of an op-amp has</p>,a virtual ground at input,a virtual ground at output,virtual ground at input as well as at output,none of the above,,A,
<p>In a transistor with normal bias</p>,the emitter junction has a low resistance,the emitter junction has a very high resistance,the emitter junction supplies majority carries into the base region,none of the above,,A,
"<p>A transistor has <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">collector</li><li style=""padding-top:10px;"">emitter</li><li style=""padding-top:10px;"">base</li></ol> In a N-P-N transistor the electron flow into the transistor at</p>",I only,II only,II and III only,I and II only,,D,
