question,A,B,C,D,E,answer,explanation
"<p>The input resistance R<sub>i</sub> of the amplifier shown in the figure <br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/333-521-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/333-521-2.png""/>",100 kΩ,40 kΩ,∞,,B,
<p>In a CE amplifier the ac signal is increased. Which of the following will not change?</p>,Ac base voltage,Ac collector voltage,Ac emitter voltage,Ac collector voltage and ac emitter voltage,,C,
<p>The ideal op-amp has the following characteristics</p>,"R<sub>i</sub> = ∞, A = ∞, R<sub>0</sub> = 0","R<sub>i</sub> = 0, A = ∞, R<sub>0</sub> = 0","R<sub>i</sub> = ∞, A = 0, R<sub>0</sub> = 0","R<sub>i</sub> = 0, A = ∞, R<sub>0</sub> = ∞",,A,
"<p>The input differential stage of op-amp. 741 is baised at about 10 μA current such a low current of the input stage gives <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">high CMRR</li><li style=""padding-top:10px;"">high differential gain</li><li style=""padding-top:10px;"">low differential</li><li style=""padding-top:10px;"">high input impedance</li></ol> Which of these are correct?</p>",1 and 2,"1, 2 and 4",3 and 4,"1, 2, 3 and 4",,B,
<p>A Darlington circuit is obtained by connecting</p>,two CB stages in cascade,two CE stages in cascade,a CE stages followed by CB stage,two emitter follower in cascade,,A,
<p>A CE amplifier has a high input signal. In the wave shape of emitter current</p>,positive and negative half cycles will be symmetrical,positive half cycle will be elongated and negative half cycle will be compressed,positive half cycle will be compressed and negative half cycle will be elongated,the half cycles may be either elongated or compressed,,B,
<p>An inverting voltage feedback is a</p>,voltage amplifier,current amplifier,current to voltage converter,voltage to current converter,,C,
"<p>If a transistor is operating with both of its Junctions forward biased, but with the collector base forward biased, but with the collector base forward bias greater than the emitter-base forward bias, then it is operating in the</p>",forward active mode,reverse saturation mode,reverse active mode,forward saturation mode,,C,
<p>In a CE amplifier the Q point is very close to cutoff point on the load line. This results in</p>,saturation clipping,cut off clipping,both saturation and cut off clipping,either saturation clipping or cut off clipping,,B,
"<p>If the value of C<sub>2</sub> and C<sub>3</sub> are doubled, the oscillation frequency will be</p>",quadrupled,doubled,unchanged,halved,,C,
<p>Which of the following statement about JFET is correct?</p>,"In an N-channel JFET, the channel is the narrowest under zero gate bias condition",In a JFET the gates are always forward biased,"In a JFET, gate-source cut off voltage is numerically equal to the pinch off voltage",It is a voltage controlled device,,C,
"<p><p><b>Assertion (A):</b>  In Darlington pair, the overall β is product of individual β<sub><i>s</i></sub></p><p><b>Reason (R):</b>  The voltage gain of a base driven amplifier is equal to ac collector voltage divided by ac base voltage</p></p>",Both A and R are correct and R is correct explanation for A,Both A and R are correct but R is not correct explanation for A,A is correct R is wrong,A is wrong R is correct,,B,
<p>A Wien bridge oscillator uses Wien bridge for</p>,tuning and phase shift,tuning,phase shift,either tuning or phase shift,,A,
<p>A cascade amplifier will have higher cut off frequency</p>,equal to that of single stage amplifier,less than that of single stage amplifier,more than that of single stage amplifier,none of these,,B,
"<p>In figure, current gain is<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/321-310-1.png""/></p>","<span class=""symbol"">a</span>",<i>r</i><sub><i>e</i></sub>,"<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/321-312-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/321-312-2.png""/>",,A,
"<p>In the CE circuit shown in figure the slope of dc load line will be<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/309-129-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/309-129-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/309-129-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/309-129-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/309-129-5.png""/>",,A,
<p>Which of the following values represents the open loop gain of typical op-amp?</p>,100,10000,100000,1000000,,C,
<p>Which of the following configuration has low thermal stability?</p>,CB,CC,CE,All have identical thermal stability,,A,
<p>Efficiency of class A power amplifier is very poor.</p>,True,False,,,,A,
"<p>In an op-amp comparator, the positive or negative output is</p>",saturated,amplifier,unsaturated,any of the above,,A,
"<p>In logarithmic amplifiers, output voltage is equal to</p>",K.log<sub>10</sub> (input voltage),K.log<sub><i>e</i></sub> (input voltage),input voltage,"<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/349-821-1.png""/>",,B,
<p>In a series regulated power supply circuit the voltage gain of pass transistor satisfies the condition</p>,A<sub><i>v</i></sub> → ∞,1 &lt;&lt; A<sub><i>v</i></sub> → ∞,A<sub><i>v</i></sub> ≈ 1,A<sub><i>v</i></sub> &lt;&lt; 1,,C,
<p>Occasionally a discrete amplifier user RF chokes instead of collector resistors. Such amplifiers are inherently</p>,low pass amplifiers,high pass amplifiers,band pass amplifiers,none of the above,,B,
<p>In oscillator circuits the energy feedback to its input terminal from output is</p>,always in phase with the input signal,90° out of phase with the input signal,180° out of phase with the input signal,270° out of phase with the input signal,,C,
