question,A,B,C,D,E,answer,explanation
<p>In a CE amplifier the dc load line is the same as ac load line when</p>,ac collector resistance and dc collector resistance are equal,ac collector resistance and dc emitter resistance are equal,ac collector resistance is very high,ac collector resistance is one half of dc collector resistance,,C," <p>When ac collector resistance is very high, the net resistance is the same as dc collector resistance.</p> "
"<p>If the output current wave shape of class C circuit has a period of 1 μs and a pulse width of 0.006 μs, the duty cycle is</p>",6%,0.6%,0.006%,0.06%,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/362-375-1.png""/> .</p> "
<p>Which configuration is suitable for impedance matching?</p>,CB,CE,CC,CB and CE,,C, <p>CC has high input impedance and low output impedance. Hence suitable for impedance matching.</p> 
<p>A BJT is said to be operating in saturation region if</p>,both junctions are reverse biased,both junctions are forward biased,base emitter junction is forward biased and base collector junction is reverse biased,base collector junction is forward biased and base emitter junction is reverse biased,,B, <p>For saturation both junctions have to be forward biased.</p> 
<p>If an amplifier with gain of - 100 and feedback of β = - 0.1 has a gain change of 20% due to temperature the change in gain of the feedback amplifier will be</p>,0.02%,2%,0.1%,0.01%,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/364-477-1.png""/>.</p> "
"<p>In figure the cut in voltage of diode is 0.7 V and its bulk resistance is 20 Ω. The peak value of circuit current of during positive and negative half cycles are<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/316-216-1.png""/></p>",10 mA and zero,9.12 mA and zero,9.3 mA and zero,zero and 9.12 mA,,B," <p>During positive half cycle current I = <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/361-216-1.png""/> or I <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/1-sym-aa=.gif""/> 9.12 mA. During negative half cycle diode is reverse biased and current is zero.</p> "
"<p>A voltage gain of a CE amplifier connected in collector to base configuration is 50. Collector to base resistor R<sub>F</sub> = 1 kΩ, R<sub>C</sub> = 4Ω, the O/P resistance R<sub>0</sub> =?</p>",800 Ω,813 Ω,817 Ω,819 Ω,,B," <p>R<sub>0</sub> = R<sub>C</sub> || R<sub>F</sub>' and <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/364-474-1.png""/>, where R<sub>F</sub> is Miller resistance.</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/364-474-2.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/364-474-3.png""/>.</p> "
"<p>A voltage multiplier circuit, using diodes and capacitors is suitable for</p>",high voltage high current device,high voltage low current device,low voltage low current device,low voltage high current device,,B, <p>It is a high voltage device. However current has to be low since diode rated currents are low.</p> 
<p>In a CE amplifier the ac emitter resistance</p>,is zero,is high,is very high,may have any value,,A, <p>Emitter is at ground potential for ac signals.</p> 
<p>Heat sink results in</p>,slower dissipation of heat to atmosphere,faster dissipation of heat to atmosphere,lower ambient temperature,lower transistor power,,B, <p>Surface area of heat dissipating surface increases. Therefore heat dissipation is faster.</p> 
<p>A buffer amplifier should have</p>,high input impedance and low output impedance,high input impedance and high output impedance,low input impedance and high output impedance,low input impedance and low output impedance,,A, <p>To provide impedance matching input impedance should be high and output impedance should be low.</p> 
"<p>In a CE amplifier, the output voltage is equal to product of</p>",ac collector current and ac collector resistance,ac base current and ac collector resistance,ac emitter current and ac emitter resistance,ac collector current and source resistance,,A," <p>Since output is taken from collector terminal, output voltage is equal to collector current multiplied by collector resistance.</p> "
"<p>In figure, V<sub>G</sub> =<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/310-143-1.png""/></p>",2.22 V,22.2 V,0.22 V,0.022 V,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/360-143-1.png""/>.</p> "
<p>A diode can have a very high forward resistance.</p>,True,False,,,,B, <p>Forward resistance of diode is low.</p> 
"<p>In figure the voltage drop across diode is 0.7 V. Then the voltage across diode during negative half cycle is<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/316-215-1.png""/></p>",10 V,9.3 V,zero,10.7 V,,A, <p>PIV = 10 V.</p> 
"<p>In figure <i>v</i><sub><i>i</i></sub> = 10 mV dc maximum. The maximum possible dc output offset voltage is<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/325-414-1.png""/></p>",60 mV dc,110 mV dc,130 mV dc,150 mV dc,,B," <p>Maximum dc output offset voltage = <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/363-414-1.png""/>.</p> "
"<p>A transistor with <span class=""symbol"">a</span> = 0.9 and I<sub>CBO</sub> = 10 μA is biased so that I<sub>BQ</sub> = 90 μA. Then I<sub>CQ</sub> will be</p>",910 mA,5 mA,5.25 mA,4.95 mA,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/366-559-1.png""/></p>
<p>I<sub>CEO</sub> = (β + 1)I<sub>CBO</sub> <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/1-sym-imp.gif""/> (9 + 1) 10 μA <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/1-sym-imp.gif""/> 100 μA</p>
<p>I<sub>CQ</sub> = 9 x 90 x 10<sup>-6</sup> + 100 x 10<sup>-6</sup> = 910 μA.</p> "
"<p>For the circuit of figure the critical frequency is<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/325-392-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/325-392-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/325-392-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/325-392-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/325-392-5.png""/>",,B," <p>The two resistances are in parallel.</p>
<p>Critical frequency = <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/363-392-1.png""/> .</p> "
"<p>The current through R<sub>1</sub> is(If β = 99, V<sub>BE</sub> = 0.74 V)<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/331-483-1.png""/></p>",0.1 mA,0.35 mA,0.2 mA,none,,A," <p>I<sub>E</sub> = 1 mA, V<sub>BE</sub> = 0.7V, β = 99, </p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/364-483-1.png""/></p>
<p>I<sub>C</sub> = <span class=""symbol"">a</span>I<sub>E</sub>, I<sub>C</sub> = β, I<sub>B</sub> <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/1-sym-imp.gif""/> 1 =<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/364-483-2.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/364-483-3.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/364-483-4.png""/></p>
<p>I<sub>B</sub> = 0.01 mA.</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/364-483-5.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/1-sym-imp.gif""/> 0.1 mA.</p> "
<p>Which of the following can be used as a buffer amplifier?</p>,CE,CC,CB,Both (a) and (c),,B," <p>Because of high input impedance and low output impedance, CC amplifier is suitable as buffer amplifier.</p> "
"<p>The feedback technique employed in the following circuit is <br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/329-465-1.png""/></p>",voltage series feedback,current series feedback,voltage shunt feedback,current shunt feedback,,C," <p>It is a voltage shunt feedback because output voltage is sampled and feedback current at the input side. The circuit can be redrawn as follows.</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/363-465-1.png""/></p> "
<p>A second order active bandpass filter can be obtained by cascading LP second order filter having higher cut off frequency <i>f</i><sub>OH</sub> with a second order HP filter having lower cut off frequency <i>f</i><sub>OL</sub> provided</p>,<i>f</i><sub>OL</sub> &lt; <i>f</i><sub>OH</sub>,<i>f</i><sub>OL</sub> &gt; <i>f</i><sub>OH</sub>,<i>f</i><sub>OH</sub> = <i>f</i><sub>OL</sub>,<i>f</i><sub>OH</sub> &lt; 0.5 <i>f</i><sub>OL</sub>,,A," <p>If <i>f</i><sub>OL</sub> is less than <i>f</i><sub>OH</sub>, a passband will exist from <i>f</i><sub>OL</sub> to <i>f</i><sub>OH</sub> .</p> "
"<p>In figure the approximate voltages of<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/327-433-1.png""/></p>",base and emitter are - 8 V and - 7.3 V,base and collector are - 8 V and - 5 V,collector and emitter are - 5 V and - 7.3 V,"base, emitter and collector are - 8, - 7.3 and - 5 V",,A," <p>Base voltage = <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/363-433-1.png""/>. Emitter voltage = - 8 + 0.7 = - 7.3 V.</p> "
"<p>The open loop gain of an amplifier is 50 but likely to decrease by 20% due to various factors. If negative feedback with β = 0.1 is used, the change in gain will be about</p>",20%,2%,0.5%,0.05%,,C, <p>The stabilisation of gain is one of the advantages of closed loop system.</p> 
<p>An increase in ambient temperature means that maximum power rating of transistor</p>,will increase,will decrease,may increase or decrease,may increase or remain the same,,B, <p>Increase of ambient temperature means that heat dissipation is slower.</p> 
"<p>Two CE stages are coupled through a capacitor. To calculate the quiescent base current of the two transistors, the capacitor is treated as</p>",open circuit,short circuit,neither (a) nor (b),either (a) or (b),,A, <p>Capacitor has infinite impedance for dc.</p> 
<p>If it is desired to have low output impedance in an amplifier circuit then we should use</p>,common collector circuit,common base circuit,common emitter circuit,either (b) or (c),,A, <p>Therefore CC configuration is used for impedance matching.</p> 
<p>Generally the gain of a transistor amplifier falls at high frequencies due to the</p>,internal capacitance of device,coupling capacitor at the I/P,skin effect,coupling capacitor at the O/P,,A," <p>At high frequency, internal capacitance comes into consideration.</p> "
"<p>Which one of the following is connect expression of <i>i</i><sub><i>d</i></sub> for figure?<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/336-574-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/336-574-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/336-574-3.png""/>",0,<i>i</i><sub><i>d</i>1</sub> - <i>i</i><sub><i>d</i>2</sub>,,A," <p><i>i</i><sub>D</sub> = <i>i</i><sub>D1</sub> + <i>i</i><sub>D2</sub></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/367-574-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/367-574-2.png""/></p> "
