question,A,B,C,D,E,answer,explanation
"<p>For the amplifier circuit of figure, the <i>h</i> parameters of transistor are <i>h</i><sub><i>ib</i></sub> = 25 Ω, <i>h</i><sub><i>fb</i></sub> = 0.999, <i>h</i><sub><i>ob</i></sub> = 10<sup>-6</sup> Ω. The voltage gain is<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/326-416-1.png""/></p>",0.999,1.98,20,400,,D," <p>It is a common base circuit <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/363-416-1.png""/>.</p> "
"<p>In figure, V<sub>CC</sub> = + 30 V, R<sub>1</sub> = 200 kΩ and R<sub>2</sub> = 100 kΩ. If V<sub>BE</sub> = 0.7 V, the voltage a cross R<sub>E</sub> =<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/320-290-1.png""/></p>",+20 V,+19.3 V,+10 V,+9.3 V,,D," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/362-292-1.png""/> .</p> "
<p>A negative feedback can be of</p>,2 types,3 types,4 types,only 1 type,,C," <p>Series voltage, series current, shunt voltage and shunt current.</p> "
"<p>In a class C power amplifier the input frequency of ac signal is 1 MHz. If tank circuit has C = 1000 pF, the value of L =</p>",25 μH,50 μH,100 μH,200 μH,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/362-370-1.png""/></p> "
"<p>The V<sub>o</sub> of the op-amp circuit shown in the given is<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/339-617-1.png""/></p>",11 V<sub>i</sub>,10 V<sub>i</sub>,V<sub>i</sub>,zero,,D," <p>V<sub>0</sub> = <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/367-617-1.png""/>(V<sub><i>s</i><sub>2</sub></sub> - V<sub><i>s</i><sub>1</sub></sub>)</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/1-sym-imp.gif""/> <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/367-617-1.png""/>[V<sub><i>s</i><sub>1</sub></sub> - V<sub><i>s</i><sub>1</sub></sub>] = 0.</p> "
<p>In calculating output impedance of an amplifier the source is replaced by an open circuit.</p>,True,False,,,,B, <p>It is replaced by short circuit.</p> 
<p>For transistor 2 N 338 the manufacturer specifies P<sub>max</sub> = 100 mW at 250°C free air temperature and maximum junction temperature of 125°C. Its thermal resistance is</p>,10° C/W,100° C/W,1000° C/W,5000° C/W,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/363-457-1.png""/>.</p> "
"<p>In figure base current is 10 μA and β<sub><i>dc</i></sub> = 100. Then V<sub>E</sub> =<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/320-277-1.png""/></p>",5 V,10 V,15 V,20 V,,C, <p>I<sub>C</sub> = 1 mA and V<sub>CE</sub> = 20 - 5 x 10<sup>3</sup> x 1 x 10<sup>-3</sup> = 15 V.</p> 
<p>It has been found that in a rectifier circuit with RC filter one RC section reduces ripple by 15%. Two RC sections are used in cascade the reduction in ripple would be</p>,15%,30%,150%,225%,,D, <p>One filter reduces ripple to 0.15 of initial value. The second filter reduces ripple to 0.15 x 0.15 of initial value.</p> 
<p>An op-amp has</p>,low input and output impedance,low input impedance and high output impedance,low output impedance and high input impedance,high output impedance and high input impedance,,C, <p>High input impedance ensures minimum loading of source. Low output impedance is required for impedance matching at output.</p> 
"<p>In the figure, assume the op-amp is to be ideal. The output V<sub>o</sub> if the circuit is<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/332-513-1.png""/></p>",10 cos (100<i>t</i>),"<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/332-513-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/332-513-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/332-513-4.png""/>",,A," <p>KCL at mode one.</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/365-513-1.png""/> ... (1)</p>
<p>Applying KCL at node (3)</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/365-513-2.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/365-513-3.png""/> ... (2)</p>
<p>From (1)</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/365-513-4.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/365-513-5.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/365-513-6.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/1-sym-imp.gif""/> V<sub>2</sub> = 100 L sin ω<i>t</i></p>
<p>Put value of V<sub>2</sub> in equation (2) and solve for V<sub>0</sub> .</p> "
<p>As the ratio R<sub><i>f</i></sub>/R<sub>L</sub> increases the efficiency of a rectifier increases.</p>,True,False,,,,B," <p>As <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/367-1019-1.png""/> increases efficiency decreases.</p> "
"<p>Assuming V<sub>CE sat</sub> = 0.2 V and β = 50, the minimum base current (I<sub>B</sub>) required to drive the transistor in the given figure to saturation is<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/333-519-1.png""/></p>",56 μA,140 μA,60 μA,3 μA,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/365-519-1.png""/></p>
<p>or = I<sub>c</sub> = βI<sub>B</sub> and <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/365-519-2.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/1-sym-imp.gif""/> 2.8 mA</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/365-519-3.png""/></p> "
<p>A half wave diode rectifier uses a diode having forward resistance of 50 ohms. The load resistance is also 50 ohms. Then the voltage regulation is</p>,20%,50%,100%,200%,,C," <p>No load output voltage = <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/361-236-1.png""/></p>
<p>Output voltage at full load = <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/361-236-2.png""/>.</p> "
<p>A Hartley oscillator is used for</p>,very low frequencies,radio frequencies,micro wave frequencies,audio frequency,,B, <p>LC oscillators are used for radio frequencies.</p> 
<p>In Class C operation the collector current looks like</p>,full sine wave,half sine wave,narrow pulses,nearly half sine wave,,C," <p>Since collector current exists for less than 180°, it looks like narrow pulses.</p> "
<p>An op-amp integrating circuit uses</p>,an inductor,a capacitor,both inductor and capacitor,none of the above,,B, <p>Capacitor in feedback path provides integration.</p> 
"<p>In the op-amp circuit given in the figure, the load current <i>i</i><sub>L</sub> is<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/333-520-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/333-520-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/333-520-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/333-520-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/333-520-5.png""/>",,A," <p>Applying KCL</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/365-520-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/365-520-2.png""/></p>
<p>[KCL at non inverting terminal]</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/365-520-3.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/365-520-4.png""/> .</p> "
"<p>A CE amplifier has <i>r</i><sub><i>e</i></sub> = 6 Ω, β = 100 and <span class=""symbol"">a</span> = 0.98. The input impedance is</p>",6 Ω,100 Ω,600 Ω,98 Ω,,C, <p>Input impedance of CE amplifier is β <i>r</i><sub><i>e</i></sub> = 100 X 6 = 600 Ω.</p> 
<p>A full wave diode rectifier using centre tapped transformer has diodes with forward resistance of 50 ohms each. The load resistance of 50 ohms each. The load resistance is also 50 ohms. The voltage regulation is</p>,20%,50%,100%,200%,,C," <p>No load output voltage = <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/361-237-1.png""/></p>
<p>Output voltage at full load = <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/361-237-2.png""/></p> "
"<p>Leakage current approximately doubles for every 10°C increase in the temperature of a transistor has I<sub>CBO</sub> = 400 nA at 25°C, then its leakage current at 80°C</p>",10 μA,18 μA,20 μA,15 μA,,B, <p>I<sub>CBO</sub> = (400 x 10<sup>-9</sup>) 2<sup>(80-25)/10</sup> = 18 μA.</p> 
"<p>A CB amplifier has I<sub>E</sub> = 3.5 mA, <span class=""symbol"">a</span> = 0.98 and R<sub>L</sub> = 600 Ω. The input impedance</p>",0.98 Ω,0.025 Ω,"<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/322-317-1.png""/>",600 Ω,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/362-317-1.png""/>. Input impedance of CB amplifier equals <i>r</i><sub><i>e</i></sub> .</p> "
"<p>An amplifier has open loop gain of 100, input impedance 1 kΩ and output impedance 100 Ω. If negative feedback with β = 0.99 is used, the new input and output impedances are</p>",10 Ω and 1 Ω,10 Ω and 10 kΩ,100 kΩ and 1 Ω,100 kΩ and 10 Ω,,C," <p>Input impedance with feedback = (1 kΩ) (1 + 100 + 0.99) = 100 kΩ. Output impedance with feedback = <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/363-448-1.png""/>.</p> "
<p>In a BJT amplifier the power gain from base to collector is 4000. The power gain in dB is</p>,3.6,36,7.2,72,,B, <p>Gain in dB = 10 log (4000).</p> 
"<p>In figure, secondary winding has 40 turns. For maximum power transformer to 2 ohm resistance the number of turns in primary is<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/329-458-1.png""/></p>",20,40,80,160,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/363-458-1.png""/>.</p> "
<p>In a CE amplifier circuit the dc voltage between emitter and ground</p>,is always zero,cannot be zero,may or may not be zero,is negative,,B," <p>Since dc is flowing through emitter resistance, dc voltage cannot be zero.</p> "
<p>A buffer amplifier should have</p>,high output impedance and high input impedance,high output impedance and low input impedance,low output impedance an low input impedance,low output impedance and high input impedance,,D, <p>So that it can couple high impedance source to low impedance load and maximum power can be transferred.</p> 
"<p>If the differential voltage gain and the common mode voltage gain of a differential amplifier are 48 dB and 2 dB respectively, then its common mode rejection ratio is</p>",23 dB,25 dB,46 dB,50 dB,,C," <p>We know that CMMR = <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/365-516-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/1-sym-imp.gif""/> 20 log (CMMR) = 20 log A<sub><i>d</i></sub> - 20 log A<sub><i>c</i></sub> = 48 - 2 <img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/1-sym-imp.gif""/> 46 dB.</p> "
"<p>An <i>npn</i> transistor has a Beta cutoff frequency <i>f</i><sub>β</sub> of 1 MHz, and a common emitter short circuit low frequency current gain β<sub>0</sub> of 200. It unity gain frequency <i>f</i><sub>T</sub> and the alpha cut off frequency <i>f</i><sub><span class=""symbol"">a</span>2</sub> respectively are</p>","200 MHz, 201 MHz","200 MHz, 199 MHz","199 MHz, 200 MHz","201 MHz, 200 MHz",,A," <p><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/366-530-1.png""/>.</p> "
"<p>In figure if the transistor is cut off, the collector voltage is equal to<br/><img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/320-290-1.png""/></p>",V<sub>CC</sub>,0.5 V<sub>CC</sub>,"<img src=""/_files/images/electronics-and-communication-engineering/analog-electronics/320-291-1.png""/>",zero,,A," <p>Since transistor is cut off, I<sub>C</sub> = 0 and V<sub>C</sub> = V<sub>CC</sub> .</p> "
"<p>If input frequency is 50 Hz, the frequency of output wave in a full wave diode rectifier circuit is</p>",25 Hz,50 Hz,100 Hz,200 Hz,,C, <p>There are two output waves for one input wave.</p> 
<p>A class A transformer coupled power amplifier is to deliver 10 W output. The power rating of transistor should not be less than</p>,5 W,10 W,20 W,40 W,,C, <p>Efficiency is 50%. Therefore input is 20 W.</p> 
