question,A,B,C,D,E,answer,explanation
<p>The dimensions of force are</p>,MLT<sup>-2</sup>,ML<sup>-1</sup>T<sup>-2</sup>,MLT<sup>-1</sup>,ML<sup>2</sup>T<sup>-2</sup>,,A, <p>F = <i>ma</i> = MLT<sup>-2</sup>.</p> 
<p>An amplifier has to amplify pulses of 1 H-s duration. The minimum bandwidth of amplifier must be</p>,10 kHz,10 MHz,1 kHz,1 MHz,,D, <p>Time period of 1 μs corresponds to frequency of 1 MHz.</p> 
"<p>A moving coil meter has a resistance of 50 ohms and a full scale deflection current of 20 mA. To convert it into a voltmeter of 0-100 V range, the series resistance should be</p>",5000 Ω,5050 Ω,4950 Ω,505 Ω,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/252-27-1.png""/>.</p> "
"<p>In measuring a resistance by voltmeter-ammeter method, the voltmeter can be connected either across supply or across the resistance. If the resistance is low, the voltmeters should be connected</p>",across the supply,across the resistance,either in two positions,preferably across the supply,,B," <p>Since resistance is low current is high and voltage drop across ammeter is high. Therefore, voltmeter should be connected across resistance.</p> "
"<p>Which of the following methods can be used to measure power in a single phase circuit without using wattmeter? <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">One voltmeter, one ammeter</li><li style=""padding-top:10px;"">Two voltmeters, two ammeter</li><li style=""padding-top:10px;"">Three voltmeters</li><li style=""padding-top:10px;"">Three ammeters</li></ol></p>",1 and 2 only,2 and 4 only,1 and 3 only,3 and 4 only,,D, <p>Single phase power can be measured using either 3 voltmeters or 3 ammeters.</p> 
<p>For measurement of surface temperature of solids the elements of RTD is usually in the shape of</p>,bar,coil,flat grid,either (a) or (b),,C, <p>The flat grid is attached to the surface of solid.</p> 
"<p>As per BIS, the number of accuracy classes of instrument is</p>",5,6,7,8,,D, <p>8 losses.</p> 
"<p>In most of instruments, the controlling torque is provided by</p>",fluid fraction,spring,eddy current,either (a) or (c),,C, <p>Eddy current damping is very common.</p> 
<p>A 0-200 V voltmeter has a sensitivity of 1 kΩ per volt. The resistance of voltmeter is</p>,1 kΩ,200 kΩ,100 kΩ,50 kΩ,,B, <p>200 x 1 kΩ.</p> 
<p>DC ampere hour meter is an indicating instrument.</p>,True,False,,,,B, <p>It is an integrating instrument.</p> 
<p>The accuracy of measurement by ohmmeter is very good.</p>,True,False,,,,B, <p>It is very low.</p> 
<p>Hay's bridge is suitable for inductances having low L/R ratio.</p>,True,False,,,,B," <p>It is suitable for high <img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/255-519-1.png""/> ratio inductances.</p> "
<p>Moving iron instrument can be used for ac only.</p>,True,False,,,,B, <p>Moving iron instruments can be used for both dc and ac.</p> 
<p>In electronic voltmeters the measuring device is a</p>,moving coil instrument,moving iron instrument,dynamometer instrument,none of the above,,A, <p>The a.c. voltage is rectified and measured by PMMC instrument.</p> 
"<p>An ammeter has a resistance of 50 ohms and a shunt of 0.01 Ω. The deflection is θ. If the shunt resistance is increased to 0.02 Ω, the deflection will be.</p>",θ,2θ,0.5θ,0.25θ,,B," <p>Since shunt resistance is doubled, current through ammeter is doubled (current division for resistances in parallel). Therefore reading is 2 θ.</p> "
"<p>The ac bridge in figure is balanced. Z<sub>1</sub> = 100∠30°, Z<sub>2</sub> = 150∠0°, Z<sub>3</sub> = 250∠ - 40° Then Z<sub>4</sub> = <br/><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/245-345-1.png""/></p>",375∠70° Ω,375∠ - 70° Ω,150∠0° Ω,150∠20° Ω,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/254-345-1.png""/>.</p> "
