question,A,B,C,D,E,answer,explanation
<p>The standard deviation σ in terms of <i>n</i> observations having deviations from mean <i>d<sub>m</sub></i> can be written as</p>,"<img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/243-299-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/243-299-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/243-299-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/243-299-4.png""/>",,B,
"<p>An average responding rectifier type electronic voltmeter has its scale calibrated in terms of rms value of sine wave. If 100 V peak value square wave is fed to this voltmeter, the reading will be</p>",111 V,100 V,90.9 V,70.7 V,,A,
"<p>In low power factor wattmeter, the compensating coil is connected</p>",in series with current coil,in parallel with current coil,in series with pressure coil,in parallel with pressure coil,,C,
<p>A permanent magnet moving coil measures</p>,true rms value,dc value,peak value,rms plus dc value,,B,
"<p>A CT is used to feed current coils of wattmeter, energy meter, power factor meter and an ammeter. Then</p>",all the coils are in series,all coils are in parallel,the coils are in series-parallel,either (a) or (b),,A,
"<p>In measurements using strain gauge, the dummy strain gauge is used to</p>",compensate for resistance of strain gauge,compensate for change in temperature,compensate for error due to change in voltage of battery,compensate for error in voltmeter,,B,
"<p>In an ac single phase energy meter, the potential coil is put on</p>","both side limbs, of upper magnet",central limb of upper magnet,one side limb of upper magnet,either (a) or (b),,B,
<p>The chemical effect of current is used in</p>,dc ampere hour meter,dc ammeter,ac energy meter,all of the above,,A,
<p>In a single phase power factor meter the phase difference between currents in the two pressure coils is</p>,exactly 0°,approximate 0°,exactly 90°,approximate 90°,,C,
"<p>In an ac coordinate potentiometer, the currents inphase and quadrature potentiometer are adjusted to be</p>",out of phase by 90°,in phase,out of phase by 45°,out of phase 180°,,A,
<p>Both X and Y plates of a CRO are excited by ac signals. The display is an ellipse which makes one rotation in 5 seconds. This means that</p>,the frequency of one input is 5 times that of other,the difference between the frequencies of the two signals is one fifth of hertz,the difference between the frequencies of the two signals is 5 Hz,either (a) or (c),,B,
"<p>In order to achieve accuracy, the slide wire of a potentiometer should be</p>",as long as possible,as short as possible,neither too long nor too short,very thin,,A,
"<p>In measuring resistance using voltmeter and ammeter, the resistances of voltmeter and ammeter also affect the accuracy of measurement.</p>",True,False,,,,A,
<p>The difference between measured value and true value is called</p>,gross error,relative error,probable error,absolute error,,D,
<p>In air friction damping</p>,the air pressure opposes the motion of piston when it is moving inwards,the air pressure opposes the motion of piston when it is moving outwards,the air pressure opposes the motion of piston both when it is moving inwards as well as outwards,the air pressure may oppose or aid the motion of piston depending on the design,,C,
<p>In indicating instruments the controlling torque is provided by a spring.</p>,True,False,,,,A,
<p>For measuring a very high resistance we should use</p>,Kelvin's double bridge,Wheatstone bridge,Meggar,Either (a) or (c),,C,
<p><p><b>Assertion (A):</b>  Damping in a vibration galvanometer is small.</p><p><b>Reason (R):</b>  Vibration galvanometer is a PMMC instrument.</p></p>,Both A and R are true and R is correct explanation of A,Both A and R are true but R is not correct explanation of A,A is true R is false,A is false R is true,,B,
"<p>In a platinum RTD, the change in resistance for a temperature rise of 50° C is about</p>",2%,10%,20%,40%,,C,
<p>The gauge factor of a semiconductor strain gauge is about</p>,2,10,100,1000,,C,
<p>Which of the following instruments is used almost exclusively to measure radio frequency currents?</p>,Moving coil,Rectifier,Moving iron,Thermocouple,,D,
"<p>The coil of a DArsonval galvanometer has N turns. If flux density is B, current is I and area of coil is A, the deflecting torque is</p>",NBI/A,NBIA,NIA/B,N<sup>2</sup>IAB,,B,
"<p>Consider the following statements regarding electromagnetic flowmeter <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">AC excitation is used to avoid polarisation of fluid.</li><li style=""padding-top:10px;"">The meter calibration is changed as viscosity of fluid changes.</li><li style=""padding-top:10px;"">Stainless steel pipes can be used for measuring the flow of liquid of high conductivity.</li></ol> Of the above statements</p>","1, 2, 3 are correct",1 and 2 are correct,2 and 3 are correct,1 and 3 are correct,,D,
"<p>In a CRO, the time base signal is applied to</p>",X plates,Y plates,either X or Y plates,alternately X and Y plates,,A,
<p>Schering bridge operates at a high voltage of about 10 kV.</p>,True,False,,,,A,
<p>Which of these instrument does not have a control spring?</p>,Moving iron ammeter,PMMC ammeter,Electrostatic voltmeters,Power factor meter,,D,
"<p>In Weston frequency meter, the magnetic axes of the two fixed coils are</p>",parallel,perpendicular,inclined at 60°,inclined at 15°,,B,
<p>Which one of the following is true?</p>,Alternating voltage and current contain odd and even harmonics,The inductance in a circuit reduces the effect of harmonics and makes current wave more sinusoidal than voltage wave,"Alternating voltage and current waveforms, in general, do not contain odd harmonics",Inductance of a circuit does not alter wave shape at all,,B,
<p>Pirani gauge is used to measure</p>,very low pressure,high pressure,pressure in the range of 1 atmosphere,fluid flow,,A,
"<p><p><b>Assertion (A):</b>  CRT is the most important component of a CRO.</p><p><b>Reason (R):</b>  When an electron beam strikes the screen of CRT, a spot of light is produced.</p></p>",Both A and R are true and R is correct explanation of A,Both A and R are true but R is not correct explanation of A,A is true R is false,A is false R is true,,B,
<p>A capacitance transducer has two plates each of area 5 mm<sup>2</sup>. The coil gap is 2 mm. Displacement sensitivity due to change in gap length is</p>,11.1 pF/cm,44.2 pF/cm,52.3 pF/cm,66.3 pF/cm,,A,
"<p>Four capacitors are in parallel. Their values are 36.3 μF, 3.85 μF, 34.002 μF and 850 μF with an uncertainty of digit in the last place. The total capacitance in significant figures is</p>",75.0 μF,75.0 ± 0.1 μF,75.1 ± 0.1 μF,75.002 ± 0.1 μF,,B,
"<p>In figure, C<sub>0</sub> is distributed capacitance and C is tuning capacitor. If C = C<sub>1</sub> for fundamental frequency and C = C<sub>2</sub> for second harmonic, then C<sub>0</sub> = <br/><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/244-320-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/244-320-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/244-320-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/244-320-4.png""/>",C<sub>1</sub> - 2C<sub>2</sub>,,B,
"<p>If M is mutual inductance between fixed and moving coils and θ is deflection of dynamometer instrument, then</p>","<img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/233-93-1.png""/>",θ ∝ M,"<img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/233-93-2.png""/>",θ ∝ M<sup>2</sup>,,A,
<p>The switch board instruments</p>,should be mounted in vertical position,should be mounted in horizontal position,should be mounted at about 45°,should be mounted at about 80°,,A,
<p>Radiation pyrometer is used to measure temperature in the range of</p>,-200 to 500° C,0 to 500° C,500 to 1200° C,1200 to 2500° C,,D,
<p>The electromagnets of an induction wattmeter</p>,are laminated,are not laminated,may be laminated,must not be laminated,,A,
<p>In a vibrating reed frequency meter the natural frequency of two adjacent reeds have a difference of</p>,0.25 Hz,0.5 Hz,1.25 Hz,1 Hz,,B,
