question,A,B,C,D,E,answer,explanation
<p>Two ammeters A and B are connected in parallel in a circuit carrying 100 A. Their resistances are 0.8 mΩ. Their readings will be.</p>,55.56 and 44.44 A respectively,44.44 A and 55.56 A respectively,60 A and 40 A respectively,40 A and 60 A respectively,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/252-60-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/252-60-2.png""/>.</p> "
"<p>In figure, Z<sub><i>a</i></sub> = 100∠50°, Z<sub><i>b</i></sub> = 300∠-90° and Z<sub><i>c</i></sub> = 200∠0°. For balanced condition, Z<sub><i>d</i></sub> will be <br/><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/244-321-1.png""/></p>",600∠ - 40°,600∠140°,600∠ - 140°,150∠140°,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/254-321-1.png""/>.</p> "
<p>In household energy meters the flux of series magnet is in phase with current but the flux of shunt magnet lags the voltage by 88°. The reading of energy meters</p>,will be correct,will have a negative error,will have a positive error,may have positive or negative error,,B," <p>Since angle is less than 90°, reading will be less. Therefore error is negative and correction is positive.</p> "
<p><p><b>Assertion (A):</b>  A universal RLC bridge has a battery and also a high frequency ac source.</p><p><b>Reason (R):</b>  RLC bridge uses a Wienbridge arrangement for measuring capacitance. </p></p>,Both A and R are true and R is correct explanation of A,Both A and R are true but R is not correct explanation of A,A is true R is false,A is false R is true,,C, <p>Modified De sauty bridge is used to measure capacitance.</p> 
<p>The emf of a Weston cell is 1.286 V.</p>,True,False,,,,B, <p>It is 1.01859.</p> 
<p>The power factor of a single phase load can be calculated if instruments available are</p>,"one voltmeter, one ammeter",two ammeters,two voltmeters,"one voltmeter, one ammeter and one wattmeter",,D," <p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/253-150-1.png""/> , we need to, measure active power, voltage and current.</p> "
<p>A variable reluctance type tachometer has 150 teeth on rotor. The counter records 13500 pulse/sec. The rotational speed is</p>,4800 RPM,5400 RPM,6000 RPM,7200 RPM,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/254-310-1u.png""/>.</p> "
<p>The current through the coil of an electromagnet is doubled. The magnetic field around the coil</p>,is halved,is doubled,becomes four times,remains the same,,B, <p>B ∝ H.</p> 
"<p>In a moving iron voltmeter the coil has a resistance of 20 Ω and an inductance of 0.3 H. The swamping resistance in 2000 Ω. To ensure correct reading with dc as well as 50 Hz ac, the value of capacitor to be connected in parallel with swamping resistance should be</p>",0.0125 μF,0.0311 μF,0.0521 μF,0.0622 μF,,B," <p>C = 0.41 L/R<sup>2</sup></p>
<p>or C = (0.41 x 0.3)/(2000)<sup>2</sup> = 0.0311 x 10<sup>-6</sup> F.</p> "
<p>Two resistances R<sub>1</sub> = 18.7 Ω. and R<sub>2</sub> = 3.624 Ω in series. The total resistance to the appropriate number of significant figures is</p>,22.324 Ω,22.32 Ω,22.3 Ω,22 Ω,,C," <p>Since second and third decimal places of <i>R</i><sub>1</sub> are not known, we can take only first decimal place of <i>R</i><sub>2</sub>.</p> "
<p>The input impedance of CRO is about</p>,zero,10 Ω,100 Ω,one mega ohm,,D, <p>CRO has very high input impedance.</p> 
<p>Which of the following is not correct in respect of electrostatic instrument?</p>,It is essentially a voltmeter,It is suitable for only high voltages,It has a uniform scale,It can be used for both ac and dc,,C, <p>The scale of electrostatic voltmeter is not uniform.</p> 
"<p>The wave applied to X plates, for ohtaining trace of voltage wave, is</p>",sawtooth wave,sinusoidal wave,rectangular wave,either (a) or (c),,A, <p>It is called time base signal.</p> 
<p>The response of a thermistor overs the whole of its temperatures range is</p>,linear,non-linear,almost linear,either (a) or (c),,B, <p>It is a non-linear device. The change of resistance with temperature is non-linear.</p> 
"<p>A resistance is measured by voltmeter-ammeter method. The voltmeter is 0-250V, ± 1% accuracy and ammeter is 0-5 A, ± 1 % accuracy. The readings of voltmeter and ammeter are 100 V and 2 A respectively. The error in the measured resistance can be</p>",± 1%,± 2%,± 5%,± 10%,,C, <p>Error in voltmeter can be ± 2.5 V which for 100 V reading is ± 2.5 % . Error in ammeter can be ± 0.05 A which for 2 A reading is ± 2.5 %. Hence total error can be ± 5%.</p> 
<p>It is required to study transients during switching process. Which CRO should be preferred?</p>,Ordinary CRO,Dual beam CRO,Dual trace CRO,Storage oscilloscope,,D, <p>We can store the trace.</p> 
"<p><p><b>Assertion (A):</b>  In loss of charge method, it is preferable to use an electronic voltmeter.</p><p><b>Reason (R):</b>  The resistance of electronic voltmeter is very high.</p></p>",Both A and R are true and R is correct explanation of A,Both A and R are true but R is not correct explanation of A,A is true R is false,A is false R is true,,A," <p>If resistance of voltmeter is not high, accuracy is affected.</p> "
<p>If the secondary winding of CT is opened when primary coil is carrying current</p>,transformer will burn immediately,there will be weak flux density in core,there will be very high induced voltage in secondary,there will be high current in secondary,,C," <p>Since the primary of CT always remains excited, a high voltage is induced in secondary if the secondary is opened.</p> "
<p>The percentage limiting error in an instrument reading 8.3 V and having guaranteed accuracy of 1% of the full scale reading and range of 0-150 V is</p>,1.81%,0.181%,18.1%,0.0018%,,C," <p>Error = 1% of 150 = 1.5 V, </p>
<p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/253-229-1.png""/>.</p> "
<p><p><b>Assertion (A):</b>  Thermocouple instruments can be used for ac only. </p><p><b>Reason (R):</b>  Thermocouple instrument has a non linear scale.</p></p>,Both A and R are true and R is correct explanation of A,Both A and R are true but R is not correct explanation of A,A is true R is false,A is false R is true,,D, <p>Thermocouple Instrument can be used for both ac and dc.</p> 
"<p>A meter has a resistance of 1 Ω and full scale deflection current of 1 mA. To convert into an ammeter of 1 A range, the shunt resistance should be</p>",1000 Ω,1 Ω,0.01 Ω,0.001 Ω,,D," <p>Resistance of shunt</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/252-36-1.png""/>.</p> "
<p>Two wattmeter method is suitable only for balanced loads.</p>,True,False,,,,B, <p>It is suitable for both balanced and unbalanced loads.</p> 
<p>A rectifier voltmeter using bridge rectifier and PMMC meter is calibrated to read rms value of sine wave. A triangular wave is applied to it and it reads 6.82 V. The rms value of triangular wave is</p>,about 6.82 V,about 7.1 V,about 6.5 V,about 10 V,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/252-77-1.png""/></p>
<p>Peak value of triangular wave is twice average value = 2 x 6.144 = 12.288 V rms value of triangular wave is peak value divided by <span class=""root"">3</span> .</p>
<p>Therefore, reading <img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/252-77-2.png""/>.</p> "
<p>A radiation thermometer is suitable for temperatures</p>,below 500°C,below 100°C,above 500°C,above 1400°C,,D, <p>It is suitable for only very high temperatures.</p> 
"<p>Consider the following statements <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">Thermistor is more sensitive than platinum resistance thermometer</li><li style=""padding-top:10px;"">The resistance of thermistor is solely a function of its absolute temperature whether the source of heat is external or internal</li><li style=""padding-top:10px;"">Thermistor has linear temperature-resistance relationship</li><li style=""padding-top:10px;"">Thermistor has linear negative temperature coefficient</li></ol> Of the Statements, the correct statements are</p>",1 and 2,3 and 4,"1, 2, 3, 4","1, 2 and 4",,D, <p>Thermistor is a non-linear device.</p> 
<p>A moving coil meter has 10 Ω resistance and requires 40 mA for full scale deflection. The shunt resistance required to convert it into 0-2 A ammeter is</p>,0.1021 Ω,0.2041 Ω,0.256 Ω,0.4210 Ω,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/254-294-1.png""/>.</p> "
"<p>Which of the following instruments can be used for dc as well ac upto a few MHz? <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">Moving iron instrument</li><li style=""padding-top:10px;"">Thermocouple instrument</li><li style=""padding-top:10px;"">Induction instrument</li><li style=""padding-top:10px;"">Moving coil instrument</li></ol> Select the correct answer as per following codes</p>",2 only,2 and 3 only,"1, 2 and 3 only",2 and 4 only,,A, <p>Thermocouple instrument is based on heating effect and can be used for very high frequencies also.</p> 
<p><p><b>Assertion (A):</b>  Strain measurement using strain gauge invariably requires a dummy strain gauge.</p><p><b>Reason (R):</b>  The resistance of strain gauge depends on temperature.</p></p>,Both A and R are true and R is correct explanation of A,Both A and R are true but R is not correct explanation of A,A is true R is false,A is false R is true,,A, <p>The dummy strain gauge compensates the error due to change in temperature because temperature affects both the active and dummy strain gauges equally.</p> 
"<p>If a shunt of 200 Ω resistance is used with a galvanometer of 1000 Ω resistance, the multiplying power is</p>",6,5,1/5,1/6,,A," <p>If current through galvanometer is 1, </p>
<p>A current through shunt = <img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/252-61-1.png""/>. Total current = 6 I. Hence multiplying factor is 6.</p> "
