question,A,B,C,D,E,answer,explanation
<p>Which of these has a magnetic brake?</p>,Thermocouple ammeter,Energy meter,Dynamometer wattmeter,Frequency meter,,B," <p>Braking torque, in an energy meter, is provided by a magnet.</p> "
<p>Two numbers are 131 ± 5 and 629 ± 3. The sum of the numbers with range of doubt is</p>,760 ± 8,760 ± 2,760 + 8,760 - 8,,A," <p>The numbers can be 131 + 5, 131 - 5, 629 - 3. Therefore, the sum can be 760 ± 8.</p> "
<p><p><b>Assertion (A):</b>  Schering bridge is a low voltage bridge.</p><p><b>Reason (R):</b>  Schering bridge is very commonly used for measurement of capacitance.</p></p>,Both A and R are true and R is correct explanation of A,Both A and R are true but R is not correct explanation of A,A is true R is false,A is false R is true,,D, <p>Schering bridge is a high voltage bridge.</p> 
<p><p><b>Assertion (A):</b>  Wien bridge can be used for measuring frequency.</p><p><b>Reason (R):</b>  A frequency meter for 50 Hz system has a frequency range of 40 to 60 Hz. </p></p>,Both A and R are true and R is correct explanation of A,Both A and R are true but R is not correct explanation of A,A is true R is false,A is false R is true,,C, <p>Frequency range is 47 to 53 Hz.</p> 
<p>Which of these has poor overload capacity?</p>,PMMC instrument,Hot wire instrument,Dynamometer instrument,Both (a) and (c),,B, <p>The wire is very delicate and has little over load capacity.</p> 
"<p>In 3 phase power measurement by two wattmeter method, both wattmeters had equal reading. The power factor of load is</p>",1,0.5 lagging,0.5 leading,0,,A, <p>Readings of two wattmeters are same when σ = 0 or p.f. = 1.</p> 
<p>Which instrument is based on induction principle?</p>,Dynamometer wattmeter,Induction wattmeter,Energy meter,Both (b) and (c),,D, <p>Energy meter is also based on induction principle.</p> 
<p>Magnetic field intensity has the dimensions</p>,IL,I<sup>2</sup>L,IL<sup>-1</sup>,IL<sup>-2</sup>,,C, <p>Magnetic field intensity = MMF/length = IL<sup>-1</sup>.</p> 
"<p>In figure, the position of voltmeter and ammeter are exchanged. It may result in damage to <br/><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/243-301-1.png""/></p>",both the instruments,ammeter,voltmeter,neither of two,,B, <p>Very high current will flow through ammeter because ammeter resistance is very low.</p> 
<p>The volt ratio box is basically a</p>,potential divider,current transformer,a high resistance voltmeter,either (a) or (c),,A, <p>DC potentiometer can measure voltages upto about 1.5 V. Volt ratio box is used to reduce the unknown voltage so that it can be measured by dc potentiometer.</p> 
<p>A sinusoidal ac voltage of amplitude 100 V is applied to a rectifying device which offers 10 Ω resistance in forward direction and infinite resistance in backward direction. A moving coil ammeter is also connected in the circuit. The reading of ammeter will be</p>,10 A,5 A,3.185 A,14.14 A,,C," <p>Moving coil instrument indicates average value</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/252-51-1.png""/>.</p> "
<p>A variable reluctance tachometer has 180 teeth on rotor. The speed of shaft on which it is mounted in 1200 rpm. The frequency of output pulses is</p>,1800 per second,3600 per second,4800 per second,5600 per second,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/254-329-1.png""/>.</p> "
"<p>In the wheatstone bridge in figure, each resistance is increased by 0.05%. The value of v<sub>0</sub> will be <br/><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/239-232-1.png""/></p>",50 mV,5 mV,0.1 mV,zero,,D," <p>Output of first op-amp is -2V, -V2. </p>
<p>Therefore, <img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/253-233-1.png""/>.</p> "
"<p>Consider the following operation in respect of Wheatstone bridge (K<sub><i>b</i></sub>, denotes battery key, K<sub><i>g</i></sub> denotes galvanometer key) <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">open K<sub><i>b</i></sub></li><li style=""padding-top:10px;"">close K<sub><i>g</i></sub></li><li style=""padding-top:10px;"">close K<sub><i>b</i></sub></li><li style=""padding-top:10px;"">open K<sub><i>g</i></sub></li></ol> The correct sequence of operations is</p>","1, 2, 3, 4","3, 1, 2, 4","4, 3, 2, 1","3, 2, 4, 1",,D, <p>Battery key must be closed before galvanometer key. Moreover galvanometer key must be opened before battery key. This is to avoid damage to galvanometer.</p> 
<p>Two voltmeters 0-250 V each having resistances of 5 kΩ and 10 kΩ respectively and are connected in series. To ensure that neither of them goes beyond scale the total voltage which can be applied should be less than</p>,500 V,400 V,375 V,250 V,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/255-384-1.png""/> or V = 375 V.</p> "
<p>A 24 mm long conductor has a resistance of 128 Ω. The change in resistance is 13.3 Ω and change in length is 1.6 mm under tension. The gauge factor is</p>,1.2,1.6,2.1,2.6,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/254-308-1.png""/>.</p> "
<p>Measuring of unknown voltage with a dc potentiometer loses its advantage of open circuit measurement when</p>,primary circuit battery is changed,standardisation is done to compensate for drift,voltage is larger than range of potentiometer,range reduction by factor of 10 is employed,,D," <p>When volt ratio box is used to reduce range, the advantage of open-circuit measurement is lost.</p> "
<p>In a digital measuring device the input electrical signal is in the frequency range of dc to ac (50) Hz. It must be sampled at a rate of</p>,<i>f</i> times/sec,0.5 <i>f</i> times/sec,0.25 <i>f</i> times/sec,2 <i>f</i> times/sec,,D, <p>Sampling frequency must be twice the input frequency.</p> 
"<p>A meter has a square law scale. For 2 A current the deflection in 90°. For a deflection of 45°, the current is</p>",1 A,1.5 A,1.414 A,1.61 A,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/255-391-1.png""/></p> "
"<p>Consider the following Statements regarding resistance strain gauge <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">The gauge factor is in the range of 2 to 5.</li><li style=""padding-top:10px;"">The resistance changes due to change in specific resistance with strain.</li><li style=""padding-top:10px;"">The resistance increases with increase in temperature.</li></ol> Of the above statements, which are correct?</p>","1, 2, 3",1 and 2,2 and 3,1 and 3,,D, <p>The change in resistance is due to change in length and area of cross-section.</p> 
<p>PCM employing 4 bit code is used to send data having frequency range from 0 to 2 kHz. The minimum required bandwidth of carrier channel is</p>,2 kHz,4 kHz,8 kHz,16 kHz,,B, <p>Bandwidth required is twice the required frequency range.</p> 
<p>A sinusoidal ac voltage of amplitude 100 V is applied to a rectifying device which offers 10 Ω resistance in forward direction and infinite resistance in reverse direction. The reading on hot wire ammeter will be</p>,10 A,5 A,3.185 A,1.414 A,,B," <p>Hot wire ammeter indicates rms value</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/252-50-1.png""/>.</p> "
"<p>When a capacitor is connected to the terminals of an ohmmeter, the pointer indicated a low resistance initially and finally come to infinity position. This shows that capacitor is</p>",short circuited,all right,faulty,open circuited,,B, <p>Capacitor behaves as short circut initially and open circuit finally when fed by dc supply.</p> 
"<p>If eddy current damping is to be used, the disc of instrument should be</p>",non-conducting and non-magnetic,conducting and magnetic,conducting and non-magnetic,non-conducting and magnetic,,C," <p>Disc must be conducting otherwise eddy currents can not flow. It must be non-magnet, <i>i</i>.<i>e</i>., so that it does not affect the measurement.</p> "
<p>The scale of moving iron instrument is linear.</p>,True,False,,,,B," <p>Since reading is proportional to I<sup>2</sup>, the scale is non-linear.</p> "
<p>With a variable reluctance tachometer having 60 rotor teeth the count reads 3600 counts per minute. The speed in RPM is</p>,36,60,360,3600,,B," <p>If speed is 60, the counter will count 60 x 60 = 3600 counts/per minute.</p> "
"<p>When measuring phase angle between two waves using a CRO, the time base generator is connected to</p>",X plate,Y plate,both X and Y plate,neither X nor Y plates,,D, <p>Time base signal is not connected. The two waves are fed to X and Y plates respectively.</p> 
<p>It is required that a strain gauge has gauge factor of 100. The proper strain gauge is</p>,constantan strain gauge,nichrome strain gauge,semiconductor strain gauge,alloy strain gauge,,C," <p>Only semiconductor strain gauge can have a gauge factor of 100. For all other strain gauges, gauge factor is about 2 only.</p> "
<p>A meter having 0-1000 μA range and 1000 Ω resistance is required to be changed to 0-100 mA meter. The value of shunt resistance is about</p>,1 Ω,10 Ω,99 Ω,100 Ω,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/253-230-1.png""/>.</p> "
<p>An induction wattmeter can be used for</p>,dc only,50 Hz ac only,both ac and dc,high frequency ac only,,B, <p>Induction principle is valid for ac only. Induction Instruments are calibrated for 50 Hz ac.</p> 
"<p>In the balanced bridge shown in figure. <i>X</i> should be <br/><img src=""/_files/images/electronics-and-communication-engineering/measurements-and-instrumentation/245-343-1.png""/></p>",a self inductance having resistance,a capacitance,a non-inductive resistance,an inductance and capacitance in parallel,,A," <p>Since two primary of CT always remains, a high voltage is induced in secondary if the secondary is opened.</p> "
"<p>If the current in a capacitor leads the voltage by 80°, the loss angle of capacitor is</p>",80°,10°,100°,170°,,B, <p>Loss angle δ = 90 - 80 = 10°.</p> 
"<p>In an induction wattmeter, the shading bands are made of non conducting material.</p>",True,False,,,,B, <p>The shading bands are of conducting material.</p> 
