question,A,B,C,D,E,answer,explanation
<p>The practical use of binary-weighted digital-to-analog converters is limited to:</p>,<i>R</i>/2<i>R</i> ladder D/A converters,4-bit D/A converters,8-bit D/A converters,op-amp comparators,,B,
<p>What is the major advantage of the <i>R</i>/2<i>R</i> ladder DAC as compared to a binary-weighted-input DAC?</p>,It has fewer parts for the same number of inputs.,It is much easier to analyze its operation.,It uses only two different resistor values.,The virtual ground is eliminated and the circuit is therefore easier to understand and troubleshoot.,,C,
<p>An analog-to-digital converter has a four-bit output. How many analog values can it represent?</p>,4,1/4,16,0.0625,,C,
"<p>When comparing the conversions from digital-to-analog and analog-to-digital, the A/D conversion is generally:</p>",less complicated but more time consuming than the D/A conversion.,more complicated and more time consuming than the D/A conversion.,less complicated and less time consuming than the D/A conversion.,more complicated but less time consuming than the D/A conversion.,,B,
<p>Which of the statements below best describes the basic operation of a dual-slope A/D converter?</p>,"The input voltage is used to set the frequency of a voltage-controlled oscillator (VCO). The VCO quits changing frequency when the input voltage stabilizes. The frequency of the VCO, which is proportional to the analog input voltage, is measured and is displayed on the digital display as a voltage reading.","A ramp generator is used to enable a counter through a comparator. When the ramp voltage equals the input voltage, the counter is latched and then reset. The counter reading is proportional to the input voltage since the ramp is changing at a constant V/second rate.","A ramp voltage and analog input voltage are applied to a comparator. As the input voltage causes the integrating capacitor to charge, it will at some point equal the ramp voltage. The ramp voltage is measured and displayed on the digital panel meter.","Two ramps are generated: one by the input voltage and the other by a reference voltage. The input voltage ramp charges the integrating capacitor, while the reference voltage discharges the capacitor and enables the counter until the capacitor is discharged, at which time the counter value is loaded into the output latches.",,D,
<p>The output of a basic 4-bit input digital-to-analog converter would be capable of outputting:</p>,16 different values of voltage or current that are not proportional to the input binary number,16 different values of voltage or current that are proportional to the input binary number,32 different values of voltage or current that are not proportional to the input binary number,32 different values of voltage or current that are proportional to the input binary number,,B,
"<p><p>Referring to the given figure, what appears to be wrong, if anything, with the D/A converter and what should be done to correct the problem? </p>
<p><img height=""300"" src=""/_files/images/digital-electronics/digital-systems/mcq11_1017_1.gif"" width=""300""/></p></p>",There is nothing wrong with the converter.,"There is an offset error; if no provision is made for adjusting the offset, the op-amp may need to be changed.",There is a nonlinearity error; the op-amp must be changed.,The power supply voltage appears to be too high; adjust the power supply to the correct value.,,B,
<p>Which of the following characterizes an analog quantity?</p>,Discrete levels represent changes in a quantity.,Its values follow a logarithmic curve.,It can be described with a finite number of steps.,It has a continuous set of values over a given range.,,D,
"<p><p>What is the current in <i>R</i><sub>1</sub> and the current in <i>R</i><sub>2</sub> for the circuit shown below?</p>
<p><img src=""/_files/images/digital-electronics/basic-digital-electronics/mcq15_1005_1.jpg""/></p></p>","<i>I</i><sub>1</sub> = 0.416 mA, <i>I</i><sub>2</sub> = 0.416 mA","<i>I</i><sub>1</sub> = 0.357 mA, <i>I</i><sub>2</sub> = 0.357 mA","<i>I</i><sub>1</sub> = 1.25 mA, <i>I</i><sub>2</sub> = 0.625 mA","<i>I</i><sub>1</sub> = 0.625 mA, <i>I</i><sub>2</sub> = 1.25 mA",,D,
<p>A 4-bit stairstep-ramp A/D converter has a clock frequency of 100 kHz and maximum input voltage of 10 V.</p>,The maximum number of samples per second will be 6250.,"The maximum sample rate will be 100,000 samples/second.",The minimum sample rate will be 6250 samples/second.,"The minimum sample rate will be 100,000 samples/second.",,C,
<p>What is the accuracy of a D/A converter?</p>,It is the reciprocal of the number of discrete steps in the D/A output.,It is the comparison between the actual output of the converter and its expected output.,It is the converter's ability to resolve between forward and reverse steps when sequenced over its entire range of inputs.,It is the deviation between the ideal straight-line output and the actual output of the converter.,,B,
<p>Which of the equations below expresses the voltage gain relationship for an operational amplifier?</p>,<i>V</i><sub><i>out</i></sub> = <i>V</i><sub><i>in</i></sub>/<i>A</i><sub><i>v</i></sub>,<i>V</i><sub><i>out</i></sub>/<i>V</i><sub><i>in</i></sub> = <i>R</i><sub><i>out</i></sub>/<i>R</i><sub><i>in</i></sub>,<i>V</i><sub><i>in</i></sub>/<i>V</i><sub><i>out</i></sub> = <i>R</i><sub><i>out</i></sub>/<i>R</i><sub><i>in</i></sub>,<i>V</i><sub><i>out</i></sub>/<i>V</i><sub><i>in</i></sub> = –<i>R</i><sub><i>f</i></sub>/<i>R</i><sub><i>in</i></sub>,,D,
<p>An analog quantity varies from 0–7 V and is input to a 6-bit A/D converter. What analog value is represented by each step on the digital output?</p>,0.111 V,1.17 V,0.109 V,0.857 V,,A,
"<p><p>What function is performed by the block labeled X in the given figure?</p>
<p><img src=""/_files/images/digital-electronics/digital-systems/mcq11_1007_1.gif""/></p></p>",Analog-to-digital conversion,Digital-to-analog conversion,Audio ON/OFF control,Power supply for the audio amplifier,,B,
<p>Inaccurate A/D conversion may be due to:</p>,constant analog input voltage,linear ramp usage,intermittent counter inputs,faulty sample-and-hold circuitry,,D,
"<p>What is the resolution, in percent, of a 12-bit DAC?</p>",8.33,0.049,0.000488,0.083,,B,
<p>What circuitry is on an ADC0808 IC?</p>,A multiplexer,An ADC,A 3-bit select input code,All of the above,,D,
<p>What is the maximum conversion time for an 8-bit successive-approximation ADC with a clock frequency of 20 kHz?</p>,12.8 ms,6.4 ms,0.05 ms,0.4 ms,,D,
<p>What is one advantage to using a parallel-encoded (flash) ADC?</p>,less expensive,very fast conversion,less complicated circuit,,,B,
"<p>If the same analog signal is to be converted to an 8-bit resolution using a counter-ramp ADC, how many comparator circuits would be used?</p>",1,8,127,255,,A,
<p>What is the major advantage of the <i>R</i>/2<i>R</i> ladder D/A converter as compared to a binary-weighted D/A converter?</p>,It has fewer parts for the same number of inputs.,It is much easier to analyze its operation.,It uses only two different resistor values.,The virtual ground is eliminated and the circuit is therefore easier to understand and troubleshoot.,,C,
<p>What is the main disadvantage of the stairstep-ramp A/D converter?</p>,"The counter must count up from zero at the beginning of each conversion sequence, and the conversion time will vary depending on the input voltage.",It requires a counter.,It requires a precision clock in order for the conversion to be reliable.,All of the above,,A,
<p>What is the purpose of a sample-and-hold circuit?</p>,To keep temporary memory,To hold a voltage constant so an ADC has time to produce an output,To hold a voltage constant so a DAC has time to produce an output,To hold data after a multiplexer has selected an output,,B,
<p>What is the linearity of a D/A converter?</p>,It is the reciprocal of the number of discrete steps in the D/A output.,It is the comparison between the actual output of the converter and its expected output.,It is the converter's ability to resolve between forward and reverse steps when sequenced over its entire range of inputs.,It is the deviation between the ideal straight-line output and the actual output of the converter.,,D,
"<p><p>Referring to the given figure, what should the display on the scope look like if the A/D converter is working properly? </p>
<p><img src=""/_files/images/digital-electronics/digital-systems/mcq11_1019_1.gif""/></p></p>",It should be a circular Lissajous pattern resulting from the simultaneous application of ramps to the vertical and horizontal inputs of the oscilloscope.,The pattern should be a straight line across the screen due to the equal but opposite voltages being applied to the scope inputs.,A uniform stairstep pattern should be displayed.,The scope should display a sequential binary count with the LSB on the left and the MSB on the right side of the display.,,C,
<p>What is the acquisition time of the AD1154 sample-and-hold IC?</p>,"1.5 <img src=""/_files/images/digital-electronics/digital-systems/mu.gif""/>s","2.5 <img src=""/_files/images/digital-electronics/digital-systems/mu.gif""/>s","3.5 <img src=""/_files/images/digital-electronics/digital-systems/mu.gif""/>s","4.5 <img src=""/_files/images/digital-electronics/digital-systems/mu.gif""/>s",,C,
"<p><p>What type of DAC is shown below?</p>
<p><img src=""/_files/images/digital-electronics/basic-digital-electronics/mcq15_1010_1.jpg""/></p></p>",binary-weighted,<i>R</i>-2<i>R</i> ladder,,,,B,
<p>What is the disadvantage to using a counter-ramp type ADC?</p>,complex circuit,high cost,very slow,,,C,
"<p><p>Referring to the given figure, what appears to be wrong, if anything, with the output of the D/A converter? </p>
<p><img src=""/_files/images/digital-electronics/digital-systems/mcq11_1016_1.gif""/></p></p>",The input signal is probably noisy.,There appears to be some nonlinearity in the scope display.,The converter has a nonmonotonic output error.,It appears that certain input codes are incorrect; double-check the input coding.,,C,
<p>What is the maximum conversion time for a counter-ramp ADC with 8-bit resolution and a clock frequency of 20 kHz?</p>,12.8 ms,6.4 ms,0.05 ms,0.4 ms,,A,
"<p>A test system using the GPIB is being used to monitor a potentially dangerous crash test from a distance of 200 feet. The engineer decides to have you fabricate a special cable, rather than order one, since all the materials are on hand and the tests are already behind schedule. When the tests are run, the test system is erratic and the data is almost useless. What has gone wrong?</p>",The engineer is probably not using the correct data format for the specific instruments being used to collect the data.,The GPIB cable is too long; a bus extender should be used.,The cable should be shielded and properly grounded.,"The tests themselves probably produced extraneous signals that confused the instruments, resulting in unusable data.",,B,
<p>A certain digital-to-analog converter has a step size of 0.25 V and a full-scale output of 7.75 V. Determine the percent of resolution and the number of input binary bits.</p>,"31%, 4 bits","3.23%, 4 bits","31%, 5 bits","3.23%, 5 bits",,D,
<p>A simultaneous A/D converter is also known as a(n) ________ A/D converter.</p>,flash,synchronous,comparator,asynchronous,,A,
<p>The primary disadvantage of the simultaneous A/D converter is:</p>,that it requires the input voltage to be applied to the inputs simultaneously,the long conversion time required,the large number of output lines required to simultaneously decode the input voltage,the large number of comparators required to represent a reasonable sized binary number,,D,
"<p><p>What is the output voltage for the circuit shown below?</p>
<p><img src=""/_files/images/digital-electronics/basic-digital-electronics/mcq15_1005_1.jpg""/></p></p>",10 V,20 V,30 V,40 V,,C,
"<p>Three characteristics of op amps make them almost ideal amplifiers: very high input impedance, very low impedance, and ________.</p>",very high voltage gain,unlimited bandwidth,a low slew rate,very high current gain,,A,
<p>Sample-and-hold circuits in A/D converters are designed to:</p>,sample and hold the output of the binary counter during the conversion process,stabilize the comparator's threshold voltage during the conversion process,stabilize the input analog signal during the conversion process,sample and hold the D/A converter staircase waveform during the conversion process,,C,
<p>What is the main disadvantage of the counter-ramp A/D converter?</p>,It requires a counter.,"The counter must count up from zero at the beginning of each conversion sequence, and the conversion time will vary depending on the input voltage.",It requires a precision clock in order for the conversion to be reliable.,"The counter must count up from zero at the beginning of each conversion sequence, and the conversion time will vary depending on the input voltage. It requires a precision clock in order for the conversion to be reliable.",,B,
<p>Why is a binary-weighted DAC usually limited to 4-bit binary conversion?</p>,too many pins on the IC,too many op amps needed,too many different values of capacitors,too many different values of resistors,,D,
<p>What is the resolution of a D/A converter?</p>,It is the reciprocal of the number of discrete steps in the D/A output.,It is the comparison between the actual output of the converter and its expected output.,It is the deviation between the ideal straight-line output and the actual output of the converter.,It is the converter's ability to resolve between forward and reverse steps when sequenced over its entire range of inputs.,,A,
<p>What is gain error in a DAC?</p>,missing codes,error in the slope of the output staircase waveform,more or less input voltage is required for the first step than what is specified,,,B,
<p>An actuator is usually a device that:</p>,converts analog data to meaningful digital data.,controls a physical variable.,stores digital data and then processes that data according to a set of specified instructions.,converts a physical variable to an electrical variable.,,B,
