question,A,B,C,D,E,answer,explanation
<p>In order to achieve good stabilization in potential divider method current I<sub>1</sub> through R<sub>1</sub> and R<sub>2</sub> should be</p>,I<sub>1</sub> &gt; 20 I<sub>B</sub>,I<sub>1</sub> &gt; 15 I<sub>B</sub>,I<sub>1</sub> &lt; 5 I<sub>B</sub>,I<sub>1</sub> &gt; 10 I<sub>B</sub>,,D,
"<p>A sample of N type semiconductor has electron density of 6.25 x 10<sup>8</sup>/cm<sup>2</sup> at 300 K. If the intrinsic concentration of carriers in this sample is 2.5 x 10<sup>13</sup>/cm<sup>3</sup> at this temperature, the hole density works out to be</p>",10<sup>6</sup>/cm<sup>3</sup>,10<sup>8</sup>/cm<sup>3</sup>,10<sup>10</sup>/cm<sup>3</sup>,10<sup>l2</sup>/cm<sup>3</sup>,,B,
<p>Addition of 0.3 to 3.5% silicon to iron</p>,increases the electrical resistivity of iron,decreases the electrical resistivity of iron,does not change electrical resistivity of iron,silicon can't be added with iron,,A,
<p>A bistable multivibrator</p>,has no stable state,has one stable state,has two stable state,none of the above,,C,
<p>Transconductance indicates the</p>,control of output voltage by input voltage,control of output current by input voltage,control of input voltage by output current,control of input current by input voltage,,B,
"<p>In <i>n</i> channel JFET, the gate voltage is made more negative</p>",the channel width will increase,the channel width will decrease,the channel width and drain current will decrease,the channel width will decrease and drain current will increase,,C,
<p>Metals approach superconductivity conditions</p>,near absolute zero temperature,near critical temperature,at triple point,under the conditions of high temperature and pressure,,A,
"<p>The phenomenon known as ""Early effect"" in a BJT refers to a reduction of the effective base width caused by</p>",electron-hole recombination at the base,reverse biasing of the base collector junction,forward biasing of emitter base junction,the early removal of stored base charge during saturation to cut off switching,,B,
<p>At absolute zero temperature a semiconductor behaves like</p>,an insulator,a super conductor,a good conductor,a variable resistor,,A,
"<p>In a 741 OP-amp, there is 20 dB/decade fall-off starting at a relatively low frequency. This is due to</p>",applied load,internal compensation,impedance of the source,power dissipation in the chip,,D,
<p>Which of the following material can be used in cable shields?</p>,Copper,Aluminium,Cast iron,Lead,,D,
<p>The charge of an electron is</p>,1.6 x 10<sup>-17</sup> coulomb,1.6 x 10<sup>-19 </sup> coulomb,1.6 x 10<sup>-21</sup> coulomb,1.6 x 10<sup>-23</sup> coulomb,,B,
<p>The on voltage and forward breakover voltage of an SCR depend on</p>,gate current alone,band gap of semiconductor alone,gate current and semiconductor band gap respectively,semiconductor band gap and gate current respectively,,D,
"<p>E<sub>G</sub> for silicon is 1.12 eV and that for germanium is 0.72 eV. Therefore, it can be concluded that</p>",the conductivity of silicon will be less than that of germanium at room temperature,the conductivity of silicon will be more than that of germanium at room temperature,the conductivity of two will be same at 60°C,the conductivity of two will be same at 100°C,,A,
"<p><p><b>Assertion (A):</b>  The resistivity of intrinsic semiconductor decreases with increase in temperature.
</p><p><b>Reason (R):</b>  The forbidden gap decreases with increase in temperature.
</p></p>",Both A and R are true and R is correct explanation of A,Both A and R are true but R is not a correct explanation of A,A is true but R is false,A is false but R is true,,A,
<p>Typical value of reverse current in a semiconductor diode is</p>,1 A,0.1 A,1 μA,0.1 μA,,D,
<p>Which of the following element has four valence electrons?</p>,Silicon,Germanium,Both (a) and (b) above,None of the above,,C,
<p>In a transistor operating in forward active mode</p>,depletion layer between emitter and base is thin and that between base and collector is also thin,both depletion regions are thick,depletion layer between emitter and base is thin and that between base and collector is thick,depletion layer between emitter and base is thick and that between base and collector is thin,,C,
"<p>In standard TTL, the 'totem pole' stage refers to</p>",the multi-emitter I/P stage,phase splitter,the O/P buffer,open collector O/P stage,,C,
"<p>In <i>p</i> type semiconductor, the hole concentration</p>",is nearly equal to density of acceptor atoms,is much greater than density of acceptor atoms,is much less than density of acceptor atoms,may be equal to or more or less than density of acceptor atoms,,A,
"<p>If 100 V is the peak voltage across the secondary of the transformer in a half-wave rectifier (without any filter circuit), then the maximum voltage on the reverse-biased diode is</p>",200 V,141.4 V,100 V,86 V,,B,
<p>The O/P Power of a power amplifier is several times its input power. It is possible because</p>,power amplifier introduces a -ve resistance,there is +ve feed back in the circuit,step up transformer is use in the circuit,power amplifier converts a part of I/P d.c. power into a.c. power,,D,
<p>In <i>p</i> type semiconductor holes are majority carriers.</p>,True,False,,,,A,
<p>Due to the formation of Schottky defects the density of the crystal</p>,increases slightly,increases appreciably,decreases slightly,decreases appreciably,,C,
<p>The band gap of silicon at 300K is</p>,1.36 eV,1.10 eV,0.80 eV,0.67 eV,,B,
<p>The current due to thermionic emission is given by Richardson Dushman equation.</p>,True,False,,,,A,
<p>The thermionic emission current is given by</p>,Fermi-Dirac distribution,Maxwell's equation,Richardson Dushman equation,Langmuir Child law,,C,
"<p>In forward active region, the operation of a BJT</p>",both junctions are forward biased,both junctions are reverse biased,emitter base junction is forward biased and base collector junction is reverse biased,emitter base junction is reverse biased and base collector junction is reverse biased,,C,
<p>The conductivity of a semiconductor crystal due to any current carrier is not proportional to</p>,mobility of the carrier,effective density of states in the conduction band,electronic charge,surface states in the semiconductor,,A,
<p>A P-N junction diode dynamic conductance is directly proportional to</p>,the applied voltage,the temperature,its current,thermal voltage,,C,
<p>The Ni-Zn ferrites are used for audio and TV transformers is that</p>,they have large saturation magnetisation,they are easy to fabricate by rolling,they are free from pores and voids,they have high electro-resistivity,,A,
<p>Hall's effect can be used to measure</p>,magnetic field intensity,average number of holes,carriers concentration,electrostatic field intensity,,A,
<p>For insulators the energy gap is of the order of</p>,0.1 eV,0.7 eV,1.1 eV to 1.2 eV,5 to 15 eV,,D,
"<p>When electronic emission occurs due to bombardment of high velocity electrons on a metal surface, it is called secondary emission.</p>",True,False,,,,A,
<p>The reverse saturation current depends on the reverse bias.</p>,True,False,,,,B,
