question,A,B,C,D,E,answer,explanation
<p>An increase of reverse voltage decreases the junction capacitance.</p>,True,False,,,,A,
<p>The maximum forward current in case of signal diode is in the range of</p>,1 A to 10 A,0.1 A to 1 A,few milli amperes,few nano amperes,,C,
<p>On which of the following effect do thermocouples work?</p>,Thomson effect,Seeback effect,Peltier effect,Joule effect,,B,
<p>Which of the following constitutes an active component?</p>,Semiconductor device,Resistors,Capacitors,Inductors,,A,
"<p>Which of the following characteristics of a silicon <i>p</i>-<i>n</i> junction diode make it suitable for use as ideal diode? <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">It has low saturation current.</li><li style=""padding-top:10px;"">It has high value of cut in voltage.</li><li style=""padding-top:10px;"">It can withstand large reverse voltage.</li><li style=""padding-top:10px;"">When compared with germanium diode, silicon diode shows a lower degree of temperature dependence under reverse conditions.</li></ol> Select the answer using the given below</p>",1 and 2,"1, 2, 3, 4","2, 3, 4","1, 3",,B,
<p>Resistivity of carbon is around</p>,10 to 70 m-ohm-cm,80 to 130 m-ohm-cm,800 to 1300 m-ohm-cm,8000 to 13000 m-ohm-cm,,C,
<p>Which of the following is anti-ferromagnetic material?</p>,CrSb,NIO,MnO,All of the above,,D,
"<p><p><b>Assertion (A):</b>  The capacitance of a reverse biased pin diode is lower than that of reverse biased <i>p</i>-<i>n</i> diode.
</p><p><b>Reason (R):</b>  A PIN diode has an intrinsic layer between <i>p</i> and <i>n</i> regions.
</p></p>",Both A and R are true and R is correct explanation of A,Both A and R are true but R is not a correct explanation of A,A is true but R is false,A is false but R is true,,A,
"<p>In the saturation region of CE output characteristics of <i>n</i>-<i>p</i>-<i>n</i> transistor, V<sub>CE</sub> is about</p>",0.5 V,15 V,- 0.5 V,- 15 V,,A,
<p>In <i>n</i> channel JFET</p>,I<sub>D</sub> and V<sub>DS</sub> are positive but V<sub>GS</sub> is negative,I<sub>D</sub> and V<sub>GS</sub> are positive but V<sub>DS</sub> is negative,V<sub>DS</sub> and V<sub>GS</sub> are positive but I<sub>D</sub> is negative,"I<sub>D</sub>, V<sub>DS</sub> and V<sub>GS</sub> are all positive",,A,
"<p>Figure represents a<br/><img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/67-681-1.png""/></p>",Esaki diode,Triac,Varactor,Gunn diode,,C,
<p>Almost all resistors are made in a monolithic integrated circuit</p>,during the entire diffusion,while growing the epitaxial layer,during the base diffusion,during the collector diffusion,,A,
<p>The forbidden energy gap for silicon is</p>,0.12 eV,1.12 eV,0.72 eV,7.2 eV,,B,
"<p>In energy band diagram of <i>n</i> type semiconductor, the donor energy level is</p>",in valence band,in conduction band,slightly above valence band,slightly below conduction band,,D,
<p>For an n-channel JEFT having drain source voltage constant if the gate source voltage is increased (more negative) pinch off would occur for</p>,high values of drain current,saturation values of drain current,zero drain current,gate current equal to the drain current,,C,
<p>An intrinsic semiconductor (intrinsic electron density = 10<sup>16</sup> m<sup>-3</sup>) is deped with donors to a level of 10<sup>22</sup> m<sup>-3</sup>. What is the hole density assuming all donors to be ionized?</p>,10<sup>7</sup> m<sup>-3</sup>,10<sup>8</sup> m<sup>-3</sup>,10<sup>10</sup> m<sup>-3</sup>,10<sup>6</sup> m<sup>-3</sup>,,D,
<p>The capacitor filter provides poor voltage regulation because</p>,the increase in ripple with load current causes a decrease in average voltage,the increase in ripple with load current causes a increase in average voltage,filter promotes ripple at peak voltage,none of the above,,A,
"<p>If V<sub><i>r</i></sub> is the reverse voltage across a graded P-N Junction, then the junction capacitance <i>c</i><sub><i>j</i></sub> is proportional to</p>",(V<sub><i>r</i></sub>)<sup>2</sup>,(V<sub><i>r</i></sub>)<sup><i>n</i></sup>,(V<sub><i>r</i></sub>)<sup>-<i>n</i></sup>,(V<sub><i>r</i></sub>)<sup>3/2</sup>,,B,
"<p>In the schematic representation of bipolar junction transistor, the direction of arrow shows the direction of flow of</p>",holes,electrons,holes in <i>pnp</i> and electrons in <i>npn</i>,electrons in <i>pnp</i> and holes in <i>npn</i>,,A,
"<p>Conductivity σ, mobility μ and Hall coefficient K<sub>H</sub> are related as</p>",μ = σK<sub>H</sub>,σ = μK<sub>H</sub>,K<sub>H</sub> = μσ,K<sub>H</sub> =(μσ)<sup>1.1</sup>,,A,
<p>The forbidden band in semiconductors is of the order of</p>,6 eV,1 eV,10 eV,0.01 eV,,B,
<p>For an P-N-P transistor in normal operation its junction are biased as</p>,"emitter base : reverse, collector base : forward","emitter base : forward, collector base : reverse","emitter base : forward, collector base : forward","emitter base : reverse, collector base : reverse",,B,
"<p>A FET is to be operated as voltage variable resistor. For this drain to source voltage V<sub>DS</sub> should be,</p>",74,= V<sub>P</sub>,&lt; V<sub>P</sub>,&gt; V<sub>P</sub>,,C,
"<p><p><b>Assertion (A):</b>  FET has characteristics very similar to that of pentode.
</p><p><b>Reason (R):</b>  Both FET and pentode are voltage controlled devices.
</p></p>",Both A and R are true and R is correct explanation of A,Both A and R are true but R is not a correct explanation of A,A is true but R is false,A is false but R is true,,A,
<p>The current gain of a bipolar transistor drops at high frequencies because of</p>,transistor capacitance,high current effects in the base,parasitic inductive elements,the early effect,,A,
"<p>In an intrinsic semiconductor, the intrinsic charge concentration at any absolute temperature T is proportional to</p>",T,T<sup>2</sup>,T<sup>3</sup>,T<sup>4</sup>,,C,
<p>The conductivity of an intrinsic semiconductor is (symbols have the usual meanings).</p>,generally less than that a doped semiconductor,σ<sub><i>i</i></sub> = <i>en</i><sub><i>i</i></sub> (μ<sub><i>n</i></sub> - μ<sub><i>p</i></sub>),σ<sub><i>i</i></sub> = <i>en</i><sub><i>i</i></sub> (μ<sub><i>n</i></sub> + μ<sub><i>p</i></sub>),σ<sub><i>i</i></sub> = <i>n</i><sub><i>i</i></sub> (μ<sub><i>n</i></sub> - μ<sub><i>p</i></sub>),,C,
<p>The current due to thermionic emission is proportional to</p>,T,T<sup>2</sup>,T<sup>3</sup>,T<sup>4</sup>,,B,
"<p>For radiating ultraviolet rays, LEDs use</p>",zinc sulphide,gallium arsenide,gallium phosphide,none of the above,,A,
<p>Addition of a small amount of antimony to germanium will result in</p>,formation of <i>p</i>-type semiconductor,more free electrons than holes in semiconductor,antimony concentrating on the edges of the crystal,increased resistance,,B,
"<p>Consider the following statements about conditions that make a metal semiconductor contact rectifying <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">N type semiconductor with work function φ<sub><i>s</i></sub> more than work function φ<sub>M</sub> of metal</li><li style=""padding-top:10px;"">N type semiconductor with work function φ<sub><i>s</i></sub> less than work function φ<sub>M</sub> of metal</li><li style=""padding-top:10px;"">P type semiconductor with work function φ<sub><i>s</i></sub> more than work function φ<sub>M</sub> of metal</li><li style=""padding-top:10px;"">P type semiconductor with work function φ<sub><i>s</i></sub> less than work function φ<sub>M</sub> of metal.</li></ol> Of these statements</p>",1 and 3 are correct,2 and 3 are correct,1 and 4 are correct,2 and 4 are correct,,A,
<p>Silicon diodes have __________ reverse resistance than germanium diodes.</p>,a much smaller,a much larger,an infinite,a negligible,,B,
<p>The kinetic energy of photoelectrons emitted by a photo sensitive surface depends on</p>,intensity of the incident radiation,wavelength of the incident radiation,surface conditions of the surface,angle of incidence of radiation,,B,
<p>When reverse bias is applied to a junction diode</p>,minority carrier current is increased,majority carrier current is increased,potential barrier is lowered,potential barrier is raised,,D,
<p>Which of the following statements regarding two transistor model of <i>p</i>-<i>n</i>-<i>n</i>-<i>p</i> device is correct?</p>,It explain only the turn on portion of the device characteristics,It explain only the turn off portion of the device characteristics,It explain only the negative region portion of the device characteristics,It explain all the regions of the device characteristics,,D,
<p>Highest resistivity of the following is</p>,nichrome,constantan,metal,manganin,,A,
<p>Lowest noise can be expected in case of</p>,carbon composition resistors,carbon film resistors,tin oxide resistors,metal film resistors,,D,
"<p>For a BJT, under the saturation condition,</p>",I<sub>C</sub> = βI<sub>B</sub>,"I<sub>C</sub> = <span class=""symbol"">a</span>I<sub>B</sub>",I<sub>C</sub> is independent of all other parameters,I<sub>C</sub> &lt; βI<sub>B</sub>,,D,
"<p>When a semiconductor bar is heated at one end, a voltage across the bar is developed. If the heated is positive the semiconductor is</p>",<i>P</i>-type,<i>n</i>-type,intrinsic,highly degenerate,,D,
