question,A,B,C,D,E,answer,explanation
<p>The Ebers-moll equation for I<sub>E</sub> in CB configuration is given by</p>,"I<sub>E</sub> = <span class=""symbol"">a</span><sub><i>n</i></sub>I<sub>C</sub>I<sub>EC0</sub>","I<sub>E</sub> = <span class=""symbol"">a</span><sub>I</sub>I<sub>C</sub> + I<sub>C0</sub>","I<sub>E</sub> = <span class=""symbol"">a</span><sub><i>n</i></sub>I<sub>C</sub> + I<sub>C0</sub>(<i>e</i><sup><i>q</i>VEB/KT-1</sup>)","I<sub>E</sub> = <span class=""symbol"">a</span><sub>I</sub>I<sub>C</sub> + I<sub>E0</sub>(<i>e</i><sup><i>q</i>V<sub>EB</sub>/KT</sup> - 1)",,D,
<p>Ferrites are</p>,hard materials,brittle materials,not easily machinable,materials with all above properties,,D,
<p>The merging of a hole and an electron is called</p>,recombination,covalent bonding,thermal union,none of the above,,A,
<p>Which of the following semiconductor has the highest melting point?</p>,Germanium,Silicon,Gallium arsenide,Lead sulphide,,D,
<p>The equivalent circuit of an ideal diode is</p>,a charging condenser,a discharging condenser,a switch,a resistor,,C,
"<p>What is meant by ""continuous collector current"" in BJT?</p>",Maximum collector current,Current at Quiescent condition,Leakage current,Junction Capacitance charging and discharging current,,A,
<p>The small signal input impedance of a transistor whose output is shorted for the measuring signal is</p>,"<img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/49-298-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/49-298-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/49-298-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/49-298-4.png""/>",,A,
"<p><p><b>Assertion (A):</b>  The frequency of light used for photoelectric emission is high.
</p><p><b>Reason (R):</b>  As per Einstein's equation 0.5 <i>mv</i><sup>2</sup> &lt; <i>hf</i> - U<sub><i>w</i></sub>.
</p></p>",Both A and R are true and R is correct explanation of A,Both A and R are true but R is not a correct explanation of A,A is true but R is false,A is false but R is true,,A,
<p>The electric breakdown strength is affected by</p>,shape of the waveform of applied voltage,steepness of the wavefront of the applied voltage,composition of the material,all of the above,,D,
<p>Gel is</p>,a polymer having side groups distributed randomly along a vinly polymer chain,a polymer having secondary chains branching from the main molecular chain,a solid frame work of colloidal particles linked together and containing a fluid,a polymer in which the repeating unit of each molecule has vinyl group,,C,
"<p>When a P-N junction is unbiased, the junction current at equilibrium is</p>",zero as no charges cross the junction,zero as equal number of carriers cross the barrier,mainly due to diffusion of majority carriers,mainly due to diffusion of minority carriers,,B,
<p>Which one of the following material has the highest dielectric strength?</p>,Porcelain,Soft rubber,Glass,polystyrene,,B,
"<p><p><b>Assertion (A):</b>  In <i>p</i> type semiconductor conduction is mainly due to holes.
</p><p><b>Reason (R):</b>  In <i>p</i> type material the holes are majority carriers.
</p></p>",Both A and R are true and R is correct explanation of A,Both A and R are true but R is not a correct explanation of A,A is true but R is false,A is false but R is true,,A,
"<p>In common base configuration, the input characteristics of bipolar junction transistor are drawn between</p>",V<sub>EB</sub> and I<sub>E</sub>,V<sub>CB</sub> and I<sub>C</sub>,I<sub>C</sub> and V<sub>CE</sub>,I<sub>E</sub> and V<sub>CE</sub>,,A,
<p>Fermi level is the maximum energy that an electron can possess at 0 K.</p>,True,False,,,,A,
<p>The voltage across the secondary of the transformer in a half wave rectifier (without any filter circuit) is 25 volts. The maximum voltage on the reverse biased diode will be</p>,100 V,50 V,25 V,12.5 V,,C,
<p>The residual resistivity of a binary alloy at 0°K is</p>,the sum of the residual resistivities of the component metals,the difference of the residual resistivities of the component metals,the product of the residual resistivities of the component metals,depend on the concentration of the minor component in the alloy,,D,
<p>Which of the following insulating material is restricted to temperatures below 100°C?</p>,Micanite,Asbestos,Teflon,Polythene,,D,
<p>- <i>ve</i> feedback in an amplifier</p>,reduces gain,increase frequency and phase distortion,reduce bandwidth,increase noise,,A,
