question,A,B,C,D,E,answer,explanation
<p>Mobility is directly proportional to Hall coefficient.</p>,True,False,,,,A,
<p><i>n</i> channel FETs are better as compared to <i>p</i>-channel FET because</p>,they are more efficient,they have high switching time,they have higher input impedance,mobility of electrons is more than that of holes,,D,
<p>An <i>n</i> channel depletion type MOSFET has</p>,lightly doped <i>p</i> substrate and highly doped <i>n</i> source and drain,highly doped <i>p</i> substrate and highly doped <i>n</i> source and drain,highly doped <i>p</i> substrate and lightly doped <i>n</i> source and drain,lightly doped <i>n</i> substrate and highly doped <i>n</i> source and drain,,A,
"<p>In a JFET avalanche breakdown occurs when V<sub>DS</sub> = 22 V and V<sub>GS</sub> = 0. If V<sub>GS</sub> = -1 V, the avalanche breakdown will occur at</p>",V<sub>DS</sub> = 22 V,V<sub>DS</sub> more than 22 V,V<sub>DS</sub> equal to or more than 22 V,V<sub>DS</sub> less than 22 V,,D,
<p>The density of states (<i>i.e.</i> number of states per eV per m<sup>3</sup>) in the conduction band for energy level <i>E</i> is proportional to</p>,"<span class=""root"">E</span>",E,E<sup>1.5</sup>,E<sup>2</sup>,,A,
<p>A-P type material has an acceptor ion concentration of 1 x 10<sup>16</sup> per cm<sup>3</sup>. Its intrinsic carrier concentration is 1.48 x 10<sup>10</sup>/ cm. The hole and electron mobilities are 0.05m<sup>2</sup>/V-sec and 0.13 m<sup>2</sup>/V-sec respectively calculate the resistivity of the material</p>,12.5 Ω-cm,1.25 Ω-cm,0.125 Ω-cm,125 Ω-cm,,B,
<p>Resistivity is a property of a semiconductor that depends on</p>,the atomic weight of the semiconductor,the atomic number of the semiconductor,the atomic nature of the semiconductor,the shape of the semiconductor,,C,
<p>Operating point signifies that</p>,zero signal I<sub>C</sub> and V<sub>BE</sub>,zero signal I<sub>C</sub> and V<sub>CE</sub>,zero signal I<sub>B</sub> and V<sub>CE</sub>,"zero signal I<sub>C</sub>, V<sub>CE</sub>",,B,
"<p>Figure represents a<br/><img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/68-684-1.png""/></p>",Tunnel diode,Zener diode,Photo diode,Photo sensitive diode,,B,
"<p><p><b>Assertion (A):</b>  In <i>n</i>-<i>p</i>-<i>n</i> transistor conduction is mainly due to electrons.
</p><p><b>Reason (R):</b>  In <i>n</i> type materials electrons are majority carriers.
</p></p>",Both A and R are true and R is correct explanation of A,Both A and R are true but R is not a correct explanation of A,A is true but R is false,A is false but R is true,,A,
<p>The factor n in the equation for calculating current for a silicon diode is</p>,1,2,2.5,2 for low levels of current and 1 for high levels of current,,D,
<p>An LED is</p>,an ohmic device,a display device,a voltage regulated device,all of the above,,B,
<p>An enhancement mode MOSFET is on when the gate voltage is</p>,zero,positive,high,more threshold value,,D,
"<p>For the <i>n</i>-type semiconductor with <i>n</i> = N<sub>P</sub> and P = <img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/57-449-1.png""/>, the hole concentration will fall below the intrinsic value because some of the holes</p>",drop back to acceptor impurity states.,drop to donor impurity states,virtually leave the crystal,recombine with the electrons.,,D,
"<p>For a junction FET in the pinch off region as the drain voltage is increased, the drain current</p>",becomes zero,abruptly decreases,abruptly increases,remains constant,,D,
"<p>To avoid thermal runaway in the design of an analog circuit, the operating point of the BJT should be such that it satisfies the condition.</p>","V<sub>CE</sub> = <img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/1-div-1by2.gif""/> <i>V</i><sub><i>CC</i></sub>","V<sub>CE</sub> ≤ <img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/1-div-1by2.gif""/> <i>V</i><sub><i>CC</i></sub>","V<sub>CE</sub> ≥ <img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/1-div-1by2.gif""/> <i>V</i><sub><i>CC</i></sub>",V<sub>CE</sub> ≤ 0.78 <i>V</i><sub><i>CC</i></sub>,,B,
"<p>For a MOS capacitor fabricated on a P-type semiconductor, strong inversion occurs when</p>",surface potential is equal to Fermi potential,surface Potential is greater than Fermi potential,surface potential is - <i>ve</i> and equal to Fermi potential in magnitude,surface potential is + <i>ve</i> and equal to twice the Fermi potential,,D,
<p>The primary function of a clamper circuit is to</p>,suppress variations in signal voltage,raise +ve half cycle to the signal,Lower -ve half cycle of the signal,introduce a dc level into an a.c. signal,,B,
<p>Breakdown in dielectric may be</p>,electrical breakdown,thermal breakdown,electrochemical breakdown,any of the above,,D,
<p>AE 139 is a</p>,tunnel diode,germanium power transistor,photoconductive cell,silicon diode,,B,
"<p>The function off an oxide layer in an IC device is to <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">mask against diffusion or ion implantation</li><li style=""padding-top:10px;"">insulate the surface electrically</li><li style=""padding-top:10px;"">increase the melting point of Si</li><li style=""padding-top:10px;"">produce a chemically stable protective layer</li></ol></p>","1, 2, 3","1, 3, 4","2, 3, 4","4, 1, 2",,D,
<p>The passage of current in an electrolyte is due to the movement of</p>,electrons,molecules,atoms,ions,,D,
"<p>In a CE bipolar transistor operating in active region, collector current is independent of</p>",V<sub>CE</sub>,I<sub>B</sub>,both V<sub>CE</sub> and I<sub>B</sub>,none of the above,,A,
<p>When a normal atom loses an electron</p>,the atom loses one-proton simultaneously,rest of the electrons move faster,the atom becomes a positive ion,the atom becomes a negative ion,,C,
<p>The main purpose of using transformer coupling in a class A amplifier is to make it more</p>,efficient,less costly,less bulky,distortion free,,D,
<p>The effective channel length of a MOSFET in saturation decreases with increase in</p>,gate voltage,drain voltage,source voltage,body voltage,,A,
<p>Which of the following element does not have three valence electrons?</p>,Boron,Aluminium,Gallium,Phosphorus,,D,
<p>Which of the following is used in the sterilization of water?</p>,Hydrogen bromide,Oxygen,Ozone,Caustic potash,,C,
<p>Electrons within a metal have energy levels from zero to Fermi level E<sub>F</sub>.</p>,True,False,,,,A,
