question,A,B,C,D,E,answer,explanation
<p>No load d.c. output will be least in case of</p>,half wave rectifier,full wave rectifier,bridge rectifier,three phase full wave rectifier,,A,
"<p>When an electron breaks a covalent bond and moves away,</p>",a hole is created,a proton is also lost,atom becomes an ion,rest of the electron move at a faster rate,,A,
<p>A photo diode is</p>,forward biased,reverse biased,either forward or reverse biased,unbiased,,B,
<p>Germanium and Si phosphorus have their maximum spectral response in the</p>,infrared region,ultraviolet region,visible region,X-ray region,,B,
<p>In which condition does BJT behave like a closed switch?</p>,Cut off,Saturation,Forward active,Reverse active,,B,
<p>High purity copper is obtained by</p>,rolling casting,casting,electrolytic refining,induction heating,,C,
<p>Photo electric emission can occur only if the frequency of light is more than threshold frequency.</p>,True,False,,,,A,
<p>In a JFET the width of channel is controlled by</p>,gate voltage,drain current,source current,all of the above,,A,
<p>The unit of thermal resistance of a semi-conductor device is</p>,Ohms,Ohms/°C,°C/ohm,°C/watt,,D,
"<p>Figure represents a<br/><img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/67-682-1.png""/></p>",Varactor,LED,Zener diode,Temperature dependent diode,,C,
"<p>For generating 1 MHz frequency signal, the most suitable circuit is</p>",phase shift oscillator,weinbridge oscillator,colpitt's oscillator,clapp oscillator,,C,
<p>A doped semi-conductor is called</p>,impure semi-conductor,dipole semi-conductor,bipolar semi-conductor,extrinsic semi-conductor,,D,
"<p>In <i>n</i> type MOSFET, the substrate</p>",is <i>p</i> type,is <i>n</i> type,is metallic,may be <i>p</i> or <i>n</i> type,,A,
<p>The first and the last critical frequency of an <i>RC</i> driving point impedance function must respectively by</p>,a zero and a pole,a zero and a zero,a pole and a pole,a pole and a zero,,A,
<p>The diffusion current is proportional to</p>,applied electric field,concentration gradient of charge carrier,square of the electric field,cube of the applied electric field,,B,
"<p>In the fabrication of n-p-n transistor in an IC, the buried layer on the P-type substrate is</p>",P<sup>+</sup> -doped,n<sup>+</sup> -doped,used to reduce the parasitic capacitance,located in the emitter region,,C,
<p>Which quantity controls the effectiveness of LED in emitting light?</p>,Applied voltage,Current,Extent of doping,Temperature,,D,
<p>The current gain of a BJT is</p>,<i>g</i><sub><i>m</i></sub> <i>r</i><sub>0</sub>,<i>g</i><sub><i>m</i></sub>/<i>r</i><sub>0</sub>,<i>g</i><sub><i>m</i></sub> <i>r</i><sub><i>p</i></sub>,<i>g</i><sub><i>m</i></sub>/<i>r</i><sub><i>p</i></sub>,,C,
<p>Ferromagnetic materials exhibit</p>,a linear B-H behaviour,a non-linear B-H behaviour,an exponential B-H behaviour,none of the above,,B,
<p>The saturation current in a semi-conductor diode</p>,depends on forward voltage,depends on reverse voltage,is due to thermally generated minority carriers,none of the above,,C,
"<p>When a ferromagnetic substance is magnetised, there are small changes in its dimensions. This phenomenon is called</p>",hysteresis,magnetostriction,diamagnetism,bipolar relaxation,,B,
<p>Gold is often diffused into silicon PN junction devices to</p>,increase the recombination rate,reduce the recombination rate,make silicon a direct gap semiconductor,make silicon semimetal,,C,
"<p>In the figure shows the circuits symbol of<br/><img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/57-452-1.png""/></p>",FET,PMOSFET,CMOSFET,NMOSFET,,D,
"<p><p><b>Assertion (A):</b>  FET is a unipolar device.
</p><p><b>Reason (R):</b>  BJT is bipolar device.
</p></p>",Both A and R are true and R is correct explanation of A,Both A and R are true but R is not a correct explanation of A,A is true but R is false,A is false but R is true,,B,
<p>Ferrites are</p>,ferromagnetic materials,ferrimagnetic materials,ferroelectric materials,ferri-ferromagnetic materials,,A,
<p>In a <i>p</i>-<i>n</i>-<i>p</i> transistor the main current carriers and the mechanism of flow respectively are</p>,"electrons, drift","holes, drift","holes, diffusion","electrons, diffusion",,C,
"<p>The 6 <i>V</i> zener diode shown in figure has zero zener resistance and a knee current of 5 mA. The minimum value of R, so that the voltage across it does not fall below 6 V is<br/><img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/56-418-1.png""/></p>",1.2 <i>k</i>Ω,80 Ω,50 W,0,,B,
<p>Secondary emission occurs in</p>,diode,triode,tetrode,pentode,,C,
"<p>In common base connection, the output characteristics of a bipolar junction transistor is drawn between</p>",I<sub>C</sub> and V<sub>CB</sub>,I<sub>C</sub> and V<sub>CE</sub>,I<sub>E</sub> and V<sub>CB</sub>,I<sub>E</sub> and V<sub>CE</sub>,,A,
"<p>In fabricating silicon BJT in ICs by the epitaxial process, the number of diffusions used is usually</p>",2,3,4,6,,D,
"<p>Consider the following statements about diamagnetic material and diamagnetism. <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">The materials have negative magnetic susceptibility.</li><li style=""padding-top:10px;"">At very low temperature diamagnetic materials.</li></ol> Which of the statements given above is/are correct?</p>",1 only,2 only,Both 1 and 2,neither 1 nor 2,,A,
<p>In a photo emissive device and emission efficiency is increased by</p>,coating the cathode ray by an active materials,coating the cathode by an insulating material,heating the cathode,cooling the anode,,A,
<p>Materials in order of decreasing electrical conductivity are</p>,"aluminium, silver, gold, copper","gold, silver, copper, aluminium","copper, silver, gold, aluminium","silver, copper, gold, aluminium",,D,
<p>Transconductance characteristics of JFET depict the relation between</p>,I<sub>D</sub> and V<sub>GS</sub> for different value of V<sub>DS</sub>,I<sub>D</sub> and V<sub>DS</sub> for different value of V<sub>GS</sub>,V<sub>GS</sub> and V<sub>DS</sub> for different values of I<sub>D</sub>,V<sub>DS</sub> and I<sub>D</sub> for different values of V<sub>GS</sub>,,A,
<p>The resistivity of intrinsic semiconductor material is about</p>,10<sup>5</sup> ohm-m,10<sup>3</sup> ohm-m,100 ohm-m,1 ohm-m,,D,
<p>Which of the following exhibits negative resistance in a portion of its characteristics?</p>,Tunnel diode,Zener diode,JFET,MOSFET and tunnel diode,,A,
<p>The emission of light is LED due to</p>,emission of holes,emission of electrons,generation of electromagnetic radiations,conversion of heat energy into illumination,,C,
<p>For bipolar transistor</p>,"<img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/42-159-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/42-159-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/42-159-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/42-159-4.png""/>",,A,
<p>The sum of two or more arbitrary sinusoidal is</p>,always periodic,periodic under certain conditions,never periodic,periodic only if all the sinusoidals are identical in frequency and phase,,D,
<p>Which of the following is used as a passive component in electronic circuits?</p>,Tunnel diode,Capacitor,Transistor,Vacuum tube,,B,
