question,A,B,C,D,E,answer,explanation
"<p><p><b>Assertion (A):</b>  When reverse voltage across a <i>p</i>-<i>n</i> junction is increased, the junction capacitance decreases.
</p><p><b>Reason (R):</b>  Capacitance of any layer is inversely proportional to thickness.
</p></p>",Both A and R are true and R is correct explanation of A,Both A and R are true but R is not a correct explanation of A,A is true but R is false,A is false but R is true,,A, <p>Increase in reverse voltage increases the width of depletion layer and decrease of capacitance of layer.</p> 
<p>In an <i>n</i> type semiconductor</p>,number of free electrons and holes are equal,number of free electrons is much greater than the number of holes,number of free electrons may be equal or less than the number of holes,number of holes is greater than the number of free electrons,,B," <p>Therefore, in <i>n</i> type semiconductor electrons are majority carriers.</p> "
<p>Mobility of electrons and holes are equal.</p>,True,False,,,,B, <p>Mobility of electrons is more than that of holes.</p> 
<p>Electrons can be emitted from a metal surface due to high electric field.</p>,True,False,,,,A, <p>This is called field emission.</p> 
"<p>In an <i>n</i> type semiconductor the fermi level is 0.35 eV below the conduction band, the concentration of donor atoms is increased to three times. The new position of Fermi level will be</p>",0.35 eV below conduction band,about 0.32 eV below conduction band,about 0.32 eV above conduction band,about 0.1 eV below conduction band,,B," <p>Therefore, conductivity increases.</p> "
"<p><p><b>Assertion (A):</b>  In a BJT, the base region is very thick.
</p><p><b>Reason (R):</b>  In <i>p</i>-<i>n</i>-<i>p</i> transistor most of holes given off by emitter diffuse through the base.
</p></p>",Both A and R are true and R is correct explanation of A,Both A and R are true but R is not a correct explanation of A,A is true but R is false,A is false but R is true,,D, <p>Base region is thin.</p> 
"<p><p><b>Assertion (A):</b>  The behaviour of FET is similar to that of a pentode.
</p><p><b>Reason (R):</b>  FETs and vacuum triode are voltage controlled devices.
</p></p>",Both A and R are true and R is correct explanation of A,Both A and R are true but R is not a correct explanation of A,A is true but R is false,A is false but R is true,,A, <p>Low work function permits easy emission.</p> 
"<p>SCR can be turned on by <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">applying anode voltage at a sufficient fast rate</li><li style=""padding-top:10px;"">applying sufficiently large anode voltage</li><li style=""padding-top:10px;"">increasing the temperature of SCR to a sufficiently</li><li style=""padding-top:10px;"">applying sufficiently large gate current.</li></ol></p>","1, 2, 4 only",4 only,"1, 2, 3, 4",none,,C," <p>If we apply the anode voltage above breakover voltage of SCR, SCR can be triggered. Also by sufficiently fast rate of rise of anode voltage and large gate current will trigger SCR<sub>on</sub>. 
</p>
<p>During forward blocking most of the applied voltage appears across reverse biased junction J<sub>2</sub>. 
</p>
<p>This voltage across J<sub>2</sub> associated with leakage current may rise temperature of this junction. 
</p>
<p>With increase in temperature, leakage current through junction J<sub>2</sub> further increases and this cumulative process may turn on the SCR at some high temperature.</p> "
<p>In a bipolar transistor</p>,recombination in base regions of both <i>n</i>-<i>p</i>-<i>n</i> and <i>p</i>-<i>n</i>-<i>p</i> transistor is low,recombination in base regions of both <i>n</i>-<i>p</i>-<i>n</i> and <i>p</i>-<i>n</i>-<i>p</i> transistors is high,recombination in base region of <i>n</i>-<i>p</i>-<i>n</i> transistor is low but that in <i>p</i>-<i>n</i>-<i>p</i> transistor is high,recombination in base region of <i>p</i>-<i>n</i>-<i>p</i> transistor is low but that in <i>n</i>-<i>p</i>-<i>n</i> transistor is high,,A, <p>Base is very thin and therefore recombination is minimum in both <i>p</i>-<i>n</i>-<i>p</i> and <i>n</i>-<i>p</i>-<i>n</i> transistors.</p> 
"<p>If for a silicon <i>n</i>-<i>p</i>-<i>n</i> transistor, the base to emitter voltage (V<sub>BE</sub>) is 0.7 V and the collector to base voltage V<sub>CB</sub> is 0.2 Volt, then the transistor is operating in the</p>",normal active mode,saturation mode,inverse active mode,cut off mode,,A," <p>Transistor will operate in active mode because 
</p>
<p>V<sub>BE</sub> = 0.7 volt, (Base emitter junction is forward biased)
</p>
<p>V<sub>CB</sub> = - V<sub>BC</sub> = - 0.2 V (Base to collector junction is reverse biased).</p> "
<p>The number of doped regions in a bipolar junction transistor is</p>,1,2,3,4,,C," <p><i>p</i>, <i>n</i>, <i>p</i> or <i>n</i>, <i>p</i>, <i>n</i>.</p> "
<p>Donor energy level is <i>n</i> type semiconductor is very near valence band.</p>,True,False,,,,B, <p>It is near conduction band.</p> 
<p>GaAs has an energy gap 1.43 eV the optical cut off wavelength of GaAs would lie in the</p>,visible region of the spectrum,infrared region of the spectrum,ultraviolet region of the spectrum,for ultraviolet region of the spectrum,,B, <p>GaAs has very large band gap and high carrier mobility.</p> 
<p>Which of the following is basically a voltage controlled capacitance?</p>,Zener diode,Diode,Varactor diode,LED,,C," <p>Therefore, varactor is used for tuning in TV.</p> "
<p>When the <i>i</i>-<i>v</i> curve of a photodiode passes through origin the illumination is</p>,maximum,minimum,zero,equal to rated value,,C, <p><i>i</i> is plotted on <i>y</i>-axis and <i>v</i> on <i>x</i>-axis. When passing through origin current can be zero only.</p> 
"<p>An <i>n</i> type silicon bar 0.1 cm long and 100 μm<sup>2</sup> in cross-sectional area has a majority carrier concentration of 5 x 10<sup>20</sup>/m<sup>3</sup> and the carrier mobility is 0.13 m<sup>0</sup>/V-<i>s</i> at 300k. If the charge of an electron is 1.6 x 10<sup>-19</sup> coulomb, then the resistance of the bar is</p>",10<sup>6</sup> ohm,10<sup>4</sup> ohm,10<sup>-1</sup> ohm,10<sup>-4</sup> ohm,,C," <p>Resistance of bar(R) = <img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/76-398-1.png""/>
</p>
<p><i>l</i> = 0.1 cm, A = 100 x 10<sup>-6</sup> m<sup>2</sup>
</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/76-398-2.png""/> σ = <i>ne</i>μ<sub><i>n</i></sub> + P<i>e</i>μ<sub><i>p</i></sub>
</p>
<p>But bar is of <i>n</i> type then it can be approximated to σ = <i>ne</i>μ<sub><i>n</i></sub>.</p> "
"<p>The threshold voltage of a MOSFET can be lowered by <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">using thin gate oxide</li><li style=""padding-top:10px;"">reducing the substrate concentration</li><li style=""padding-top:10px;"">increasing the substrate concentration.</li></ol> Of the above statement</p>",3 alone is correct,1 and 2 are correct,1 and 3 are correct,2 alone is correct,,C, <p>Increasing the substrate concentration lowers threshold voltage. Gate oxide layer has no effect an threshold voltage.</p> 
<p>In which device does the extent of light controls the conduction</p>,photovoltaic cell,photo electric relay,LED,photo sensitive device,,D, <p>The resistance of photosensitive device depends on the light.</p> 
