question,A,B,C,D,E,answer,explanation
<p>The threshold voltage of an n-channel enhancement mode MOSFET is 0.5 when the device is biased at a gate voltage of 3V. Pinch off would occur at a drain voltage of</p>,1.5 V,2.5 V,3.5 V,4.5 V,,B, <p>It is used with reverse bias.</p> 
<p>Which of these has degenerate <i>p</i> and <i>n</i> materials?</p>,Zener diode,PIN diode,Tunnel diode,Photo diode,,C, <p>Tunnel diode has heavily doped <i>p</i> and <i>n</i> layers called degenerate <i>p</i> and <i>n</i> materials.</p> 
<p>A Schottky diode clamp is used along with switching BJT for</p>,reducing the power dissipation,reducing the switching time,increasing the value of β,reducing the base current,,B, <p>Schottky diode has very low switching time.</p> 
"<p>From the given circuit below, we can conclude that.<br/><img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/52-355-1.png""/></p>",BJT is <i>pnp</i>,BJT is <i>npn</i>,transistor is faulty,not possible to determined,,C," <p>According to figure, both the LED is glowing, which indicate that circuit is complete in both the half cycle of a.c. signal. 
</p>
<p>Therefore Emitter and Base junction will act as short circuit in both direction, which indicate transistor is faulty.</p> "
"<p>In a piezoelectric crystal, applications of a mechanical stress would produce</p>",plastic deformation of the crystal,magnetic dipoles in the crystal,electrical polarization in the crystal,shift in the Fermi level,,C, <p>In piezoelectric materials mechanical stress produces electric polarization.</p> 
<p>In which of the following is the width of junction barrier very small?</p>,Tunnel diode,Photo diode,PIN diode,Schottky diode,,D, <p>Schottky diode has very small depletion layer.</p> 
"<p>If the reverse voltage across a <i>p</i>-<i>n</i> junction is increased three times, the junction capacitance</p>",will decrease,will increase,will decrease by an approximate factor of about 2,will increase by an approximate factor of about 2,,C, <p>Increase of reverse voltage widens the depletion layer and junction capacitance decreases. However the decrease in capacitance is not proportional to increase in voltage.</p> 
<p>Which of these has highly doped <i>p</i> and <i>n</i> region?</p>,PIN diode,Tunnel diode,Schottky diode,Photodiode,,B, <p>Tunnel diode has heavily doped <i>p</i> and <i>n</i> regions leading to very thin depletion layer.</p> 
<p>Measurement of Hall coefficient enables the determination of</p>,recovery time of stored carrier,type of conductivity and concentration of charge carriers,temperature coefficient and thermal conductivity,Fermi level and forbidden energy gap,,B," <p>If a potential difference is developed across a current carrying metal strip when the strip is placed in transverse magnetic field. 
</p>
<p>Hall effect is very weak in metals, but it is large semiconductors.</p> "
<p>The units for transconductance are</p>,ohms,amperes,volts,siemens,,D, <p>Its units are the same as the units of conductance.</p> 
<p>The amount of photoelectric emission current depends on the frequency of incident light.</p>,True,False,,,,B, <p>It depends on intensity of incident light.</p> 
<p>When a <i>p</i>-<i>n</i> junction is forward biased</p>,the width of depletion layer increases,the width of depletion layer decreases,the majority carriers move away from the junction,the current is very small,,B, <p>Forward voltage decreases the width of depletion layer leading to low resistance.</p> 
<p>The carriers of <i>n</i> channel JFET are</p>,free electrons and holes,holes,free electrons or holes,free electrons,,D, <p>In <i>n</i> type semiconductors carriers are electrons.</p> 
<p>The depletion layer around <i>p</i>-<i>n</i> junction in JFET consists of</p>,hole,electron,immobile charges,none of the above,,C, <p>Depletion layer always has immobile charges.</p> 
<p>Junction temperature is always the same as room temperature.</p>,True,False,,,,B," <p>When the device is being used, junction temperature is higher than room temperature.</p> "
"<p>The mean free path of conduction electrons in copper is about 4 x 10<sup>-8</sup> m. For a copper block, find the electric field which can give, on an average, 1 eV energy to a conduction electron</p>",2.62 x 10<sup>7</sup> V/m,2.64 x 10<sup>7</sup> V/m,2.5 x 10<sup>7</sup> V/m,2.58 x 10<sup>7</sup> V/m,,C," <p>Work (Energy) = F x <i>d</i>
</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/1-sym-imp.gif""/> 1 eV = <i>e</i>.E x <i>d</i>
</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/1-sym-imp.gif""/> <img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/75-357-1.png""/>
</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/1-sym-imp.gif""/> 2.5 x 10<sup>7</sup> V/m.</p> "
<p>When a <i>p</i>-<i>n</i>-<i>p</i> transistor is properly biased to operate in active region the holes from emitter.</p>,diffuse through base into collector region,recombine with electrons in base,recombine with electrons in emitter,none of the above,,A, <p>The reason that collector current is nearly equal to emitter current.</p> 
"<p><p><b>Assertion (A):</b>  Silicon is preferred over germanium in manufacture of semiconductor devices.
</p><p><b>Reason (R):</b>  Forbidden gap in silicon is more than that in germanium.
</p></p>",Both A and R are true and R is correct explanation of A,Both A and R are true but R is not a correct explanation of A,A is true but R is false,A is false but R is true,,A, <p>Wider forbidden gap in silicon makes it less sensitive to temperature than germanium.</p> 
"<p><p><b>Assertion (A):</b>  A decrease in temperature increases the reverse saturation current in a <i>p</i>-<i>n</i> diode.
</p><p><b>Reason (R):</b>  When a diode is reverse biased surface leakage current flows. 
</p></p>",Both A and R are true and R is correct explanation of A,Both A and R are true but R is not a correct explanation of A,A is true but R is false,A is false but R is true,,D, <p>A is wrong because decrease in junction temperature decreases reverse saturation current.</p> 
<p>At room temperature a semiconductor material is</p>,perfect insulator,conductor,slightly conducting,any of the above,,C, <p>At 0 K a semiconductor is perfect insulator. At room temperature it is slightly conducting.</p> 
"<p>The static characteristic of an adequately forward biased <i>P</i>-<i>n</i> junction is a straight line, if the plot is of __________ V<sub><i>s</i></sub> → versus</p>",log I V<sub><i>s</i></sub> log V,log I V<sub><i>s</i></sub> V,I V<sub><i>s</i></sub> log V,I V<sub><i>s</i></sub> V,,B," <p>Diode current equation
</p>
<p>I = I<sub><i>s</i></sub>(<i>e</i><sup>V/V<sub>r</sub> - 1</sup>) <img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/1-sym-imp.gif""/> <img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/76-376-1.png""/> = <i>e</i><sup>V/V<sub>r</sub> - 1</sup>
</p>
<p>= <img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/76-376-2.png""/> = <i>e</i><sup>V<sub><i>s</i></sub>/V<sub>R</sub></sup>
</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/1-sym-imp.gif""/> <img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/76-376-3.png""/> = <img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/76-376-4.png""/>
</p>
<p>V<sub><i>s</i></sub> = V<sub>R</sub> <img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/76-376-3.png""/>.</p> "
<p>In an <i>n</i> channel JFET</p>,"I<sub>D</sub>, I<sub>S</sub> and I<sub>G</sub> are considered positive when flowing into the transistor",I<sub>D</sub> and I<sub>S</sub> are considered positive when flowing into transistor and I<sub>G</sub> is considered positive when flowing out of it,"I<sub>D</sub>, I<sub>S</sub>, I<sub>G</sub> are considered positive when flowing out of transistor",I<sub>S</sub> and I<sub>G</sub> are considered positive when flowing into transistor and I<sub>D</sub> is considered positive when flowing out of it,,A, <p>All currents are assumed positive when flowing into JFET.</p> 
"<p>The intrinsic carrier concentration of silicon sample at 300 K is 1.5 x 10<sup>16</sup>/m<sup>3</sup>. If after doping, the number of majority carriers is 5 x 10<sup>20</sup>/m<sup>3</sup>. The minority carrier density is</p>",4.5 x 10<sup>11</sup>/m<sup>3</sup>,3.33 x 10<sup>4</sup>/m<sup>3</sup>,5 x 10<sup>20</sup>/m<sup>3</sup>,3 x 10<sup>-5</sup>/m<sup>3</sup>,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/76-392-1.png""/></p> "
<p>A diode is operating in forward region and the forward voltage and current are <i>v</i> = 3 + 0.3 sin ω<i>t</i> (volts) and <i>i</i> = 5 + 0.2 sin ω<i>t</i> (mA). The average power dissipated is</p>,15 mW,about 15 mW,1.5 mW,about 1.5 mW,,B, <p>The contribution of sine terms to power dissipation is zero.</p> 
"<p>Two identical silicon diodes D<sub>1</sub> and D<sub>2</sub> are connected back to back shown in figure. The reverse saturation current <i>I</i><sub><i>s</i></sub> of each diode is 10<sup>-8</sup> amps and the breakdown voltage V<sub>B<i>r</i></sub> is 50 <i>v</i>. Evaluate the voltages V<sub><i>D1</i></sub> and V<sub><i>D2</i></sub> dropped across the diodes D<sub>1</sub> and D<sub>2</sub> assuming KT/<i>q</i> to be 25 m V.<br/><img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/53-364-1.png""/></p>","4.983 V, 0.017 V","- 4.98 V, - 0.017 V","0.17 V, 4.983 V","- 0.017 V, - 4.98 V",,B," <p>According to figure, D<sub>2</sub> is forward bias, D<sub>1</sub> is reverse biased. Reverse saturation current I<sub>0</sub> = 10<sup>-8</sup>A. in clockwise direction.
</p>
<p>For Diode D<sub>2</sub> <img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/1-sym-imp.gif""/> I<sub><i>s</i></sub> = I<sub>0</sub><img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/76-364-1.png""/>
</p>
<p>Here I<sub><i>s</i></sub> = I<sub>0</sub>
</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/1-sym-imp.gif""/> <i>e</i><sup><i>qv</i><sup>2</sup>/kT</sup> = 2 or <i>e</i><sup><i>v</i><sub>2</sub>/0.026</sup> = 2
</p>
<p>V<sub>2</sub> = 0.018 V
</p>
<p>Drop across D<sub>1</sub> = V<sub>1</sub> = 5 - 0.018 
</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/1-sym-imp.gif""/> 4.98 V
</p>
<p>By KVL in mesh, V<sub>D1</sub> = -4.98 V, V<sub>D2</sub> = 0.018 V.</p> "
<p>For BJT transistor. The maximum power dissipation is specified as 350 mW if ambient temperature is 25°C. If ambient temperature is 60°C the maximum power dissipation should be limited to about</p>,100 mW,250 mW,450 mW,600 mW,,B, <p>350 - 2.5 (60 - 25) ∼ 250 mW.</p> 
<p>The concentration of minority carriers in a semiconductor depends mainly on</p>,the extent of doping,temperature,the applied bias,none of the above,,B, <p>Minority carriers are generated due to thermal excitation.</p> 
<p>Which of the following has highest conductivity?</p>,Silver,Aluminium,Tungsten,Platinum,,A, <p>Silver has highest conductivity (and lowest resistivity) in all metals.</p> 
<p>In a bipolar junction transistor the base region is made very thin so that</p>,recombination in base region is minimum,electric field gradient in base is high,base can be easily fabricated,base can be easily biased,,A," <p>Since recombination in base region is minimum, I - I<sub>E</sub>.</p> "
"<p>Compared to bipolar junction transistor, a JFET has</p>",lower input impedance,high input impedance and high voltage gain,higher voltage gain,high input impedance and low voltage gain,,D, <p>JFET is voltage controlled device. Therefore its input impedance is high. But voltage gain is lower than in BJT.</p> 
"<p>The drain characteristics of JFET in operating region, are</p>",inclined upwards,almost flat,inclined downwards,inclined upwards or downwards,,B," <p>The drain current is almost constant. Therefore, characteristics is flat.</p> "
<p>As temperature increases</p>,the forbidden energy gap in silicon and germanium increase,the forbidden energy gap in silicon and germanium decrease,the forbidden energy gap in silicon decreases while that in germanium decreases,the forbidden energy gap in silicon increases while that in germanium decreases,,B," <p>Therefore, conductivity increases.</p> "
"<p>When a reverse bias is applied to a <i>p</i>-<i>n</i> junction, the width of depletion layer.</p>",decreases,increases,remains the same,may increase or decrease,,B," <p>Therefore, the resistance is very high.</p> "
"<p>The Hall constant in Si bar is given by 5 x 10<sup>3</sup> cm<sup>3</sup>/ coulomb, the hole concentration in the bar is given by</p>",10<sup>5</sup>/cm<sup>3</sup>,1.25 x 10<sup>15</sup>/cm<sup>3</sup>,1.5 x 10<sup>15</sup>/cm<sup>3</sup>,1.6 x 10<sup>15</sup>/cm<sup>3</sup>,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/75-327-1.png""/>.</p> "
<p>Which of the following devices has a silicon dioxide layer?</p>,NPN transistor,Tunnel diode,JFET,MOSFET,,D, <p>The SiO<sub>2</sub> layer provides very high input impedance.</p> 
<p>Which statement is false as regards holes</p>,Holes exist in conductors as well as semiconductors,Holes constitute positive charges,Holes exist only in semiconductors,Holes and electrons recombine,,A, <p>Holes do not exist in conductors.</p> 
<p>Photo electric emission can occur only if</p>,wave length of incident radiation is equal to threshold value,wave length of incident radiation is less than threshold value,frequency of incident radiation is less than threshold frequency,none of the above,,B," <p>The frequency of incident radiation has to be more than threshold value. Wavelength is inversely proportional to frequency.
</p>
<p>Therefore wavelength of incident radiation must be less than threshold value.</p> "
<p>The reverse saturation current of a diode does not depend on temperature.</p>,True,False,,,,B, <p>It increases with increase of temperature.</p> 
"<p>In a piezoelectric crystal, application of a mechanical stress would produce</p>",plastic deformation of the crystal,magnetic Dipoles in the crystal,electric polarization in the crystal,shift in the Fermi level,,C, <p>Commonly material used as piezoelectric crystal is Barium Nitrate. Generally ferroelectric crystals and piezoelectric.</p> 
"<p>The value of <span class=""symbol"">a</span> in a transistor</p>",is always equal to 1,is less than 1 but more than 0.9,is about 0.4,is about 0.1,,B," <p><span class=""symbol"">a</span> is about 0.98.</p> "
