question,A,B,C,D,E,answer,explanation
"<p>If the energy gap of a semiconductor is 1.1 eV, then it would be</p>",opaque to visible light,transparent to visible light,transparent to ultraviolet radiation,transparent to infrared radiation,,A,
<p>In intrinsic semiconductor the increase in conductivity per degree increase in temperature is about</p>,2%,6%,15%,25%,,B,
<p>The ripple factor for a bridge rectifier is</p>,0.406,1.21,1.11,2.22,,B,
<p>Which of the following semi-conductor has forbidden energy gap less 1 eV?</p>,Sulphur,Phosphorous,Germanium,Carbon,,C,
"<p>In the vacuum diode equation <i>i</i><sub><i>b</i></sub> = <i>ke</i><sub><i>b</i></sub><sup>1.5</sup>, the current is</p>",temperature limited current,space charge limited current,any of the above,none of the above,,B,
<p>Thermosetting polymers are</p>,injection moulded,extruded,cast moulded,none of the above,,C,
<p>Which of these is used in seven segment display?</p>,PIN diode,LED,Photo diode,Tunnel diode,,B,
"<p>The current in a <i>p</i>-<i>n</i> junction diode with V volts applied in <i>p</i> region relative to <i>n</i> region (where I<sub>0</sub> is reverse saturation current, <i>m</i> is ideality factor, <i>k</i> is Boltzmann's constant, T is absolute temp and <i>q</i> is charge on electron) is</p>",I<sub>0</sub> (<i>e</i><sup>-<i>q</i>V/<i>mk</i>T</sup> - 1),I<sub>0</sub> <i>e</i><sup>-<i>q</i>V/<i>mk</i>T</sup>,I<sub>0</sub> (<i>e</i><sup><i>q</i>V/<i>mk</i>T</sup>),I<sub>0</sub> (<i>e</i><sup><i>q</i>V/<i>mk</i>T</sup> - 1),,D,
"<p>In the BJT amplifier shown in the figure is the transistor is biased in the forward active region. Putting a capacitor across R<sub>E</sub> will<br/><img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/53-367-1u.png""/></p>",decrease the voltage gain and decrease the I/P impedance,increase the voltage gain and decrease the I/P Impedance,decrease the voltage gain and Increase the I/P impedance,none of the above,,B,
"<p>In a centre tap full wave rectifier, 50 V is the peak voltage between the centre tap and one of the ends of the secondary. The maximum voltage across the reverse biased diode will be</p>",100 V,72 V,50 V,38 V,,A,
"<p>Consider the following statements.<br/>The functions of an oxide layer in an I<sub>C</sub> device is to <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">mask against diffusion or ion implant</li><li style=""padding-top:10px;"">insulate the surface electrically</li><li style=""padding-top:10px;"">increase the melting point of silicon</li><li style=""padding-top:10px;"">produce a chemically stable protective layer of these statements.</li></ol></p>","1, 2, 3","1, 3, 4","2, 3, 4","1, 2, 4",,D,
<p>The forbidden energy gap for germanium is</p>,0.12 eV,0.32 eV,0.72 eV,0.92 eV,,C,
"<p>If the gate of JFET is reverse biased, the width of depletion region</p>",becomes zero,is uniform,is more near the source,is more near the drain,,D,
"<p>If the atomic number of germanium is 32, the number of electrons in the outer most shell will be</p>",2,3,4,6,,C,
<p>Dielectric loss due to polarisation occurs in</p>,bipolar dielectrics,non-metallic dielectrics,liquid dielectrics,all of the above,,A,
<p>A metal loses electrons at room temperature.</p>,True,False,,,,B,
"<p>Figure shows small signal common base transistor circuit.The current source I and resistor R on the output side are<br/><img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/49-291-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/49-291-2.png""/> <i>i</i><sub><i>e</i></sub> and <i>r</i><sub><i>e</i></sub>","<img src=""/_files/images/electronics-and-communication-engineering/electronic-devices-and-circuits/49-291-2.png""/> <i>i</i><sub><i>e</i></sub> and (1 - <span class=""symbol"">a</span>)<i>r</i><sub><i>e</i></sub>","(1 - <span class=""symbol"">a</span>)<i>i</i><sub><i>e</i></sub> and (1 - <span class=""symbol"">a</span>)<i>r</i><sub><i>e</i></sub>","<span class=""symbol"">a</span> <i>i</i><sub><i>e</i></sub> and <i>r</i><sub><i>e</i></sub>",,D,
"<p>Consider the following statement associated with bipolar junction transistor and JFET <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">The former has higher input impedance than the later</li><li style=""padding-top:10px;"">The former has higher frequency stability than the later</li><li style=""padding-top:10px;"">The later has lower noise figure than the former</li><li style=""padding-top:10px;"">The later has higher power rating than the former.</li></ol> Of these statements</p>",1 and 2 are correct,2 and 3 are correct,3 and 4 are correct,1 and 4 are correct,,B,
<p>The turn off time of a bipolar transistor is about</p>,0.5 ns,10 ns,70 ns,150 ns,,C,
<p>Hystresis loss least depends on</p>,frequency,magnetic field intensity,volume of the material,grain orientation of material,,D,
"<p>In a bipolar transistor, emitter efficiency is about</p>",0.99,0.9,0.8,0.7,,A,
<p>For signal diodes the PIV rating is usually in the range</p>,1 V to 10V,10 V to 30V,30 V to 150V,150 V to 400V,,C,
<p>The potential of suppressor grid (with respect to cathode) is usually</p>,zero,negative,positive,zero or positive,,A,
"<p>In <i>n</i> type semiconductor, the free electron concentration</p>",is nearly equal to density of donor atoms,is much greater than density of donor atoms,is much less than density of donor atoms,may be equal to or more or less than density of donor atoms,,A,
"<p>If both emitter base and collector base junctions of a BJT are forward biased, the transistor is in</p>",active region,saturated region,cut off region,inverse mode,,B,
<p>Which of the following can be operated with positive as well as negative gate voltage?</p>,JFET,Both JFET and MOSFET,MOSFET,Neither JFET nor MOSFET,,C,
<p>The reverse breakdown voltage of a diode depends on the extent of doping.</p>,True,False,,,,A,
<p>Measurement of Hall coefficient enables the determination of</p>,mobility of charge carriers,type of the conductivity and concentration of charge carriers,temperature coefficient and thermal conductivity,fermi level and forbidden energy gap,,B,
