question,A,B,C,D,E,answer,explanation
"<p>The strain energy stored in a body, when the load is gradually applied, is (where σ = Stress in the material of the body, <i>V</i> = Volume of the body, and <i>E</i> = Modulus of elasticity of the material)</p>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/93-121-1.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/93-121-2.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/93-121-3.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/93-121-4.png""/>",,D,
"<p>If the diameter of pressure vessel is 15 times the wall thickness, the vessel is said to be a thick shell.</p>",Agree,Disagree,,,,A,
<p>The rivets are used for __________ fastenings.</p>,permanent,temporary,,,,A,
<p>The strength of a riveted joint is equal to the</p>,pull required to tear off the plate per pitch length (<i>P<sub>t</sub></i>),pull required to shear off the rivet per pitch length (<i>P<sub>s</sub></i>),pull required to crush the rivet per pitch length (<i>P<sub>c</sub></i>),"minimum value of <i>P<sub>t</sub></i>, <i>P<sub>s</sub></i> or <i>P<sub>c</sub></i>",,D,
"<p>In the below figure, Hook's law holds good, for the portion from <i>O</i> to <i>A</i>. <br/><img src=""/_files/images/mechanical-engineering/strength-of-materials/125-449-1.png""/></p>",Agree,Disagree,,,,A,
<p>The neutral axis of the symmetrical beam does not pass through the centroid of the beam.</p>,Agree,Disagree,,,,B,
<p>The Poisson's ratio for steel varies from</p>,0.23 to 0.27,0.27 to 0.30,0.31 to 0.34,0.32 to 0.42,,B,
"<p>The deformation of a bar under its own weight is __________ the deformation, if the same body is subjected to a direct load equal to weight of the body.</p>",equal to,half,double,quadruple,,B,
"<p>A thick cylindrical shell having <i>r<sub>o</sub></i> and <i>r<sub>i</sub></i> as outer and inner radii, is subjected to an internal pressure (<i>p</i>). The minimum tangential stress at the outer surface of the shell is</p>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/120-392-1.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/120-392-2.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/120-392-3.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/120-392-4.png""/>",,C,
"<p>In a simple bending theory, one of the assumption is that the plane sections before bending remain plane after bending. This assumption means that</p>",stress is uniform throughout the beam,strain is uniform throughout the beam,stress is proportional to the distance from the neutral axis,strain is proportional to the distance from the neutral axis,,D,
"<p>The maximum shear stress, in the given figure, is equal to __________ of the Mohr's circle. <br/><img src=""/_files/images/mechanical-engineering/strength-of-materials/92-102-1.png""/></p>",radius,diameter,circumference,area,,A,
"<p>A simply supported beam of length <i>l</i> carries a point load <i>W</i> at a point <i>C</i> as shown in the below figure. The maximum deflection lies at <br/><img src=""/_files/images/mechanical-engineering/strength-of-materials/105-244-1.png""/></p>",point <i>A</i>,point <i>B</i>,point <i>C</i>,between points <i>B</i> and <i>C</i>,,D,
"<p>When a body is subjected to direct tensile stresses (σ<i><sub>x</sub></i> and σ<i><sub>y</sub></i> ) in two mutually perpendicular directions, accompanied by a simple shear stress τ<i><sub>xy</sub></i> , then in Mohr's circle method, the circle radius is taken as</p>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/92-108-1.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/92-108-2.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/92-108-3.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/92-108-4.png""/>",,C,
<p>A uniformly distributed load may be assumed to behave like a point load at the centre of gravity of the load for all sorts of calculations.</p>,Correct,Incorrect,,,,A,
"<p>The shear force in the centre of a simply supported beam carrying a uniformly distributed load of <i>w</i> per unit length, is</p>",zero,<i>wl</i><sup>2</sup>/2,<i>wl</i><sup>2</sup>/4,<i>wl</i><sup>2</sup>/8,,A,
"<p>When a change in length takes place, the strain is known as</p>",linear strain,lateral strain,volumetric strain,shear strain,,A,
<p>The maximum bending moment of a simply supported beam with central point load lies at the point of loading.</p>,True,False,,,,A,
"<p>When the shear force diagram between any two points is an inclined straight line, it indicates that there is a uniformly varying load between the two points.</p>",Yes,No,,,,A,
<p>The maximum deflection of a fixed beam of length <i>l</i> carrying a total load <i>W</i> uniformly distributed over the whole length is</p>,"<img src=""/_files/images/mechanical-engineering/strength-of-materials/106-259-1.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/106-259-2.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/106-259-3.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/106-259-4.png""/>",,D,
"<p>The pull required to tear off the plate per pitch length is (where <i>p</i> = Pitch of rivets, <i>t</i> = Thickness of plates, and σ<sub><i>t</i></sub>, τ and σ<i><sub>c</sub></i> = Permissible tensile, shearing and crushing stresses respectively)</p>",(<i>p</i> - 2<i>d</i>)<i>t</i> x σ<sub><i>c</i></sub>,(<i>p</i> - <i>d</i>)<i>t</i> x τ,(<i>p</i> - <i>d</i>)<i>t</i> x σ<sub><i>t</i></sub>,(2<i>p</i> - <i>d</i>)<i>t</i> x σ<sub><i>t</i></sub>,,C,
"<p>When a beam is subjected to bending moment, the stress at any point is __________ the distance of the point from the neutral axis.</p>",equal to,directly proportional to,inversely proportional to,independent of,,B,
<p>The torsional rigidity of a shaft is given by</p>,<i>T</i>/<i>J</i>,<i>T</i>/θ,<i>T</i>/<i>r</i>,<i>T</i>/<i>G</i>,,B,
<p>The unit of strain is</p>,N-mm,N/mm,mm,no unit,,D,
