question,A,B,C,D,E,answer,explanation
<p>A beam of <i>T</i>-section is subjected to a shear force of <i>F</i>. The maximum shear force will occur at the</p>,top of the section,bottom of the section,neutral axis of the section,junction of web and flange,,C,
"<p>When there is no increase or decrease in shear force between two points, it indicates that there is no change in the bending moment between these points.</p>",True,False,,,,B,
"<p>Two bars of different materials and same size are subjected to the same tensile force. If the bars have unit elongation in the ratio of 2:5, then the ratio of modulus of elasticity of the two materials will be</p>",2:5,5:2,4:3,3:4,,B,
<p>A beam of uniform strength may be obtained by</p>,keeping the width uniform and varying the depth,keeping the depth uniform and varying the width,varying the width and depth both,any one of the above,,D,
<p>The springs in brakes and clutches are used to</p>,to apply forces,to measure forces,to store strain energy,to absorb shocks,,A,
<p>The maximum deflection of a fixed beam carrying a central point load lies at</p>,fixed ends,centre of beam,<i>l</i>/3 from fixed ends,none of these,,B,
"<p>When a circular bar tapering uniformly from diameter <i>d</i><sub>1</sub>, at one end to diameter <i>d</i><sub>2</sub> at the other end, is subjected to an increase in temperature (<i>t</i>), then the thermal stress induced is (where <i>α</i> = Coefficient of linear expansion, and <i>E</i> = Modulus of elasticity for the bar material)</p>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/86-43-1.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/86-43-2.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/86-43-3.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/86-43-4.png""/>",,A,
<p>Parallel fillet welds are designed for bending strength.</p>,Agree,Disagree,,,,A,
<p>The design of thin cylindrical shells is based on</p>,hoop stress,longitudinal stress,arithmetic mean of the hoop and the longitudinal stress,geometric mean of the hoop and longitudinal stress,,A,
"<p>When a body is subjected to bi-axial stress i.e. direct stresses (σ<i><sub>x</sub></i>) and (σ<i><sub>y</sub></i>) in two mutually perpendicular planes accompanied by a simple shear stress (τ<i><sub>xy</sub></i>), then maximum shear stress is</p>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/91-94-1.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/91-94-2.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/91-94-3.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/91-94-4.png""/>",,A,
<p>The pull required to crush the rivet per pitch length is</p>,<i>p</i>.<i>t</i>.σ<sub><i>t</i></sub>,<i>d</i>.<i>t</i>.σ<sub><i>c</i></sub>,π/4 x <i>d</i><sup>2</sup> x σ<sub><i>t</i></sub>,π/4 x <i>d</i><sup>2</sup> x σ<sub><i>c</i></sub>,,B,
"<p>When a bar of length <i>l</i> and diameter <i>d</i> is rigidly fixed at the upper end and hanging freely, then the total elongation produced in the bar due to its own weight is (where <i>w</i> = Weight per unit volume of the bar)</p>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/84-21-1.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/84-21-2.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/84-21-3.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/84-21-4.png""/>",,B,
<p>The deformation of the bar per unit length in the direction of the force is known as</p>,linear strain,lateral strain,volumetric strain,shear strain,,A,
<p>Which of the following statement is correct?</p>,The stress is the pressure per unit area.,The strain is expressed in mm.,Hook's law holds good upto the breaking point.,Stress is directly proportional to strain within elastic limit.,,D,
"<p>The relation between Young's modulus (<i>E</i>), shear modulus (<i>C</i>) and bulk modulus (K) is given by</p>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/88-64-1.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/88-64-2.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/88-64-3.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/88-64-4.png""/>",,C,
"<p>In watches, the spring is used to absorb shocks and vibrations.</p>",Yes,No,,,,B,
<p>The polar moment of inertia of a solid circular shaft of diameter (<i>D</i>) is</p>,"<img src=""/_files/images/mechanical-engineering/strength-of-materials/109-277-1.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/109-277-2.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/109-277-3.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/109-277-4.png""/>",,C,
<p>The volumetric strain is the ratio of the</p>,original thickness to the change in thickness,change in thickness to the original thickness,original volume to the change in volume,change in volume to the original volume,,D,
<p>The maximum deflection of a fixed beam of length <i>l</i> carrying a central point load <i>W</i> is</p>,"<img src=""/_files/images/mechanical-engineering/strength-of-materials/106-259-1.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/106-259-2.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/106-259-3.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/106-259-4.png""/>",,C,
<p>The breaking stress is __________ the ultimate stress.</p>,equal to,less than,greater than,,,B,
"<p>A bolt is made to pass through a tube and both of them are tightly fitted with the help of washers and nuts. If the nut is tightened, then</p>",bolt arid tube are under tension,bolt and tube are under compression,bolt is under compression and tube is under tension,bolt is Under tension and tube is under compression,,D,
<p>A body is subjected to a tensile stress of 1200 MPa on one plane and another tensile stress of 600 MPa on a plane at right angles to the former. It is also subjected to a shear stress of 400 MPa on the same planes. The minimum normal stress will be</p>,400 MPa,500 MPa,900 MPa,1400 MPa,,A,
"<p>The given figure shows the Mohr's circle of stress for two unequal and like principal stresses (σ<i><sub>x</sub></i> and σ<i><sub>y</sub></i>) acting at a body across two mutually perpendicular planes. The resultant stress is given by <br/><img src=""/_files/images/mechanical-engineering/strength-of-materials/92-102-1.png""/></p>",<i>OC</i>,<i>OP</i>,<i>OQ</i>,<i>PQ</i>,,B,
<p>The shear force diagram fora cantilever beam of length <i>l</i> and carrying a gradually varying load from zero at free end and <i>w</i> per unit length at the fixed end is a</p>,horizontal straight line,vertical straight line,inclined line,parabolic curve,,D,
"<p>When one plate overlaps the other and the two plates are riveted together with two rows of rivets, the joint is known as</p>",single riveted lap joint,double riveted lap joint,double riveted single cover butt joint,double riveted double cover butt joint,,B,
"<p>When a beam is subjected to a bending moment, the strain in a layer is __________ the distance from the neutral axis.</p>",equal to,directly proportional to,inversely proportional to,independent of,,B,
<p>The thermal or temperature stress is a function of</p>,increase in temperature,modulus of elasticity,coefficient of linear expansion,all of these,,D,
"<p>In Mohr's circle, the centre of circle from Y-axis is taken as</p>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/92-109-1.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/92-109-2.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/92-108-1.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/92-108-2.png""/>",,B,
