question,A,B,C,D,E,answer,explanation
"<p>The radius of the Mohr 's circle in the given figure is equal to <br/><img src=""/_files/images/mechanical-engineering/strength-of-materials/92-102-1.png""/></p>",sum of two principal stresses,difference of two principal stresses,half the sum of two principal stresses,half the difference of two principal stresses,,D,
"<p>The extension of a circular bar tapering uniformly from diameter <i>d</i><sub>1</sub> at one end to diameter <i>d</i><sub>2</sub> at the other end, and subjected to an axial pull of <i>P</i> is given by</p>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/85-27-1.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/85-27-2.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/85-27-3.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/85-27-4.png""/>",,C,
<p>The ratio of bulk modulus to Young's modulus for a Poisson's ratio of 0.25 will be</p>,1/3,2/3,1,3/2,,B,
<p>The bending moment diagram for a cantilever beam of length <i>l</i> and carrying a gradually varying load from zero at the free end and <i>w</i> per unit length at the fixed end is a parabolic curve.</p>,Agree,Disagree,,,,A,
"<p>When a body is subjected to bi-axial stress i.e. direct stresses (σ<i><sub>x</sub></i>) and (σ<i><sub>y</sub></i>) in two mutually perpendicular planes accompanied by a simple shear stress (τ<i><sub>xy</sub></i>), then minimum normal stress is</p>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/91-92-1.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/91-92-2.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/91-92-3.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/91-92-4.png""/>",,B,
"<p>The direct stress, across a principal plane, is known as principal stress.</p>",Yes,No,,,,A,
"<p>On one side of a neutral axis of a beam, there is a tensile stress and on the other side of the beam there is a compressive stress.</p>",Agree,Disagree,,,,A,
"<p>When a body is subjected to a direct tensile stress (σ), the maximum normal stress is equal to the direct tensile stress.</p>",Agree,Disagree,,,,A,
"<p>According to Euler's column theory, the crippling load for a column length (<i>l</i>) hinged at both ends, is</p>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/121-406-1.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/121-406-2.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/121-406-3.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/121-406-4.png""/>",,A,
"<p>A bar of copper and steel form a composite system, which is heated to a temperature of 40°C. The stress induced in the copper bar will be</p>",tensile,compressive,shear,zero,,B,
"<p>In the below figure, the point <i>C</i> represents <br/><img src=""/_files/images/mechanical-engineering/strength-of-materials/125-449-1.png""/></p>",elastic limit,upper yield point,lower yield point,breaking point,,C,
"<p>Two closely-coiled helical springs '<i>A</i>' and '<i>B</i>' of the same matenal, same number of turns and made from same wire are subjected to an axial load <i>W</i>. The mean diameter of spring '<i>A</i>' is double the mean diameter of spring '<i>B</i>'. The ratio of deflections in spring '<i>B</i>' to spring '<i>A</i>' will be</p>",1/8,1/4,2,4,,A,
<p>Two shafts '<i>A</i>' and '<i>B</i>' have the same material. The shaft '<i>A</i>' is solid of diameter 100 mm. The shaft '<i>B</i>' is hollow with outer diameter 100 mm and inner diameter 50 mm. The torque transmitted by shaft '<i>B</i>' is __________ as that of shaft '<i>A</i>'.</p>,1/6,1/8,1/4,15/16,,D,
"<p>The tensile strength of the welded joint for double fillet is (where <i>s</i> = Leg or size of the weld, <i>l</i> = Length of weld, and σ<sub><i>t</i></sub> = Allowable tensile stress for weld metal)</p>",0.5 <i>s</i>.<i>l</i>.σ<sub><i>t</i></sub>,<i>s</i>.<i>l</i>.σ<sub><i>t</i></sub>,"<span class=""root"">2</span> <i>s</i>.<i>l</i>.σ<sub><i>t</i></sub>",2.<i>s</i>.<i>l</i>.σ<sub><i>t</i></sub>,,C,
<p>A double strap butt joint with equal straps is</p>,always in single shear,always in double shear,either in single shear or double shear,none of these,,B,
<p>At the neutral axis of a beam</p>,the layers are subjected to maximum bending stress,the layers are subjected to minimum bending stress,the layers are subjected to compression,the layers do not undergo any strain,,D,
<p>The line of intersection of the neutral layer with any normal cross-section of the beam is called neutral axis.</p>,True,False,,,,A,
"<p>In a thick cylindrical shell subjected to an internal pressure (<i>p</i>), the maximum radial stress at the inner surface of the shell is</p>",zero,<i>p</i> (tensile),-<i>p</i> (compressive),2<i>p</i> (tensile),,C,
<p>Shear strength of the welded joint for double parallel fillet is (where τ = Allowable shear stress for weld metal)</p>,0.5 <i>s</i>.<i>l</i>.τ,<i>s</i>.<i>l</i>.τ,"<span class=""root"">2</span> <i>s</i>.<i>l</i>.τ",2.<i>s</i>.<i>l</i>.τ,,C,
"<p>A column that fails due to direct stress, is called</p>",short column,long column,weak column,medium column,,A,
<p>The thermal stress __________ upon the cross-sectional area of the bar.</p>,depends,does not depend,,,,B,
<p>A thin cylindrical shell of diameter (<i>d</i>) length (<i>l</i>) and thickness (<i>t</i>) is subjected to an internal pressure (<i>p</i>). The longitudinal stress in the shell is</p>,<i>pd</i>/<i>t</i>,<i>pd</i>/2<i>t</i>,pd<i></i>/4<i>t</i>,<i>pd</i>/6<i>t</i>,,C,
"<p>If the section modulus of a beam is increased, the bending stress in the beam will</p>",not change,increase,decrease,,,C,
<p>A beam encastered at both the ends is called</p>,simply supported beam,fixed beam,cantilever beam,continuous beam,,B,
"<p>The bending moment diagram for a simply supported beam carrying a uniformly distributed load of <i>w</i> per unit length, will be</p>",a horizontal line,a vertical line,an inclined line,a parabolic curve,,D,
<p>The bending moment at the centre of a simply supported beam with a gradually varying load from zero at both ends to <i>w</i> per metre at the centre is <i>wl</i>/4.</p>,Yes,No,,,,B,
<p>A body is subjected to a direct tensile stress of 300 MPa in one plane accompanied by a simple shear stress of 200 MPa. The maximum shear stress will be</p>,-100 MPa,250 MPa,300 MPa,400 MPa,,B,
"<p>In a thick cylindrical shell subjected to an internal pressure (<i>p</i>), the tangential stress is always a tensile stress where as the radial stress is a compressive stress</p>",Correct,Incorrect,,,,A,
"<p>The horizontal thrust offered by the retaining wall on the retained material is (where <i>w</i> = Specific weight of the retained material, <i>h</i> = height of retaining wall, and (φ) = Angle of repose of the retained earth)</p>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/124-439-1.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/124-439-2.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/124-439-3.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/124-439-4.png""/>",,B,
"<p>A thin cylindrical shell of diameter (<i>d</i>), length (<i>l</i>) and thickness (<i>t</i>) is subjected to an internal pressure (<i>p</i>). The ratio of longitudinal strain to hoop strain is</p>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/118-376-1.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/118-376-2.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/118-376-3.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/118-376-4.png""/>",,A,
"<p>A simply supported beam of length <i>l</i> is loaded with a uniformly distributed load of <i>w</i> per unit length. The maximum deflection is <img src=""/_files/images/mechanical-engineering/strength-of-materials/105-249-1.png""/> and lies at the centre of the beam.</p>",True,False,,,,A,
"<p>When a rectangular bar of length <i>l</i>, breadth <i>b</i> and thickness <i>t</i> is subjected to an axial pull of <i>P</i>, then linear strain (ε) is given by (where <i>E</i> = Modulus of elasticity)</p>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/87-56-1.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/87-56-2.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/87-56-3.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/87-56-4.png""/>",,A,
"<p>When a body is subjected to bi-axial stress i.e. direct stresses (σ<i><sub>x</sub></i>) and (σ<i><sub>y</sub></i>) in two mutually perpendicular planes accompanied by a simple shear stress (τ<i><sub>xy</sub></i>), then maximum normal stress is</p>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/91-92-1.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/91-92-2.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/91-92-3.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/91-92-4.png""/>",,A,
"<p>In a thick cylindrical shell subjected to an internal pressure (<i>p</i>), the tangential stress across the thickness of a cylinder is</p>",maximum at the outer surface and minimum at the inner surface,maximum at the inner surface and minimum at the outer surface,maximum at the outer surface and zero at the inner surface,maximum at the inner surface and zero at the outer surface,,B,
<p>The strength of the un-riveted or solid plate per pitch length is</p>,<i>d</i>.<i>t</i>.σ<sub><i>c</i></sub>,<i>p</i>.<i>t</i>.σ<sub><i>t</i></sub>,(<i>p</i> - <i>d</i>)t.σ<sub><i>t</i></sub>,π/2 x <i>d</i><sup>2</sup> x τ,,B,
<p>The relation between Young's modulus (<i>E</i>) and bulk modulus (<i>K</i>) is given by</p>,"<img src=""/_files/images/mechanical-engineering/strength-of-materials/87-59-1.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/87-59-2.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/87-59-3.png""/>","<img src=""/_files/images/mechanical-engineering/strength-of-materials/87-59-4.png""/>",,D,
<p>A simply supported beam is one which is supported on more than two supports.</p>,True,False,,,,B,
"<p>For long columns, thevalue of buckling load is __________ crushing load.</p>",equal to,less than,more than,,,B,
"<p>For the beam shown in the below figure, the shear force diagram between <i>A</i> and <i>B</i> is <br/><img src=""/_files/images/mechanical-engineering/strength-of-materials/98-177-1.png""/></p>",a horizontal line,a vertical line,an inclined line,a parabolic curve,,D,
