question,A,B,C,D,E,answer,explanation
<p>In a bridge inverter</p>,an output transformer is essential,an output transformer is not essential,an output transformer cannot be connected,"an output transformer, if used, can improve the efficiency of the circuit",,B,
<p>An ideal rectifier should have</p>,"100% efficiency, zero ripple factor, zero harmonic factor and unity displacement factor","100% efficiency, zero tipple factor, zero harmonic factor and zero displacement factor","100% efficiency, zero ripple factor, unity harmonic factor and unity displacement factor","100% efficiency, unity ripple factor, zero harmonic factor and unity displacement factor",,A,
"<p>When thyristors are connected in parallel, the current distribution may become non-uniform due to</p>",inductive effect of current carrying conductors,capacitive effect of current carrying conductors,both inductive and capacitive effects,none of the above,,A,
<p>A single phase fully controlled bridge converter is fed by a voltage V<sub><i>m</i></sub> sin ω<i>t</i>. The average and rms values of output voltage are</p>,"<img src=""/_files/images/electronics-and-communication-engineering/power-electronics/267-43-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/power-electronics/267-43-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/power-electronics/267-52-1.png""/> cos <span class=""symbol"">a</span> and V<sub><i>m</i></sub>","<img src=""/_files/images/electronics-and-communication-engineering/power-electronics/267-52-2.png""/> cos <span class=""symbol"">a</span> and <span class=""root"">2</span> V<sub><i>m</i></sub>",,A,
"<p>In a single phase half wave ac regulator feeding a resistive load, the rms load current</p>",is always positive,may be positive or negative,is always negative,can be even zero,,A,
<p>Which of the following is correct for a BJT?</p>,"<img src=""/_files/images/electronics-and-communication-engineering/power-electronics/272-176-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/power-electronics/272-176-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/power-electronics/272-176-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/power-electronics/272-176-4.png""/>",,A,
<p>In a bridge inverter with single pulse width modulation</p>,the output frequency is equal to frequency of reference signal,the output frequency is equal to frequency of control signal,either (a) or (b),neither (a) nor (b),,A,
"<p>In a modified series inverter with two inductors and two capacitors, the load current</p>",has 2 parallel paths,has only one parallel path,can have three parallel paths,has four parallel paths,,A,
<p>The number of layers in a Shockley diode are</p>,2,3,4,2 or 3,,C,
<p>In a modified series inverter</p>,the maximum output frequency is less than frequency of damped oscillations,the output frequency can be even higher than the frequency of damped oscillations,the output frequency cannot exceed the frequency of damped oscillations,any of the above,,B,
<p><p><b>Assertion (A):</b>  Light triggering is very suitable for HVDC transmission.</p><p><b>Reason (R):</b>  Light triggering has the advantage of complete electrical isolation of gate circuit. </p></p>,Both A and R are correct and R is correct explanation of A,Both A and R correct but R is not correct explanation of A,A is correct but R is wrong,A is wrong but R is correct,,A,
<p>Class A and class B chopper</p>,operate in first quadrant,operate in second quadrant,class A chopper operates in first quadrant while class B operates in second quadrant,may operate in either first or second quadrant,,C,
"<p>To turn off an SCR, it is necessary to reduce its current to less than :</p>",trigger current,holding current,breakover current,none of the above,,B,
<p>When a single phase dual converter is operating in circulating current mode</p>,both converters are working as rectifiers simultaneously,one converter is always working as rectifier and the other as inverter,only one converter is working at one time,both converters are either working as rectifiers or as inverters simultaneously,,B,
<p>The load circuit of a single phase full bridge inverter</p>,must be underdamped,must be overdamped,may be underdamped or overdamped,may be any type of load,,D,
<p>When an SCR is reverse biased</p>,two junctions are reverse biased and one junction is forward biased.,all the three junctions are reverse biased.,one junction is reverse biased and two junctions are forward biased.,any of the above depending on the magnitude of reverse bias.,,A,
"<p>A dc series motor is coupled to a load whose torque is proportional to speed. It is fed by a single phase ac supply through a full converter. When speed is 500 rpm, firing angle is 45°. It is desired to raise the speed. It will be necessary to</p>",decrease the firing angle,increase the firing angle,either decrease or increase the firing angle depending on the required speed,decrease the load torque,,A,
"<p>In Jone chopper, the commutating element</p>",is a capacitor,is a capacitor and an inductor,is a capacitor and an auto transformer,none of the above,,C,
<p>A LASCR has</p>,4 semiconductor layers and 3 junctions,3 semiconductor layers and 2 junctions,2 semiconductor layers and 2 junctions,any of these depending on the rating,,A,
"<p>A fully controlled bridge converter is feeding an RLE load. The load current is I<sub>0</sub>. The input voltage is V<sub><i>m</i></sub> sin ω<i>t</i>. The KVL equation to find firing angle <span class=""symbol"">a</span> is</p>","<img src=""/_files/images/electronics-and-communication-engineering/power-electronics/267-52-1.png""/> cos <span class=""symbol"">a</span> = E + I<sub>0</sub>R","<img src=""/_files/images/electronics-and-communication-engineering/power-electronics/267-52-2.png""/> cos <span class=""symbol"">a</span> = E + I<sub>0</sub>R","<img src=""/_files/images/electronics-and-communication-engineering/power-electronics/267-52-1.png""/> cos <span class=""symbol"">a</span> = E - I<sub>0</sub>R","<img src=""/_files/images/electronics-and-communication-engineering/power-electronics/267-52-2.png""/> cos <span class=""symbol"">a</span> = E - I<sub>0</sub>R",,A,
<p>A single phase cycloconverter with centre tapped input transformer requires</p>,2 thyristors,4 thyristors,8 thyristors,either 2 or 4 thyristors,,B,
<p>The duty cycle of a step down chopper is</p>,"<img src=""/_files/images/electronics-and-communication-engineering/power-electronics/268-78-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/power-electronics/268-78-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/power-electronics/268-78-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/power-electronics/268-78-4.png""/>",,A,
<p>In a 3 phase bridge inverter with 120° mode of operation the. number of thyristors conducting at one time are</p>,1,2,3,4,,B,
"<p>A rectifier is fed by a transformer. The rms voltage and current at secondary of transformer are V<sub><i>s</i></sub> and I<sub><i>s</i></sub>. Output dc power is V<sub><i>dc</i></sub> I<sub><i>dc</i></sub> and output ac power is (V<sub><i>rms</i></sub> ) (I<sub><i>rms</i></sub>), Transformer utilisation factor TUF is</p>","<img src=""/_files/images/electronics-and-communication-engineering/power-electronics/275-227-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/power-electronics/275-227-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/power-electronics/275-227-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/power-electronics/275-227-4.png""/>",,A,
<p><p><b>Assertion (A):</b>  A class C chopper can operate in first and second quadrants </p><p><b>Reason (R):</b>  A class B chopper operates only in second quadrant.</p></p>,Both A and R are correct and R is correct explanation of A,Both A and R correct but R is not correct explanation of A,A is correct but R is wrong,A is wrong but R is correct,,B,
<p>A single phase dual converter consists of</p>,two fully controlled converters connected in parallel,two fully controlled converters connected in antiparallel,two fully controlled semiconverters connected in antiparallel,two fully controlled semiconverters connected in parallel,,B,
<p>The snubber circuit consists of</p>,a capacitor connected in series with thyristor,a capacitor connected in parallel with thyristor,a resistor and capacitor in series connected across thyristor,none of the above,,C,
<p>The effect of source inductance in a 3 phase fully controlled bridge converter is to</p>,decrease the output voltage,increase the output voltage,decrease the output voltage and increase the output current,increase the output voltage and decrease the output current,,A,
<p>In disc mounting of SCR</p>,SCR is clamped on one side of disc shaped heat sink,SCR is clamped between two disc shaped heat sinks,The SCR has low current rating,None of the above,,B,
<p>As compared to a <i>p</i>-<i>n</i> junction diode</p>,a schottky diode has lower cut in voltage and lower reverse saturation current,a schottky diode has higher cut in voltage and higher reverse saturation current,a Schottky diode has lower cut in voltage and higher reverse saturation current,a schottky diode has higher cut in voltage and lower reverse saturation current,,C,
<p>From which instant is the turn off time of a thyristor defined</p>,when anode voltage becomes zero,when anode current becomes zero,when both anode voltage and current become zero,none of the above,,B,
<p>In a single phase cycloconverter with centre tapped transformer</p>,all thyristors carry currents for equal duration,the durations of currents in all thyristors may or may not be equal,the durations of currents in all thyristors cannot be equal,the duration of currents in all thyristors must be equal for satisfactory operation,,B,
"<p>If A<sub><i>r</i></sub> and A<sub><i>c</i></sub> are the amplitudes of reference and control signals, the modulation index <i>M</i> is</p>","<img src=""/_files/images/electronics-and-communication-engineering/power-electronics/268-76-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/power-electronics/268-76-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/power-electronics/268-76-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/power-electronics/268-76-4.png""/>",,A,
<p>Thyristors can be used for control of</p>,dc separately excited motor,dc shunt motor,dc series motor,all of the above,,D,
"<p><p><b>Assertion (A):</b>  Thyristors can be used in controlled heating, excitation systems of alternators, speed control of motors and HVDC</p><p><b>Reason (R):</b>  A static var system using thyristors is very commonly used in high voltage ac systems. </p></p>",Both A and R are correct and R is correct explanation of A,Both A and R correct but R is not correct explanation of A,A is correct but R is wrong,A is wrong but R is correct,,B,
"<p>In a dual converter operated in circulating current mode, the circulating current flows</p>",when load current is zero,when load current is non-zero,even when load current is zero,none of the above,,C,
"<p>For a single phase half wave converter feeding a resistive load, the firing angle <span class=""symbol"">a</span>. The waveshape in below figure is for <br/><img src=""/_files/images/electronics-and-communication-engineering/power-electronics/277-262-1.png""/></p>",output voltage,input voltage,voltage drop across thyristor,none of the above,,D,
<p>A class B chopper operates in third quadrant.</p>,True,False,,,,B,
<p>In a full bridge circuit supplying an RLC under damped circuit</p>,the waveshapes of output voltage and load current are square,the waveshapes of output voltage and load current are sinusoidal,the waveshapes of output voltage is square but the waveshape of load current is nearly sinusoidal,none of the above,,C,
