question,A,B,C,D,E,answer,explanation
<p>The dynamic equalising circuit consists of a series combination of capacitor C and resistor R<sub>C</sub> across each thyristor. This resistance R<sub>C</sub> (along with parallel connected diode)</p>,limits charging current,limits discharging current,limits both charging and discharging currents,none of the above,,B, <p>Discharge current flows through R<sub><i>e</i></sub> .</p> 
<p>A single phase semiconverter is feeding a highly inductive load and has freewheeling diode across the load. The waveshapes of output voltage and output current</p>,are similar,are not similar,may be similar or dissimilar,are similar only if firing angle is zero,,B, <p>When freewheeling diode conducts output current exists but output voltage is zero.</p> 
<p>Current derating may be necessary when thyristors are operating in</p>,series,parallel,series or parallel,none of the above,,B," <p>Since current does not divide equally, current derating is necessary.</p> "
"<p>If duty cycle is <span class=""symbol"">a</span> and the load is a resistance R, the rms value of output voltage is</p>","<span class=""symbol"">a</span>V","<span class=""root""><span class=""symbol"">a</span></span> V","<span class=""symbol"">a</span><sup>2</sup>V","<img src=""/_files/images/electronics-and-communication-engineering/power-electronics/269-80-1.png""/>",,B," <p>RMS output voltage</p>
<p>V<sub>L</sub> = <span class=""root""><span class=""symbol"">a</span></span> V.</p> "
"<p>For a BJT <span class=""symbol"">a</span> = 0.98, then β =</p>",0.02,0.5,4.9,49,,D," <p><img src=""/_files/images/electronics-and-communication-engineering/power-electronics/286-177-1.png""/></p> "
<p><p><b>Assertion (A):</b>  Power transistor has lower switching time than SCR </p><p><b>Reason (R):</b>  Power transistor has greater switching time than SCR</p></p>,Both A and R are correct and R is correct explanation of A,Both A and R correct but R is not correct explanation of A,A is correct but R is wrong,A is wrong but R is correct,,D," <p>Power transistor does not have high <img src=""/_files/images/electronics-and-communication-engineering/power-electronics/265-2-1.png""/> rating.</p> "
"<p>A 3 kV circuit uses SCR of 800 V rating. If derating is 25%, the number of SCRs in series is</p>",4,5,6,8,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/power-electronics/286-209-1.png""/>.</p> "
"<p>In a circuit using a full wave converter (M - 2 connection) the PIV of each thyristor is 400 V. For the same output voltage and fully controlled bridge converter, PIV will be</p>",400 V,800 V,200 V,"200<span class=""root"">2</span> V",,C, <p>In bridge connection PIV is half of that in M-2 connection.</p> 
"<p>A dc separately excited motor has constant field current. The armature is fed from a single phase supply through a full converter. When <span class=""symbol"">a</span> = 0, speed is 500 rpm. If <span class=""symbol"">a</span> = 45°, the speed is likely to be</p>",about 350 rpm,about 250 rpm,about 175 rpm,about 125 rpm,,D," <p>Average output voltage ∝ cos <span class=""symbol"">a</span> and therefore reduced to 0.707 of the value for <span class=""symbol"">a</span> = 0. Speed is nearly proportional to voltage.</p> "
"<p>In a multiphase chopper, all choppers operate together.</p>",True,False,,,,B, <p>They operate in a sequence.</p> 
<p>The terminals of a power MOSFET are called</p>,"emitter, base, collector","source, gate, drain","source, base, drain","emitter, gate, drain",,B," <p>In a MOSFET terminals are source, gate, drain irrespective of rating.</p> "
<p><p><b>Assertion (A):</b>  The surge current which an SCR can withstand is much higher than rms on state current.</p><p><b>Reason (R):</b>  The duration of surge current is very small.</p></p>,Both A and R are correct and R is correct explanation of A,Both A and R correct but R is not correct explanation of A,A is correct but R is wrong,A is wrong but R is correct,,A," <p>Since duration of surge current is small, the associated energy is small.</p> "
"<p>A single phase half wave controlled rectifier circuit has a free wheeling diode. The load is a combination of R and L. The firing angle is <span class=""symbol"">a</span>. The period of conduction of SCR and free wheeling diode respectively are</p>","<span class=""symbol"">a</span> &lt; ω<i>t</i> &lt; <span class=""symbol"">p</span> and <span class=""symbol"">p</span> &lt; ω<i>t</i> &lt; (2<span class=""symbol"">p</span> + <span class=""symbol"">a</span>)","<span class=""symbol"">a</span> &lt; ω<i>t</i> &lt; <span class=""symbol"">p</span> and <span class=""symbol"">p</span> &lt; ω<i>t</i> &lt; 2<span class=""symbol"">p</span>","<span class=""symbol"">a</span> &lt; ω<i>t</i> &lt; (<span class=""symbol"">p</span> + <span class=""symbol"">a</span>) and (<span class=""symbol"">p</span> + <span class=""symbol"">a</span>) &lt; ω<i>t</i> &lt; 2<span class=""symbol"">p</span>","<span class=""symbol"">a</span> &lt; ω<i>t</i> &lt; <span class=""symbol"">p</span> and <span class=""symbol"">p</span> &lt; ω<i>t</i> &lt; (2<span class=""symbol"">p</span> - <span class=""symbol"">a</span>)",,A," <p>SCR conducts from <span class=""symbol"">a</span> to <span class=""symbol"">p</span> and free wheeling diode from <span class=""symbol"">p</span> to (2<span class=""symbol"">p</span> + <span class=""symbol"">a</span>).</p> "
<p><p><b>Assertion (A):</b>  A transistor requires a continuous base signal for conduction but a thyristor requires a gate pulse.</p><p><b>Reason (R):</b>  Transistor find widespread application in power electronic circuits. </p></p>,Both A and R are correct and R is correct explanation of A,Both A and R correct but R is not correct explanation of A,A is correct but R is wrong,A is wrong but R is correct,,C, <p>Transistors are used but not very widely.</p> 
"<p>In a thyristor the gate current is increased, then</p>",anode current will increase,anode current will decrease,anode current will remain constant,anode current may increase or decrease,,C, <p>Gate current does not affect the magnitude of anode current.</p> 
<p>Thyristors are not suitable for logic circuits.</p>,True,False,,,,B, <p>Thyristors can be used for logic circuits.</p> 
"<p>A single phase half wave rectifier is feeding a resistive load. Input voltage <i>v</i> = V<sub><i>m</i></sub> sin ω<i>t</i>. The output dc voltage is V<sub><i>dc</i></sub> and output rms voltage is V<sub><i>rms</i></sub> . If firing angle is 180°, V<sub><i>dc</i></sub> and V<sub><i>rms</i></sub> respectively are</p>",0 and 0,"<img src=""/_files/images/electronics-and-communication-engineering/power-electronics/275-229-1.png""/>",0 and - V<sub><i>m</i></sub>,"<img src=""/_files/images/electronics-and-communication-engineering/power-electronics/275-231-1.png""/>",,A," <p>Put <span class=""symbol"">a</span> = 180° in Eqs <img src=""/_files/images/electronics-and-communication-engineering/power-electronics/286-231-1.png""/> </p>
<p>Otherwise also <span class=""symbol"">a</span> = 180° means no conduction. </p>
<p>Hence zero output voltage.</p> "
<p>The number of leads in an SCR are :</p>,2,3,4,5,,B," <p>Anode, cathode and gate.</p> "
"<p>In a single phase full wave converter (M-2 connection) feeding on R - L load, the input voltage is <i>v</i> = V<sub><i>m</i></sub> sin ω<i>t</i>. The expression for dc output voltage is</p>","<img src=""/_files/images/electronics-and-communication-engineering/power-electronics/276-244-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/power-electronics/276-244-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/power-electronics/276-244-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/power-electronics/276-245-1.png""/>",,C," <p>Due to inductive load the period of conduction is <span class=""symbol"">a</span> to <span class=""symbol"">p</span> + <span class=""symbol"">a</span> in each half cycle.</p> "
"<p>A thyristor has a turn on time of 6 μs. If the anode circuit is inductive, the turn on time will be</p>",6 μs,less than 6μs,more than 6 μs,either 6 μs or less,,C, <p>Inductive load increases the turn on time.</p> 
<p>The total number of leads in reverse conducting thyristor is</p>,2,3,1,4,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/power-electronics/286-145-1.png""/></p> "
<p><p><b>Assertion (A):</b>  A TRIAC is a bidirectional SCR.</p><p><b>Reason (R):</b>  A TRIAC is a four layers 3 terminal device and can conduct in both directions. </p></p>,Both A and R are correct and R is correct explanation of A,Both A and R correct but R is not correct explanation of A,A is correct but R is wrong,A is wrong but R is correct,,A, <p>Since a TRIAC can conduct in both directions it is bi directional SCR.</p> 
"<p>If V<sub><i>dc</i>1</sub> is the dc output voltage in half wave controlled rectifier circuit feeding resistive load and V<sub><i>dc</i>2</sub> is the dc output voltage in full wave controlled rectifier circuit (M - 2 connection) feeding resistive load, then</p>",V<sub><i>dc</i>1</sub> = 0.5 V<sub><i>dc</i>2</sub> for all values of firing angle,V<sub><i>dc</i>1</sub> = V<sub><i>dc</i>2</sub> for all values of firing angle,V<sub><i>dc</i>1</sub> ≤ 0.5 V<sub><i>dc</i>2</sub> for all values of firing angle,V<sub><i>dc</i>1</sub> ≥ 0.5 V<sub><i>dc</i>2</sub> for all values of firing angle,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/power-electronics/286-233-2.png""/> and V<sub><i>dc</i></sub> = <img src=""/_files/images/electronics-and-communication-engineering/power-electronics/267-52-2.png""/> (1 + cos <span class=""symbol"">a</span>).</p> "
<p>A semi converter operates in two quadrants.</p>,True,False,,,,B, <p>It operates only in quadrant.</p> 
"<p>Figure shows a chopper feeding RLE load, The free wheeling diode conducts when <br/><img src=""/_files/images/electronics-and-communication-engineering/power-electronics/280-323-1.png""/></p>",thyristor is on,thyristor is off,both when thyristor is on and thyristor is off,partly when thyristor is off and partly when thyristor is on,,B, <p>FD is forward biased only when thyristor is off.</p> 
<p><p><b>Assertion (A):</b>  An ideal rectifier should have unity harmonic factor</p><p><b>Reason (R):</b>  An ideal rectifier should have unity displacement factor.</p></p>,Both A and R are correct and R is correct explanation of A,Both A and R correct but R is not correct explanation of A,A is correct but R is wrong,A is wrong but R is correct,,D, <p>Ideal rectifier should have zero harmonic factor and unity displacement factor.</p> 
"<p>A single phase half wave rectifier is feeding a resistive load. When <span class=""symbol"">a</span> = 0, dc output voltage is 127 V. When <span class=""symbol"">a</span> = 30°, the dc output voltage will be about</p>",127 V,120 V,110 V,100 V,,B," <p>Using Eq <img src=""/_files/images/electronics-and-communication-engineering/power-electronics/286-233-2.png""/> </p>
<p><img src=""/_files/images/electronics-and-communication-engineering/power-electronics/286-233-1.png""/> = 0.933. </p>
<p>Hence V<sub><i>dc</i></sub> for 30° firing angle = 0.933 x 127 = ≈ 120 V.</p> "
