question,A,B,C,D,E,answer,explanation
<p>The load cup of a screw jack is made separate from the head of the spindle to</p>,enhance the load carrying capacity of the jack,reduce the effort needed for lifting the working load,reduce the value of frictional torque required to be countered for lifting the load,prevent the rotation of load being lifted,,D,
"<p>In an open pair, the two elements of a pair</p>",have a surface contact when in motion,have a line or point contact when in motion,"are kept in contact by the action of external forces, when in motion",are not held together mechanically,,D,
"<p>The frictional torque transmitted in a flat collar bearing, considering uniform pressure, is (where <i>r</i><sub>1</sub> and <i>r</i><sub>2</sub> = External and internal radii of collar respectively)</p>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/473-39-1.png""/>μ <i>W</i> (<i>r</i><sub>1</sub> + <i>r</i><sub>2</sub>)","<img src=""/_files/images/mechanical-engineering/theory-of-machines/473-39-2.png""/>μ <i>W</i> (<i>r</i><sub>1</sub> + <i>r</i><sub>2</sub>)","<img src=""/_files/images/mechanical-engineering/theory-of-machines/486-183-1.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/486-183-2.png""/>",,D,
<p>Efficiency of a screw jack is given by</p>,"<img src=""/_files/images/mechanical-engineering/theory-of-machines/485-170-1.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/485-170-2.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/485-170-3.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/485-170-4.png""/>",,B,
<p>The ratio of the driving tensions for V-belts is __________ times that of flat belts. (where β = Semi-angle of the groove)</p>,sin β,cos β,cosec β,sec β,,C,
<p>The secondary unbalanced force is __________ the primary unbalanced force.</p>,one-half,two-third,<i>n</i> times,1/<i>n</i> times,,D,
"<p>The Ackerman steering gear mechanism is preferred to the Davis steering gear mechanism, because</p>",whole of the mechanism in the Ackerman steering gear is on the back of the front wheels,the Ackerman steering gear consists of turning pairs,the Ackerman steering gear is most economical,both (a) and (b),,D,
"<p>The two links are said to have a pure rolling contact, when their instantaneous centre __________ on their point of contact.</p>",lies,does not lie,,,,A,
<p>One end of a helical spring is fixed while the other end carries the load <i>W</i> which moves with simple harmonic motion. The frequency of motion is given by (where δ = Deflection of the spring)</p>,"<img src=""/_files/images/mechanical-engineering/theory-of-machines/477-86-1.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/477-86-2.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/477-86-3.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/477-86-4.png""/>",,B,
<p>The brake commonly used in motor cars is internal expanding brake.</p>,True,False,,,,A,
<p>The instantaneous centre of a rigid thin disc rolling on a plane rigid surface is located at</p>,the centre of the disc,the point of contact,an infinite distance on the plane surface,the point on the circumference situated vertically opposite to the contact point,,B,
"<p>In a flat collar pivot bearing, the moment due to friction is proportional to</p>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/487-184-1.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/487-184-2.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/487-184-3.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/487-184-4.png""/>",,C,
<p>The coefficient of fluctuation of speed is __________ of maximum fluctuation of speed and the mean speed.</p>,sum,difference,product,ratio,,D,
"<p>A rigid body, under the action of external forces, can be replaced by two masses placed at a fixed distance apart. The two masses form an equivalent dynamical system, if</p>",the sum of the two masses is equal to the total mass of body,the centre of gravity of the two masses coincides with that of the body,the sum of mass moment of inertia of the masses about their centre of gravity is equal to the mass moment of inertia of the body,all of the above,,D,
"<p>When two pulleys are connected by means of a cross belt drive, then both the pulleys will rotate in __________ directions.</p>",same,opposite,,,,B,
"<p>The ratio of velocities of the shafts connected by Hooke's joint is given by (where <i>N</i> and <i>N</i><sub>1</sub> = Speed of driving and driven shafts (in r.p.m.) respectively, θ = Angle through which the arms of the cross turn, and α = Angle of inclination between the two shafts)</p>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/483-150-1.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/483-150-2.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/483-150-3.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/483-150-4.png""/>",,A,
"<p>The equation of motion for a vibrating system with viscous damping is <br/><img src=""/_files/images/mechanical-engineering/theory-of-machines/515-479-1.png""/>, <br/> if the roots of the equation are __________ then the system will be under damped.</p>",equal,real,complex conjugate,,,C,
