question,A,B,C,D,E,answer,explanation
"<p>The velocity of the reciprocating roller follower when it has contact with the straight flanks of the tangent cam, is given by (where ω = Angular velocity of the cam shaft)</p>",ω(<i>r</i><sub>1</sub> - <i>r</i><sub>2</sub>)sin θ,ω(<i>r</i><sub>1</sub> + <i>r</i><sub>2</sub>)sinθ sec<sup>2</sup>θ,ω(<i>r</i><sub>1</sub> - <i>r</i><sub>2</sub>)cos θ,ω(<i>r</i><sub>1</sub> + <i>r</i><sub>2</sub>)cos θ cosec<sup>2</sup> θ,,B,
<p>The sensitiveness of the governor __________ as the speed range decreases.</p>,remains unaffected,decreases,increases,,,C,
"<p>In Meyer's expansion valve, the expansion valve is driven by an eccentric having an angle of advance from</p>",50° - 60°,60° - 70°,70° - 80°,80° - 90°,,D,
"<p>The frictional torque transmitted in a flat pivot bearing, considering uniform wear, is (where μ = Coefficient of friction, <i>W</i> = Load over the bearing, and <i>R</i> = Radius of bearing surface)</p>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/473-39-1.png""/>μ <i>W R</i>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/473-39-2.png""/>μ <i>W R</i>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/473-39-3.png""/>μ <i>W R</i>",μ <i>W R</i>,,A,
"<p>If the damping factor for a vibrating system is unity, then the system will be</p>",over damped,under damped,critically damped,without vibrations,,C,
"<p>In vibration isolation system, if ω/ω<sub><i>n</i></sub> &lt; <span class=""root"">2</span>, then for all values of damping factor, the trans-missibility will be (where ω = Angular speed of the system, ω<sub><i>n</i></sub> = Natural frequency of vibration of the system)</p>",less than unity,equal to unity,greater than unity,zero,,C,
"<p>When a point at the end of a link moves with constant angular velocity, its acceleration will have</p>",radial component only,tangential component only,coriolis component only,radial and tangential components both,,A,
<p>The time taken by a particle for one complete oscillationis known as periodic time.</p>,Agree,Disagree,,,,A,
"<p>In a cam drive with uniform velocity follower, the sharp corners of the displacement diagram are rounded off at the beginning and at the end of each stroke. This is done</p>",because of difficulty in manufacturing cam profile,because of loose contact of follower with cam surface,in order to have acceleration in beginning and retardation at the end of stroke within the finite limits,because the uniform velocity motion is a partial parabolic motion,,C,
<p>The contact ratio for gears is</p>,zero,less than one,greater than one,infinity,,C,
"<p>In a steam engine, the earlier cut-off with a simple slide valve may be obtained by increasing the angle of advance of the eccentric but reducing the throw of the eccentric and keeping the steam lap and exhaust lap constant. This method will cause withdrawing or throttling of steam.</p>",Agree,Disagree,,,,A,
"<p>A governor is said to be stable, if the</p>",radius of rotation of balls increases as the equilibrium speed decreases,radius of rotation of balls decreases as the equilibrium speed decreases,radius of rotation of balls increases as the equilibrium speed increases,radius of rotation of balls decreases as the equilibrium speed increases,,C,
"<p>In a Proell governor, the balls are attached to the extension of lower links.</p>",True,False,,,,A,
<p>Which of the following statement is correct?</p>,The power absorbed in operating the piston valve is less than D-slide valve.,The wear of the piston valve is less than the wear of the D-slide valve.,The D-slide valve is also called outside admission valve.,all of the above,,D,
"<p><i>A</i> point <i>B</i> on a rigid link <i>AB</i> moves with respect to <i>A</i> with angular velocity ω rad/s. The radial component of the acceleration of <i>B</i> with respect to <i>A</i>, is (where <i>v<sub>BA</sub></i> = Linear velocity of <i>B</i> with respect to <i>A</i>)</p>",<i>v<sub>BA</sub></i> x <i>AB</i>,"<img src=""/_files/images/mechanical-engineering/theory-of-machines/481-128-1.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/481-128-3.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/481-128-2.png""/>",,D,
<p>Critical damping is a function of</p>,mass and stiffness,mass and damping coefficient,mass and natural frequency,damping coefficient and natural frequency,,A,
"<p>The relation between me number of links (<i>l</i>) and the number of binary joints (<i>j</i>) for a kinematic chain having constrained motion is given by <i>l</i> = <img src=""/_files/images/mechanical-engineering/theory-of-machines/473-41-1.png""/> <i>l</i> - 2. If the left hand side of this equation is greater than the right hand side, then the chain is</p>",locked chain,completely constrained chain,successfully constrained chain,incompletely constrained chain,,A,
<p>A Porter governor can not be isochronous.</p>,Agree,Disagree,,,,A,
