question,A,B,C,D,E,answer,explanation
"<p>In considering friction of a V-thread, the virtual coefficient of friction (μ<sub>1</sub>) is given by</p>",μ<sub>1</sub> = μ sin β,μ<sub>1</sub> = μ cos β,"<img src=""/_files/images/mechanical-engineering/theory-of-machines/486-174-1.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/486-174-2.png""/>",,D,
<p>The wear of bearing is proportional to velocity and pressure.</p>,Yes,No,,,,A,
"<p>In a shaper mechanism, the coriolis component of acceleration does not exist.</p>",True,False,,,,B,
"<p>In a gear having involute teeth, the normal to the involute is a tangent to the</p>",pitch circle,base circle,addendum circle,dedendum circle,,B,
"<p>A body is said to be under forced vibrations, when</p>",there is a reduction in amplitude after every cycle of vibration,"no external force acts on a body, after giving it an initial displacement",a body vibrates under the influence of external force,none of the above,,A,
"<p>The natural frequency of free longitudinal vibrations is equal to (where <i>m</i> = Mass of the body, <i>s</i> = Stiffness of the body, and δ = Static deflection of the body)</p>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/513-458-1.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/513-458-2.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/514-467-1.png""/>",any one of these,,D,
"<p>The radius of a friction circle for a shaft rotating inside a bearing is (where <i>r</i> = Radius of shaft, and tan φ = Coefficient of friction between the shaft and bearing)</p>",<i>r</i> sin φ,<i>r</i> cos φ,<i>r</i> tan φ,"<img src=""/_files/images/mechanical-engineering/theory-of-machines/486-177-1.png""/>",,A,
<p>The maximum and minimum value of the tractive force is given by</p>,± <i>c</i>.<i>m</i> x ω<sup>2</sup>.<i>r</i>,"± <span class=""root"">2</span> x <i>c</i>.<i>m</i>.ω<sup>2</sup>.<i>r</i>","± <span class=""root"">2</span>(1 - <i>c</i>)<i>m</i> x ω<sup>2</sup>.<i>r</i>",± 2 x <i>c</i>.<i>m</i> x ω<sup>2</sup>.<i>r</i>,,C,
"<p>In a turning moment diagram, the variations of energy above and below the mean resisting torque line is called</p>",fluctuation of energy,maximum fluctuation of energy,coefficient of fluctuation of energy,none of these,,A,
"<p>In a spring controlled governor, when the controlling force __________ as the radius of rotation increases, it is said to be a stable governor.</p>",remains constant,decreases,increases,,,C,
<p>The distance between the centre of suspension and centre of percussion is equal to the equivalent length of a simple pendulum.</p>,Agree,Disagree,,,,A,
"<p>When the body is suspended at the point of suspension, its periodic time and frequency will be __________ as compared to the body suspended at the point of percussion.</p>",same,two times,four times,,,A,
