question,A,B,C,D,E,answer,explanation
"<p>The two links <i>OA</i> and <i>OB</i> are connected by a pin joint at <i>O</i>. If the link <i>OA</i> turns with angular velocity ω<sub>1</sub> rad/s in the clockwise direction and the link <i>OB</i> turns with angular velocity ω<sub>2</sub> rad/s in the clockwise direction, then the rubbing velocity at the pin joint <i>O</i> is (where <i>r</i> = Radius of the pin at <i>O</i>)</p>",ω<sub>1</sub>.ω<sub>2</sub>.<i>r</i>,( ω<sub>1</sub> - ω<sub>2</sub>)<i>r</i>,( ω<sub>1</sub> + ω<sub>2</sub>)<i>r</i>,( ω<sub>1</sub> - ω<sub>2</sub>)2<i>r</i>,,B,
"<p>If ω/ω<sub><i>n</i></sub> = <span class=""root"">2</span>, where co is the frequency of excitation and ω<sub><i>n</i></sub> is the natural frequency of vibrations, then the transmissibility of vibration will the</p>",0.5,1,1.5,2,,B,
"<p>A disturbing mass m1 attached to the rotating shaft may be balanced by a single mass <i>m</i><sub>2</sub> attached in the same plane of rotation as that of <i>m</i><sub>1</sub>, such that (where <i>r</i><sub>1</sub> and <i>r</i><sub>2</sub> are the radii of rotation of <i>m</i><sub>1</sub> and <i>m</i><sub>2</sub> respectively)</p>",<i>m</i><sub>1</sub><i>r</i><sub>2</sub> = <i>m</i><sub>2</sub><i>r</i><sub>1</sub>,<i>m</i><sub>1</sub><i>r</i><sub>1</sub> = <i>m</i><sub>2</sub><i>r</i><sub>2</sub>,<i>m</i><sub>1</sub><i>m</i><sub>2</sub> = <i>r</i><sub>1</sub><i>r</i><sub>2</sub>,none of these,,B,
"<p>In railway axle boxes, the bearing used is</p>",deep groove ball bearing,double row self-aligning ball bearing,double row spherical roller bearing,cylindrical roller bearing,,C,
"<p>When the two elements of a pair have a surface contact when relative motion takes place and the surface of one element slides over the surface of the other, the pair formed is known as a</p>",lower pair,higher pair,self-closed pair,force-closed pair,,A,
<p>The centre distance between two meshing involute gears is equal to</p>,"<img src=""/_files/images/mechanical-engineering/theory-of-machines/492-248-1.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/492-248-2.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/492-248-3.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/492-248-4.png""/>",,A,
<p>The two elements of a pair are said to form a __________ when they permit relative motion between them.</p>,open pair,kinematic pair,,,,B,
"<p>When the axes of the shafts, over which the gears are mounted, move relative to a fixed axis, then the train is known as reverted gear train.</p>",Right,Wrong,,,,B,
"<p>In under damped vibrating system, the amplitude of vibration</p>",decreases linearly with time,increases linearly with time,decreases exponentially with time,increases exponentially with time,,C,
"<p>The dynamic friction is the friction experienced by a body, when the body</p>",is in motion,is at rest,just begins to slide over the surface of the other body,none of the above,,A,
<p>The steering of a ship means</p>,movement of a complete ship up and down in vertical plane about transverse axis,"turning of a complete ship in a curve towards right or left, while it moves forward",rolling of a complete ship side-ways,none of the above,,B,
"<p>The tractive force in a locomotive with two cylinders is given by (where <i>c</i> = Fraction of reciprocating parts per cylinder, <i>m</i> = Mass of reciprocating parts, ω = Angular speed of crank, <i>r</i> = Radius of crank, and θ = Angle of inclination of crank to the line of stroke)</p>",<i>m</i>.ω<sup>2</sup>.<i>r</i> cos θ,<i>c</i>.<i>m</i>.ω<sup>2</sup>.<i>r</i> sin θ,(1 - <i>c</i>)<i>m</i>.ω<sup>2</sup>.<i>r</i>(cos θ - sin θ),<i>m</i>.ω<sup>2</sup>.<i>r</i>(cos θ - sin θ),,C,
<p>The radial distance of a tooth from the pitch circle to the bottom of the tooth is called</p>,dedendum,addendum,clearance,working depth,,A,
"<p>When the crank is at the inner dead centre, in a reciprocating steam engine, then the velocity of the piston will be</p>",minimum,zero,maximum,none of these,,B,
"<p>The gears are termed as medium velocity gears, if their peripheral velocity is</p>",1 - 3 m/s,3 - 15 m/s,15 - 30 m/s,30 - 50 m/s,,B,
"<p>For a twin cylinder <i>V</i>-engine, the crank positions for primary reverse cranks and secondary direct cranks are shown in the below figure. The engine is a <br/><img src=""/_files/images/mechanical-engineering/theory-of-machines/512-448-1.png""/></p>",30° <i>V</i>-engine,60° <i>V</i>-engine,120° <i>V</i>-engine,150° <i>V</i>-engine,,A,
<p>The frequency of damped vibrations with viscous damping is __________ the frequency of undamped vibrations.</p>,more than,less than,same as,,,B,
<p>Whitworth quick return motion mechanism consists of three turning pairs and one sliding pair.</p>,Right,Wrong,,,,A,
<p>The rotor of a ship rotates in clockwise direction when viewed from stern and the ship takes a right turn. The effect of gyroscopic couple acting on it will be to raise the stern and lower the bow.</p>,Agree,Disagree,,,,A,
"<p>The sliding pairs, turning pairs and screw pairs form lower pairs.</p>",True,False,,,,A,
"<p>When a particle moves round the circumference of a circle of radius <i>r</i> with ω rad/s, then its maximum acceleration is ω<sup>2</sup><i>r</i>.</p>",Right,Wrong,,,,A,
<p>The static friction</p>,bears a constant ratio to the normal reaction between the two surfaces,"is independent of the area of contact, between the two surfaces","always acts in a direction, opposite to that in which the body tends to move",all of the above,,D,
"<p>A shaft has an attached disc at the centre of its length. The disc has its centre of gravity located at a distance of 2 mm from the axis of the shaft. When the shaft is allowed to vibrate in its natural bow-shaped mode, it has a frequency of vibration of 10 rad/s. When the shaft is rotated at 300 r.p.m., it will whirl with a radius of</p>",2 mm,2.22 mm,2.50 mm,3.0 mm,,B,
<p>The swaying couple is maximum or minimum when the angle of inclination of the crank to the line of stroke (θ) is equal to</p>,90° and 180°,45° and 225°,180° and 270°,270° and 360°,,B,
<p>The pressure angle of a cam is the angle between the direction of the follower motion and a normal to the</p>,pitch circle,base circle,pitch curve,prime circle,,C,
<p>A pair of friction discs is an example of rolling pair.</p>,True,False,,,,B,
"<p>In order to balance the reciprocating masses,</p>",primary forces and couples must be balanced,secondary forces and couples must be balanced,both (a) and (b),none of these,,C,
"<p>In a screw jack, the effort required to lower the load W is given by</p>",<i>P</i> = <i>W</i> tan(α - φ),<i>P</i> = <i>W</i> tan(α + φ),<i>P</i> = <i>W</i> tan(φ - α),<i>P</i> = <i>W</i> cos(α + φ),,C,
<p>An automobile steering gear is an example of</p>,sliding pair,rolling pair,lower pair,higher pair,,C,
<p>The frictional torque transmitted in a multi-collared shaft is same as that of a single collared shaft.</p>,Right,Wrong,,,,A,
"<p>In order to give the primary balance of the reciprocating parts of a multi-cylinder in-line engines,</p>",the algebraic sum of the primary forces must be equal to zero,the algebraic sum of the couples about any point in the plane of the primary forces must be equal to zero,both (a) and (b),none of these,,C,
<p>The gear train usually employed in clocks is a</p>,simple gear train,reverted gear train,sun and planet gear,differential gear,,B,
<p>A mass of 1 kg is attached to the end of a spring with a stiffness of 0.7 N/mm. The critical damping coefficient of this system is</p>,1.4 N-s/m,18.52 N-s/m,52.92 N-s/m,529.2 N-s/m,,C,
<p>The cam follower generally used in automobile engines is</p>,knife edge follower,fiat faced follower,spherical faced follower,roller follower,,C,
