question,A,B,C,D,E,answer,explanation
<p>The periodic time of one oscillation for a simple pendulum is</p>,"<img src=""/_files/images/mechanical-engineering/theory-of-machines/477-88-1.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/477-88-2.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/477-88-3.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/477-88-4.png""/>",,C,
"<p>The relation <i>l</i> = <img src=""/_files/images/mechanical-engineering/theory-of-machines/473-39-2.png""/> (<i>j</i> + 2) apply only to kinematic chains in which lower pairs are used. This may be used to kinematic chains in which higher pairs are used, but each higher pair may be taken as equivalent to</p>",one lower pair and two additional links,two lower pairs and one additional link,two lower pairs and two additional links,any one of these,,B,
"<p>According to law of gearing, the common normal at the point of contact between a pair of teeth must always pass through the pitch point.</p>",Yes,No,,,,A,
<p>The motion between a pair which takes place in __________ is known as incompletely constrained motion.</p>,one direction only,more than one direction,,,,B,
"<p>The equation of free vibrations of a system is <img src=""/_files/images/mechanical-engineering/theory-of-machines/514-463-1.png""/>, Its natural frequency is</p>",3 Hz,3π Hz,6 Hz,6π Hz,,A,
"<p>When the primary direct crank of a reciprocating engine makes an angle of θ with the line of stroke, then the secondary direct crank will make an angle of __________ with the line of stroke.</p>",θ/2,θ,2 θ,4 θ,,C,
<p>The frequency of oscillation of a compound pendulum is</p>,"<img src=""/_files/images/mechanical-engineering/theory-of-machines/477-91-1.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/477-91-2.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/477-91-3.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/477-91-4.png""/>",,C,
<p>The relation between number of links (<i>l</i>) and number of joints (<i>j</i>) in a kinematic chain is</p>,"<i>l</i> = <img src=""/_files/images/mechanical-engineering/theory-of-machines/473-39-1.png""/> (<i>j</i> + 2)","<i>l</i> = <img src=""/_files/images/mechanical-engineering/theory-of-machines/473-39-2.png""/> (<i>j</i> + 2)","<i>l</i> = <img src=""/_files/images/mechanical-engineering/theory-of-machines/473-39-3.png""/> (<i>j</i> + 3)",<i>l</i> = <i>j</i> + 4,,B,
"<p>Two heavy rotating masses are connected by shafts of lengths <i>l</i><sub>1</sub>, <i>l</i><sub>2</sub> and <i>l</i><sub>3</sub> and the corresponding diameters are <i>d</i><sub>1</sub>, <i>d</i><sub>2</sub> and <i>d</i><sub>3</sub>. This system is reduced to a torsionally equivalent system having uniform diameter <i>d</i> = <i>d</i><sub>1</sub> of the shaft. The equivalent length of the shaft is</p>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/518-510-1.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/518-510-2.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/518-510-3.png""/>",<i>l</i><sub>1</sub> + <i>l</i><sub>2</sub> + <i>l</i><sub>3</sub>,,C,
"<p>In a simple train of wheels, if the number of intermediate wheels is odd, the motion of the follower will be same as that of the driver.</p>",Yes,No,,,,A,
<p>Which of the following is a pendulum type governor?</p>,Watt governor,Porter governor,Hartnell governor,none of these,,A,
"<p>The angle of inclination of the plane, at which the body begins to move down the plane is called</p>",angle of friction,angle of repose,angle of projection,none of these,,B,
<p>The critical speed of a shaft with a disc supported in between is equal to the natural frequency of the system in</p>,transverse vibrations,torsional vibrations,longitudinal vibrations,all of these,,A,
<p>The centre of gravity of a coupler link in a four bar mechanism will experience</p>,no acceleration,only linear acceleration,only angular acceleration,both linear and angular acceleration,,D,
"<p>The frictional torque transmitted in a flat pivot bearing, considering uniform pressure, is (where μ = Coefficient of friction, <i>W</i> = Load over the bearing, and <i>R</i> = Radius of bearing surface)</p>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/473-39-1.png""/>μ <i>W R</i>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/473-39-2.png""/>μ <i>W R</i>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/473-39-3.png""/>μ <i>W R</i>",μ <i>W R</i>,,B,
"<p>In Meyer's expansion valve, the main valve is driven by an eccentric having an angle of advance from</p>",10° - 15°,15° - 25°,25° - 30°,30° - 40°,,C,
<p>A kinematic chain is known as a mechanism when</p>,none of the links is fixed,one of the links is fixed,two of the links are fixed,none of these,,B,
<p>When the pitching of a ship is __________ the effect of gyroscopic couple acting on it will be to move the ship towards port side.</p>,upward,downward,,,,B,
"<p>There are six gears <i>A</i>, <i>B</i>, <i>C</i>, <i>D</i>, <i>E</i> and <i>F</i> in a compound train. The numbers of teeth in the gears are 20, 60, 30, 80, 25 and 75 respectively. The ratio of angular speeds of the driven (<i>F</i>) to the driver (<i>A</i>) of the drive is</p>",1/24,1/8,4/15,12,,A,
<p>The Klein's diagram is used when</p>,crank has uniform angular velocity,crank has non-uniform angular velocity,crank has uniform angular accleration,crank has non-uniform angular acceleration,,A,
<p>The minimum periodic time of a compound pendulum is</p>,"<img src=""/_files/images/mechanical-engineering/theory-of-machines/478-99-1.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/478-99-2.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/478-99-3.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/478-99-4.png""/>",,D,
"<p>An imaginary circle which by pure rolling action, gives the same motion as the actual gear, is called</p>",addendum circle,dedendum circle,pitch circle,clearance circle,,C,
<p>Which of the following statement is correct?</p>,"For constant velocity ratio transmission between two gears, the common normal at the point of contact must always pass through a fixed point on the line joining the centres of rotation of gears.","For involute gears, the pressure angle changes with the change in centre distance between gears.",The epicyclic gear trains involve rotation of atleast one gear axis about some other gear axis.,all of the above,,D,
<p>A mechanism consisting of more than four links is called a compound mechanism.</p>,True,False,,,,A,
<p>The natural frequency of free transverse vibrations is same as that of free longitudinal vibrations.</p>,Right,Wrong,,,,A,
<p>The throw of the eccentric is equal to the valve travel.</p>,Correct,Incorrect,,,,B,
<p>The addendum is the radial distance of tooth from the pitch circle to the top of the tooth.</p>,Agree,Disagree,,,,A,
"<p>A disc is a spinning with an angular velocity ω rad/s about the axis of spin. The couple applied to the disc causing precession will be (where <i>I</i> = Mass moment of inertia of the disc, and ω<i><sub>P</sub></i> = Angular velocity of precession of the axis of spin)</p>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/473-39-1.png""/> <i>I</i>ω<sup>2</sup>",<i>I</i>ω<sup>2</sup>,"<img src=""/_files/images/mechanical-engineering/theory-of-machines/473-39-1.png""/> <i>I</i>ωω<i><sub>P</sub></i>",<i>I</i>ωω<i><sub>P</sub></i>,,D,
<p>The height of a Watt's governor (in metres) is equal to (where <i>N</i> = Speed of the arm and ball about the spindle axis)</p>,8.95/<i>N</i><sup>2</sup>,89.5/<i>N</i><sup>2</sup>,895/<i>N</i><sup>2</sup>,8950/<i>N</i><sup>2</sup>,,C,
<p>V-belts are usually used for</p>,long drives,short drives,long and short drives,none of these,,B,
<p>Sensitiveness of the governor is defined as the ratio of the</p>,mean speed to the maximum equilibrium speed,mean speed to the minimum equilibrium speed,difference of the maximum and minimum equilibrium speeds to the mean speed,sum of the maximum and minimum equilibrium speeds to the mean speed,,C,
<p>The two parallel and coplaner shafts are connected by gears having teeth parallel to the axis of the shaft. This arrangement is known as</p>,spur gearing,helical gearing,bevel gearing,spiral gearing,,A,
<p>The relative velocity of <i>B</i> with respect to <i>A</i> in a rigid link <i>AB</i> is</p>,parallel to <i>AB</i>,perpendicular to <i>AB</i>,along <i>AB</i>,at 45° to <i>AB</i>,,B,
"<p>In a pantograph, all the pairs are</p>",turning pairs,sliding pairs,spherical pairs,self-closed pairs,,A,
<p>The velocity of a body moving with simple harmonic motion is __________ at the mean position.</p>,zero,minimum,maximum,,,C,
"<p>A rotor which is balanced statically but not dynamically is supported on two bearings <i>L</i> apart and at high speed of the rotor, reaction on the left bearing is <i>R</i>. The right side of the bearing is shifted to a new position 2 <i>L</i> apart from the left bearing. At the same rotor speed, dynamic reaction on the left bearing in the new arrangement will</p>",remain same as before,become equal to 2 <i>R</i>,become equal to <i>R</i>/2,become equal to <i>R</i>/4,,A,
"<p>If the pressure angle is __________ , a reciprocating follower will jam in its bearings.</p>",too small,too large,,,,B,
<p>The D-slide valve is also known as</p>,inside admission valve,outside admission valve,piston slide valve,none of these,,B,
"<p>When the load on the engine increases, it becomes necessary to increase the supply of working fluid and when the load decreases, less working fluid is required. The supply of the working fluid to the engine is controlled by a</p>",D-slide valve,governor,Meyer's expansion valve,flywheel,,B,
