question,A,B,C,D,E,answer,explanation
<p>The power from the engine to the rear axle of an automobile is transmitted by means of</p>,worm and worm wheel,spur gears,bevel gears,Hooke's joint,,D,
<p>A flywheel is used to control the mean speed of an engine caused by the variations in load.</p>,Correct,Incorrect,,,,B,
<p>A slider moves at a velocity <i>v</i> on a link revolving at ω rad/s. The coriolis component of acceleration is</p>,ω<i>v</i>,2 ω<i>v</i>,ω<sup>2</sup><i>v</i>,2 ω<i>v<sup>2</sup></i>,,B,
"<p>The effort of a Porter governor is equal to (where <i>c</i> = Percentage increase in speed, <i>m</i> = Mass of ball, and <i>M</i> = Mass on the sleeve)</p>",<i>c</i>(<i>m</i> - <i>M</i>)<i>g</i>,<i>c</i>(<i>m</i> + <i>M</i>)<i>g</i>,"<img src=""/_files/images/mechanical-engineering/theory-of-machines/504-361-1.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/504-361-2.png""/>",,B,
"<p>In a reciprocating steam engine, which of the following forms a kinematic link?</p>",Cylinder and piston,Piston rod and connecting rod,Crankshaft and flywheel,Flywheel and engine frame,,C,
<p>The maximum velocity of a particle moving with simple harmonic motion is</p>,ω,ω<i>r</i>,ω<sup>2</sup><i>r</i>,ω/<i>r</i>,,B,
"<p>The frictional torque transmitted in a truncated conical pivot bearing, considering uniform wear, is</p>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/473-39-1.png""/> μ <i>W</i> cosec α (<i>r</i><sub>1</sub> + <i>r</i><sub>2</sub>)","<img src=""/_files/images/mechanical-engineering/theory-of-machines/473-39-2.png""/> μ <i>W</i> cosec α (<i>r</i><sub>1</sub> + <i>r</i><sub>2</sub>)","<img src=""/_files/images/mechanical-engineering/theory-of-machines/473-39-1.png""/> μ <i>W</i> cosec α <img src=""/_files/images/mechanical-engineering/theory-of-machines/487-184-3.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/473-39-2.png""/> μ <i>W</i> cosec α <img src=""/_files/images/mechanical-engineering/theory-of-machines/487-184-3.png""/>",,A,
"<p>When the tip of a tooth undercuts the root on its mating gear, it is known as interference.</p>",Agree,Disagree,,,,A,
"<p>Under logarithmic decrement, the amplitude of successive vibrations are</p>",constant,in arithmetic progression,in geometric progression,in logarithmic progression,,C,
"<p>The efficiency of a screw jack is maximum, when (where α = Helix angle, and φ = Angle of friction)</p>","α = 45° + <img src=""/_files/images/mechanical-engineering/theory-of-machines/486-172-1.png""/>","α = 45° - <img src=""/_files/images/mechanical-engineering/theory-of-machines/486-172-1.png""/>",α = 90° + φ,α = 90° - φ,,B,
<p>A fixed gear having 200 teeth is in mesh with another gear having 50 teeth. The two gears are connected by an arm. The number of turns made by the smaller gear for one revolution of arm about the centre of bigger gear is</p>,2,3,4,5,,D,
"<p>In a cone pulley, if the sum of radii of the pulleys on the driving and driven shafts is Constant, then</p>",open belt drive is recommended,crossed belt drive is recommended,both open belt drive and crossed belt drive is recommended,the drive is recommended depending upon the torque transmitted,,B,
<p>A flywheel is fitted to the crankshaft of an engine having <i>W</i> as the amount of indicated work per revolution and permissible limits of coefficient of fluctuation of energy and speed as <i>C<sub>E</sub></i> and <i>C<sub>S</sub></i> respectively. The kinetic energy of the flywheel is given by</p>,"<img src=""/_files/images/mechanical-engineering/theory-of-machines/499-309-1.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/499-309-2.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/499-309-3.png""/>","<img src=""/_files/images/mechanical-engineering/theory-of-machines/499-309-4.png""/>",,B,
"<p>When the connection between the elements forming a pair is such that the constrained motion is not completed by itself, but by some other means, the motion is said to be a completely constrained motion,</p>",Yes,No,,,,B,
"<p>In gears, interference takes place when</p>",the tip of a tooth of a mating gear digs into the portion between base and root circles,gears do not move smoothly in the absence of lubrication,pitch of the gears is not same,gear teeth are undercut,,A,
<p>The ratio of maximum fluctuation of speed to the mean speed is called</p>,fluctuation of speed,maximum fluctuation of speed,coefficient of fluctuation of speed,none of these,,C,
<p>Which of the following statement is correct for involute gears?</p>,The interference is inherently absent.,The variation in centre distance of shafts increases radial force.,A convex flank is always in contact with concave flank.,The pressure angle is constant throughout the teeth engagement.,,D,
