question,A,B,C,D,E,answer,explanation
"<p>The depth of centre of pressure (<i class=""bar""><i>h</i></i>) for a vertically immersed surface from the liquid surface is given by (where <i>I<sub>G</sub></i> = Moment of inertia of the immersed surface about horizontal axis through its centre of gravity, <i>A</i> = Area of immersed surface, and <i class=""bar""><i>x</i></i> = Depth of centre of gravity of the immersed surface from the liquid surface)</p>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/152-62-1.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/152-62-2.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/152-62-3.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/152-62-4.png""/>",,D,
<p>The velocity at which the turbulent flow starts is known as higher critical velocity.</p>,Yes,No,,,,A,
"<p>According to Francis formula, the discharge over a rectangular weir is (where <i>n</i> = Number of end contractions)</p>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/162-161-1.png""/> <i>Cd</i>(<i>L</i> - <i>nH</i>)<span class=""root"">2<i>gH</i></span>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/162-161-1.png""/> <i>Cd</i>(<i>L</i> - 0.1<i>nH</i>)<span class=""root"">2<i>g</i></span><i>H</i><sup>3/2</sup>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/162-161-1.png""/> <i>Cd</i>(<i>L</i> - <i>nH</i>)<span class=""root"">2<i>g</i></span><i>H</i><sup>2</sup>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/162-161-1.png""/> <i>Cd</i>(<i>L</i> - 0.2<i>nH</i>)<span class=""root"">2<i>g</i></span><i>H</i><sup>5/2</sup>",,B,
<p>The specific weight is also known as weight density.</p>,Correct,Incorrect,,,,A,
"<p>In a lockgate, the reaction between two gates is (where <i>P</i> = Resultant pressure on the lock gate, and α = Inclination of the gate with the normal to the side of the lock)</p>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/153-71-1.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/153-71-2.png""/>","P / 2sinα <!-- img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/153-71-3.png"" //-->","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/153-71-4.png""/>",,C,
<p>The theoretical velocity of jet at vena contracta is (where <i>H</i> = Head of water at vena contracta)</p>,2<i>gH</i>,"<i>H</i><span class=""root"">2<i>g</i></span>","2<i>g</i><span class=""root""><i>H</i></span>","<span class=""root"">2<i>gH</i></span>",,D,
"<p>According to Newton's law of viscosity, the shear stress on a layer of a fluid is __________ to the rate of shear strain.</p>",equal to,directly proportional,inversely proportional,,,B,
<p>The force per unit length is the unit of</p>,surface tension,compressibility,capillarity,viscosity,,A,
<p>The shear stress-strain graph for a non-newtonian fluid is a curve.</p>,Correct,Incorrect,,,,A,
"<p>The intensity of pressure at any point, in a liquid, is __________ to the depth of liquid from the surface.</p>",equal,directly proportional,inversely proportional,,,B,
"<p>The loss of head due to viscosity for laminar flow in pipes is (where <i>d</i> = Diameter of pipe, <i>l</i> = Length of pipe, <i>v</i> = Velocity of the liquid in the pipe, μ = Viscosity of the liquid, and <i>w</i> = Specific weight of the flowing liquid)</p>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/178-339-1.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/178-339-2.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/178-339-3.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/178-339-4.png""/>",,D,
<p>The viscosity of water at 20°C is</p>,one stoke,one centistroke,one poise,one centipoise,,D,
<p>The rise of liquid along the walls of a revolving cylinder about the initial level is __________ the depression of the liquid at the axis of rotation.</p>,same as,less than,more than,,,A,
"<p>The discharge through a channel of rectangular section will be maximum, if</p>",its depth is twice the breadth,its breadth is twice the depth,its depth is thrice the breadth,its breadth is thrice the depth,,B,
"<p>When a body, floating in a liquid, is given a small angular displacement, it starts oscillating about a point known as</p>",centre of pressure,centre of gravity,centre of buoyancy,metacentre,,D,
<p>The mercury does not wet the glass. This is due to the property of the liquid known as</p>,cohesion,adhesion,viscosity,surface tension,,D,
<p>The coefficient of discharge in case of internal mouthpiece is __________ that of external mouthpiece.</p>,less than,more than,,,,A,
<p>The centre of pressure for a vertically immersed surface lies at a distance equal to __________ the centre of gravity.</p>,"<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/152-63-1.png""/> below","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/152-63-1.png""/> above","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/152-63-2.png""/> below","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/152-63-2.png""/> above",,A,
"<p>According to Manning's formula, the discharge through an open channel is (where <i>M</i> = Manning's constant)</p>",<i>A</i> x <i>M</i> x <i>m</i><sup>1/2</sup> x <i>i</i><sup>2/3</sup>,<i>A</i> x <i>M</i> x <i>m</i><sup>2/3</sup> x <i>i</i><sup>1/2</sup>,<i>A</i><sup>1/2</sup> x <i>M</i><sup>2/3</sup> x <i>m</i> x <i>i</i>,<i>A</i><sup>2/3</sup> x <i>M</i><sup>1/3</sup> x <i>m</i> x <i>i</i>,,B,
"<p>When the venturimeter is inclined, then for a given flow it will show __________ reading.</p>",same,more,less,,,A,
"<p>When a cylindrical vessel containing liquid is revolved about its vertical axis at a constant angular velocity, the pressure</p>",varies as the square of the radial distance,increases linearly as its radial distance,increases as the square of the radial distance,decreases as the square of the radial distance,,A,
<p>The specific weight of compressible fluids does not remain constant.</p>,True,False,,,,A,
"<p>The property of a liquid which offers resistance to the movement of one layer of liquid over another adjacent layer of liquid, is called</p>",surface tension,compressibility,capillarity,viscosity,,D,
"<p>In a convergent mouthpiece, the absolute pressure head at vena contracta is the same as that of the atmosphere.</p>",True,False,,,,A,
<p>Newton's law of viscosity is a relationship between</p>,"pressure, velocity and temperature",shear stress and rate of shear strain,shear stress and velocity,rate of shear strain and temperature,,B,
<p>The pressure of air __________ with the increase of height from the surface of the earth.</p>,does not change,decreases,increases,,,B,
<p>The sheet of water flowing over a notch or a weir is known as</p>,sill or crest,nappe or vein,orifice,none of these,,B,
<p>A body floating in a liquid is said to be not in equilibrium if its metacentre lies below its centre of gravity.</p>,Agree,Disagree,,,,A,
"<p>A flow in which the quantity of liquid flowing per second is not constant, is called</p>",streamline flow,turbulent flow,steady flow,unsteady flow,,D,
"<p>In a sharp-crested weir, the thickness of the weir is kept less than half of the height of water above the crest of the weir.</p>",True,False,,,,A,
