question,A,B,C,D,E,answer,explanation
<p>The error in discharge (<i>dQ</i>/<i>Q</i>) to the error in measurement of head (<i>dH</i>/<i>H</i>) over a triangular notch is given by</p>,"<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/166-201-4.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/166-202-1.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/166-202-2.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/166-202-3.png""/>",,C,
<p>The separation of flow occurs when the hydrodynamic boundary layer thickness is reduced to zero.</p>,Agree,Disagree,,,,A,
"<p>If the depth of water in an open channel is less than the critical depth, the flow is called</p>",critical flow,turbulent flow,tranquil flow,torrential flow,,D,
<p>A nozzle placed at the end of a water pipe line discharges water at a</p>,low pressure,high pressure,low velocity,high velocity,,D,
"<p>When a body is immersed wholly or partially in a liquid, it is lifted up by a force equal to the weight of liquid displaced by the body. This statement is called</p>",Pascal's law,Archimede's principle,principle of floatation,Bernoulli's theorem,,B,
<p>The pressure at a stagnation point is always low.</p>,Agree,Disagree,,,,B,
"<p>When an internal mouthpiece is running full, the discharge through the mouthpiece is twice the discharge when it is running free.</p>",Correct,Incorrect,,,,B,
"<p>In two dimensional flow, the flow does not take place in a curve.</p>",True,False,,,,B,
"<p>In order to avoid tendency of separation at throat in a venturimeter, the ratio of the diameter at throat to the diameter of pipe should be</p>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/159-138-1.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/159-138-2.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/159-138-3.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/159-138-4.png""/>",,D,
<p>The ratio of the inertia force to the __________ is called Euler's number.</p>,pressure force,elastic force,surface tension force,viscous force,,A,
<p>Kinematic viscosity is the product of dynamic viscosity and the density of the liquid.</p>,Yes,No,,,,B,
<p>A pipe of length more than double the diameter of orifice fitted externally or internally to the orifice is called a</p>,notch,weir,mouthpiece,nozzle,,C,
"<p>A vertical wall is subjected to a pressure due to one kind of liquid, on one of its sides. The total pressure on the wall acts at a distance __________ from the liquid surface.</p>",<i>H</i>/3,<i>H</i>/2,2<i>H</i>/3,3<i>H</i>/4,,C,
<p>A nozzle is generally made of</p>,cylindrical shape,convergent shape,divergent shape,convergent-divergent shape,,B,
<p>The unit of surface tension is</p>,N/m,N/m<sup>2</sup>,N/m<sup>3</sup>,N-m,,A,
"<p>A notch is, usually, made of a metallic plate.</p>",Correct,Incorrect,,,,A,
"<p>In an internal mouthpiece, if the jet after contraction expands and fills up the whole mouthpiece, then the mouthpiece is said to be running free.</p>",True,False,,,,B,
"<p>A channel is said to be of most economical cross-section, if</p>",it gives maximum discharge for a given cross-sectional area and bed slope,it has minimum wetted perimeter,it involves lesser excavation for the designed amount of discharge,all of the above,,D,
<p>The top of the weir over which the water flows is known as</p>,sill or crest,nappe or vein,orifice,none of these,,A,
"<p>A moving fluid mass may be brought to a static equilibrium position, by aplying an imaginary inertia force of the same magnitude as that of the accelerating force but in the opposite direction. This statement is called</p>",Pascal's law,Archimede's principle,D-Alembert's principle,none of these,,C,
<p>The specific gravity of water is taken as</p>,0.001,0.01,0.1,1,,D,
<p>A pitot tube is used to measure the</p>,velocity of flow at the required point in a pipe,pressure difference between two points in a pipe,total pressure of liquid flowing in a pipe,discharge through a pipe,,A,
<p>The total head of a liquid particle in motion is equal to</p>,pressure head + kinetic head + potential head,pressure head - (kinetic head + potential head),potential head - (pressure head + kinetic head),kinetic head - (pressure head + potential head),,A,
<p>An internal mouthpiece is said to be running __________ if the length of the mouthpiece is more than three times the diameter of the orifice.</p>,free,partially,full,,,C,
<p>The reciprocal of Euler's number is called Newton number.</p>,Yes,No,,,,A,
