question,A,B,C,D,E,answer,explanation
<p>The length <i>AB</i> of a pipe <i>ABC</i> in which the liquid is flowing has diameter (<i>d</i><sub>1</sub>) and is suddenly enlarged to diameter (<i>d</i><sub>2</sub>) at <i>B</i> which is constant for the length <i>BC</i>. The loss of head due to sudden enlargement is</p>,"<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/163-170-1.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/163-170-2.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/163-170-3.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/163-170-4.png""/>",,C,
<p>Coefficient of contraction is the ratio of</p>,actual velocity of jet at vena contracta to the theoretical velocity,loss of head in the orifice to the head of water available at the exit of the orifice,actual discharge through an orifice to the theoretical discharge,area of jet at vena contracta to the area of orifice,,D,
"<p>In a free nappe,</p>",the pressure below the nappe is atmospheric,the pressure below the nappe is negative,the pressure above the nappe is atmospheric,the pressure above the nappe is negative,,A,
<p>The Reynold's number of a ship is __________ to its velocity and length.</p>,directly proportional,inversely proportional,,,,A,
"<p>When a tube of smaller diameter is dipped in water, the water rises in the tube due to viscosity of water.</p>",True,False,,,,B,
"<p>According to equation of continuity,</p>",<i>w</i><sub>1</sub><i>a</i><sub>1</sub> = <i>w</i><sub>2</sub><i>a</i><sub>2</sub>,<i>w</i><sub>1</sub><i>v</i><sub>1</sub> = <i>w</i><sub>2</sub><i>v</i><sub>2</sub>,<i>a</i><sub>1</sub><i>v</i><sub>1</sub> = <i>a</i><sub>2</sub><i>v</i><sub>2</sub>,<i>a</i><sub>1</sub>/<i>v</i><sub>1</sub> = <i>a</i><sub>2</sub>/<i>v</i><sub>2</sub>,,C,
<p>Coefficient of resistance is the ratio of</p>,actual velocity of jet at vena contracta to the theoretical velocity,area of jet at vena contracta to the area of orifice,loss of head in the orifice to the head of water available at the exit of the orifice,actual discharge through an orifice to the dieoretical discharge,,C,
<p>Euler's equation in the differential form for the motion of liquids is given by</p>,"<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/158-128-1.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/158-128-2.png""/>",ρ.<i>dp</i> + <i>g</i>.<i>dz</i> + <i>v</i>.<i>dv</i> = 0,ρ.<i>dp</i> - <i>g</i>.<i>dz</i> + <i>v</i>.<i>dv</i> = 0,,A,
"<p>In order to measure the flow with a venturimeter, it is installed in</p>",horizontal line,inclined line with flow upwards,inclined line with flow downwards,any direction and in any location,,D,
"<p>The discharge through a large rectangular orifice is given by (where <i>H</i><sub>1</sub> = Height of the liquid above the top of the orifice, <i>H</i><sub>2</sub> = Height of the liquid above the bottom of the orifice, <i>b</i> = Breadth of the orifice, and <i>C<sub>d</sub></i> = Coefficient of discharge)</p>","<i>Q</i> = <img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/162-161-1.png""/> <i>C<i>d</i></i> x <i>b</i><span class=""root"">2<i>g</i></span>(<i>H</i><sub>2</sub> - <i>H</i><sub>1</sub>)","<i>Q</i> = <img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/162-161-1.png""/> <i>C<i>d</i></i> x <i>b</i><span class=""root"">2<i>g</i></span>(<i>H</i><sub>2</sub><sup>1/2</sup> - <i>H</i><sub>1</sub><sup>1/2</sup>)","<i>Q</i> = <img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/162-161-1.png""/> <i>C<i>d</i></i> x <i>b</i><span class=""root"">2<i>g</i></span>(<i>H</i><sub>2</sub><sup>3/2</sup> - <i>H</i><sub>1</sub><sup>3/2</sup>)","<i>Q</i> = <img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/162-161-1.png""/> <i>C<i>d</i></i> x <i>b</i><span class=""root"">2<i>g</i></span>(<i>H</i><sub>2</sub><sup>2</sup> - <i>H</i><sub>1</sub><sup>2</sup>)",,C,
"<p>The discharge over a rectangular notch is (where <i>b</i> = Width of notch, and <i>H</i> = Height of liquid, above the sill of the notch)</p>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/162-161-1.png""/> <i>C<sub>d</sub></i> x <i>b</i><span class=""root"">2<i>gH</i></span>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/162-161-1.png""/> <i>C<sub>d</sub></i> x <i>b</i><span class=""root"">2<i>g</i></span> x <i>H</i>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/162-161-1.png""/> <i>C<sub>d</sub></i> x <i>b</i><span class=""root"">2<i>g</i></span> x <i>H</i><sup>3/2</sup>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/162-161-1.png""/> <i>C<sub>d</sub></i> x <i>b</i><span class=""root"">2<i>g</i></span> x <i>H</i><sup>2</sup>",,C,
<p>The discharge through a siphon spillway is</p>,"<i>C<sub>d</sub></i> x <i>a</i><span class=""root"">2<i>gH</i></span>","<i>C<sub>d</sub></i> x <i>a</i><span class=""root"">2<i>g</i></span> x <i>H</i><sup>3/2</sup>","<i>C<sub>d</sub></i> x <i>a</i><span class=""root"">2<i>g</i></span> x <i>H</i><sup>2</sup>","<i>C<sub>d</sub></i> x <i>a</i><span class=""root"">2<i>g</i></span> x <i>H</i><sup>5/2</sup>",,A,
<p>The maximum discharge over a broad crested weir is</p>,0.384 <i>C<sub>d</sub></i> x <i>L</i> x <i>H</i><sup>1/2</sup>,0.384 <i>C<sub>d</sub></i> x <i>L</i> x <i>H</i><sup>3/2</sup>,1.71 <i>C<sub>d</sub></i> x <i>L</i> x <i>H</i><sup>1/2</sup>,1.71 <i>C<sub>d</sub></i> x <i>L</i> x <i>H</i><sup>3/2</sup>,,D,
"<p>In a venturimeter, the velocity of liquid at throat is __________ than at inlet.</p>",higher,lower,,,,A,
"<p>The loss of head due to friction in a pipe of uniform diameter in which a viscous flow is taking place, is (where <i>R<sub>N</sub></i> = Reynold number)</p>",1/<i>R<sub>N</sub></i>,4/<i>R<sub>N</sub></i>,16/<i>R<sub>N</sub></i>,64/<i>R<sub>N</sub></i>,,C,
<p>Which of the following is an example of laminar flow?</p>,Under ground flow,Flow past tiny bodies,Flow of oil in measuring instruments,all of these,,D,
<p>The pressure less than atmospheric pressure is known as</p>,suction pressure,vacuum pressure,negative gauge pressure,all of these,,D,
<p>The total energy line lies over the hydraulic gradient line by an amount equal to the</p>,pressure head,velocity head,pressure head + velocity head,pressure head - velocity head,,B,
"<p>A structure whose width is __________ the width of the channel, is called a flumed structure.</p>",less than,more than,,,,A,
<p>The maximum efficiency of transmission through a pipe is</p>,50%,56.7%,66.67%,76.66%,,C,
<p>The coefficient of viscosity may be determined by</p>,capillary tube method,orifice type viscometer,rotating cylinder method,all of these,,D,
<p>The stability of a dam is checked for</p>,tension at the base,overturning of the wall or dam,sliding of the wall or dam,all of these,,D,
<p>An ideal fluid is frictionless and incompressible.</p>,Correct,Incorrect,,,,A,
<p>A manometer is used to measure</p>,low pressure,moderate pressure,high pressure,atomospheric pressure,,C,
<p>The centre of gravity of the volume of the liquid displaced is called</p>,centre of pressure,centre of buoyancy,metacentre,none of these,,B,
<p>The coefficient of discharge for an external mouthpiece is</p>,0.375,0.5,0.707,0.855,,D,
<p>A tank of uniform cross-sectional area (<i>A</i>) containing liquid upto height (<i>H</i><sub>1</sub>) has an orifice of cross-sectional area (<i>a</i>) at its bottom. The time required to empty the tank completely will be</p>,"<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/162-164-1.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/162-164-2.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/162-164-3.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/162-164-4.png""/>",,A,
<p>A siphon is used to connect two reservoirs at different levels intervened by a high ridge.</p>,True,False,,,,A,
<p>A flow in which the volume of a fluid and its density does not change during the flow is called __________ flow.</p>,incompressible,compressible,,,,A,
<p>The loss of head due to an obstruction in a pipe is twice the loss of head at its entrance.</p>,Agree,Disagree,,,,A,
<p>The body will sink down if the force of buoyancy is __________ the weight of the liquid displaced.</p>,equal to,less than,more than,,,B,
"<p>If a body floating in a liquid returns back to its original position, when given a small angular displacement, the body is said to be in</p>",neutral equilibrium,stable equilibrium,unstable equilibrium,none of these,,B,
<p>The pressure measured with the help of a piezometer tube is in</p>,N/mm<sup>2</sup>,N/m<sup>2</sup>,head of liquid,all of these,,C,
"<p>The power transmitted through a pipe is (where <i>w</i> = Specific weight in N/m<sup>3</sup>, and <i>Q</i> = Discharge in m<sup>3</sup>/s)</p>",<i>w</i> x <i>Q</i> x <i>H</i>,<i>w</i> x <i>Q</i> x <i>h<sub>f</sub></i>,<i>w</i> x <i>Q</i> (<i>H</i> - <i>h<sub>f</sub></i>),<i>w</i> x <i>Q</i> (<i>H</i> + <i>h<sub>f</sub></i>),,C,
"<p>In an external mouthpiece, the absolute pressure head at vena contracta is __________ the atmospheric pressure head by an amount equal to 0.89 times the height of the liquid, above the vena contracta.</p>",less than,more than,,,,A,
<p>The weight per unit volume of a liquid at a standard temperature and pressure is called</p>,specific weight,mass density,specific gravity,none of these,,A,
<p>The centre of buoyancy is the centre of area of the immersed body.</p>,Correct,Incorrect,,,,A,
<p>The metacentric heights of two floating bodies A and B are 1 m and 1.5 m respectively. Select the correct statement.</p>,The bodies A and B have equal stability,The body A is more stable than body B,The body B is more stable than body A,The bodies A and B are unstable,,C,
"<p>In open channels, the specific energy is the</p>",total energy per unit discharge,total energy measured with respect to the datum passing through the bottom of the channel,total energy measured above the horizontal datum,kinetic energy plotted above the free surface of water,,B,
<p>The Bernoulli's equation is based on the assumption that</p>,there is no loss of energy of the liquid flowing,the velocity of flow is uniform across any cross-section of the pipe,no force except gravity acts on the fluid,all of the above,,D,
