question,A,B,C,D,E,answer,explanation
"<p>The kinematic viscosity of an oil (in stokes) whose specific gravity is 0.95 and viscosity 0.011 poise, is</p>",0.0116 stoke,0.116 stoke,0.0611 stoke,0.611 stoke,,A,
<p>The factional resistance of a pipe varies approximately with __________ of the liquid.</p>,pressure,velocity,square of velocity,cube of velocity,,C,
"<p>If the coefficient of discharge is 0.6, then the discharge over a right angled notch is</p>",0.417 <i>H</i><sup>5/2</sup>,1.417 <i>H</i><sup>5/2</sup>,4.171 <i>H</i><sup>5/2</sup>,7.141 <i>H</i><sup>5/2</sup>,,B,
"<p>According to Bazin, the coefficient of discharge varies with the height of water over the sill of a weir.</p>",Correct,Incorrect,,,,A,
<p>A manometer is used to measure</p>,atmospneric pressure,pressure in pipes and channels,pressure in venturimeter,difference of pressures between two points in a pipe,,B,
<p>The product of mass and accelaration of flowing liquid is called</p>,inertia force,viscous force,gravity force,pressure force,,A,
"<p>The discharge through a wholly drowned orifice is given by (where <i>H</i><sub>1</sub> = Height of water (on the upstream side) above the top of the orifice, <i>H</i><sub>2</sub> = Height of water (on the downstream side) above the bottom of the orifice, and <i>H</i> = Difference between two water levels on either side of the orifice)</p>","<i>Q</i> = <i>C<sub>d</sub></i> x <i>bH</i><sub></sub>1 <span class=""root"">2<i>gh</i></span>","<i>Q</i> = <i>C<sub>d</sub></i> x <i>bH</i><sub>2</sub> <span class=""root"">2<i>gh</i></span>","<i>Q</i> = <i>C<sub>d</sub></i> x <i>b</i> ( <i>H</i><sub>2</sub> - <i>H</i><sub>1</sub> ) <span class=""root"">2<i>gh</i></span>","<i>Q</i> = <i>C<sub>d</sub></i> x <i>bH</i> <span class=""root""><i>2gh</i></span>",,C,
"<p>If the value of coefficient of discharge increases, the discharge through the orifice decreases.</p>",True,False,,,,B,
"<p>A point, in a compressible flow where the velocity of fluid is zero, is called</p>",critical point,vena contracta,stagnation point,none of these,,C,
<p>Falling drops of water become spheres due to the property of</p>,surface tension of water,compressibility of water,capillarity of water,viscosity of water,,A,
"<p>The D-Alembert's principle is used for changing the dynamic equilibrium of a fluid mass, into a static equilibrium.</p>",Agree,Disagree,,,,A,
"<p>Whenever a plate is held immersed at some angle with the direction of flow of the liquid, it is subjected to some pressure. The component of this pressure, in the direction of flow of the liquid, is known as</p>",lift,drag,stagnation pressure,bulk modulus,,B,
<p>The height of a water column equivalent to a pressure of 0.15 MPa is</p>,15.3 m,25.3 m,35.3 m,45.3 m,,A,
<p>The total energy of a liquid particle in motion is equal to</p>,pressure energy + kinetic energy + potential energy,pressure energy - (kinetic energy + potential energy),potential energy - (pressure energy + kinetic energy,kinetic energy - (pressure energy + potential energy),,A,
<p>The power transmitted through the nozzle is maximum when the head lost due to friction in the pipe is __________ of the total supply head.</p>,one-half,one-third,two-third,,,B,
"<p>In case of flow through parallel pipes,</p>",the head loss for all the pipes is same,the total discharge is equal to the sum of discharges in the various pipes,the total head loss is the sum of head losses in the various pipes,Both (A) and (B),,D,
<p>The flow at critical depth in an open channel is called torrential flow.</p>,Yes,No,,,,B,
"<p>The torque required to overcome viscous resistance of a footstep bearing is (where μ = Viscosity of the oil, <i>N</i> = Speed of the shaft, <i>R</i> = Radius of the shaft, and <i>t</i> = Thickness of the oil film)</p>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/179-348-1.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/179-348-2.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/179-348-3.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/179-348-4.png""/>",,D,
<p>Coefficient of velocity is defined as the ratio of</p>,actual velocity of jet at vena contracta to the theoretical velocity,area of jet at vena contracta to the area of orifice,actual discharge through an orifice to the theoretical discharge,none of the above,,A,
<p>A differential manometer is used to measure</p>,atmospheric pressure,pressure in pipes and channels,pressure in venturimeter,difference of pressures between two points in a pipe,,D,
<p>The metacentric height of a ship is 0.6 m and the radius of gyration is 4 m. The time of rolling of a ship is</p>,4.1 s,5.2 s,10.4 s,14.1 s,,C,
"<p>The point at which the resultant pressure on an immersed surface acts, is known as</p>",centre of gravity,centre of depth,centre of pressure,centre of immersed surface,,C,
<p>A tank of uniform cross-sectional area (<i>A</i>) containing liquid upto height (<i>H</i><sub>1</sub>) has an orifice of cross-sectional area (<i>a</i>) at its bottom. The time required to bring the liquid level from <i>H</i><sub>1</sub> to <i>H</i><sub>2</sub> will be</p>,"<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/162-164-1.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/162-163-1.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/162-163-2.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/162-163-3.png""/>",,C,
<p>The torque required to overcome viscous resistance of a collar bearing is (where <i>R</i><sub>1</sub> and <i>R</i><sub>2</sub> = External and internal radius of collar)</p>,"<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/179-350-1.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/179-350-2.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/179-350-3.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulics-and-fluid-mechanics/179-350-4.png""/>",,D,
<p>A notch is used to measure __________ of liquids.</p>,pressure,discharge,velocity,volume,,B,
"<p>A flow is called sonic, if the Mach number is unity.</p>",Agree,Disagree,,,,A,
"<p>An error of 1% in measuring head over the crest of the notch (<i>H</i>) will produce an error of __________ in discharge over a triangular notch,</p>",1%,1.5%,2%,2.5%,,D,
<p>A flow through a long pipe at decreasing rate is called __________ uniform flow.</p>,steady,unsteady,,,,B,
<p>The surface tension of mercury at normal temperature is __________ that of water.</p>,same as,lower than,higher than,,,C,
